rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
18,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,https://charts-static.billboard.com/img/2006/09/paula-deanda-vy1-53x53.jpg,,22,18,12,up,2007-01-06
19,Far Away,Nickelback,https://charts-static.billboard.com/img/2006/01/nickelback-5lu-53x53.jpg,,20,8,23,up,2007-01-06
20,Keep Holding On,Avril Lavigne,https://charts-static.billboard.com/img/2006/12/avril-lavigne-517-53x53.jpg,,19,17,4,down,2007-01-06
21,Wind It Up,Gwen Stefani,https://charts-static.billboard.com/img/2006/11/gwen-stefani-72d-53x53.jpg,,12,6,8,down,2007-01-06
22,Runaway Love,Ludacris Featuring Mary J. Blige,https://charts-static.billboard.com/img/2006/11/ludacris-5cn-53x53.jpg,,31,22,6,up,2007-01-06
23,What Goes Around...Comes Around,Justin Timberlake,https://charts-static.billboard.com/img/2006/09/justin-timberlake-wmm-53x53.jpg,,38,23,3,up,2007-01-06
24,Before He Cheats,Carrie Underwood,https://charts-static.billboard.com/img/1840/12/carrie-underwood-obd-53x53.jpg,,23,16,17,down,2007-01-06
25,Hurt,Christina Aguilera,https://charts-static.billboard.com/img/2006/10/christina-aguilera-9ag-53x53.jpg,,21,19,13,down,2007-01-06
26,I Luv It,Young Jeezy,https://charts-static.billboard.com/img/2006/10/jeezy-g79-53x53.jpg,,14,14,6,down,2007-01-06
27,Make It Rain,Fat Joe Featuring Lil Wayne,https://charts-static.billboard.com/img/2006/09/fat-joe-02a-53x53.jpg,,30,27,8,up,2007-01-06
28,Waiting On The World To Change,John Mayer,https://charts-static.billboard.com/img/2017/05/john-mayer-53x53.jpg,,29,20,24,up,2007-01-06
29,You,Lloyd Featuring Lil Wayne,https://charts-static.billboard.com/img/2006/06/lloyd-a2k-53x53.jpg,,26,26,7,down,2007-01-06
30,Say Goodbye,Chris Brown,https://charts-static.billboard.com/img/2006/08/chris-brown-cte-53x53.jpg,,28,10,20,down,2007-01-06
31,Snow ((Hey Oh)),Red Hot Chili Peppers,https://charts-static.billboard.com/img/2006/05/red-hot-chili-peppers-c0t-53x53.jpg,,49,31,6,up,2007-01-06
32,That's That,Snoop Dogg Featuring R. Kelly,https://charts-static.billboard.com/img/2006/10/snoop-dogg-7vk-53x53.jpg,,24,20,6,down,2007-01-06
33,Too Little Too Late,JoJo,https://charts-static.billboard.com/img/2006/07/jojo-iey-53x53.jpg,,35,3,19,up,2007-01-06
34,Money In The Bank,Lil Scrappy Featuring Young Buck,https://charts-static.billboard.com/img/2006/07/lil-scrappy-uyv-53x53.jpg,,32,28,15,down,2007-01-06
35,Wait A Minute,The Pussycat Dolls Featuring Timbaland,https://charts-static.billboard.com/img/2006/11/the-pussycat-dolls-t1l-53x53.jpg,,37,35,7,up,2007-01-06
36,Call Me When You're Sober,Evanescence,https://charts-static.billboard.com/img/2006/08/evanescence-d6v-53x53.jpg,,34,10,19,down,2007-01-06
37,My Wish,Rascal Flatts,https://charts-static.billboard.com/img/2006/04/rascal-flatts-o8u-53x53.jpg,,33,28,16,down,2007-01-06
38,It's Not Over,Daughtry,https://charts-static.billboard.com/img/1840/12/daughtry-c5r-53x53.jpg,,44,38,5,up,2007-01-06
39,Through Glass,Stone Sour,https://charts-static.billboard.com/img/2006/06/stone-sour-7cw-53x53.jpg,,41,39,21,up,2007-01-06
40,She's Everything,Brad Paisley,https://charts-static.billboard.com/img/2006/09/brad-paisley-ws4-53x53.jpg,,36,35,12,down,2007-01-06
41,Hip Hop Is Dead,Nas Featuring will.i.am,https://charts-static.billboard.com/img/2006/11/nas-w6t-53x53.jpg,,56,41,3,up,2007-01-06
42,Here It Goes Again,OK Go,https://charts-static.billboard.com/img/2006/09/ok-go-7wt-53x53.jpg,,62,38,17,up,2007-01-06
43,Suddenly I See,KT Tunstall,https://charts-static.billboard.com/img/2006/03/kt-tunstall-hm5-53x53.jpg,,-,43,21,re-entry,2007-01-06
44,White & Nerdy,"""Weird Al"" Yankovic",Not supported yet,,55,9,13,up,2007-01-06
45,Watching You,Rodney Atkins,https://charts-static.billboard.com/img/1840/12/rodney-atkins-vlp-53x53.jpg,,40,40,8,down,2007-01-06
46,What Hurts The Most,Rascal Flatts,https://charts-static.billboard.com/img/2006/01/rascal-flatts-o8u-53x53.jpg,,46,6,47,same,2007-01-06
47,My Little Girl,Tim McGraw,https://charts-static.billboard.com/img/2006/08/tim-mcgraw-j7r-53x53.jpg,,43,35,15,down,2007-01-06
48,Tim McGraw,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,45,44,16,down,2007-01-06
49,Stuntin' Like My Daddy,Birdman & Lil Wayne,https://charts-static.billboard.com/img/2006/06/birdman-ium-53x53.jpg,,42,21,17,down,2007-01-06
50,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his",https://charts-static.billboard.com/img/2006/10/eminem-1xq-53x53.jpg,,25,12,3,down,2007-01-06
51,Tell Me,Diddy Featuring Christina Aguilera,https://charts-static.billboard.com/img/2006/10/puff-daddy-rb6-53x53.jpg,,47,47,10,down,2007-01-06
52,Want To,Sugarland,https://charts-static.billboard.com/img/2006/08/sugarland-661-53x53.jpg,,39,32,14,down,2007-01-06
53,Ice Box,Omarion,https:https://charts-static.billboard.com/img/2006/11/omarion-3ri-53x53.jpg,,57,53,4,up,2007-01-06
54,Show Stopper,Danity Kane,https://charts-static.billboard.com/img/2006/08/danity-kane-gn6-53x53.jpg,,53,8,19,down,2007-01-06
55,Top Back,T.I.,https://charts-static.billboard.com/img/2006/07/ti-e27-53x53.jpg,,83,55,3,up,2007-01-06
56,Here (In Your Arms),Hellogoodbye,https://charts-static.billboard.com/img/2006/09/hellogoodbye-92u-53x53.jpg,,63,56,8,up,2007-01-06
57,When You Were Young,The Killers,https://charts-static.billboard.com/img/2006/07/the-killers-1wx-53x53.jpg,,59,14,20,up,2007-01-06
58,Lost One,Jay-Z Featuring Chrisette Michele,https://charts-static.billboard.com/img/2006/11/jay-z-gbw-53x53.jpg,,60,58,3,up,2007-01-06
59,Maneater,Nelly Furtado,https://charts-static.billboard.com/img/2006/08/nelly-furtado-ezw-53x53.jpg,,61,16,15,up,2007-01-06
60,Show Me What You Got,JAY-Z,https://charts-static.billboard.com/img/2006/10/jay-z-gbw-53x53.jpg,,52,8,12,down,2007-01-06
61,Come To Me,Diddy Featuring Nicole Scherzinger,https://charts-static.billboard.com/img/2006/07/puff-daddy-rb6-53x53.jpg,,48,9,17,down,2007-01-06
62,Rockstar,Nickelback,https://charts-static.billboard.com/img/2006/07/nickelback-5lu-53x53.jpg,,72,62,13,up,2007-01-06
63,Poppin',Chris Brown Featuring Jay Biz,https://charts-static.billboard.com/img/2006/08/chris-brown-cte-53x53.jpg,,64,63,4,up,2007-01-06
64,Break It Off,Rihanna & Sean Paul,https://charts-static.billboard.com/img/2006/11/rihanna-v3t-53x53.jpg,,54,54,5,down,2007-01-06
65,Unappreciated,Cherish,https://charts-static.billboard.com/img/2006/08/cherish-c9i-53x53.jpg,,51,41,13,down,2007-01-06
66,Into The Ocean,Blue October,https://charts-static.billboard.com/img/2006/08/blue-october-07a-53x53.jpg,,66,66,3,same,2007-01-06
67,Boston,Augustana,https://charts-static.billboard.com/img/2006/04/augustana-9b5-53x53.jpg,,69,54,12,up,2007-01-06
68,Zoom,Lil' Boosie Featuring Yung Joc,https://charts-static.billboard.com/img/2006/09/boosie-badazz-ejn-53x53.jpg,,70,68,4,up,2007-01-06
69,Face Down,The Red Jumpsuit Apparatus,https://charts-static.billboard.com/img/2006/07/the-red-jumpsuit-apparatus-1si-53x53.jpg,,78,69,20,up,2007-01-06
70,It Just Comes Natural,George Strait,https://charts-static.billboard.com/img/2006/10/george-strait-6xj-53x53.jpg,,58,58,8,down,2007-01-06
71,Amarillo Sky,Jason Aldean,https://charts-static.billboard.com/img/2006/07/jason-aldean-jfn-53x53.jpg,,65,65,11,down,2007-01-06
72,The Sweet Escape,Gwen Stefani Featuring Akon,https://charts-static.billboard.com/img/2006/12/gwen-stefani-72d-53x53.jpg,,93,72,2,up,2007-01-06
73,Pain,Three Days Grace,https://charts-static.billboard.com/img/2006/09/three-days-grace-a00-53x53.jpg,,80,73,4,up,2007-01-06
74,Stupid Boy,Keith Urban,https://charts-static.billboard.com/img/2006/12/keith-urban-t54-53x53.jpg,,82,74,3,up,2007-01-06
75,You Save Me,Kenny Chesney,https://charts-static.billboard.com/img/2006/08/kenny-chesney-en6-53x53.jpg,,68,41,17,down,2007-01-06
76,Throw Some D's,Rich Boy Featuring Polow Da Don,https://charts-static.billboard.com/img/2006/09/rich-boy-d22-53x53.jpg,,86,76,3,up,2007-01-06
77,Love Like Winter,AFI,https://charts-static.billboard.com/img/2006/09/afi-hm1-53x53.jpg,,88,77,2,up,2007-01-06
78,Upgrade U,Beyonce Featuring Jay Z,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,74,59,8,down,2007-01-06
79,Anna-Molly,Incubus,https://charts-static.billboard.com/img/2006/10/incubus-6nf-53x53.jpg,,77,66,4,down,2007-01-06
80,The Saints Are Coming,U2 & Green Day,https://charts-static.billboard.com/img/2006/10/u2-uun-53x53.jpg,,75,51,6,down,2007-01-06
81,Streetcorner Symphony,Rob Thomas,https://charts-static.billboard.com/img/2006/09/rob-thomas-qfd-53x53.jpg,,73,64,13,down,2007-01-06
82,Red High Heels,Kellie Pickler,https://charts-static.billboard.com/img/2006/09/kellie-pickler-4w4-53x53.jpg,,94,82,4,up,2007-01-06
83,Ladies Love Country Boys,Trace Adkins,https://charts-static.billboard.com/img/2006/09/trace-adkins-bo9-53x53.jpg,,90,83,3,up,2007-01-06
84,Fidelity,Regina Spektor,https://charts-static.billboard.com/img/2006/12/regina-spektor-hdp-53x53.jpg,,98,84,2,up,2007-01-06
85,River,Sarah McLachlan,https://charts-static.billboard.com/img/2006/11/sarah-mclachlan-ol8-53x53.jpg,,71,71,3,down,2007-01-06
86,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,https://charts-static.billboard.com/img/2006/09/baby-boy-da-prince-qu5-53x53.jpg,,100,86,2,up,2007-01-06
87,Nothing Left To Lose,Mat Kearney,https://charts-static.billboard.com/img/2006/02/mat-kearney-bcl-53x53.jpg,,92,87,9,up,2007-01-06
88,A Great Big Sled,The Killers Featuring Toni Halliday,https://charts-static.billboard.com/img/2006/12/the-killers-1wx-53x53.jpg,,-,54,2,re-entry,2007-01-06
89,Happy Xmas (War Is Over),The Fray,https://charts-static.billboard.com/img/2006/12/the-fray-2ey-53x53.jpg,,50,50,2,down,2007-01-06
90,I Loved Her First,Heartland,Not supported yet,,87,34,20,down,2007-01-06
91,Come Back To Me,Vanessa Hudgens,https://charts-static.billboard.com/img/2006/09/vanessa-hudgens-pid-53x53.jpg,,79,55,15,down,2007-01-06
92,Some People Change,Montgomery Gentry,https://charts-static.billboard.com/img/2006/07/montgomery-gentry-k16-53x53.jpg,,67,57,11,down,2007-01-06
93,Take Me As I Am,Mary J. Blige,https://charts-static.billboard.com/img/2006/08/mary-j-blige-hn0-53x53.jpg,,76,58,14,down,2007-01-06
94,Lost Without U,Robin Thicke,https://charts-static.billboard.com/img/1840/12/robin-thicke-wzg-53x53.jpg,,91,91,3,down,2007-01-06
95,Listen,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,,,,new,2007-01-06
96,Dem Jeans,Chingy Featuring Jermaine Dupri,https://charts-static.billboard.com/img/2006/10/chingy-pez-53x53.jpg,,85,59,8,down,2007-01-06
97,On The Hotline,Pretty Ricky,https://charts-static.billboard.com/img/2006/11/pretty-ricky-ail-53x53.jpg,,,,,new,2007-01-06
98,Ay Chico (Lengua Afuera),Pitbull,https://charts-static.billboard.com/img/2006/10/pitbull-odu-53x53.jpg,,96,92,5,down,2007-01-06
99,Tell Me Baby,Red Hot Chili Peppers,https://charts-static.billboard.com/img/2006/05/red-hot-chili-peppers-c0t-53x53.jpg,,-,50,17,re-entry,2007-01-06
100,Tu Amor,RBD,https://charts-static.billboard.com/img/2006/10/rbd-nn1-53x53.jpg,,-,65,8,re-entry,2007-01-06
1,Irreplaceable,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,5,1,1,11,same,2007-01-13
2,Fergalicious,Fergie,https://charts-static.billboard.com/img/2006/10/fergie-8pu-53x53.jpg,,3,2,15,up,2007-01-13
3,Smack That,Akon Featuring Eminem,https://charts-static.billboard.com/img/2006/09/akon-5il-53x53.jpg,,4,2,15,up,2007-01-13
4,I Wanna Love You,Akon Featuring Snoop Dogg,https://charts-static.billboard.com/img/2006/09/akon-5il-53x53.jpg,,2,1,14,down,2007-01-13
5,How To Save A Life,The Fray,https://charts-static.billboard.com/img/2016/11/the-fray-53x53.jpg,,7,3,38,up,2007-01-13
6,My Love,Justin Timberlake Featuring T.I.,https://charts-static.billboard.com/img/2006/09/justin-timberlake-wmm-53x53.jpg,,5,1,17,down,2007-01-13
7,We Fly High,Jim Jones,https://charts-static.billboard.com/img/2006/08/jim-jones-bmq-53x53.jpg,,8,7,13,up,2007-01-13
8,It Ends Tonight,The All-American Rejects,https://charts-static.billboard.com/img/2006/09/the-all-american-rejects-yky-53x53.jpg,,11,8,14,up,2007-01-13
9,Lips Of An Angel,Hinder,https://charts-static.billboard.com/img/2006/04/hinder-iwo-53x53.jpg,,10,3,25,up,2007-01-13
10,Say It Right,Nelly Furtado,https://charts-static.billboard.com/img/2006/11/nelly-furtado-ezw-53x53.jpg,,6,6,8,down,2007-01-13
11,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,https://charts-static.billboard.com/img/2006/09/bow-wow-ywr-53x53.jpg,,9,9,13,down,2007-01-13
12,SexyBack,Justin Timberlake,https://charts-static.billboard.com/img/2006/07/justin-timberlake-wmm-53x53.jpg,,12,1,26,same,2007-01-13
13,Welcome To The Black Parade,My Chemical Romance,https://charts-static.billboard.com/img/2006/09/my-chemical-romance-1es-53x53.jpg,,16,13,16,up,2007-01-13
14,Money Maker,Ludacris Featuring Pharrell,https://charts-static.billboard.com/img/2006/07/ludacris-5cn-53x53.jpg,,15,1,21,up,2007-01-13
15,Wind It Up,Gwen Stefani,https://charts-static.billboard.com/img/2006/11/gwen-stefani-72d-53x53.jpg,,21,6,9,up,2007-01-13
16,Walk It Out,Unk,https://charts-static.billboard.com/img/2006/07/unk-q7p-53x53.jpg,,13,13,17,down,2007-01-13
17,Before He Cheats,Carrie Underwood,https://charts-static.billboard.com/img/1840/12/carrie-underwood-obd-53x53.jpg,,24,16,18,up,2007-01-13
18,Chasing Cars,Snow Patrol,https://charts-static.billboard.com/img/1840/12/snow-patrol-45e-53x53.jpg,,17,5,33,down,2007-01-13
19,White & Nerdy,"""Weird Al"" Yankovic",Not supported yet,,44,9,14,up,2007-01-13
20,Far Away,Nickelback,https://charts-static.billboard.com/img/2006/01/nickelback-5lu-53x53.jpg,,19,8,24,down,2007-01-13
21,Keep Holding On,Avril Lavigne,https://charts-static.billboard.com/img/2006/12/avril-lavigne-517-53x53.jpg,,20,17,5,down,2007-01-13
22,Waiting On The World To Change,John Mayer,https://charts-static.billboard.com/img/2017/05/john-mayer-53x53.jpg,,28,20,25,up,2007-01-13
23,Hurt,Christina Aguilera,https://charts-static.billboard.com/img/2006/10/christina-aguilera-9ag-53x53.jpg,,25,19,14,up,2007-01-13
24,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,https://charts-static.billboard.com/img/2006/09/paula-deanda-vy1-53x53.jpg,,18,18,13,down,2007-01-13
25,Too Little Too Late,JoJo,https://charts-static.billboard.com/img/2006/07/jojo-iey-53x53.jpg,,33,3,20,up,2007-01-13
26,Runaway Love,Ludacris Featuring Mary J. Blige,https://charts-static.billboard.com/img/2006/11/ludacris-5cn-53x53.jpg,,22,22,7,down,2007-01-13
27,Promise,Ciara,https://charts-static.billboard.com/img/2006/10/ciara-b1v-53x53.jpg,,14,11,8,down,2007-01-13
28,Wait A Minute,The Pussycat Dolls Featuring Timbaland,https://charts-static.billboard.com/img/2006/11/the-pussycat-dolls-t1l-53x53.jpg,,35,28,8,up,2007-01-13
29,Say Goodbye,Chris Brown,https://charts-static.billboard.com/img/2006/08/chris-brown-cte-53x53.jpg,,30,10,21,up,2007-01-13
30,Call Me When You're Sober,Evanescence,https://charts-static.billboard.com/img/2006/08/evanescence-d6v-53x53.jpg,,36,10,20,up,2007-01-13
31,Make It Rain,Fat Joe Featuring Lil Wayne,https://charts-static.billboard.com/img/2006/09/fat-joe-02a-53x53.jpg,,27,27,9,down,2007-01-13
32,Money In The Bank,Lil Scrappy Featuring Young Buck,https://charts-static.billboard.com/img/2006/07/lil-scrappy-uyv-53x53.jpg,,34,28,16,up,2007-01-13
33,Snow ((Hey Oh)),Red Hot Chili Peppers,https://charts-static.billboard.com/img/2006/05/red-hot-chili-peppers-c0t-53x53.jpg,,31,31,7,down,2007-01-13
34,What Goes Around...Comes Around,Justin Timberlake,https://charts-static.billboard.com/img/2006/09/justin-timberlake-wmm-53x53.jpg,,23,23,4,down,2007-01-13
35,What Hurts The Most,Rascal Flatts,https://charts-static.billboard.com/img/2006/01/rascal-flatts-o8u-53x53.jpg,,46,6,48,up,2007-01-13
36,I Luv It,Young Jeezy,https://charts-static.billboard.com/img/2006/10/jeezy-g79-53x53.jpg,,26,14,7,down,2007-01-13
37,That's That,Snoop Dogg Featuring R. Kelly,https://charts-static.billboard.com/img/2006/10/snoop-dogg-7vk-53x53.jpg,,32,20,7,down,2007-01-13
38,It's Not Over,Daughtry,https://charts-static.billboard.com/img/1840/12/daughtry-c5r-53x53.jpg,,38,38,6,same,2007-01-13
39,Here It Goes Again,OK Go,https://charts-static.billboard.com/img/2006/09/ok-go-7wt-53x53.jpg,,42,38,18,up,2007-01-13
40,Tim McGraw,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,48,40,17,up,2007-01-13
41,Show Stopper,Danity Kane,https://charts-static.billboard.com/img/2006/08/danity-kane-gn6-53x53.jpg,,54,8,20,up,2007-01-13
42,My Wish,Rascal Flatts,https://charts-static.billboard.com/img/2006/04/rascal-flatts-o8u-53x53.jpg,,37,28,17,down,2007-01-13
43,Suddenly I See,KT Tunstall,https://charts-static.billboard.com/img/2006/03/kt-tunstall-hm5-53x53.jpg,,43,43,22,same,2007-01-13
44,Through Glass,Stone Sour,https://charts-static.billboard.com/img/2006/06/stone-sour-7cw-53x53.jpg,,39,39,22,down,2007-01-13
45,Maneater,Nelly Furtado,https://charts-static.billboard.com/img/2006/08/nelly-furtado-ezw-53x53.jpg,,59,16,16,up,2007-01-13
46,She's Everything,Brad Paisley,https://charts-static.billboard.com/img/2006/09/brad-paisley-ws4-53x53.jpg,,40,35,13,down,2007-01-13
47,You,Lloyd Featuring Lil Wayne,https://charts-static.billboard.com/img/2006/06/lloyd-a2k-53x53.jpg,,29,26,8,down,2007-01-13
48,Watching You,Rodney Atkins,https://charts-static.billboard.com/img/1840/12/rodney-atkins-vlp-53x53.jpg,,45,40,9,down,2007-01-13
49,My Little Girl,Tim McGraw,https://charts-static.billboard.com/img/2006/08/tim-mcgraw-j7r-53x53.jpg,,47,35,16,down,2007-01-13
50,Stuntin' Like My Daddy,Birdman & Lil Wayne,https://charts-static.billboard.com/img/2006/06/birdman-ium-53x53.jpg,,49,21,18,down,2007-01-13
51,Ice Box,Omarion,https:https://charts-static.billboard.com/img/2006/11/omarion-3ri-53x53.jpg,,53,51,5,up,2007-01-13
52,Here (In Your Arms),Hellogoodbye,https://charts-static.billboard.com/img/2006/09/hellogoodbye-92u-53x53.jpg,,56,52,9,up,2007-01-13
53,Tell Me,Diddy Featuring Christina Aguilera,https://charts-static.billboard.com/img/2006/10/puff-daddy-rb6-53x53.jpg,,51,47,11,down,2007-01-13
54,Rockstar,Nickelback,https://charts-static.billboard.com/img/2006/07/nickelback-5lu-53x53.jpg,,62,54,14,up,2007-01-13
55,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his",https://charts-static.billboard.com/img/2006/10/eminem-1xq-53x53.jpg,,50,12,4,down,2007-01-13
56,Face Down,The Red Jumpsuit Apparatus,https://charts-static.billboard.com/img/2006/07/the-red-jumpsuit-apparatus-1si-53x53.jpg,,69,56,21,up,2007-01-13
57,Want To,Sugarland,https://charts-static.billboard.com/img/2006/08/sugarland-661-53x53.jpg,,52,32,15,down,2007-01-13
58,Boston,Augustana,https://charts-static.billboard.com/img/2006/04/augustana-9b5-53x53.jpg,,67,54,13,up,2007-01-13
59,Show Me What You Got,JAY-Z,https://charts-static.billboard.com/img/2006/10/jay-z-gbw-53x53.jpg,,60,8,13,up,2007-01-13
60,Top Back,T.I.,https://charts-static.billboard.com/img/2006/07/ti-e27-53x53.jpg,,55,55,4,down,2007-01-13
61,Hip Hop Is Dead,Nas Featuring will.i.am,https://charts-static.billboard.com/img/2006/11/nas-w6t-53x53.jpg,,41,41,4,down,2007-01-13
62,If We Were A Movie,Hannah Montana,https://charts-static.billboard.com/img/2006/11/miley-cyrus-clj-53x53.jpg,,-,47,5,re-entry,2007-01-13
63,Pain,Three Days Grace,https://charts-static.billboard.com/img/2006/09/three-days-grace-a00-53x53.jpg,,73,63,5,up,2007-01-13
64,Zoom,Lil' Boosie Featuring Yung Joc,https://charts-static.billboard.com/img/2006/09/boosie-badazz-ejn-53x53.jpg,,68,64,5,up,2007-01-13
65,Into The Ocean,Blue October,https://charts-static.billboard.com/img/2006/08/blue-october-07a-53x53.jpg,,66,65,4,up,2007-01-13
66,Amarillo Sky,Jason Aldean,https://charts-static.billboard.com/img/2006/07/jason-aldean-jfn-53x53.jpg,,71,65,12,up,2007-01-13
67,Come To Me,Diddy Featuring Nicole Scherzinger,https://charts-static.billboard.com/img/2006/07/puff-daddy-rb6-53x53.jpg,,61,9,18,down,2007-01-13
68,Love Like Winter,AFI,https://charts-static.billboard.com/img/2006/09/afi-hm1-53x53.jpg,,77,68,3,up,2007-01-13
69,Red High Heels,Kellie Pickler,https://charts-static.billboard.com/img/2006/09/kellie-pickler-4w4-53x53.jpg,,82,69,5,up,2007-01-13
70,Listen,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,95,70,2,up,2007-01-13
71,Unappreciated,Cherish,https://charts-static.billboard.com/img/2006/08/cherish-c9i-53x53.jpg,,65,41,14,down,2007-01-13
72,Come Back To Me,Vanessa Hudgens,https://charts-static.billboard.com/img/2006/09/vanessa-hudgens-pid-53x53.jpg,,91,55,16,up,2007-01-13
73,Lost One,Jay-Z Featuring Chrisette Michele,https://charts-static.billboard.com/img/2006/11/jay-z-gbw-53x53.jpg,,58,58,4,down,2007-01-13
74,The Saints Are Coming,U2 & Green Day,https://charts-static.billboard.com/img/2006/10/u2-uun-53x53.jpg,,80,51,7,up,2007-01-13
75,The Sweet Escape,Gwen Stefani Featuring Akon,https://charts-static.billboard.com/img/2006/12/gwen-stefani-72d-53x53.jpg,,72,72,3,down,2007-01-13
76,You Save Me,Kenny Chesney,https://charts-static.billboard.com/img/2006/08/kenny-chesney-en6-53x53.jpg,,75,41,18,down,2007-01-13
77,Stupid Boy,Keith Urban,https://charts-static.billboard.com/img/2006/12/keith-urban-t54-53x53.jpg,,74,74,4,down,2007-01-13
78,Poppin',Chris Brown Featuring Jay Biz,https://charts-static.billboard.com/img/2006/08/chris-brown-cte-53x53.jpg,,63,63,5,down,2007-01-13
79,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign,https://charts-static.billboard.com/img/2006/10/lady-sovereign-d2q-53x53.jpg,,-,45,8,re-entry,2007-01-13
80,It Just Comes Natural,George Strait,https://charts-static.billboard.com/img/2006/10/george-strait-6xj-53x53.jpg,,70,58,9,down,2007-01-13
81,Ring The Alarm,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,-,11,14,re-entry,2007-01-13
82,Ladies Love Country Boys,Trace Adkins,https://charts-static.billboard.com/img/2006/09/trace-adkins-bo9-53x53.jpg,,83,82,4,up,2007-01-13
83,Dem Jeans,Chingy Featuring Jermaine Dupri,https://charts-static.billboard.com/img/2006/10/chingy-pez-53x53.jpg,,96,59,9,up,2007-01-13
84,Who Said,Hannah Montana,https://charts-static.billboard.com/img/2006/07/miley-cyrus-clj-53x53.jpg,,-,83,4,re-entry,2007-01-13
85,Tell Me Baby,Red Hot Chili Peppers,https://charts-static.billboard.com/img/2006/05/red-hot-chili-peppers-c0t-53x53.jpg,,99,50,18,up,2007-01-13
86,Alyssa Lies,Jason Michael Carroll,https://charts-static.billboard.com/img/2006/10/jason-michael-carroll-1zd-53x53.jpg,,,,,new,2007-01-13
87,Throw Some D's,Rich Boy Featuring Polow Da Don,https://charts-static.billboard.com/img/2006/09/rich-boy-d22-53x53.jpg,,76,76,4,down,2007-01-13
88,Nothing Left To Lose,Mat Kearney,https://charts-static.billboard.com/img/2006/02/mat-kearney-bcl-53x53.jpg,,87,87,10,down,2007-01-13
89,Honestly,Cartel,https://charts-static.billboard.com/img/2006/08/cartel-jyp-53x53.jpg,,,,,new,2007-01-13
