rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
21,Superman (It's Not Easy),Five For Fighting,https://charts-static.billboard.com/img/2001/05/five-for-fighting-ez9-53x53.jpg,,14,14,19,down,2002-01-05
22,Caramel,City High Featuring Eve,https://charts-static.billboard.com/img/2001/09/city-high-s5l-53x53.jpg,,23,19,13,up,2002-01-05
23,Only Time,Enya,https://charts-static.billboard.com/img/2001/02/enya-qhp-53x53.jpg,,19,10,26,down,2002-01-05
24,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,https://charts-static.billboard.com/img/2001/10/aaron-tippin-rwt-53x53.jpg,,20,20,12,down,2002-01-05
25,#1,Nelly,https://charts-static.billboard.com/img/2001/09/nelly-fmf-53x53.jpg,,25,22,12,same,2002-01-05
26,I'm Real,Jennifer Lopez Featuring Ja Rule,https://charts-static.billboard.com/img/2001/06/jennifer-lopez-eme-53x53.jpg,,18,1,27,down,2002-01-05
27,7 Days,Craig David,https://charts-static.billboard.com/img/2001/11/craig-david-dkf-53x53.jpg,,35,27,5,up,2002-01-05
28,Roll Out (My Business),Ludacris,https://charts-static.billboard.com/img/2001/10/ludacris-5cn-53x53.jpg,,34,28,9,up,2002-01-05
29,Fallin',Alicia Keys,https://charts-static.billboard.com/img/2001/04/alicia-keys-xkr-53x53.jpg,,24,1,30,down,2002-01-05
30,Break Ya Neck,Busta Rhymes,https://charts-static.billboard.com/img/2001/09/busta-rhymes-sbv-53x53.jpg,,41,30,9,up,2002-01-05
31,Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",https://charts-static.billboard.com/img/2001/11/janet-jackson-9z4-53x53.jpg,,28,28,7,down,2002-01-05
32,Emotion,Destiny's Child,https://charts-static.billboard.com/img/2001/09/destinys-child-31s-53x53.jpg,,29,10,15,down,2002-01-05
33,It's Been Awhile,Staind,https://charts-static.billboard.com/img/2001/03/staind-cef-53x53.jpg,,31,5,39,down,2002-01-05
34,Standing Still,Jewel,https://charts-static.billboard.com/img/2001/10/jewel-b5q-53x53.jpg,,36,34,8,up,2002-01-05
35,"Lights, Camera, Action!",Mr. Cheeks,https://charts-static.billboard.com/img/2001/08/mr-cheeks-zx4-53x53.jpg,,38,35,13,up,2002-01-05
36,Dig In,Lenny Kravitz,https://charts-static.billboard.com/img/2001/09/lenny-kravitz-jjg-53x53.jpg,,32,31,13,down,2002-01-05
37,Hanging By A Moment,Lifehouse,https://charts-static.billboard.com/img/2000/10/lifehouse-ekp-53x53.jpg,,40,2,48,up,2002-01-05
38,Where Were You (When The World Stopped Turning),Alan Jackson,https://charts-static.billboard.com/img/2001/11/alan-jackson-pbl-53x53.jpg,,30,30,7,down,2002-01-05
39,The Whole World,OutKast Featuring Killer Mike,https://charts-static.billboard.com/img/2001/11/outkast-294-53x53.jpg,,51,39,3,up,2002-01-05
40,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,https://charts-static.billboard.com/img/2001/12/mystikal-9f7-53x53.jpg,,47,40,4,up,2002-01-05
41,Alive,P.O.D.,https://charts-static.billboard.com/img/2001/08/pod-8lp-53x53.jpg,,45,41,10,up,2002-01-05
42,Drops Of Jupiter (Tell Me),Train,https://charts-static.billboard.com/img/2017/05/train-53x53.jpg,,42,5,43,same,2002-01-05
43,Uh Huh,B2K,https://charts-static.billboard.com/img/2001/11/b2k-xq8-53x53.jpg,,,,,new,2002-01-05
44,I Wanna Talk About Me,Toby Keith,https://charts-static.billboard.com/img/2001/08/toby-keith-5au-53x53.jpg,,33,28,13,down,2002-01-05
45,Good Morning Beautiful,Steve Holy,https://charts-static.billboard.com/img/1840/12/steve-holy-pqy-53x53.jpg,,39,39,6,down,2002-01-05
46,Run,George Strait,https://charts-static.billboard.com/img/2001/10/george-strait-6xj-53x53.jpg,,37,34,11,down,2002-01-05
47,Blurry,Puddle Of Mudd,https://charts-static.billboard.com/img/2001/09/puddle-of-mudd-nx0-53x53.jpg,,54,47,3,up,2002-01-05
48,No More Drama,Mary J. Blige,https://charts-static.billboard.com/img/2001/09/mary-j-blige-hn0-53x53.jpg,,53,48,4,up,2002-01-05
49,Can't Fight The Moonlight,LeAnn Rimes,https://charts-static.billboard.com/img/2000/09/leann-rimes-4xc-53x53.jpg,,57,49,25,up,2002-01-05
50,Take Away,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",https://charts-static.billboard.com/img/2001/10/missy-elliott-zjj-53x53.jpg,,60,50,4,up,2002-01-05
51,The World's Greatest,R. Kelly,https://charts-static.billboard.com/img/2001/11/r-kelly-ct9-53x53.jpg,,59,51,2,up,2002-01-05
52,Brotha,Angie Stone,https://charts-static.billboard.com/img/2001/09/angie-stone-wyr-53x53.jpg,,61,52,9,up,2002-01-05
53,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,https://charts-static.billboard.com/img/2001/11/jennifer-lopez-eme-53x53.jpg,,74,53,2,up,2002-01-05
54,You Gets No Love,Faith Evans,https://charts-static.billboard.com/img/2001/09/faith-evans-2g0-53x53.jpg,,49,38,14,down,2002-01-05
55,Young'n (Holla Back),Fabolous,https://charts-static.billboard.com/img/2001/10/fabolous-3lg-53x53.jpg,,62,55,6,up,2002-01-05
56,I'm Tryin',Trace Adkins,https://charts-static.billboard.com/img/2001/07/trace-adkins-bo9-53x53.jpg,,44,44,12,down,2002-01-05
57,Lifetime,Maxwell,https://charts-static.billboard.com/img/2001/07/maxwell-ks6-53x53.jpg,,55,22,18,down,2002-01-05
58,Welcome To Atlanta,Jermaine Dupri & Ludacris,https://charts-static.billboard.com/img/2001/11/jermaine-dupri-kdh-53x53.jpg,,70,58,2,up,2002-01-05
59,Wrapped Around,Brad Paisley,https://charts-static.billboard.com/img/2001/09/brad-paisley-ws4-53x53.jpg,,48,48,8,down,2002-01-05
60,Wrapped Up In You,Garth Brooks,https://charts-static.billboard.com/img/2001/10/garth-brooks-vps-53x53.jpg,,46,46,11,down,2002-01-05
61,Riding With Private Malone,David Ball,https://charts-static.billboard.com/img/2001/09/david-ball-10y-53x53.jpg,,43,36,11,down,2002-01-05
62,Round And Round,Jonell & Method Man,https://charts-static.billboard.com/img/2001/11/jonell-mig-53x53.jpg,,98,62,4,up,2002-01-05
63,Wish You Were Here,Incubus,https://charts-static.billboard.com/img/2001/08/incubus-6nf-53x53.jpg,,69,60,16,up,2002-01-05
64,Everywhere,Michelle Branch,https://charts-static.billboard.com/img/2001/06/michelle-branch-j3t-53x53.jpg,,58,12,19,down,2002-01-05
65,From Her Mama (Mama Got A**),Juvenile,https://charts-static.billboard.com/img/2001/09/juvenile-yh3-53x53.jpg,,75,65,9,up,2002-01-05
66,"Girls, Girls, Girls",JAY-Z,https://charts-static.billboard.com/img/2001/09/jay-z-gbw-53x53.jpg,,52,17,13,down,2002-01-05
67,Goodbye,Jagged Edge,https://charts-static.billboard.com/img/2001/09/jagged-edge-o2z-53x53.jpg,,65,58,8,down,2002-01-05
68,Let's Stay Home Tonight,Joe,https://charts-static.billboard.com/img/2001/11/joe-4t9-53x53.jpg,,68,68,3,same,2002-01-05
69,Don't You Forget It,Glenn Lewis,https://charts-static.billboard.com/img/2001/09/glenn-lewis-teb-53x53.jpg,,77,69,6,up,2002-01-05
70,Bring On The Rain,Jo Dee Messina With Tim McGraw,https://charts-static.billboard.com/img/2001/09/jo-dee-messina-9qg-53x53.jpg,,56,56,5,down,2002-01-05
71,Fade,Staind,https://charts-static.billboard.com/img/2001/07/staind-cef-53x53.jpg,,76,62,12,up,2002-01-05
72,Part II,Method Man & Redman,https://charts-static.billboard.com/img/2001/11/method-man-0mz-53x53.jpg,,85,72,3,up,2002-01-05
73,AM To PM,Christina Milian,https://charts-static.billboard.com/img/2001/07/christina-milian-1yc-53x53.jpg,,82,27,20,up,2002-01-05
74,Dance With Me,112,https://charts-static.billboard.com/img/2001/06/112-9qc-53x53.jpg,,72,39,17,down,2002-01-05
75,Nothing In This World,KeKe Wyatt Featuring Avant,https://charts-static.billboard.com/img/2001/09/keke-wyatt-u6z-53x53.jpg,,,,,new,2002-01-05
76,Chop Suey,System Of A Down,https://charts-static.billboard.com/img/2001/07/system-of-a-down-5h4-53x53.jpg,,,,,new,2002-01-05
77,Defy You,The Offspring,https://charts-static.billboard.com/img/2001/12/the-offspring-y1c-53x53.jpg,,,,,new,2002-01-05
78,Wasting My Time,Default,https://charts-static.billboard.com/img/2001/09/default-5uq-53x53.jpg,,,,,new,2002-01-05
79,The Long Goodbye,Brooks & Dunn,https://charts-static.billboard.com/img/2001/10/brooks-dunn-b6k-53x53.jpg,,66,66,3,down,2002-01-05
80,The Star Spangled Banner,Whitney Houston,https://charts-static.billboard.com/img/1991/02/whitney-houston-m52-53x53.jpg,,89,6,26,up,2002-01-05
81,God Bless The USA,Lee Greenwood,https://charts-static.billboard.com/img/1984/05/lee-greenwood-5qv-53x53.jpg,,73,16,15,down,2002-01-05
82,Stuck In A Moment You Can't Get Out Of,U2,https://charts-static.billboard.com/img/2001/08/u2-uun-53x53.jpg,,78,52,15,down,2002-01-05
83,Smooth Criminal,Alien Ant Farm,https://charts-static.billboard.com/img/2001/06/alien-ant-farm-1x7-53x53.jpg,,79,23,20,down,2002-01-05
84,I'm A Slave 4 U,Britney Spears,https://charts-static.billboard.com/img/2001/09/britney-spears-s89-53x53.jpg,,64,27,12,down,2002-01-05
85,Love Of A Woman,Travis Tritt,https://charts-static.billboard.com/img/2001/06/travis-tritt-apa-53x53.jpg,,67,39,17,down,2002-01-05
86,Control,Puddle Of Mudd,https://charts-static.billboard.com/img/2001/06/puddle-of-mudd-nx0-53x53.jpg,,86,68,13,same,2002-01-05
87,With Me,Lonestar,https://charts-static.billboard.com/img/2001/08/lonestar-2an-53x53.jpg,,71,63,11,down,2002-01-05
88,Love Of My Life,Brian McKnight,https://charts-static.billboard.com/img/2001/07/brian-mcknight-sam-53x53.jpg,,84,51,17,down,2002-01-05
89,Fatty Girl,"Ludacris, LL Cool J & Keith Murray",https://charts-static.billboard.com/img/2001/09/ludacris-5cn-53x53.jpg,,91,87,10,up,2002-01-05
90,Ugly,Bubba Sparxxx,https://charts-static.billboard.com/img/2001/08/bubba-sparxxx-y2o-53x53.jpg,,88,15,19,down,2002-01-05
91,Got Ur Self A...,Nas,https://charts-static.billboard.com/img/2001/11/nas-w6t-53x53.jpg,,93,91,4,up,2002-01-05
92,Never Too Far/Hero Medley,Mariah Carey,https://charts-static.billboard.com/img/2001/08/mariah-carey-tgq-53x53.jpg,,81,81,2,down,2002-01-05
93,Drowning,Backstreet Boys,https://charts-static.billboard.com/img/2001/10/backstreet-boys-fo7-53x53.jpg,,80,28,12,down,2002-01-05
94,Where I Come From,Alan Jackson,https://charts-static.billboard.com/img/2000/11/alan-jackson-pbl-53x53.jpg,,83,34,20,down,2002-01-05
95,Thank You,Lil Bow Wow Featuring Jagged Edge & Fundisha,https://charts-static.billboard.com/img/2001/11/bow-wow-ywr-53x53.jpg,,,,,new,2002-01-05
96,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",https://charts-static.billboard.com/img/2001/07/rl-rjy-53x53.jpg,,96,84,14,same,2002-01-05
97,Ooohhhwee,Master P Featuring Weebie,https://charts-static.billboard.com/img/2001/11/master-p-3zs-53x53.jpg,,63,63,2,down,2002-01-05
98,You Rock My World,Michael Jackson,https://charts-static.billboard.com/img/2001/09/michael-jackson-9to-53x53.jpg,,90,10,18,down,2002-01-05
99,What Am I Gonna Do,Tyrese,https://charts-static.billboard.com/img/2001/07/tyrese-i7c-53x53.jpg,,94,71,15,down,2002-01-05
100,God Bless America,Daniel Rodriguez,Not supported yet,,99,99,2,down,2002-01-05
1,How You Remind Me,Nickelback,https://charts-static.billboard.com/img/2017/07/nickelback-53x53.jpg,4,1,1,19,same,2002-01-12
2,U Got It Bad,Usher,https://charts-static.billboard.com/img/2001/08/usher-oqp-53x53.jpg,,2,1,17,same,2002-01-12
3,Family Affair,Mary J. Blige,https://charts-static.billboard.com/img/2017/07/mary-j-blige-53x53.jpg,,3,1,25,same,2002-01-12
4,Get The Party Started,P!nk,https://charts-static.billboard.com/img/2001/10/pnk-e1s-53x53.jpg,,4,4,12,same,2002-01-12
5,Hero,Enrique Iglesias,https://charts-static.billboard.com/img/2001/09/enrique-iglesias-m5f-53x53.jpg,,8,3,16,up,2002-01-12
6,Always On Time,Ja Rule Featuring Ashanti,https://charts-static.billboard.com/img/2001/10/ja-rule-p2l-53x53.jpg,,5,5,9,down,2002-01-12
7,My Sacrifice,Creed,https://charts-static.billboard.com/img/2001/10/creed-r7u-53x53.jpg,,6,6,12,down,2002-01-12
8,"Whenever, Wherever",Shakira,https://charts-static.billboard.com/img/2001/09/shakira-mhe-53x53.jpg,,7,6,12,down,2002-01-12
9,A Woman's Worth,Alicia Keys,https://charts-static.billboard.com/img/2001/09/alicia-keys-xkr-53x53.jpg,,10,9,12,up,2002-01-12
10,Differences,Ginuwine,https://charts-static.billboard.com/img/1840/12/ginuwine-q7a-53x53.jpg,,9,4,25,down,2002-01-12
11,Wherever You Will Go,The Calling,https://charts-static.billboard.com/img/1840/12/the-calling-jpy-53x53.jpg,,13,11,10,up,2002-01-12
12,Livin' It Up,Ja Rule Featuring Case,https://charts-static.billboard.com/img/2001/08/ja-rule-p2l-53x53.jpg,,11,6,20,down,2002-01-12
13,Gone,'N Sync,https://charts-static.billboard.com/img/2001/09/n-sync-yuh-53x53.jpg,,12,11,17,down,2002-01-12
14,Superman (It's Not Easy),Five For Fighting,https://charts-static.billboard.com/img/2001/05/five-for-fighting-ez9-53x53.jpg,,21,14,20,up,2002-01-12
15,In The End,Linkin Park,https://charts-static.billboard.com/img/2001/05/linkin-park-brd-53x53.jpg,,15,15,11,same,2002-01-12
16,Turn Off The Light,Nelly Furtado,https://charts-static.billboard.com/img/2001/08/nelly-furtado-ezw-53x53.jpg,,17,5,22,up,2002-01-12
17,Butterflies,Michael Jackson,https://charts-static.billboard.com/img/2001/11/michael-jackson-9to-53x53.jpg,,19,17,9,up,2002-01-12
18,Rock The Boat,Aaliyah,https://charts-static.billboard.com/img/2001/08/aaliyah-3rl-53x53.jpg,,14,14,19,down,2002-01-12
19,Fallin',Alicia Keys,https://charts-static.billboard.com/img/2001/04/alicia-keys-xkr-53x53.jpg,,29,1,31,up,2002-01-12
20,Hey Baby,No Doubt Featuring Bounty Killer,https://charts-static.billboard.com/img/2001/11/no-doubt-qev-53x53.jpg,,20,20,6,same,2002-01-12
21,We Thuggin',Fat Joe Featuring R. Kelly,https://charts-static.billboard.com/img/2001/09/fat-joe-02a-53x53.jpg,,18,18,12,down,2002-01-12
22,Caramel,City High Featuring Eve,https://charts-static.billboard.com/img/2001/09/city-high-s5l-53x53.jpg,,22,19,14,same,2002-01-12
23,Only Time,Enya,https://charts-static.billboard.com/img/2001/02/enya-qhp-53x53.jpg,,23,10,27,same,2002-01-12
24,I Do!!,Toya,https://charts-static.billboard.com/img/2001/03/toya-s5h-53x53.jpg,,16,16,33,down,2002-01-12
25,#1,Nelly,https://charts-static.billboard.com/img/2001/09/nelly-fmf-53x53.jpg,,25,22,13,same,2002-01-12
26,I'm Real,Jennifer Lopez Featuring Ja Rule,https://charts-static.billboard.com/img/2001/06/jennifer-lopez-eme-53x53.jpg,,26,1,28,same,2002-01-12
27,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,https://charts-static.billboard.com/img/2001/10/aaron-tippin-rwt-53x53.jpg,,24,20,13,down,2002-01-12
28,It's Been Awhile,Staind,https://charts-static.billboard.com/img/2001/03/staind-cef-53x53.jpg,,33,5,40,up,2002-01-12
29,Drops Of Jupiter (Tell Me),Train,https://charts-static.billboard.com/img/2017/05/train-53x53.jpg,,42,5,44,up,2002-01-12
30,7 Days,Craig David,https://charts-static.billboard.com/img/2001/11/craig-david-dkf-53x53.jpg,,27,27,6,down,2002-01-12
31,Where Were You (When The World Stopped Turning),Alan Jackson,https://charts-static.billboard.com/img/2001/11/alan-jackson-pbl-53x53.jpg,,38,30,8,up,2002-01-12
32,Roll Out (My Business),Ludacris,https://charts-static.billboard.com/img/2001/10/ludacris-5cn-53x53.jpg,,28,28,10,down,2002-01-12
33,Standing Still,Jewel,https://charts-static.billboard.com/img/2001/10/jewel-b5q-53x53.jpg,,34,33,9,up,2002-01-12
34,"Lights, Camera, Action!",Mr. Cheeks,https://charts-static.billboard.com/img/2001/08/mr-cheeks-zx4-53x53.jpg,,35,34,14,up,2002-01-12
35,Hanging By A Moment,Lifehouse,https://charts-static.billboard.com/img/2000/10/lifehouse-ekp-53x53.jpg,,37,2,49,up,2002-01-12
36,Emotion,Destiny's Child,https://charts-static.billboard.com/img/2001/09/destinys-child-31s-53x53.jpg,,32,10,16,down,2002-01-12
37,Break Ya Neck,Busta Rhymes,https://charts-static.billboard.com/img/2001/09/busta-rhymes-sbv-53x53.jpg,,30,30,10,down,2002-01-12
38,Good Morning Beautiful,Steve Holy,https://charts-static.billboard.com/img/1840/12/steve-holy-pqy-53x53.jpg,,45,38,7,up,2002-01-12
39,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,https://charts-static.billboard.com/img/2001/12/mystikal-9f7-53x53.jpg,,40,39,5,up,2002-01-12
40,I Wanna Talk About Me,Toby Keith,https://charts-static.billboard.com/img/2001/08/toby-keith-5au-53x53.jpg,,44,28,14,up,2002-01-12
41,Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",https://charts-static.billboard.com/img/2001/11/janet-jackson-9z4-53x53.jpg,,31,28,8,down,2002-01-12
42,Run,George Strait,https://charts-static.billboard.com/img/2001/10/george-strait-6xj-53x53.jpg,,46,34,12,up,2002-01-12
43,Dig In,Lenny Kravitz,https://charts-static.billboard.com/img/2001/09/lenny-kravitz-jjg-53x53.jpg,,36,31,14,down,2002-01-12
44,No More Drama,Mary J. Blige,https://charts-static.billboard.com/img/2001/09/mary-j-blige-hn0-53x53.jpg,,48,44,5,up,2002-01-12
45,The Whole World,OutKast Featuring Killer Mike,https://charts-static.billboard.com/img/2001/11/outkast-294-53x53.jpg,,39,39,4,down,2002-01-12
46,Alive,P.O.D.,https://charts-static.billboard.com/img/2001/08/pod-8lp-53x53.jpg,,41,41,11,down,2002-01-12
47,The World's Greatest,R. Kelly,https://charts-static.billboard.com/img/2001/11/r-kelly-ct9-53x53.jpg,,51,47,3,up,2002-01-12
48,Can't Fight The Moonlight,LeAnn Rimes,https://charts-static.billboard.com/img/2000/09/leann-rimes-4xc-53x53.jpg,,49,48,26,up,2002-01-12
49,Wrapped Up In You,Garth Brooks,https://charts-static.billboard.com/img/2001/10/garth-brooks-vps-53x53.jpg,,60,46,12,up,2002-01-12
50,I'm Tryin',Trace Adkins,https://charts-static.billboard.com/img/2001/07/trace-adkins-bo9-53x53.jpg,,56,44,13,up,2002-01-12
51,Wrapped Around,Brad Paisley,https://charts-static.billboard.com/img/2001/09/brad-paisley-ws4-53x53.jpg,,59,48,9,up,2002-01-12
52,Brotha,Angie Stone,https://charts-static.billboard.com/img/2001/09/angie-stone-wyr-53x53.jpg,,52,52,10,same,2002-01-12
53,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,https://charts-static.billboard.com/img/2001/11/jennifer-lopez-eme-53x53.jpg,,53,53,3,same,2002-01-12
54,Blurry,Puddle Of Mudd,https://charts-static.billboard.com/img/2001/09/puddle-of-mudd-nx0-53x53.jpg,,47,47,4,down,2002-01-12
55,Young'n (Holla Back),Fabolous,https://charts-static.billboard.com/img/2001/10/fabolous-3lg-53x53.jpg,,55,55,7,same,2002-01-12
56,Take Away,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",https://charts-static.billboard.com/img/2001/10/missy-elliott-zjj-53x53.jpg,,50,50,5,down,2002-01-12
57,Riding With Private Malone,David Ball,https://charts-static.billboard.com/img/2001/09/david-ball-10y-53x53.jpg,,61,36,12,up,2002-01-12
58,Welcome To Atlanta,Jermaine Dupri & Ludacris,https://charts-static.billboard.com/img/2001/11/jermaine-dupri-kdh-53x53.jpg,,58,58,3,same,2002-01-12
59,Bring On The Rain,Jo Dee Messina With Tim McGraw,https://charts-static.billboard.com/img/2001/09/jo-dee-messina-9qg-53x53.jpg,,70,56,6,up,2002-01-12
60,Lifetime,Maxwell,https://charts-static.billboard.com/img/2001/07/maxwell-ks6-53x53.jpg,,57,22,19,down,2002-01-12
61,You Gets No Love,Faith Evans,https://charts-static.billboard.com/img/2001/09/faith-evans-2g0-53x53.jpg,,54,38,15,down,2002-01-12
62,The Long Goodbye,Brooks & Dunn,https://charts-static.billboard.com/img/2001/10/brooks-dunn-b6k-53x53.jpg,,79,62,4,up,2002-01-12
63,Everywhere,Michelle Branch,https://charts-static.billboard.com/img/2001/06/michelle-branch-j3t-53x53.jpg,,64,12,20,up,2002-01-12
64,Wish You Were Here,Incubus,https://charts-static.billboard.com/img/2001/08/incubus-6nf-53x53.jpg,,63,60,17,down,2002-01-12
65,The Cowboy In Me,Tim McGraw,https://charts-static.billboard.com/img/2001/12/tim-mcgraw-j7r-53x53.jpg,,,,,new,2002-01-12
66,Don't You Forget It,Glenn Lewis,https://charts-static.billboard.com/img/2001/09/glenn-lewis-teb-53x53.jpg,,69,66,7,up,2002-01-12
67,Love Of A Woman,Travis Tritt,https://charts-static.billboard.com/img/2001/06/travis-tritt-apa-53x53.jpg,,85,39,18,up,2002-01-12
68,Let's Stay Home Tonight,Joe,https://charts-static.billboard.com/img/2001/11/joe-4t9-53x53.jpg,,68,68,4,same,2002-01-12
69,Goodbye,Jagged Edge,https://charts-static.billboard.com/img/2001/09/jagged-edge-o2z-53x53.jpg,,67,58,9,down,2002-01-12
70,Dance With Me,112,https://charts-static.billboard.com/img/2001/06/112-9qc-53x53.jpg,,74,39,18,up,2002-01-12
71,Blessed,Martina McBride,https://charts-static.billboard.com/img/2001/11/martina-mcbride-bwm-53x53.jpg,,,,,new,2002-01-12
72,Stuck In A Moment You Can't Get Out Of,U2,https://charts-static.billboard.com/img/2001/08/u2-uun-53x53.jpg,,82,52,16,up,2002-01-12
73,Nothing In This World,KeKe Wyatt Featuring Avant,https://charts-static.billboard.com/img/2001/09/keke-wyatt-u6z-53x53.jpg,,75,73,2,up,2002-01-12
74,Uh Huh,B2K,https://charts-static.billboard.com/img/2001/11/b2k-xq8-53x53.jpg,,43,43,2,down,2002-01-12
75,"Girls, Girls, Girls",JAY-Z,https://charts-static.billboard.com/img/2001/09/jay-z-gbw-53x53.jpg,,66,17,14,down,2002-01-12
76,Wasting My Time,Default,https://charts-static.billboard.com/img/2001/09/default-5uq-53x53.jpg,,78,76,2,up,2002-01-12
77,Just Let Me Be In Love,Tracy Byrd,https://charts-static.billboard.com/img/2001/08/tracy-byrd-lfd-53x53.jpg,,,,,new,2002-01-12
78,Part II,Method Man & Redman,https://charts-static.billboard.com/img/2001/11/method-man-0mz-53x53.jpg,,72,72,4,down,2002-01-12
79,Fade,Staind,https://charts-static.billboard.com/img/2001/07/staind-cef-53x53.jpg,,71,62,13,down,2002-01-12
80,From Her Mama (Mama Got A**),Juvenile,https://charts-static.billboard.com/img/2001/09/juvenile-yh3-53x53.jpg,,65,65,10,down,2002-01-12
81,Round And Round,Jonell & Method Man,https://charts-static.billboard.com/img/2001/11/jonell-mig-53x53.jpg,,62,62,5,down,2002-01-12
82,With Me,Lonestar,https://charts-static.billboard.com/img/2001/08/lonestar-2an-53x53.jpg,,87,63,12,up,2002-01-12
83,Defy You,The Offspring,https://charts-static.billboard.com/img/2001/12/the-offspring-y1c-53x53.jpg,,77,77,2,down,2002-01-12
84,Chop Suey,System Of A Down,https://charts-static.billboard.com/img/2001/07/system-of-a-down-5h4-53x53.jpg,,76,76,2,down,2002-01-12
85,Control,Puddle Of Mudd,https://charts-static.billboard.com/img/2001/06/puddle-of-mudd-nx0-53x53.jpg,,86,68,14,up,2002-01-12
86,Drowning,Backstreet Boys,https://charts-static.billboard.com/img/2001/10/backstreet-boys-fo7-53x53.jpg,,93,28,13,up,2002-01-12
87,Love Of My Life,Brian McKnight,https://charts-static.billboard.com/img/2001/07/brian-mcknight-sam-53x53.jpg,,88,51,18,up,2002-01-12
88,I'm A Slave 4 U,Britney Spears,https://charts-static.billboard.com/img/2001/09/britney-spears-s89-53x53.jpg,,84,27,13,down,2002-01-12
89,Ugly,Bubba Sparxxx,https://charts-static.billboard.com/img/2001/08/bubba-sparxxx-y2o-53x53.jpg,,90,15,20,up,2002-01-12
90,Got Ur Self A...,Nas,https://charts-static.billboard.com/img/2001/11/nas-w6t-53x53.jpg,,91,90,5,up,2002-01-12
91,You Rock My World,Michael Jackson,https://charts-static.billboard.com/img/2001/09/michael-jackson-9to-53x53.jpg,,98,10,19,up,2002-01-12
