rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
33,Blue Christmas,Elvis Presley,https://charts-static.billboard.com/img/1998/01/elvis-presley-nq7.jpg,,None,33,3,re-entry,2021-01-02
34,Dakiti,Bad Bunny & Jhay Cortez,Not supported yet,,23,5,8,down,2021-01-02
35,Body,Megan Thee Stallion,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,22,12,5,down,2021-01-02
36,Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,https://charts-static.billboard.com/img/2014/12/bing-crosby-q6i.jpg,,None,36,1,new,2021-01-02
37,Bang!,AJR,Not supported yet,,33,24,25,down,2021-01-02
38,Willow,Taylor Swift,Not supported yet,,1,1,2,down,2021-01-02
39,This Christmas,Donny Hathaway,https://charts-static.billboard.com/img/1997/01/donny-hathaway-92g.jpg,,None,39,1,new,2021-01-02
40,34+35,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-nxo.jpg,,35,8,8,down,2021-01-02
41,Kings & Queens,Ava Max,https://charts-static.billboard.com/img/2020/04/ava-max-k5u-kings-and-queens-kuq.jpg,,30,13,20,down,2021-01-02
42,Therefore I Am,Billie Eilish,Not supported yet,,36,2,7,down,2021-01-02
43,Deck The Halls,Nat King Cole,https://charts-static.billboard.com/img/2018/01/nat-king-cole-wkp.jpg,,47,43,2,up,2021-01-02
44,Dynamite,BTS,Not supported yet,,9,1,18,down,2021-01-02
45,Please Come Home For Christmas,Eagles,https://charts-static.billboard.com/img/1978/12/eagles-520.jpg,,None,18,9,re-entry,2021-01-02
46,Santa Claus Is Comin' To Town,Jackson 5,https://charts-static.billboard.com/img/2002/01/the-jacksons-34u.jpg,,None,46,1,new,2021-01-02
47,Little Saint Nick,The Beach Boys,https://charts-static.billboard.com/img/2001/12/the-beach-boys-nds.jpg,,None,47,1,new,2021-01-02
48,Take Me Home For Christmas,Dan + Shay,Not supported yet,,58,48,3,up,2021-01-02
49,Have Yourself A Merry Little Christmas,Michael Buble,Not supported yet,,None,49,1,new,2021-01-02
50,I'll Be Home For Christmas,Bing Crosby,https://charts-static.billboard.com/img/2017/12/bing-crosby-q6i.jpg,,None,50,1,new,2021-01-02
51,What You Know Bout Love,Pop Smoke,https://charts-static.billboard.com/img/2019/08/pop-smoke-5gi.jpg,,48,25,16,down,2021-01-02
52,Whoopty,CJ,Not supported yet,,53,51,7,up,2021-01-02
53,Lonely,Justin Bieber & benny blanco,Not supported yet,,51,14,10,down,2021-01-02
54,Hallelujah,Carrie Underwood & John Legend,https://charts-static.billboard.com/img/2005/04/carrie-underwood-62f.jpg,,84,54,3,up,2021-01-02
55,WAP,Cardi B Featuring Megan Thee Stallion,Not supported yet,,55,1,20,same,2021-01-02
56,Holiday,Lil Nas X,Not supported yet,,56,37,6,same,2021-01-02
57,Better Together,Luke Combs,Not supported yet,,59,30,12,up,2021-01-02
58,On Me,Lil Baby,Not supported yet,,60,30,3,up,2021-01-02
59,Afterglow,Ed Sheeran,Not supported yet,,None,59,1,new,2021-01-02
60,Gnat,Eminem,https://charts-static.billboard.com/img/1998/10/eminem-6zg.jpg,,None,60,1,new,2021-01-02
61,Rockin' Around The Christmas Tree,Justin Bieber,Not supported yet,,87,61,4,up,2021-01-02
62,Favorite Time Of Year,Carrie Underwood,https://charts-static.billboard.com/img/2005/04/carrie-underwood-62f.jpg,,99,62,4,up,2021-01-02
63,Hawai,Maluma & The Weeknd,Not supported yet,,65,12,18,up,2021-01-02
64,Monster,Shawn Mendes & Justin Bieber,Not supported yet,,62,8,5,down,2021-01-02
65,Diamonds,Sam Smith,Not supported yet,,66,40,14,up,2021-01-02
66,Starting Over,Chris Stapleton,Not supported yet,,72,25,17,up,2021-01-02
67,Cry Baby,Megan Thee Stallion Featuring DaBaby,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,95,67,3,up,2021-01-02
68,You Broke Me First.,Tate McRae,Not supported yet,,79,50,18,up,2021-01-02
69,My Ex's Best Friend,Machine Gun Kelly X blackbear,Not supported yet,,86,28,19,up,2021-01-02
70,Without You,The Kid LAROI,https://charts-static.billboard.com/img/2020/02/the-kid-laroi-qev.jpg,,81,63,3,up,2021-01-02
71,"Big, Big Plans",Chris Lane,https://charts-static.billboard.com/img/2019/07/chris-lane-pi2-big-big-plans-clh.jpg,,73,42,12,up,2021-01-02
72,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,Not supported yet,,88,10,12,up,2021-01-02
73,Forever After All,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-jfp.jpg,,92,2,9,up,2021-01-02
74,Throat Baby (Go Baby),BRS Kash,Not supported yet,,97,69,10,up,2021-01-02
75,Under The Mistletoe,Kelly Clarkson & Brett Eldredge,Not supported yet,,None,59,3,re-entry,2021-01-02
76,Tyler Herro,Jack Harlow,Not supported yet,,77,34,9,up,2021-01-02
77,Champagne Problems,Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-w40.jpg,,21,21,2,down,2021-01-02
78,The First Noel,Gabby Barrett,Not supported yet,,None,78,1,new,2021-01-02
79,Love You Like I Used To,Russell Dickerson,Not supported yet,,83,31,16,up,2021-01-02
80,Champagne Night,Lady A,Not supported yet,,None,75,9,re-entry,2021-01-02
81,Prisoner,Miley Cyrus Featuring Dua Lipa,Not supported yet,,94,54,5,up,2021-01-02
82,Good Time,Niko Moon,https://charts-static.billboard.com/img/2019/11/niko-moon-000-good-time-j7g.jpg,,96,71,12,up,2021-01-02
83,7 Summers,Morgan Wallen,Not supported yet,,None,6,18,re-entry,2021-01-02
84,Adderall (Corvette Corvette),Popp Hunna,Not supported yet,,None,84,1,new,2021-01-02
85,You're Mines Still,Yung Bleu Featuring Drake,Not supported yet,,None,52,3,re-entry,2021-01-02
86,Tequila Shots,Kid Cudi,https://charts-static.billboard.com/img/2008/11/kid-cudi-qn2.jpg,,41,41,2,down,2021-01-02
87,Back To The Streets,Saweetie Featuring Jhene Aiko,Not supported yet,,None,76,5,re-entry,2021-01-02
88,Bichota,Karol G,Not supported yet,,None,88,4,re-entry,2021-01-02
89,Way Out,Jack Harlow Featuring Big Sean,https://charts-static.billboard.com/img/2018/01/jack-harlow-7kn.jpg,,74,74,2,down,2021-01-02
90,Hit Different,SZA Featuring Ty Dolla $ign,Not supported yet,,None,29,15,re-entry,2021-01-02
91,'Tis The Damn Season,Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-w40.jpg,,39,39,2,down,2021-01-02
92,Damage,H.E.R.,Not supported yet,,None,70,2,re-entry,2021-01-02
93,Backdoor,Lil Durk,Not supported yet,,None,93,1,new,2021-01-02
94,Silent Night,Carrie Underwood,https://charts-static.billboard.com/img/2005/04/carrie-underwood-62f.jpg,,None,94,2,re-entry,2021-01-02
95,Golden,Harry Styles,Not supported yet,,None,74,9,re-entry,2021-01-02
96,Hole In The Bottle,Kelsea Ballerini,Not supported yet,,None,72,10,re-entry,2021-01-02
97,"No Body, No Crime",Taylor Swift Featuring HAIM,Not supported yet,,34,34,2,down,2021-01-02
98,Moonwalking In Calabasas,DDG,Not supported yet,,None,98,1,new,2021-01-02
99,Took Her To The O,King Von,Not supported yet,,None,47,6,re-entry,2021-01-02
100,Put Your Records On,Ritt Momney,Not supported yet,,None,79,10,re-entry,2021-01-02
1,Mood,24kGoldn Featuring iann dior,Not supported yet,7,7,1,21,up,2021-01-09
2,Positions,Ariana Grande,Not supported yet,,14,1,10,up,2021-01-09
3,Blinding Lights,The Weeknd,Not supported yet,,None,1,56,re-entry,2021-01-09
4,Holy,Justin Bieber Featuring Chance The Rapper,Not supported yet,,21,3,15,up,2021-01-09
5,Dynamite,BTS,Not supported yet,,44,1,19,up,2021-01-09
6,Go Crazy,Chris Brown & Young Thug,https://charts-static.billboard.com/img/2005/07/chris-brown-abf.jpg,,24,6,34,up,2021-01-09
7,Laugh Now Cry Later,Drake Featuring Lil Durk,Not supported yet,,25,2,20,up,2021-01-09
8,I Hope,Gabby Barrett Featuring Charlie Puth,https://charts-static.billboard.com/img/2019/03/gabby-barrett-l86-i-hope-mnv.jpg,,30,3,53,up,2021-01-09
9,All I Want For Christmas Is You,Mariah Carey,Not supported yet,,1,1,44,down,2021-01-09
10,Levitating,Dua Lipa Featuring DaBaby,Not supported yet,,27,10,13,up,2021-01-09
11,Bang!,AJR,Not supported yet,,37,11,26,up,2021-01-09
12,Rockin' Around The Christmas Tree,Brenda Lee,Not supported yet,,2,2,39,down,2021-01-09
13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,https://charts-static.billboard.com/img/2019/08/pop-smoke-5gi.jpg,,29,6,26,up,2021-01-09
14,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,Not supported yet,,31,6,20,up,2021-01-09
15,Jingle Bell Rock,Bobby Helms,Not supported yet,,3,3,36,down,2021-01-09
16,Kings & Queens,Ava Max,https://charts-static.billboard.com/img/2020/04/ava-max-k5u-kings-and-queens-kuq.jpg,,41,13,21,up,2021-01-09
17,A Holly Jolly Christmas,Burl Ives,https://charts-static.billboard.com/img/1998/01/burl-ives-tv0.jpg,,4,4,20,down,2021-01-09
18,Therefore I Am,Billie Eilish,Not supported yet,,42,2,8,up,2021-01-09
19,34+35,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-nxo.jpg,,40,8,9,up,2021-01-09
20,Dakiti,Bad Bunny & Jhay Cortez,Not supported yet,,34,5,9,up,2021-01-09
21,Body,Megan Thee Stallion,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,35,12,6,up,2021-01-09
22,What You Know Bout Love,Pop Smoke,https://charts-static.billboard.com/img/2019/08/pop-smoke-5gi.jpg,,51,22,17,up,2021-01-09
23,Willow,Taylor Swift,Not supported yet,,38,1,3,up,2021-01-09
24,Better Together,Luke Combs,Not supported yet,,57,24,13,up,2021-01-09
25,Lonely,Justin Bieber & benny blanco,Not supported yet,,53,14,11,up,2021-01-09
26,Rockstar,DaBaby Featuring Roddy Ricch,https://charts-static.billboard.com/img/2017/01/dababy-sfn.jpg,,None,1,36,re-entry,2021-01-09
27,Whoopty,CJ,Not supported yet,,52,27,8,up,2021-01-09
28,It's The Most Wonderful Time Of The Year,Andy Williams,https://charts-static.billboard.com/img/2001/12/andy-williams-lz2.jpg,,5,5,21,down,2021-01-09
29,Run Rudolph Run,Chuck Berry,https://charts-static.billboard.com/img/1958/12/chuck-berry-qde.jpg,,10,10,9,down,2021-01-09
30,Before You Go,Lewis Capaldi,Not supported yet,,None,9,45,re-entry,2021-01-09
31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,Not supported yet,,None,1,27,re-entry,2021-01-09
32,Afterglow,Ed Sheeran,Not supported yet,,59,32,2,up,2021-01-09
33,More Than My Hometown,Morgan Wallen,Not supported yet,,None,15,27,re-entry,2021-01-09
34,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Not supported yet,,None,2,46,re-entry,2021-01-09
35,Starting Over,Chris Stapleton,Not supported yet,,66,25,18,up,2021-01-09
36,WAP,Cardi B Featuring Megan Thee Stallion,Not supported yet,,55,1,21,up,2021-01-09
37,I Should Probably Go To Bed,Dan + Shay,Not supported yet,,None,37,21,re-entry,2021-01-09
38,Good Days,SZA,Not supported yet,,None,38,1,new,2021-01-09
39,Feliz Navidad,Jose Feliciano,https://charts-static.billboard.com/img/1998/01/jose-feliciano-b5h.jpg,,6,6,15,down,2021-01-09
40,Pretty Heart,Parker McCollum,Not supported yet,,None,36,21,re-entry,2021-01-09
41,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,https://charts-static.billboard.com/img/2011/12/dean-martin-mm0.jpg,,8,8,14,down,2021-01-09
42,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,Not supported yet,,None,36,21,re-entry,2021-01-09
43,Holiday,Lil Nas X,Not supported yet,,56,37,7,up,2021-01-09
44,The Christmas Song (Merry Christmas To You),Nat King Cole,Not supported yet,,11,11,27,down,2021-01-09
45,Monster,Shawn Mendes & Justin Bieber,Not supported yet,,64,8,6,up,2021-01-09
46,Diamonds,Sam Smith,Not supported yet,,65,40,15,up,2021-01-09
47,Watermelon Sugar,Harry Styles,Not supported yet,,None,1,38,re-entry,2021-01-09
48,On Me,Lil Baby,Not supported yet,,58,30,4,up,2021-01-09
49,Hawai,Maluma & The Weeknd,Not supported yet,,63,12,19,up,2021-01-09
50,Underneath The Tree,Kelly Clarkson,Not supported yet,,12,12,10,down,2021-01-09
51,You Broke Me First.,Tate McRae,Not supported yet,,68,50,19,up,2021-01-09
52,Champagne Night,Lady A,Not supported yet,,80,52,10,up,2021-01-09
53,Still Trappin',Lil Durk & King Von,https://charts-static.billboard.com/img/2013/06/lil-durk-hvd.jpg,,None,53,1,new,2021-01-09
54,"Big, Big Plans",Chris Lane,https://charts-static.billboard.com/img/2019/07/chris-lane-pi2-big-big-plans-clh.jpg,,71,42,13,up,2021-01-09
55,Forever After All,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-jfp.jpg,,73,2,10,up,2021-01-09
56,My Ex's Best Friend,Machine Gun Kelly X blackbear,Not supported yet,,69,28,20,up,2021-01-09
57,Cry Baby,Megan Thee Stallion Featuring DaBaby,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,67,57,4,up,2021-01-09
58,Hole In The Bottle,Kelsea Ballerini,Not supported yet,,96,58,11,up,2021-01-09
59,B.S.,Jhene Aiko Featuring H.E.R.,https://charts-static.billboard.com/img/2013/07/jhene-aiko-adf.jpg,,None,24,21,re-entry,2021-01-09
60,Love You Like I Used To,Russell Dickerson,Not supported yet,,79,31,17,up,2021-01-09
61,Good Time,Niko Moon,https://charts-static.billboard.com/img/2019/11/niko-moon-000-good-time-j7g.jpg,,82,61,13,up,2021-01-09
62,Backdoor,Lil Durk,Not supported yet,,93,62,2,up,2021-01-09
63,7 Summers,Morgan Wallen,Not supported yet,,83,6,19,up,2021-01-09
64,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,Not supported yet,,72,10,13,up,2021-01-09
65,Without You,The Kid LAROI,https://charts-static.billboard.com/img/2020/02/the-kid-laroi-qev.jpg,,70,63,4,up,2021-01-09
66,Throat Baby (Go Baby),BRS Kash,Not supported yet,,74,66,11,up,2021-01-09
67,Prisoner,Miley Cyrus Featuring Dua Lipa,Not supported yet,,81,54,6,up,2021-01-09
68,Tyler Herro,Jack Harlow,Not supported yet,,76,34,10,up,2021-01-09
69,You're Mines Still,Yung Bleu Featuring Drake,Not supported yet,,85,52,4,up,2021-01-09
70,Hit Different,SZA Featuring Ty Dolla $ign,Not supported yet,,90,29,16,up,2021-01-09
71,Redman,Lil Durk,https://charts-static.billboard.com/img/2013/06/lil-durk-hvd.jpg,,None,71,1,new,2021-01-09
72,Slay3r,Playboi Carti,https://charts-static.billboard.com/img/2016/11/playboi-carti-ca2.jpg,,None,72,1,new,2021-01-09
73,Stay Down,"Lil Durk, 6LACK & Young Thug",Not supported yet,,None,73,2,re-entry,2021-01-09
74,Adderall (Corvette Corvette),Popp Hunna,Not supported yet,,84,74,2,up,2021-01-09
75,Golden,Harry Styles,Not supported yet,,95,74,10,up,2021-01-09
76,Beers And Sunshine,Darius Rucker,Not supported yet,,None,76,3,re-entry,2021-01-09
77,Back To The Streets,Saweetie Featuring Jhene Aiko,Not supported yet,,87,76,6,up,2021-01-09
78,Damage,H.E.R.,Not supported yet,,92,70,3,up,2021-01-09
79,Take You Dancing,Jason Derulo,Not supported yet,,None,79,4,re-entry,2021-01-09
80,What's Your Country Song,Thomas Rhett,Not supported yet,,None,80,2,re-entry,2021-01-09
81,Midnight Sky,Miley Cyrus,Not supported yet,,None,14,18,re-entry,2021-01-09
82,Go2DaMoon,Playboi Carti Featuring Kanye West,https://charts-static.billboard.com/img/2016/11/playboi-carti-ca2.jpg,,None,82,1,new,2021-01-09
83,Ain't Always The Cowboy,Jon Pardi,https://charts-static.billboard.com/img/2012/04/jon-pardi-uig.jpg,,None,55,17,re-entry,2021-01-09
84,Put Your Records On,Ritt Momney,Not supported yet,,100,79,11,up,2021-01-09
85,Bichota,Karol G,Not supported yet,,88,85,5,up,2021-01-09
86,Refugee,Lil Durk,https://charts-static.billboard.com/img/2013/06/lil-durk-hvd.jpg,,None,86,1,new,2021-01-09
87,Happy Does,Kenny Chesney,Not supported yet,,None,85,7,re-entry,2021-01-09
88,Monsters,All Time Low Featuring Demi Lovato & blackbear ,Not supported yet,,None,88,1,new,2021-01-09
89,Take Me Home For Christmas,Dan + Shay,Not supported yet,,48,48,4,down,2021-01-09
90,Vamp Anthem,Playboi Carti,https://charts-static.billboard.com/img/2016/11/playboi-carti-ca2.jpg,,None,90,1,new,2021-01-09
91,Down To One,Luke Bryan,https://charts-static.billboard.com/img/2007/02/luke-bryan-3xn.jpg,,None,91,1,new,2021-01-09
92,New N3on,Playboi Carti,https://charts-static.billboard.com/img/2016/11/playboi-carti-ca2.jpg,,None,92,1,new,2021-01-09
93,Death Ain't Easy,Lil Durk,https://charts-static.billboard.com/img/2013/06/lil-durk-hvd.jpg,,None,93,1,new,2021-01-09
94,Took Her To The O,King Von,Not supported yet,,99,47,7,up,2021-01-09
95,Save Your Tears,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-nsd.jpg,,None,41,3,re-entry,2021-01-09
96,So Done,The Kid LAROI,Not supported yet,,None,59,8,re-entry,2021-01-09
97,Just The Way,Parmalee x Blanco Brown,Not supported yet,,None,97,1,new,2021-01-09
98,Way Out,Jack Harlow Featuring Big Sean,https://charts-static.billboard.com/img/2018/01/jack-harlow-7kn.jpg,,89,74,3,down,2021-01-09
99,M3tamorphosis,Playboi Carti Featuring Kid Cudi,https://charts-static.billboard.com/img/2016/11/playboi-carti-ca2.jpg,,None,99,1,new,2021-01-09
100,The Good Ones,Gabby Barrett,Not supported yet,,None,100,1,new,2021-01-09
1,Mood,24kGoldn Featuring iann dior,Not supported yet,8,1,1,22,same,2021-01-16
2,Positions,Ariana Grande,Not supported yet,,2,1,11,same,2021-01-16
3,Blinding Lights,The Weeknd,Not supported yet,,3,1,57,same,2021-01-16
4,Holy,Justin Bieber Featuring Chance The Rapper,Not supported yet,,4,3,16,same,2021-01-16
5,Go Crazy,Chris Brown & Young Thug,https://charts-static.billboard.com/img/2005/07/chris-brown-abf.jpg,,6,5,35,up,2021-01-16
6,Anyone,Justin Bieber,Not supported yet,,None,6,1,new,2021-01-16
7,Levitating,Dua Lipa Featuring DaBaby,Not supported yet,,10,7,14,up,2021-01-16
8,Laugh Now Cry Later,Drake Featuring Lil Durk,Not supported yet,,7,2,21,down,2021-01-16
9,Bang!,AJR,Not supported yet,,11,9,27,up,2021-01-16
10,I Hope,Gabby Barrett Featuring Charlie Puth,https://charts-static.billboard.com/img/2019/03/gabby-barrett-l86-i-hope-mnv.jpg,,8,3,54,down,2021-01-16
11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,https://charts-static.billboard.com/img/2019/08/pop-smoke-5gi.jpg,,13,6,27,up,2021-01-16
12,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,Not supported yet,,14,6,21,up,2021-01-16
13,34+35,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-nxo.jpg,,19,8,10,up,2021-01-16
14,Therefore I Am,Billie Eilish,Not supported yet,,18,2,9,up,2021-01-16
15,Kings & Queens,Ava Max,https://charts-static.billboard.com/img/2020/04/ava-max-k5u-kings-and-queens-kuq.jpg,,16,13,22,up,2021-01-16
16,Body,Megan Thee Stallion,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,21,12,7,up,2021-01-16
17,Dakiti,Bad Bunny & Jhay Cortez,Not supported yet,,20,5,10,up,2021-01-16
18,Lonely,Justin Bieber & benny blanco,Not supported yet,,25,14,12,up,2021-01-16
19,Better Together,Luke Combs,Not supported yet,,24,19,14,up,2021-01-16
20,What You Know Bout Love,Pop Smoke,https://charts-static.billboard.com/img/2019/08/pop-smoke-5gi.jpg,,22,20,18,up,2021-01-16
21,Whoopty,CJ,Not supported yet,,27,21,9,up,2021-01-16
22,Willow,Taylor Swift,Not supported yet,,23,1,4,up,2021-01-16
23,Good Days,SZA,Not supported yet,,38,23,2,up,2021-01-16
24,Before You Go,Lewis Capaldi,Not supported yet,,30,9,46,up,2021-01-16
25,Dynamite,BTS,Not supported yet,,5,1,20,down,2021-01-16
26,Rockstar,DaBaby Featuring Roddy Ricch,https://charts-static.billboard.com/img/2017/01/dababy-sfn.jpg,,26,1,37,same,2021-01-16
27,More Than My Hometown,Morgan Wallen,Not supported yet,,33,15,28,up,2021-01-16
28,I Should Probably Go To Bed,Dan + Shay,Not supported yet,,37,28,22,up,2021-01-16
29,Afterglow,Ed Sheeran,Not supported yet,,32,29,3,up,2021-01-16
30,Starting Over,Chris Stapleton,Not supported yet,,35,25,19,up,2021-01-16
31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,Not supported yet,,31,1,28,same,2021-01-16
32,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,Not supported yet,,42,32,22,up,2021-01-16
33,Champagne Night,Lady A,Not supported yet,,52,33,11,up,2021-01-16
34,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Not supported yet,,34,2,47,same,2021-01-16
35,WAP,Cardi B Featuring Megan Thee Stallion,Not supported yet,,36,1,22,up,2021-01-16
36,Monster,Shawn Mendes & Justin Bieber,Not supported yet,,45,8,7,up,2021-01-16
37,Pretty Heart,Parker McCollum,Not supported yet,,40,36,22,up,2021-01-16
38,On Me,Lil Baby,Not supported yet,,48,30,5,up,2021-01-16
39,Diamonds,Sam Smith,Not supported yet,,46,39,16,up,2021-01-16
40,You Broke Me First.,Tate McRae,Not supported yet,,51,40,20,up,2021-01-16
41,My Ex's Best Friend,Machine Gun Kelly X blackbear,Not supported yet,,56,28,21,up,2021-01-16
42,Watermelon Sugar,Harry Styles,Not supported yet,,47,1,39,up,2021-01-16
43,Hawai,Maluma & The Weeknd,Not supported yet,,49,12,20,up,2021-01-16
44,Cry Baby,Megan Thee Stallion Featuring DaBaby,https://charts-static.billboard.com/img/2019/01/megan-thee-stallion-dkc.jpg,,57,44,5,up,2021-01-16
45,Hole In The Bottle,Kelsea Ballerini,Not supported yet,,58,45,12,up,2021-01-16
46,Save Your Tears,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-nsd.jpg,,95,41,4,up,2021-01-16
47,Holiday,Lil Nas X,Not supported yet,,43,37,8,down,2021-01-16
48,Good Time,Niko Moon,https://charts-static.billboard.com/img/2019/11/niko-moon-000-good-time-j7g.jpg,,61,48,14,up,2021-01-16
49,"Big, Big Plans",Chris Lane,https://charts-static.billboard.com/img/2019/07/chris-lane-pi2-big-big-plans-clh.jpg,,54,42,14,up,2021-01-16
50,Love You Like I Used To,Russell Dickerson,Not supported yet,,60,31,18,up,2021-01-16
51,Forever After All,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-jfp.jpg,,55,2,11,up,2021-01-16
52,B.S.,Jhene Aiko Featuring H.E.R.,https://charts-static.billboard.com/img/2013/07/jhene-aiko-adf.jpg,,59,24,22,up,2021-01-16
53,7 Summers,Morgan Wallen,Not supported yet,,63,6,20,up,2021-01-16
54,Without You,The Kid LAROI,https://charts-static.billboard.com/img/2020/02/the-kid-laroi-qev.jpg,,65,54,5,up,2021-01-16
