rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
23,Clique,"Kanye West, Jay-Z, Big Sean",https://charts-static.billboard.com/img/2012/09/kanye-west-irm-53x53.jpg,,23,12,17,same,2013-01-12
24,As Long As You Love Me,Justin Bieber Featuring Big Sean,https://charts-static.billboard.com/img/2012/06/justin-bieber-3jm-53x53.jpg,,35,6,28,up,2013-01-12
25,Wanted,Hunter Hayes,Not supported yet,,36,16,36,up,2013-01-12
26,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",https://charts-static.billboard.com/img/2012/11/aap-rocky-avt-53x53.jpg,,24,24,9,down,2013-01-12
27,Call Me Maybe,Carly Rae Jepsen,https://charts-static.billboard.com/img/2017/06/carly-rae-jepsen-53x53.jpg,,43,1,45,up,2013-01-12
28,Hall Of Fame,The Script Featuring will.i.am,https://charts-static.billboard.com/img/2012/09/the-script-lb9-53x53.jpg,,37,28,14,up,2013-01-12
29,No Worries,Lil Wayne Featuring Detail,https://charts-static.billboard.com/img/2012/09/lil-wayne-9q6-53x53.jpg,,34,29,17,up,2013-01-12
30,I'm Different,2 Chainz,https://charts-static.billboard.com/img/2012/09/2-chainz-8fw-53x53.jpg,,33,30,7,up,2013-01-12
31,Don't Stop The Party,Pitbull Featuring TJR,https://charts-static.billboard.com/img/2012/10/pitbull-odu-53x53.jpg,,27,27,11,down,2013-01-12
32,Va Va Voom,Nicki Minaj,https://charts-static.billboard.com/img/2012/04/nicki-minaj-thi-53x53.jpg,,31,22,11,down,2013-01-12
33,Little Things,One Direction,Not supported yet,,41,33,7,up,2013-01-12
34,Too Close,Alex Clare,https://charts-static.billboard.com/img/2012/03/alex-clare-gdw-53x53.jpg,,28,7,40,down,2013-01-12
35,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,https://charts-static.billboard.com/img/2012/07/juicy-j-9cf-53x53.jpg,,38,29,16,up,2013-01-12
36,Catch My Breath,Kelly Clarkson,https://charts-static.billboard.com/img/2012/10/kelly-clarkson-091-53x53.jpg,,30,30,10,down,2013-01-12
37,Don't Wake Me Up,Chris Brown,https://charts-static.billboard.com/img/2012/06/chris-brown-cte-53x53.jpg,,42,10,27,up,2013-01-12
38,Little Talks,Of Monsters And Men,https://charts-static.billboard.com/img/2011/11/of-monsters-and-men-ovw-53x53.jpg,,32,31,32,down,2013-01-12
39,Better Dig Two,The Band Perry,https://charts-static.billboard.com/img/2012/11/the-band-perry-lzw-53x53.jpg,,44,39,9,up,2013-01-12
40,Sweet Nothing,Calvin Harris Featuring Florence Welch,https://charts-static.billboard.com/img/2012/10/calvin-harris-ffl-53x53.jpg,,26,26,8,down,2013-01-12
41,Every Storm (Runs Out Of Rain),Gary Allan,https://charts-static.billboard.com/img/2012/09/gary-allan-ncl-53x53.jpg,,50,41,13,up,2013-01-12
42,Daylight,Maroon 5,https://charts-static.billboard.com/img/2012/12/maroon-5-9st-53x53.jpg,,46,42,4,up,2013-01-12
43,Live While We're Young,One Direction,Not supported yet,,74,3,13,up,2013-01-12
44,Adorn,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,,25,17,22,down,2013-01-12
45,Thinkin Bout You,Frank Ocean,https://charts-static.billboard.com/img/2012/03/frank-ocean-rv3-53x53.jpg,,40,32,25,down,2013-01-12
46,I Will Wait,Mumford & Sons,https://charts-static.billboard.com/img/2012/08/mumford-sons-miw-53x53.jpg,,39,23,21,down,2013-01-12
47,Blow Me (One Last Kiss),P!nk,https://charts-static.billboard.com/img/2012/07/pnk-e1s-53x53.jpg,,47,5,26,same,2013-01-12
48,Somebody That I Used To Know,Gotye Featuring Kimbra,https://charts-static.billboard.com/img/1840/12/gotye-ujn-53x53.jpg,,49,1,52,up,2013-01-12
49,Ready Or Not,Bridgit Mendler,https://charts-static.billboard.com/img/2012/08/bridgit-mendler-7ay-53x53.jpg,,94,49,11,up,2013-01-12
50,Lights,Ellie Goulding,https://charts-static.billboard.com/img/2011/08/ellie-goulding-1mr-53x53.jpg,,45,2,54,down,2013-01-12
51,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,,52,51,18,up,2013-01-12
52,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,https:https://charts-static.billboard.com/img/2012/11/jason-aldean-jfn-106x106.jpg,,57,52,8,up,2013-01-12
53,Anything Could Happen,Ellie Goulding,https://charts-static.billboard.com/img/2012/09/ellie-goulding-1mr-53x53.jpg,,48,47,12,down,2013-01-12
54,How Country Feels,Randy Houser,https://charts-static.billboard.com/img/2012/05/randy-houser-ilh-53x53.jpg,,55,54,13,up,2013-01-12
55,Somebody's Heartbreak,Hunter Hayes,Not supported yet,,69,55,6,up,2013-01-12
56,Love Sosa,Chief Keef,https://charts-static.billboard.com/img/2012/11/chief-keef-1sd-53x53.jpg,,70,56,3,up,2013-01-12
57,Goodbye In Her Eyes,Zac Brown Band,https://charts-static.billboard.com/img/2012/07/zac-brown-band-elb-53x53.jpg,,51,48,12,down,2013-01-12
58,Feel Again,OneRepublic,https://charts-static.billboard.com/img/2012/09/onerepublic-bjw-53x53.jpg,,53,36,18,down,2013-01-12
59,Ball,T.I. Featuring Lil Wayne,https://charts-static.billboard.com/img/2012/11/ti-e27-53x53.jpg,,61,50,11,up,2013-01-12
60,Til My Last Day,Justin Moore,https://charts-static.billboard.com/img/2012/03/justin-moore-mtw-53x53.jpg,,54,51,16,down,2013-01-12
61,Beer Money,Kip Moore,https://charts-static.billboard.com/img/2012/07/kip-moore-fzz-53x53.jpg,,56,51,15,down,2013-01-12
62,Skyfall,Adele,https://charts-static.billboard.com/img/2012/10/adele-hdy-53x53.jpg,,73,8,13,up,2013-01-12
63,Begin Again,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,76,7,13,up,2013-01-12
64,Kiss Tomorrow Goodbye,Luke Bryan,https://charts-static.billboard.com/img/2012/07/luke-bryan-kl4-53x53.jpg,,65,29,19,up,2013-01-12
65,Tornado,Little Big Town,https://charts-static.billboard.com/img/2012/09/little-big-town-z2a-53x53.jpg,,66,65,8,up,2013-01-12
66,Remember You,Wiz Khalifa Featuring The Weeknd,https://charts-static.billboard.com/img/2012/10/wiz-khalifa-b1e-53x53.jpg,,64,63,6,down,2013-01-12
67,Creepin',Eric Church,https://charts-static.billboard.com/img/2011/08/eric-church-3cj-53x53.jpg,,68,56,19,up,2013-01-12
68,Wicked Games,The Weeknd,https://charts-static.billboard.com/img/2012/10/the-weeknd-gvx-53x53.jpg,,58,58,9,down,2013-01-12
69,I Dreamed A Dream,Anne Hathaway,https://charts-static.billboard.com/img/2013/01/anne-hathaway-5g5-53x53.jpg,,,,,new,2013-01-12
70,Don't Judge Me,Chris Brown,https://charts-static.billboard.com/img/2012/07/chris-brown-cte-53x53.jpg,,67,67,9,down,2013-01-12
71,Southern Comfort Zone,Brad Paisley,https://charts-static.billboard.com/img/2012/10/brad-paisley-ws4-53x53.jpg,,71,68,13,same,2013-01-12
72,Guap,Big Sean,https://charts-static.billboard.com/img/2012/11/big-sean-820-53x53.jpg,,78,72,3,up,2013-01-12
73,Oath,Cher Lloyd Featuring Becky G,https://charts-static.billboard.com/img/2012/10/cher-lloyd-hia-53x53.jpg,,-,73,2,re-entry,2013-01-12
74,Poetic Justice,Kendrick Lamar Featuring Drake,https://charts-static.billboard.com/img/2012/11/kendrick-lamar-h1y-53x53.jpg,,72,72,10,down,2013-01-12
75,Merry Go 'round,Kacey Musgraves,https://charts-static.billboard.com/img/2012/09/kacey-musgraves-rch-53x53.jpg,,89,75,3,up,2013-01-12
76,Two Black Cadillacs,Carrie Underwood,https://charts-static.billboard.com/img/2012/05/carrie-underwood-ko6-53x53.jpg,,85,76,3,up,2013-01-12
77,All Gold Everything,Trinidad James,https://charts-static.billboard.com/img/2012/11/trinidad-james-kkd-53x53.jpg,,81,77,3,up,2013-01-12
78,Madness,Muse,https://charts-static.billboard.com/img/2012/09/muse-wup-53x53.jpg,,63,60,19,down,2013-01-12
79,One Of Those Nights,Tim McGraw,https://charts-static.billboard.com/img/2012/11/tim-mcgraw-j7r-53x53.jpg,,75,75,5,down,2013-01-12
80,Red,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,-,6,5,re-entry,2013-01-12
81,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",https://charts-static.billboard.com/img/2012/09/the-game-r55-53x53.jpg,,83,81,8,up,2013-01-12
82,Diced Pineapples,Rick Ross Featuring Wale & Drake,https://charts-static.billboard.com/img/2012/08/rick-ross-oua-53x53.jpg,,77,71,13,down,2013-01-12
83,Kiss You,One Direction,Not supported yet,,-,83,2,re-entry,2013-01-12
84,22,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,-,44,2,re-entry,2013-01-12
85,El Cerrito Place,Kenny Chesney,https://charts-static.billboard.com/img/2012/09/kenny-chesney-en6-53x53.jpg,,80,72,12,down,2013-01-12
86,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,https://charts-static.billboard.com/img/2012/10/meek-mill-utw-53x53.jpg,,97,86,9,up,2013-01-12
87,Tip It On Back,Dierks Bentley,https://charts-static.billboard.com/img/2012/08/dierks-bentley-yjg-53x53.jpg,,93,84,6,up,2013-01-12
88,Neva End,Future,https://charts-static.billboard.com/img/2012/11/future-l22-53x53.jpg,,82,82,4,down,2013-01-12
89,Did It For The Girl,Greg Bates,https://charts-static.billboard.com/img/2012/04/greg-bates-o88-53x53.jpg,,86,66,15,down,2013-01-12
90,Crying On A Suitcase,Casey James,https://charts-static.billboard.com/img/2012/06/casey-james-ecn-53x53.jpg,,100,90,2,up,2013-01-12
