rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
30,Stay,Florida Georgia Line,https://charts-static.billboard.com/img/2012/12/florida-georgia-line-jau-53x53.jpg,,29,28,10,down,2014-01-04
31,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,,30,3,69,down,2014-01-04
32,Love More,Chris Brown Featuring Nicki Minaj,https://charts-static.billboard.com/img/2013/08/chris-brown-cte-53x53.jpg,,31,23,22,down,2014-01-04
33,Gas Pedal,Sage The Gemini Featuring IamSu!,https://charts-static.billboard.com/img/2013/08/sage-the-gemini-tnc-53x53.jpg,,44,29,22,up,2014-01-04
34,Drink A Beer,Luke Bryan,https://charts-static.billboard.com/img/2013/11/luke-bryan-kl4-53x53.jpg,,37,34,7,up,2014-01-04
35,Brave,Sara Bareilles,https://charts-static.billboard.com/img/2013/05/sara-bareilles-m95-53x53.jpg,,33,26,28,down,2014-01-04
36,It Won't Stop,Sevyn Streeter Featuring Chris Brown,https://charts-static.billboard.com/img/2013/07/sevyn-streeter-lc3-53x53.jpg,,32,30,12,down,2014-01-04
37,All Me,Drake Featuring 2 Chainz & Big Sean,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,40,20,13,up,2014-01-04
38,Rap God,Eminem,https://charts-static.billboard.com/img/2013/11/eminem-1xq-53x53.jpg,,34,7,10,down,2014-01-04
39,Sail,AWOLNATION,https://charts-static.billboard.com/img/2011/02/awolnation-wne-53x53.jpg,,38,17,68,down,2014-01-04
40,Whatever She's Got,David Nail,https://charts-static.billboard.com/img/2013/06/david-nail-c32-53x53.jpg,,43,40,12,up,2014-01-04
41,Marry Me,Jason Derulo,https://charts-static.billboard.com/img/2013/09/jason-derulo-3xq-53x53.jpg,,26,26,12,down,2014-01-04
42,Safe And Sound,Capital Cities,https://charts-static.billboard.com/img/2012/12/capital-cities-sqp-53x53.jpg,,45,8,34,up,2014-01-04
43,Drunk Last Night,Eli Young Band,https://charts-static.billboard.com/img/2013/06/eli-young-band-8g9-53x53.jpg,,42,41,16,down,2014-01-04
44,Best Day Of My Life,American Authors,https://charts-static.billboard.com/img/2017/03/american-authors-53x53.jpg,,35,35,6,down,2014-01-04
45,The Christmas Song (Merry Christmas To You),Nat King Cole,https://charts-static.billboard.com/img/1960/12/nat-king-cole-wkp-53x53.jpg,,-,45,6,re-entry,2014-01-04
46,Wasting All These Tears,Cassadee Pope,https://charts-static.billboard.com/img/2013/06/cassadee-pope-k5p-53x53.jpg,,46,37,16,same,2014-01-04
47,Carolina,Parmalee,https://charts-static.billboard.com/img/2013/02/parmalee-myo-53x53.jpg,,36,36,14,down,2014-01-04
48,Who You Love,John Mayer Featuring Katy Perry,https://charts-static.billboard.com/img/2013/09/john-mayer-4ke-53x53.jpg,,-,48,2,re-entry,2014-01-04
49,Replay,Zendaya,https://charts-static.billboard.com/img/2013/08/zendaya-r7j-53x53.jpg,,69,49,18,up,2014-01-04
50,Rockin' Around The Christmas Tree,Brenda Lee,https://charts-static.billboard.com/img/1960/12/brenda-lee-liu-53x53.jpg,,-,14,12,re-entry,2014-01-04
51,I Have Nothing,Tessanne Chin,https://charts-static.billboard.com/img/2014/01/tessanne-chin-aih-53x53.jpg,,,,,new,2014-01-04
52,Sweet Annie,Zac Brown Band,https://charts-static.billboard.com/img/2013/08/zac-brown-band-elb-53x53.jpg,,47,47,10,down,2014-01-04
53,Chillin' It,Cole Swindell,https://charts-static.billboard.com/img/2013/06/cole-swindell-lq3-53x53.jpg,,48,48,10,down,2014-01-04
54,Let It Go,Idina Menzel,https://charts-static.billboard.com/img/2013/12/idina-menzel-3hw-53x53.jpg,,54,54,4,same,2014-01-04
55,All Of Me,John Legend,https://charts-static.billboard.com/img/2013/08/john-legend-xtz-53x53.jpg,,52,52,11,down,2014-01-04
56,That's My Kind Of Night,Luke Bryan,https://charts-static.billboard.com/img/2013/08/luke-bryan-kl4-53x53.jpg,,53,15,19,down,2014-01-04
57,When She Says Baby,Jason Aldean,https://charts-static.billboard.com/img/2012/11/jason-aldean-jfn-53x53.jpg,,60,57,4,up,2014-01-04
58,Bottoms Up,Brantley Gilbert,https://charts-static.billboard.com/img/2014/01/brantley-gilbert-iis-53x53.jpg,,,,,new,2014-01-04
59,Animals,Martin Garrix,https://charts-static.billboard.com/img/2013/07/martin-garrix-bo3-53x53.jpg,,56,51,14,down,2014-01-04
60,HeadBand,B.o.B Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/06/bob-1-t7h-53x53.jpg,,68,60,28,up,2014-01-04
61,Let It Go,Demi Lovato,https://charts-static.billboard.com/img/2013/12/demi-lovato-rh9-53x53.jpg,,58,58,4,down,2014-01-04
62,Don't Let Me Be Lonely,The Band Perry,https://charts-static.billboard.com/img/2013/08/the-band-perry-lzw-53x53.jpg,,59,59,10,down,2014-01-04
63,Hey Brother,Avicii,https://charts-static.billboard.com/img/2013/10/avicii-5vi-53x53.jpg,,66,63,3,up,2014-01-04
64,Little Drummer Boy,Pentatonix,https://charts-static.billboard.com/img/2013/12/pentatonix-5l7-53x53.jpg,,51,13,3,down,2014-01-04
65,Friday Night,Eric Paslay,https://charts-static.billboard.com/img/2013/05/eric-paslay-hvb-53x53.jpg,,62,62,10,down,2014-01-04
66,XO,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,,,,new,2014-01-04
67,Up All Night,Jon Pardi,https://charts-static.billboard.com/img/2013/03/jon-pardi-trs-53x53.jpg,,71,67,6,up,2014-01-04
68,The Language,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,70,51,9,up,2014-01-04
69,Slow Down,Selena Gomez,https://charts-static.billboard.com/img/2013/06/selena-gomez-scg-53x53.jpg,,50,27,20,down,2014-01-04
70,Love Me Again,John Newman,https://charts-static.billboard.com/img/2013/07/john-newman-1xk-53x53.jpg,,72,70,5,up,2014-01-04
71,Radio,Darius Rucker,https://charts-static.billboard.com/img/2013/08/darius-rucker-iex-53x53.jpg,,65,65,10,down,2014-01-04
72,I Luv This Sh*t,August Alsina Featuring Trinidad James,https://charts-static.billboard.com/img/2013/05/august-alsina-kqb-53x53.jpg,,63,48,16,down,2014-01-04
73,We Were Us,Keith Urban And Miranda Lambert,https://charts-static.billboard.com/img/2013/09/keith-urban-t54-53x53.jpg,,57,26,15,down,2014-01-04
74,TKO,Justin Timberlake,https://charts-static.billboard.com/img/2013/10/justin-timberlake-wmm-53x53.jpg,,61,36,14,down,2014-01-04
75,Compass,Lady Antebellum,https://charts-static.billboard.com/img/2013/10/lady-antebellum-g3u-53x53.jpg,,73,65,7,down,2014-01-04
76,Let It Be,Tessanne Chin & Adam Levine,https://charts-static.billboard.com/img/2014/01/tessanne-chin-aih-53x53.jpg,,,,,new,2014-01-04
77,Berzerk,Eminem,https://charts-static.billboard.com/img/2013/09/eminem-1xq-53x53.jpg,,78,3,17,up,2014-01-04
78,Underneath The Tree,Kelly Clarkson,https://charts-static.billboard.com/img/2013/11/kelly-clarkson-091-53x53.jpg,,80,78,3,up,2014-01-04
79,Up Down (Do This All Day),T-Pain Featuring B.o.B,https://charts-static.billboard.com/img/2013/09/t-pain-kj8-53x53.jpg,,82,79,5,up,2014-01-04
80,Sunny And 75,Joe Nichols,https://charts-static.billboard.com/img/2013/05/joe-nichols-yxj-53x53.jpg,,67,39,17,down,2014-01-04
81,Alone Together,Fall Out Boy,https://charts-static.billboard.com/img/2013/05/fall-out-boy-zhw-53x53.jpg,,83,81,4,up,2014-01-04
82,Best Song Ever,One Direction,Not supported yet,,94,2,20,up,2014-01-04
83,Do I Wanna Know?,Arctic Monkeys,https://charts-static.billboard.com/img/2013/07/arctic-monkeys-a3g-53x53.jpg,,91,83,3,up,2014-01-04
84,Helluva Life,Frankie Ballard,https://charts-static.billboard.com/img/2013/08/frankie-ballard-ype-53x53.jpg,,88,84,3,up,2014-01-04
85,All That Matters,Justin Bieber,https://charts-static.billboard.com/img/2013/11/justin-bieber-3jm-53x53.jpg,,84,24,4,down,2014-01-04
86,See You Tonight,Scotty McCreery,https://charts-static.billboard.com/img/2013/04/scotty-mccreery-qgz-53x53.jpg,,86,86,4,same,2014-01-04
87,Bound 2,Kanye West,https://charts-static.billboard.com/img/2013/07/kanye-west-irm-53x53.jpg,,76,12,5,down,2014-01-04
88,Honest,Future,https://charts-static.billboard.com/img/2013/09/future-l22-53x53.jpg,,81,55,15,down,2014-01-04
89,Talk Dirty,Jason Derulo Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/11/jason-derulo-3xq-53x53.jpg,,,,,new,2014-01-04
90,Perfume,Britney Spears,https://charts-static.billboard.com/img/2013/11/britney-spears-s89-53x53.jpg,,77,76,4,down,2014-01-04
91,Bounce It,Juicy J Featuring Wale & Trey Songz,https://charts-static.billboard.com/img/2013/07/juicy-j-9cf-53x53.jpg,,90,74,17,down,2014-01-04
92,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,https://charts-static.billboard.com/img/2013/07/hunter-hayes-1-vc9-53x53.jpg,,79,77,7,down,2014-01-04
93,Old School Love,Lupe Fiasco Featuring Ed Sheeran,https://charts-static.billboard.com/img/2013/11/lupe-fiasco-pvm-53x53.jpg,,95,93,3,up,2014-01-04
94,Worst Behavior,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,-,89,2,re-entry,2014-01-04
95,Waiting For Superman,Daughtry,https://charts-static.billboard.com/img/2013/10/daughtry-uco-53x53.jpg,,-,70,6,re-entry,2014-01-04
96,Survival,Eminem,https://charts-static.billboard.com/img/2013/10/eminem-1xq-53x53.jpg,,96,16,11,same,2014-01-04
97,Paranoid,Ty Dolla $ign Featuring B.o.B,https://charts-static.billboard.com/img/2013/09/ty-dolla-sign-mgi-53x53.jpg,,,,,new,2014-01-04
98,The Fox,Ylvis,https://charts-static.billboard.com/img/2013/09/ylvis-4y6-53x53.jpg,,92,6,16,down,2014-01-04
99,Mine,Beyonce Featuring Drake,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,,,,new,2014-01-04
100,I Hold On,Dierks Bentley,https://charts-static.billboard.com/img/2013/09/dierks-bentley-yjg-53x53.jpg,,,,,new,2014-01-04
1,The Monster,Eminem Featuring Rihanna,https://charts-static.billboard.com/img/2013/11/eminem-1xq-53x53.jpg,4,1,1,9,same,2014-01-11
2,Timber,Pitbull Featuring Ke$ha,https://charts-static.billboard.com/img/2013/10/pitbull-odu-53x53.jpg,,2,2,12,same,2014-01-11
3,Counting Stars,OneRepublic,https://charts-static.billboard.com/img/2017/08/onerepublic-53x53.jpg,,3,3,28,same,2014-01-11
4,Royals,Lorde,https://charts-static.billboard.com/img/2017/07/lorde-53x53.jpg,,5,1,26,up,2014-01-11
5,Say Something,A Great Big World & Christina Aguilera,https://charts-static.billboard.com/img/2013/10/a-great-big-world-b0r-53x53.jpg,,4,4,8,down,2014-01-11
6,Demons,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,,6,6,36,same,2014-01-11
7,Let Her Go,Passenger,https://charts-static.billboard.com/img/2016/10/passenger-53x53.jpg,,7,7,22,same,2014-01-11
8,Roar,Katy Perry,https://charts-static.billboard.com/img/2013/08/katy-perry-l8p-53x53.jpg,,11,1,21,up,2014-01-11
9,Story Of My Life,One Direction,Not supported yet,,10,6,9,up,2014-01-11
10,Wake Me Up!,Avicii,https://charts-static.billboard.com/img/2013/07/avicii-5vi-53x53.jpg,,8,4,27,down,2014-01-11
11,Dark Horse,Katy Perry Featuring Juicy J,https://charts-static.billboard.com/img/2013/10/katy-perry-l8p-53x53.jpg,,14,11,15,up,2014-01-11
12,Wrecking Ball,Miley Cyrus,https://charts-static.billboard.com/img/2013/09/miley-cyrus-clj-53x53.jpg,,9,1,19,down,2014-01-11
13,Burn,Ellie Goulding,https://charts-static.billboard.com/img/2013/07/ellie-goulding-1mr-53x53.jpg,,15,13,17,up,2014-01-11
14,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",https://charts-static.billboard.com/img/2013/09/mike-will-made-it-roq-53x53.jpg,,20,11,15,up,2014-01-11
15,"Hold On, We're Going Home",Drake Featuring Majid Jordan,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,13,4,21,down,2014-01-11
16,Sweater Weather,The Neighbourhood,https://charts-static.billboard.com/img/2012/12/the-neighbourhood-ro9-53x53.jpg,,17,14,29,up,2014-01-11
17,Drunk In Love,Beyonce Featuring Jay Z,https://charts-static.billboard.com/img/2013/12/beyonce-1sm-53x53.jpg,,12,12,2,down,2014-01-11
18,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-th1-53x53.jpg,,19,15,15,up,2014-01-11
19,Team,Lorde,https://charts-static.billboard.com/img/2013/09/lorde-pxl-53x53.jpg,,18,18,14,down,2014-01-11
20,Unconditionally,Katy Perry,https://charts-static.billboard.com/img/2013/11/katy-perry-l8p-53x53.jpg,,23,14,10,up,2014-01-11
21,Pompeii,Bastille,https://charts-static.billboard.com/img/2013/03/bastille-p0b-53x53.jpg,,21,21,20,same,2014-01-11
22,Adore You,Miley Cyrus,https://charts-static.billboard.com/img/2013/10/miley-cyrus-clj-53x53.jpg,,-,22,3,re-entry,2014-01-11
23,Do What U Want,Lady Gaga Featuring R. Kelly,https://charts-static.billboard.com/img/2013/11/lady-gaga-gyl-53x53.jpg,,16,13,10,down,2014-01-11
24,My Hitta,YG Featuring Jeezy & Rich Homie Quan,https://charts-static.billboard.com/img/2013/10/yg-fg4-53x53.jpg,,24,19,13,same,2014-01-11
25,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,,31,3,70,up,2014-01-11
26,Applause,Lady Gaga,https://charts-static.billboard.com/img/2013/08/lady-gaga-gyl-53x53.jpg,,25,4,20,down,2014-01-11
27,Stay The Night,Zedd Featuring Hayley Williams,https://charts-static.billboard.com/img/2013/09/zedd-edd-53x53.jpg,,22,19,15,down,2014-01-11
28,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://charts-static.billboard.com/img/2013/04/robin-thicke-cu8-53x53.jpg,,27,1,37,down,2014-01-11
29,Holy Grail,Jay Z Featuring Justin Timberlake,https://charts-static.billboard.com/img/2013/07/jay-z-gbw-53x53.jpg,,28,4,25,down,2014-01-11
30,Gas Pedal,Sage The Gemini Featuring IamSu!,https://charts-static.billboard.com/img/2013/08/sage-the-gemini-tnc-53x53.jpg,,33,29,23,up,2014-01-11
31,Stay,Florida Georgia Line,https://charts-static.billboard.com/img/2012/12/florida-georgia-line-jau-53x53.jpg,,30,28,11,down,2014-01-11
32,Let It Go,Idina Menzel,https://charts-static.billboard.com/img/2013/12/idina-menzel-3hw-53x53.jpg,,54,32,5,up,2014-01-11
33,Rap God,Eminem,https://charts-static.billboard.com/img/2013/11/eminem-1xq-53x53.jpg,,38,7,11,up,2014-01-11
34,That's My Kind Of Night,Luke Bryan,https://charts-static.billboard.com/img/2013/08/luke-bryan-kl4-53x53.jpg,,56,15,20,up,2014-01-11
35,Sail,AWOLNATION,https://charts-static.billboard.com/img/2011/02/awolnation-wne-53x53.jpg,,39,17,69,up,2014-01-11
36,Brave,Sara Bareilles,https://charts-static.billboard.com/img/2013/05/sara-bareilles-m95-53x53.jpg,,35,26,29,down,2014-01-11
37,Drink A Beer,Luke Bryan,https://charts-static.billboard.com/img/2013/11/luke-bryan-kl4-53x53.jpg,,34,34,8,down,2014-01-11
38,Turn Down For What,DJ Snake & Lil Jon,https://charts-static.billboard.com/img/2013/12/dj-snake-ncv-53x53.jpg,,,,,new,2014-01-11
39,Marry Me,Jason Derulo,https://charts-static.billboard.com/img/2013/09/jason-derulo-3xq-53x53.jpg,,41,26,13,up,2014-01-11
40,Replay,Zendaya,https://charts-static.billboard.com/img/2013/08/zendaya-r7j-53x53.jpg,,49,40,19,up,2014-01-11
41,All Me,Drake Featuring 2 Chainz & Big Sean,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,37,20,14,down,2014-01-11
42,Show Me,Kid Ink Featuring Chris Brown,https://charts-static.billboard.com/img/2013/10/kid-ink-9ar-53x53.jpg,,29,29,8,down,2014-01-11
43,Let It Go,Demi Lovato,https://charts-static.billboard.com/img/2013/12/demi-lovato-rh9-53x53.jpg,,61,43,5,up,2014-01-11
44,Love More,Chris Brown Featuring Nicki Minaj,https://charts-static.billboard.com/img/2013/08/chris-brown-cte-53x53.jpg,,32,23,23,down,2014-01-11
45,Safe And Sound,Capital Cities,https://charts-static.billboard.com/img/2012/12/capital-cities-sqp-53x53.jpg,,42,8,35,down,2014-01-11
46,Whatever She's Got,David Nail,https://charts-static.billboard.com/img/2013/06/david-nail-c32-53x53.jpg,,40,40,13,down,2014-01-11
47,Wasting All These Tears,Cassadee Pope,https://charts-static.billboard.com/img/2013/06/cassadee-pope-k5p-53x53.jpg,,46,37,17,down,2014-01-11
48,Berzerk,Eminem,https://charts-static.billboard.com/img/2013/09/eminem-1xq-53x53.jpg,,77,3,18,up,2014-01-11
49,It Won't Stop,Sevyn Streeter Featuring Chris Brown,https://charts-static.billboard.com/img/2013/07/sevyn-streeter-lc3-53x53.jpg,,36,30,13,down,2014-01-11
50,Carolina,Parmalee,https://charts-static.billboard.com/img/2013/02/parmalee-myo-53x53.jpg,,47,36,15,down,2014-01-11
51,Chillin' It,Cole Swindell,https://charts-static.billboard.com/img/2013/06/cole-swindell-lq3-53x53.jpg,,53,48,11,up,2014-01-11
52,Best Day Of My Life,American Authors,https://charts-static.billboard.com/img/2017/03/american-authors-53x53.jpg,,44,35,7,down,2014-01-11
53,HeadBand,B.o.B Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/06/bob-1-t7h-53x53.jpg,,60,53,29,up,2014-01-11
54,Best Song Ever,One Direction,Not supported yet,,82,2,21,up,2014-01-11
55,Animals,Martin Garrix,https://charts-static.billboard.com/img/2013/07/martin-garrix-bo3-53x53.jpg,,59,51,15,up,2014-01-11
56,Drunk Last Night,Eli Young Band,https://charts-static.billboard.com/img/2013/06/eli-young-band-8g9-53x53.jpg,,43,41,17,down,2014-01-11
57,When She Says Baby,Jason Aldean,https://charts-static.billboard.com/img/2012/11/jason-aldean-jfn-53x53.jpg,,57,57,5,same,2014-01-11
58,The Fox,Ylvis,https://charts-static.billboard.com/img/2013/09/ylvis-4y6-53x53.jpg,,98,6,17,up,2014-01-11
59,All That Matters,Justin Bieber,https://charts-static.billboard.com/img/2013/11/justin-bieber-3jm-53x53.jpg,,85,24,5,up,2014-01-11
60,TKO,Justin Timberlake,https://charts-static.billboard.com/img/2013/10/justin-timberlake-wmm-53x53.jpg,,74,36,15,up,2014-01-11
61,Sweet Annie,Zac Brown Band,https://charts-static.billboard.com/img/2013/08/zac-brown-band-elb-53x53.jpg,,52,47,11,down,2014-01-11
62,Love Me Again,John Newman,https://charts-static.billboard.com/img/2013/07/john-newman-1xk-53x53.jpg,,70,62,6,up,2014-01-11
63,The Language,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,68,51,10,up,2014-01-11
64,Survival,Eminem,https://charts-static.billboard.com/img/2013/10/eminem-1xq-53x53.jpg,,96,16,12,up,2014-01-11
65,Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",https://charts-static.billboard.com/img/2013/12/kristen-bell-jzf-53x53.jpg,,,,,new,2014-01-11
66,Hey Brother,Avicii,https://charts-static.billboard.com/img/2013/10/avicii-5vi-53x53.jpg,,63,63,4,down,2014-01-11
67,We Were Us,Keith Urban And Miranda Lambert,https://charts-static.billboard.com/img/2013/09/keith-urban-t54-53x53.jpg,,73,26,16,up,2014-01-11
68,All Of Me,John Legend,https://charts-static.billboard.com/img/2013/08/john-legend-xtz-53x53.jpg,,55,52,12,down,2014-01-11
69,Don't Let Me Be Lonely,The Band Perry,https://charts-static.billboard.com/img/2013/08/the-band-perry-lzw-53x53.jpg,,62,59,11,down,2014-01-11
70,Friday Night,Eric Paslay,https://charts-static.billboard.com/img/2013/05/eric-paslay-hvb-53x53.jpg,,65,62,11,down,2014-01-11
71,Alone Together,Fall Out Boy,https://charts-static.billboard.com/img/2013/05/fall-out-boy-zhw-53x53.jpg,,81,71,5,up,2014-01-11
72,Compass,Lady Antebellum,https://charts-static.billboard.com/img/2013/10/lady-antebellum-g3u-53x53.jpg,,75,65,8,up,2014-01-11
73,XO,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,66,66,2,down,2014-01-11
74,For The First Time In Forever,Kristen Bell & Idina Menzel,https://charts-static.billboard.com/img/2013/12/kristen-bell-jzf-53x53.jpg,,,,,new,2014-01-11
75,Radio,Darius Rucker,https://charts-static.billboard.com/img/2013/08/darius-rucker-iex-53x53.jpg,,71,65,11,down,2014-01-11
76,I Luv This Sh*t,August Alsina Featuring Trinidad James,https://charts-static.billboard.com/img/2013/05/august-alsina-kqb-53x53.jpg,,72,48,17,down,2014-01-11
77,Sunny And 75,Joe Nichols,https://charts-static.billboard.com/img/2013/05/joe-nichols-yxj-53x53.jpg,,80,39,18,up,2014-01-11
78,Up All Night,Jon Pardi,https://charts-static.billboard.com/img/2013/03/jon-pardi-trs-53x53.jpg,,67,67,7,down,2014-01-11
79,See You Tonight,Scotty McCreery,https://charts-static.billboard.com/img/2013/04/scotty-mccreery-qgz-53x53.jpg,,86,79,5,up,2014-01-11
80,Bottoms Up,Brantley Gilbert,https://charts-static.billboard.com/img/2014/01/brantley-gilbert-iis-53x53.jpg,,58,58,2,down,2014-01-11
81,Bounce It,Juicy J Featuring Wale & Trey Songz,https://charts-static.billboard.com/img/2013/07/juicy-j-9cf-53x53.jpg,,91,74,18,up,2014-01-11
82,Mine,Beyonce Featuring Drake,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,99,82,2,up,2014-01-11
83,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,https://charts-static.billboard.com/img/2013/07/hunter-hayes-1-vc9-53x53.jpg,,92,77,8,up,2014-01-11
84,Up Down (Do This All Day),T-Pain Featuring B.o.B,https://charts-static.billboard.com/img/2013/09/t-pain-kj8-53x53.jpg,,79,79,6,down,2014-01-11
85,Talk Dirty,Jason Derulo Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/11/jason-derulo-3xq-53x53.jpg,,89,85,2,up,2014-01-11
86,Helluva Life,Frankie Ballard,https://charts-static.billboard.com/img/2013/08/frankie-ballard-ype-53x53.jpg,,84,84,4,down,2014-01-11
87,Waiting For Superman,Daughtry,https://charts-static.billboard.com/img/2013/10/daughtry-uco-53x53.jpg,,95,70,7,up,2014-01-11
88,Heart Attack,Enrique Iglesias,https://charts-static.billboard.com/img/2013/10/enrique-iglesias-m5f-53x53.jpg,,-,88,2,re-entry,2014-01-11
89,Gorilla,Bruno Mars,https://charts-static.billboard.com/img/2013/09/bruno-mars-va7-53x53.jpg,,-,22,16,re-entry,2014-01-11
90,Honest,Future,https://charts-static.billboard.com/img/2013/09/future-l22-53x53.jpg,,88,55,16,down,2014-01-11
91,Perfume,Britney Spears,https://charts-static.billboard.com/img/2013/11/britney-spears-s89-53x53.jpg,,90,76,5,down,2014-01-11
