rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
61,911,Wyclef Jean Featuring Mary J. Blige,https://charts-static.billboard.com/img/2000/08/wyclef-jean-wpq-53x53.jpg,,53,38,14,down,2001-01-06
62,Just Another Day In Paradise,Phil Vassar,https://charts-static.billboard.com/img/2000/06/phil-vassar-xsv-53x53.jpg,,51,35,15,down,2001-01-06
63,Oklahoma,Billy Gilman,https://charts-static.billboard.com/img/2000/10/billy-gilman-64z-53x53.jpg,,83,63,9,up,2001-01-06
64,Babylon,David Gray,https://charts-static.billboard.com/img/2000/06/david-gray-rgh-53x53.jpg,,63,63,6,down,2001-01-06
65,Where Are You Christmas?,Faith Hill,https://charts-static.billboard.com/img/2000/12/faith-hill-go6-53x53.jpg,,,,,new,2001-01-06
66,Ashes By Now,Lee Ann Womack,https://charts-static.billboard.com/img/2000/10/lee-ann-womack-ri5-53x53.jpg,,56,56,5,down,2001-01-06
67,Still On Your Side,BBMak,https://charts-static.billboard.com/img/2000/12/bbmak-4y0-53x53.jpg,,69,67,2,up,2001-01-06
68,You Make Me Sick,P!nk,https://charts-static.billboard.com/img/2000/12/pnk-e1s-53x53.jpg,,,,,new,2001-01-06
69,www.memory,Alan Jackson,https://charts-static.billboard.com/img/2000/10/alan-jackson-pbl-53x53.jpg,,49,45,10,down,2001-01-06
70,Stan,Eminem Featuring Dido,https://charts-static.billboard.com/img/2000/07/eminem-1xq-53x53.jpg,,55,51,10,down,2001-01-06
71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,https://charts-static.billboard.com/img/2000/11/memphis-bleek-ow8-53x53.jpg,,71,71,4,same,2001-01-06
72,Burn,Jo Dee Messina,https://charts-static.billboard.com/img/2000/10/jo-dee-messina-9qg-53x53.jpg,,58,58,6,down,2001-01-06
73,Stutter,Joe Featuring Mystikal,https://charts-static.billboard.com/img/2000/12/joe-4t9-53x53.jpg,,,,,new,2001-01-06
74,Rollin',Limp Bizkit,https://charts-static.billboard.com/img/2000/09/limp-bizkit-8uz-53x53.jpg,,73,65,9,down,2001-01-06
75,Butterfly,Crazy Town,https://charts-static.billboard.com/img/2000/11/crazy-town-mzn-53x53.jpg,,,,,new,2001-01-06
76,X,Xzibit,https://charts-static.billboard.com/img/2000/11/xzibit-6xt-53x53.jpg,,80,76,2,up,2001-01-06
77,There Is No Arizona,Jamie O'Neal,https://charts-static.billboard.com/img/2000/08/jamie-oneal-2l4-53x53.jpg,,67,67,3,down,2001-01-06
78,Could It Be,Jaheim,https://charts-static.billboard.com/img/2000/10/jaheim-qvw-53x53.jpg,,87,78,4,up,2001-01-06
79,Can't Fight The Moonlight,LeAnn Rimes,https://charts-static.billboard.com/img/2000/09/leann-rimes-4xc-53x53.jpg,,86,71,18,up,2001-01-06
80,Thank You In Advance,Boyz II Men,https://charts-static.billboard.com/img/2000/10/boyz-ii-men-iur-53x53.jpg,,90,80,2,up,2001-01-06
81,Wild Horses,Garth Brooks,https://charts-static.billboard.com/img/2000/11/garth-brooks-vps-53x53.jpg,,70,70,3,down,2001-01-06
82,But For The Grace Of God,Keith Urban,https://charts-static.billboard.com/img/2000/10/keith-urban-t54-53x53.jpg,,72,72,3,down,2001-01-06
83,The Little Girl,John Michael Montgomery,https://charts-static.billboard.com/img/2000/08/john-michael-montgomery-ayn-53x53.jpg,,62,35,18,down,2001-01-06
84,Meanwhile Back At The Ranch,The Clark Family Experience,https://charts-static.billboard.com/img/2000/07/the-clark-family-experience-3uc-53x53.jpg,,82,80,8,down,2001-01-06
85,You Shouldn't Kiss Me Like This,Toby Keith,https://charts-static.billboard.com/img/2000/10/toby-keith-5au-53x53.jpg,,77,77,2,down,2001-01-06
86,Liar,Profyle,https://charts-static.billboard.com/img/2000/08/profyle-6lj-53x53.jpg,,75,14,17,down,2001-01-06
87,This Everyday Love,Rascal Flatts,https://charts-static.billboard.com/img/2000/08/rascal-flatts-o8u-53x53.jpg,,76,76,3,down,2001-01-06
88,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg,https://charts-static.billboard.com/img/2000/11/mos-def-ht7-53x53.jpg,,92,88,3,up,2001-01-06
89,Open My Heart,Yolanda Adams,https://charts-static.billboard.com/img/2017/01/yolanda-adams-53x53.jpg,,79,57,20,down,2001-01-06
90,You Should've Told Me,Kelly Price,https://charts-static.billboard.com/img/2000/07/kelly-price-qmi-53x53.jpg,,74,64,16,down,2001-01-06
91,Original Prankster,The Offspring,https://charts-static.billboard.com/img/2000/10/the-offspring-y1c-53x53.jpg,,78,70,7,down,2001-01-06
92,Girls Dem Sugar,Beenie Man Featuring Mya,https://charts-static.billboard.com/img/1997/03/beenie-man-uau-53x53.jpg,,84,54,12,down,2001-01-06
93,Bouncing Off The Ceiling (Upside Down),A*Teens,https://charts-static.billboard.com/img/2000/12/ateens-cow-53x53.jpg,,,,,new,2001-01-06
94,My Baby You,Marc Anthony,https://charts-static.billboard.com/img/2000/07/marc-anthony-2xf-53x53.jpg,,93,70,17,down,2001-01-06
95,Lady (Hear Me Tonight),Modjo,https://charts-static.billboard.com/img/2000/11/modjo-30a-53x53.jpg,,,,,new,2001-01-06
96,A Little Gasoline,Terri Clark,https://charts-static.billboard.com/img/2000/07/terri-clark-87s-53x53.jpg,,88,75,4,down,2001-01-06
97,Cha-Cha Slide,Mr. C The Slide Man,Not supported yet,,,,,new,2001-01-06
98,I Know,Sunday,Not supported yet,,98,98,2,same,2001-01-06
99,Kiss This,Aaron Tippin,https://charts-static.billboard.com/img/2000/05/aaron-tippin-rwt-53x53.jpg,,97,42,20,down,2001-01-06
100,All Good?,De La Soul Featuring Chaka Khan,https://charts-static.billboard.com/img/2000/10/de-la-soul-03j-53x53.jpg,,96,96,3,down,2001-01-06
1,Independent Women Part I,Destiny's Child,https://charts-static.billboard.com/img/2000/09/destinys-child-31s-53x53.jpg,9,1,1,17,same,2001-01-13
2,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",https://charts-static.billboard.com/img/2000/09/shaggy-1l9-53x53.jpg,,3,2,11,up,2001-01-13
3,He Loves U Not,Dream,Not supported yet,,2,2,16,down,2001-01-13
4,Case Of The Ex (Whatcha Gonna Do),Mya,https://charts-static.billboard.com/img/2000/07/mya-bk2-53x53.jpg,,4,2,22,same,2001-01-13
5,With Arms Wide Open,Creed,https://charts-static.billboard.com/img/2000/03/creed-r7u-53x53.jpg,,5,1,36,same,2001-01-13
6,The Way You Love Me,Faith Hill,https://charts-static.billboard.com/img/1999/11/faith-hill-go6-53x53.jpg,,7,6,37,up,2001-01-13
7,Ms. Jackson,OutKast,https://charts-static.billboard.com/img/2000/10/outkast-294-53x53.jpg,,6,6,10,down,2001-01-13
8,If You're Gone,matchbox twenty,https://charts-static.billboard.com/img/2000/10/matchbox-twenty-cm2-53x53.jpg,,9,8,13,up,2001-01-13
9,This I Promise You,'N Sync,https://charts-static.billboard.com/img/2000/04/n-sync-yuh-53x53.jpg,,11,5,16,up,2001-01-13
10,Dance With Me,Debelah Morgan,https://charts-static.billboard.com/img/2000/07/debelah-morgan-att-53x53.jpg,,8,8,25,down,2001-01-13
11,Again,Lenny Kravitz,https://charts-static.billboard.com/img/2000/10/lenny-kravitz-jjg-53x53.jpg,,13,11,9,up,2001-01-13
12,I Just Wanna Love U (Give It 2 Me),JAY-Z,https://charts-static.billboard.com/img/2000/10/jay-z-gbw-53x53.jpg,,12,11,12,same,2001-01-13
13,Love Don't Cost A Thing,Jennifer Lopez,https://charts-static.billboard.com/img/2000/12/jennifer-lopez-eme-53x53.jpg,,14,13,6,up,2001-01-13
14,Kryptonite,3 Doors Down,https://charts-static.billboard.com/img/2000/01/3-doors-down-qu6-53x53.jpg,,15,3,41,up,2001-01-13
15,E.I.,Nelly,https://charts-static.billboard.com/img/2000/08/nelly-fmf-53x53.jpg,,19,15,15,up,2001-01-13
16,I Wish,R. Kelly,https://charts-static.billboard.com/img/2000/09/r-kelly-ct9-53x53.jpg,,18,15,16,up,2001-01-13
17,Gotta Tell You,Samantha Mumba,https://charts-static.billboard.com/img/2000/08/samantha-mumba-d4s-53x53.jpg,,17,4,19,same,2001-01-13
18,Most Girls,P!nk,https://charts-static.billboard.com/img/2000/06/pnk-e1s-53x53.jpg,,16,4,23,down,2001-01-13
19,Liquid Dreams,O-Town,https://charts-static.billboard.com/img/2000/12/o-town-yux-53x53.jpg,,10,10,4,down,2001-01-13
20,Crazy For This Girl,Evan And Jaron,Not supported yet,,21,20,11,up,2001-01-13
21,Pinch Me,Barenaked Ladies,https://charts-static.billboard.com/img/2000/08/barenaked-ladies-otk-53x53.jpg,,20,15,19,down,2001-01-13
22,Don't Tell Me,Madonna,https://charts-static.billboard.com/img/2000/11/madonna-rq3-53x53.jpg,,26,22,6,up,2001-01-13
23,Danger (Been So Long),Mystikal Featuring Nivea,https://charts-static.billboard.com/img/2000/10/mystikal-9f7-53x53.jpg,,23,23,5,same,2001-01-13
24,Beautiful Day,U2,https://charts-static.billboard.com/img/2000/09/u2-uun-53x53.jpg,,28,24,15,up,2001-01-13
25,So In Love With Two,Mikaila,https://charts-static.billboard.com/img/2000/10/mikaila-gqw-53x53.jpg,,25,25,8,same,2001-01-13
26,Shape Of My Heart,Backstreet Boys,https://charts-static.billboard.com/img/2000/10/backstreet-boys-fo7-53x53.jpg,,29,9,14,up,2001-01-13
27,What's Your Fantasy,Ludacris Featuring Shawnna,https://charts-static.billboard.com/img/2000/06/ludacris-5cn-53x53.jpg,,24,21,16,down,2001-01-13
28,Stronger,Britney Spears,https://charts-static.billboard.com/img/2000/11/britney-spears-s89-53x53.jpg,,22,22,7,down,2001-01-13
29,Music,Madonna,https://charts-static.billboard.com/img/2000/08/madonna-rq3-53x53.jpg,,27,1,23,down,2001-01-13
30,Between Me And You,Ja Rule Featuring Christina Milian,https://charts-static.billboard.com/img/2000/07/ja-rule-p2l-53x53.jpg,,30,11,18,same,2001-01-13
31,Hemorrhage (In My Hands),Fuel,https://charts-static.billboard.com/img/2000/08/fuel-w2z-53x53.jpg,,34,31,12,up,2001-01-13
32,My First Love,Avant Featuring KeKe Wyatt,https://charts-static.billboard.com/img/2000/09/avant-jma-53x53.jpg,,31,26,11,down,2001-01-13
33,My Next Thirty Years,Tim McGraw,https://charts-static.billboard.com/img/2000/04/tim-mcgraw-j7r-53x53.jpg,,40,27,13,up,2001-01-13
34,Just Friends (Sunny),Musiq,https://charts-static.billboard.com/img/2000/08/musiq-soulchild-x1e-53x53.jpg,,35,31,14,up,2001-01-13
35,Crazy,K-Ci & JoJo,https://charts-static.billboard.com/img/2000/10/k-ci-jojo-9uq-53x53.jpg,,32,32,6,down,2001-01-13
36,Without You,Dixie Chicks,https://charts-static.billboard.com/img/1999/09/dixie-chicks-1tn-53x53.jpg,,44,31,15,up,2001-01-13
37,South Side,Moby Featuring Gwen Stefani,https://charts-static.billboard.com/img/2000/11/moby-jp5-53x53.jpg,,37,37,7,same,2001-01-13
38,Bent,matchbox twenty,https://charts-static.billboard.com/img/2000/04/matchbox-twenty-cm2-53x53.jpg,,38,1,38,same,2001-01-13
39,Mamacita,Public Announcement,https://charts-static.billboard.com/img/2000/10/public-announcement-nx9-53x53.jpg,,39,39,4,same,2001-01-13
40,Bow Wow (That's My Name),Lil Bow Wow,https://charts-static.billboard.com/img/2000/11/bow-wow-ywr-53x53.jpg,,33,33,8,down,2001-01-13
41,Don't Think I'm Not,Kandi,https://charts-static.billboard.com/img/2000/06/kandi-c8y-53x53.jpg,,36,24,24,down,2001-01-13
42,I Lost It,Kenny Chesney,https://charts-static.billboard.com/img/2000/08/kenny-chesney-en6-53x53.jpg,,45,34,13,up,2001-01-13
43,My Everything,98 Degrees,Not supported yet,,43,43,6,same,2001-01-13
44,Born To Fly,Sara Evans,https://charts-static.billboard.com/img/2000/07/sara-evans-fvv-53x53.jpg,,46,34,13,up,2001-01-13
45,No More (Baby I'ma Do Right),3LW,https://charts-static.billboard.com/img/2000/09/3lw-r7l-53x53.jpg,,41,41,11,down,2001-01-13
46,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,https://charts-static.billboard.com/img/2000/11/ja-rule-p2l-53x53.jpg,,52,46,4,up,2001-01-13
47,Tell Her,Lonestar,https://charts-static.billboard.com/img/2000/09/lonestar-2an-53x53.jpg,,56,47,9,up,2001-01-13
48,Best Of Intentions,Travis Tritt,https://charts-static.billboard.com/img/2000/07/travis-tritt-apa-53x53.jpg,,49,27,22,up,2001-01-13
49,You're A God,Vertical Horizon,https://charts-static.billboard.com/img/2000/07/vertical-horizon-dd0-53x53.jpg,,48,23,21,down,2001-01-13
50,Promise,Jagged Edge,https://charts-static.billboard.com/img/2000/10/jagged-edge-o2z-53x53.jpg,,50,50,4,same,2001-01-13
51,One Woman Man,Dave Hollister,https://charts-static.billboard.com/img/2000/09/dave-hollister-c2h-53x53.jpg,,51,51,6,same,2001-01-13
52,Emotional,Carl Thomas,https://charts-static.billboard.com/img/2000/05/carl-thomas-976-53x53.jpg,,53,47,8,up,2001-01-13
53,We Danced,Brad Paisley,https://charts-static.billboard.com/img/2000/07/brad-paisley-ws4-53x53.jpg,,55,29,14,up,2001-01-13
54,Project Chick,Cash Money Millionaires,Not supported yet,,47,47,5,down,2001-01-13
55,She Bangs,Ricky Martin,https://charts-static.billboard.com/img/2000/10/ricky-martin-dcj-53x53.jpg,,54,12,15,down,2001-01-13
56,Angel,Shaggy Featuring Rayvon,https://charts-static.billboard.com/img/2000/11/shaggy-1l9-53x53.jpg,,57,56,3,up,2001-01-13
57,Ashes By Now,Lee Ann Womack,https://charts-static.billboard.com/img/2000/10/lee-ann-womack-ri5-53x53.jpg,,66,56,6,up,2001-01-13
58,Just Another Day In Paradise,Phil Vassar,https://charts-static.billboard.com/img/2000/06/phil-vassar-xsv-53x53.jpg,,62,35,16,up,2001-01-13
59,Burn,Jo Dee Messina,https://charts-static.billboard.com/img/2000/10/jo-dee-messina-9qg-53x53.jpg,,72,58,7,up,2001-01-13
60,It's Over Now,112,https://charts-static.billboard.com/img/2000/11/112-9qc-53x53.jpg,,60,60,6,same,2001-01-13
61,Loser,3 Doors Down,https://charts-static.billboard.com/img/2000/06/3-doors-down-qu6-53x53.jpg,,59,55,13,down,2001-01-13
62,Babylon,David Gray,https://charts-static.billboard.com/img/2000/06/david-gray-rgh-53x53.jpg,,64,62,7,up,2001-01-13
63,www.memory,Alan Jackson,https://charts-static.billboard.com/img/2000/10/alan-jackson-pbl-53x53.jpg,,69,45,11,up,2001-01-13
64,Still On Your Side,BBMak,https://charts-static.billboard.com/img/2000/12/bbmak-4y0-53x53.jpg,,67,64,3,up,2001-01-13
65,There Is No Arizona,Jamie O'Neal,https://charts-static.billboard.com/img/2000/08/jamie-oneal-2l4-53x53.jpg,,77,65,4,up,2001-01-13
66,911,Wyclef Jean Featuring Mary J. Blige,https://charts-static.billboard.com/img/2000/08/wyclef-jean-wpq-53x53.jpg,,61,38,15,down,2001-01-13
67,You Make Me Sick,P!nk,https://charts-static.billboard.com/img/2000/12/pnk-e1s-53x53.jpg,,68,67,2,up,2001-01-13
68,You Shouldn't Kiss Me Like This,Toby Keith,https://charts-static.billboard.com/img/2000/10/toby-keith-5au-53x53.jpg,,85,68,3,up,2001-01-13
69,Stan,Eminem Featuring Dido,https://charts-static.billboard.com/img/2000/07/eminem-1xq-53x53.jpg,,70,51,11,up,2001-01-13
70,Stutter,Joe Featuring Mystikal,https://charts-static.billboard.com/img/2000/12/joe-4t9-53x53.jpg,,73,70,2,up,2001-01-13
71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,https://charts-static.billboard.com/img/2000/11/memphis-bleek-ow8-53x53.jpg,,71,71,5,same,2001-01-13
72,Wild Horses,Garth Brooks,https://charts-static.billboard.com/img/2000/11/garth-brooks-vps-53x53.jpg,,81,70,4,up,2001-01-13
73,But For The Grace Of God,Keith Urban,https://charts-static.billboard.com/img/2000/10/keith-urban-t54-53x53.jpg,,82,72,4,up,2001-01-13
74,The Little Girl,John Michael Montgomery,https://charts-static.billboard.com/img/2000/08/john-michael-montgomery-ayn-53x53.jpg,,83,35,19,up,2001-01-13
75,Butterfly,Crazy Town,https://charts-static.billboard.com/img/2000/11/crazy-town-mzn-53x53.jpg,,75,75,2,same,2001-01-13
76,The Itch,Vitamin C,https://charts-static.billboard.com/img/2000/11/vitamin-c-ou3-53x53.jpg,,58,45,7,down,2001-01-13
77,This Everyday Love,Rascal Flatts,https://charts-static.billboard.com/img/2000/08/rascal-flatts-o8u-53x53.jpg,,87,76,4,up,2001-01-13
78,Rollin',Limp Bizkit,https://charts-static.billboard.com/img/2000/09/limp-bizkit-8uz-53x53.jpg,,74,65,10,down,2001-01-13
79,Stranger In My House,Tamia,https://charts-static.billboard.com/img/2000/11/tamia-zzw-53x53.jpg,,,,,new,2001-01-13
80,Thank You,Dido,https://charts-static.billboard.com/img/2000/10/dido-eqd-53x53.jpg,,,,,new,2001-01-13
81,Liar,Profyle,https://charts-static.billboard.com/img/2000/08/profyle-6lj-53x53.jpg,,86,14,18,up,2001-01-13
82,Meanwhile Back At The Ranch,The Clark Family Experience,https://charts-static.billboard.com/img/2000/07/the-clark-family-experience-3uc-53x53.jpg,,84,80,9,up,2001-01-13
83,X,Xzibit,https://charts-static.billboard.com/img/2000/11/xzibit-6xt-53x53.jpg,,76,76,3,down,2001-01-13
84,Could It Be,Jaheim,https://charts-static.billboard.com/img/2000/10/jaheim-qvw-53x53.jpg,,78,78,5,down,2001-01-13
85,Girls Dem Sugar,Beenie Man Featuring Mya,https://charts-static.billboard.com/img/1997/03/beenie-man-uau-53x53.jpg,,92,54,13,up,2001-01-13
86,You Should've Told Me,Kelly Price,https://charts-static.billboard.com/img/2000/07/kelly-price-qmi-53x53.jpg,,90,64,17,up,2001-01-13
87,Can't Fight The Moonlight,LeAnn Rimes,https://charts-static.billboard.com/img/2000/09/leann-rimes-4xc-53x53.jpg,,79,71,19,down,2001-01-13
88,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg,https://charts-static.billboard.com/img/2000/11/mos-def-ht7-53x53.jpg,,88,88,4,same,2001-01-13
89,Original Prankster,The Offspring,https://charts-static.billboard.com/img/2000/10/the-offspring-y1c-53x53.jpg,,91,70,8,up,2001-01-13
90,Oklahoma,Billy Gilman,https://charts-static.billboard.com/img/2000/10/billy-gilman-64z-53x53.jpg,,63,63,10,down,2001-01-13
91,Feels Like Love,Vince Gill,https://charts-static.billboard.com/img/2000/05/vince-gill-5eq-53x53.jpg,,-,52,19,re-entry,2001-01-13
92,Thank You In Advance,Boyz II Men,https://charts-static.billboard.com/img/2000/10/boyz-ii-men-iur-53x53.jpg,,80,80,3,down,2001-01-13
93,Bouncing Off The Ceiling (Upside Down),A*Teens,https://charts-static.billboard.com/img/2000/12/ateens-cow-53x53.jpg,,93,93,2,same,2001-01-13
94,My Baby You,Marc Anthony,https://charts-static.billboard.com/img/2000/07/marc-anthony-2xf-53x53.jpg,,94,70,18,same,2001-01-13
95,Lady (Hear Me Tonight),Modjo,https://charts-static.billboard.com/img/2000/11/modjo-30a-53x53.jpg,,95,95,2,same,2001-01-13
96,Cha-Cha Slide,Mr. C The Slide Man,Not supported yet,,97,96,2,up,2001-01-13
