rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
30,You And Me,Lifehouse,https://charts-static.billboard.com/img/2005/02/lifehouse-ekp-53x53.jpg,,29,5,47,down,2006-01-07
31,Wake Me Up When September Ends,Green Day,https://charts-static.billboard.com/img/2005/06/green-day-qwn-53x53.jpg,,33,6,23,up,2006-01-07
32,Feel Good Inc,Gorillaz,https://charts-static.billboard.com/img/2005/04/gorillaz-n6n-53x53.jpg,,30,14,33,down,2006-01-07
33,"Jesus, Take The Wheel",Carrie Underwood,https://charts-static.billboard.com/img/2005/11/carrie-underwood-ko6-53x53.jpg,,31,31,8,down,2006-01-07
34,Honky Tonk Badonkadonk,Trace Adkins,https://charts-static.billboard.com/img/2005/04/trace-adkins-bo9-53x53.jpg,,38,34,10,up,2006-01-07
35,Heard 'Em Say,Kanye West Featuring Adam Levine,https://charts-static.billboard.com/img/2005/09/kanye-west-irm-53x53.jpg,,28,26,11,down,2006-01-07
36,If It's Lovin' That You Want,Rihanna,https://charts-static.billboard.com/img/2005/09/rihanna-v3t-53x53.jpg,,36,36,12,same,2006-01-07
37,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,https://charts-static.billboard.com/img/2005/04/the-pussycat-dolls-t1l-53x53.jpg,,45,2,36,up,2006-01-07
38,Fireman,Lil Wayne,https://charts-static.billboard.com/img/2005/10/lil-wayne-9q6-53x53.jpg,,32,32,8,down,2006-01-07
39,Kryptonite (I'm On It),Purple Ribbon All-Stars,Not supported yet,,35,35,7,down,2006-01-07
40,Unwritten,Natasha Bedingfield,https://charts-static.billboard.com/img/2005/11/natasha-bedingfield-z7w-53x53.jpg,,51,40,5,up,2006-01-07
41,Turn It Up,Chamillionaire Featuring Lil' Flip,https://charts-static.billboard.com/img/2005/07/chamillionaire-brc-53x53.jpg,,43,41,10,up,2006-01-07
42,Shake It Off,Mariah Carey,https://charts-static.billboard.com/img/2005/07/mariah-carey-tgq-53x53.jpg,,41,2,24,down,2006-01-07
43,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,https://charts-static.billboard.com/img/2005/11/ludacris-5cn-53x53.jpg,,48,43,2,up,2006-01-07
44,We Belong Together,Mariah Carey,https://charts-static.billboard.com/img/2005/03/mariah-carey-tgq-53x53.jpg,,50,1,39,up,2006-01-07
45,Must Be Doin' Somethin' Right,Billy Currington,https://charts-static.billboard.com/img/2005/06/billy-currington-kzk-53x53.jpg,,39,39,12,down,2006-01-07
46,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",https://charts-static.billboard.com/img/2005/11/the-notorious-big-rts-53x53.jpg,,64,46,4,up,2006-01-07
47,I Should Have Cheated,Keyshia Cole,https://charts-static.billboard.com/img/2005/09/keyshia-cole-3ov-53x53.jpg,,34,30,14,down,2006-01-07
48,Better Days,Goo Goo Dolls,https://charts-static.billboard.com/img/2005/10/goo-goo-dolls-d57-53x53.jpg,,57,36,14,up,2006-01-07
49,Come A Little Closer,Dierks Bentley,https://charts-static.billboard.com/img/2005/07/dierks-bentley-yjg-53x53.jpg,,40,31,16,down,2006-01-07
50,Tequila Makes Her Clothes Fall Off,Joe Nichols,https://charts-static.billboard.com/img/2005/08/joe-nichols-yxj-53x53.jpg,,44,32,13,down,2006-01-07
51,Window Shopper,50 Cent,https://charts-static.billboard.com/img/2005/10/50-cent-9ay-53x53.jpg,,46,20,9,down,2006-01-07
52,Girl Tonite,Twista Featuring Trey Songz,https://charts-static.billboard.com/img/2005/08/twista-1g5-53x53.jpg,,42,14,18,down,2006-01-07
53,Everytime We Touch,Cascada,https://charts-static.billboard.com/img/2005/09/cascada-tir-53x53.jpg,,55,53,4,up,2006-01-07
54,Shake That,Eminem Featuring Nate Dogg,https://charts-static.billboard.com/img/2005/12/eminem-1xq-53x53.jpg,,52,52,3,down,2006-01-07
55,Unbreakable,Alicia Keys,https://charts-static.billboard.com/img/2005/08/alicia-keys-xkr-53x53.jpg,,49,34,15,down,2006-01-07
56,L.O.V.E.,Ashlee Simpson,https://charts-static.billboard.com/img/2005/11/ashlee-simpson-6ja-53x53.jpg,,76,56,3,up,2006-01-07
57,Boondocks,Little Big Town,https://charts-static.billboard.com/img/2005/05/little-big-town-z2a-53x53.jpg,,58,56,11,up,2006-01-07
58,Like We Never Loved At All,Faith Hill,https://charts-static.billboard.com/img/2005/08/faith-hill-go6-53x53.jpg,,53,45,14,down,2006-01-07
59,She Let Herself Go,George Strait,https://charts-static.billboard.com/img/2005/09/george-strait-6xj-53x53.jpg,,54,54,10,down,2006-01-07
60,Hypnotize,System Of A Down,https://charts-static.billboard.com/img/2005/10/system-of-a-down-5h4-53x53.jpg,,63,60,9,up,2006-01-07
61,Pump It,The Black Eyed Peas,https://charts-static.billboard.com/img/2005/06/the-black-eyed-peas-b9u-53x53.jpg,,70,61,5,up,2006-01-07
62,Perfect Situation,Weezer,https://charts-static.billboard.com/img/2005/06/weezer-715-53x53.jpg,,81,62,3,up,2006-01-07
63,Soul Meets Body,Death Cab For Cutie,https://charts-static.billboard.com/img/2005/08/death-cab-for-cutie-sxx-53x53.jpg,,60,60,14,down,2006-01-07
64,Shake,Ying Yang Twins Featuring Pitbull,https://charts-static.billboard.com/img/2005/08/ying-yang-twins-p3s-53x53.jpg,,71,41,19,up,2006-01-07
65,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,https://charts-static.billboard.com/img/2005/10/brad-paisley-ws4-53x53.jpg,,62,62,6,down,2006-01-07
66,Who You'd Be Today,Kenny Chesney,https://charts-static.billboard.com/img/2005/10/kenny-chesney-en6-53x53.jpg,,56,37,14,down,2006-01-07
67,Touch It,Busta Rhymes,https://charts-static.billboard.com/img/2005/10/busta-rhymes-sbv-53x53.jpg,,67,67,3,same,2006-01-07
68,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,https://charts-static.billboard.com/img/2005/11/bow-wow-ywr-53x53.jpg,,73,68,3,up,2006-01-07
69,Rodeo,Juvenile,https://charts-static.billboard.com/img/2005/11/juvenile-yh3-53x53.jpg,,72,69,5,up,2006-01-07
70,Bat Country,Avenged Sevenfold,https://charts-static.billboard.com/img/2005/08/avenged-sevenfold-l3c-53x53.jpg,,78,70,9,up,2006-01-07
71,Yo (Excuse Me Miss),Chris Brown,https://charts-static.billboard.com/img/2005/12/chris-brown-cte-53x53.jpg,,89,71,2,up,2006-01-07
72,Rompe,Daddy Yankee,https://charts-static.billboard.com/img/2005/11/daddy-yankee-1tx-53x53.jpg,,66,66,6,down,2006-01-07
73,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,https://charts-static.billboard.com/img/2005/12/t-pain-kj8-53x53.jpg,,87,73,2,up,2006-01-07
74,Twisted Transistor,Korn,https://charts-static.billboard.com/img/2005/10/korn-4hs-53x53.jpg,,65,64,7,down,2006-01-07
75,Boyfriend,Ashlee Simpson,https://charts-static.billboard.com/img/2005/09/ashlee-simpson-6ja-53x53.jpg,,92,19,16,up,2006-01-07
76,Have A Nice Day,Bon Jovi,https://charts-static.billboard.com/img/2005/07/bon-jovi-g8x-53x53.jpg,,99,53,11,up,2006-01-07
77,Gotta Go,Trey Songz,https://charts-static.billboard.com/img/2005/10/trey-songz-kc8-53x53.jpg,,68,67,6,down,2006-01-07
78,DOA,Foo Fighters,https://charts-static.billboard.com/img/2005/09/foo-fighters-vm6-53x53.jpg,,82,68,9,up,2006-01-07
79,Miss Me Baby,Chris Cagle,https://charts-static.billboard.com/img/2005/06/chris-cagle-y9u-53x53.jpg,,69,67,10,down,2006-01-07
80,Don't Bother,Shakira,https://charts-static.billboard.com/img/2005/10/shakira-mhe-53x53.jpg,,61,42,8,down,2006-01-07
81,Better Life,Keith Urban,https://charts-static.billboard.com/img/2005/07/keith-urban-t54-53x53.jpg,,75,44,18,down,2006-01-07
82,Save Me,Shinedown,https://charts-static.billboard.com/img/2005/08/shinedown-pjk-53x53.jpg,,80,72,8,down,2006-01-07
83,Remedy,Seether,https://charts-static.billboard.com/img/2005/04/seether-tje-53x53.jpg,,94,83,4,up,2006-01-07
84,Good Ride Cowboy,Garth Brooks,https://charts-static.billboard.com/img/2005/10/garth-brooks-vps-53x53.jpg,,59,59,12,down,2006-01-07
85,Just Might (Make Me Believe),Sugarland,https://charts-static.billboard.com/img/2005/09/sugarland-661-53x53.jpg,,79,75,6,down,2006-01-07
86,Kerosene,Miranda Lambert,https://charts-static.billboard.com/img/2005/10/miranda-lambert-miy-53x53.jpg,,90,86,3,up,2006-01-07
87,Looking For You,Kirk Franklin,https://charts-static.billboard.com/img/2005/09/kirk-franklin-bqi-53x53.jpg,,83,74,5,down,2006-01-07
88,More Than Words,Frankie J,https://charts-static.billboard.com/img/2005/09/frankie-j-x6g-53x53.jpg,,84,25,17,down,2006-01-07
89,Seasons Of Love,Cast Of Rent,Not supported yet,,74,33,10,down,2006-01-07
90,Tonight I Wanna Cry,Keith Urban,https://charts-static.billboard.com/img/2005/12/keith-urban-t54-53x53.jpg,,86,86,2,down,2006-01-07
91,Believe,Brooks & Dunn,https://charts-static.billboard.com/img/2005/10/brooks-dunn-b6k-53x53.jpg,,95,91,3,up,2006-01-07
92,Who I Am Hates Who I've Been,Relient K,https://charts-static.billboard.com/img/2005/10/relient-k-jz8-53x53.jpg,,,,,new,2006-01-07
93,Presidential,YoungBloodZ,https://charts-static.billboard.com/img/2005/06/youngbloodz-iqn-53x53.jpg,,91,81,11,down,2006-01-07
94,Hit The Floor,Twista Featuring Pitbull,https://charts-static.billboard.com/img/2005/10/twista-1g5-53x53.jpg,,96,94,4,up,2006-01-07
95,My Old Friend,Tim McGraw,https://charts-static.billboard.com/img/2005/10/tim-mcgraw-j7r-53x53.jpg,,88,87,6,down,2006-01-07
96,Rakata,Wisin & Yandel,https://charts-static.billboard.com/img/1840/12/wisin-yandel-k61-53x53.jpg,,85,85,5,down,2006-01-07
97,Dare,Gorillaz Featuring Shaun Ryder,https://charts-static.billboard.com/img/2005/10/gorillaz-n6n-53x53.jpg,,,,,new,2006-01-07
98,Skin (Sarabeth),Rascal Flatts,https://charts-static.billboard.com/img/2005/01/rascal-flatts-o8u-53x53.jpg,,-,42,15,re-entry,2006-01-07
99,My Hood,Young Jeezy,https://charts-static.billboard.com/img/2005/11/jeezy-g79-53x53.jpg,,,,,new,2006-01-07
100,Your Man,Josh Turner,https://charts-static.billboard.com/img/2005/08/josh-turner-ru7-53x53.jpg,,93,93,3,down,2006-01-07
1,Laffy Taffy,D4L,https://charts-static.billboard.com/img/2005/07/d4l-ba3-53x53.jpg,,4,1,16,up,2006-01-14
2,Run It!,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-cte-53x53.jpg,,2,1,21,same,2006-01-14
3,Photograph,Nickelback,https://charts-static.billboard.com/img/2017/07/nickelback-53x53.jpg,,5,2,19,up,2006-01-14
4,Gold Digger,Kanye West Featuring Jamie Foxx,https://charts-static.billboard.com/img/2017/04/kanye-west-53x53.jpg,,8,1,25,up,2006-01-14
5,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",https://charts-static.billboard.com/img/2005/10/nelly-fmf-53x53.jpg,,3,3,9,down,2006-01-14
6,My Humps,The Black Eyed Peas,https://charts-static.billboard.com/img/2005/08/the-black-eyed-peas-b9u-53x53.jpg,,10,3,22,up,2006-01-14
7,Don't Forget About Us,Mariah Carey,https://charts-static.billboard.com/img/2005/10/mariah-carey-tgq-53x53.jpg,,1,1,13,down,2006-01-14
8,Stickwitu,The Pussycat Dolls,https://charts-static.billboard.com/img/2005/10/the-pussycat-dolls-t1l-53x53.jpg,,6,5,13,down,2006-01-14
9,"Dance, Dance",Fall Out Boy,https://charts-static.billboard.com/img/2005/10/fall-out-boy-zhw-53x53.jpg,,15,9,11,up,2006-01-14
10,Check On It,Beyonce Featuring Slim Thug,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,7,7,9,down,2006-01-14
11,Dirty Little Secret,The All-American Rejects,https://charts-static.billboard.com/img/2005/07/the-all-american-rejects-yky-53x53.jpg,,21,11,23,up,2006-01-14
12,There It Go! (The Whistle Song),Juelz Santana,https://charts-static.billboard.com/img/2005/08/juelz-santana-yuj-53x53.jpg,,9,9,14,down,2006-01-14
13,"Sugar, We're Goin' Down",Fall Out Boy,https://charts-static.billboard.com/img/2005/06/fall-out-boy-zhw-53x53.jpg,,17,8,29,up,2006-01-14
14,Soul Survivor,Young Jeezy Featuring Akon,https://charts-static.billboard.com/img/2005/07/jeezy-g79-53x53.jpg,,14,4,20,same,2006-01-14
15,Beverly Hills,Weezer,https://charts-static.billboard.com/img/2005/04/weezer-715-53x53.jpg,,29,10,40,up,2006-01-14
16,Because Of You,Kelly Clarkson,https://charts-static.billboard.com/img/2005/08/kelly-clarkson-091-53x53.jpg,,11,7,20,down,2006-01-14
17,When I'm Gone,Eminem,https://charts-static.billboard.com/img/2005/11/eminem-1xq-53x53.jpg,,19,8,8,up,2006-01-14
18,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,https://charts-static.billboard.com/img/2005/07/three-6-mafia-wgx-53x53.jpg,,18,13,17,same,2006-01-14
19,Wake Me Up When September Ends,Green Day,https://charts-static.billboard.com/img/2005/06/green-day-qwn-53x53.jpg,,31,6,24,up,2006-01-14
20,We Be Burnin',Sean Paul,https:https://charts-static.billboard.com/img/2005/03/sean-paul-uyx-91x91.jpg,,22,6,18,up,2006-01-14
21,One Wish,Ray J,https://charts-static.billboard.com/img/2005/08/ray-j-rv3-53x53.jpg,,13,12,15,down,2006-01-14
22,I'm Sprung,T-Pain,https://charts-static.billboard.com/img/2005/08/t-pain-kj8-53x53.jpg,,20,8,21,down,2006-01-14
23,Hung Up,Madonna,https://charts-static.billboard.com/img/2005/10/madonna-rq3-53x53.jpg,,23,7,11,same,2006-01-14
24,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",https://charts-static.billboard.com/img/2005/07/dem-franchize-boyz-a35-53x53.jpg,,16,15,17,down,2006-01-14
25,You're Beautiful,James Blunt,https://charts-static.billboard.com/img/2005/07/james-blunt-nim-53x53.jpg,,24,22,10,down,2006-01-14
26,You And Me,Lifehouse,https://charts-static.billboard.com/img/2005/02/lifehouse-ekp-53x53.jpg,,30,5,48,up,2006-01-14
27,Be Without You,Mary J. Blige,https://charts-static.billboard.com/img/2017/07/mary-j-blige-53x53.jpg,,12,12,8,down,2006-01-14
28,Feel Good Inc,Gorillaz,https://charts-static.billboard.com/img/2005/04/gorillaz-n6n-53x53.jpg,,32,14,34,up,2006-01-14
29,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,https://charts-static.billboard.com/img/2005/04/the-pussycat-dolls-t1l-53x53.jpg,,37,2,37,up,2006-01-14
30,Honky Tonk Badonkadonk,Trace Adkins,https://charts-static.billboard.com/img/2005/04/trace-adkins-bo9-53x53.jpg,,34,30,11,up,2006-01-14
31,"Jesus, Take The Wheel",Carrie Underwood,https://charts-static.billboard.com/img/2005/11/carrie-underwood-ko6-53x53.jpg,,33,31,9,up,2006-01-14
32,Unwritten,Natasha Bedingfield,https://charts-static.billboard.com/img/2005/11/natasha-bedingfield-z7w-53x53.jpg,,40,32,6,up,2006-01-14
33,Unpredictable,Jamie Foxx Featuring Ludacris,https://charts-static.billboard.com/img/2005/10/jamie-foxx-hji-53x53.jpg,,26,26,7,down,2006-01-14
34,Boyfriend,Ashlee Simpson,https://charts-static.billboard.com/img/2005/09/ashlee-simpson-6ja-53x53.jpg,,75,19,17,up,2006-01-14
35,Luxurious,Gwen Stefani,https://charts-static.billboard.com/img/2005/10/gwen-stefani-72d-53x53.jpg,,28,21,11,down,2006-01-14
36,L.O.V.E.,Ashlee Simpson,https://charts-static.billboard.com/img/2005/11/ashlee-simpson-6ja-53x53.jpg,,56,36,4,up,2006-01-14
37,We Belong Together,Mariah Carey,https://charts-static.billboard.com/img/2005/03/mariah-carey-tgq-53x53.jpg,,44,1,40,up,2006-01-14
38,Fireman,Lil Wayne,https://charts-static.billboard.com/img/2005/10/lil-wayne-9q6-53x53.jpg,,38,32,9,same,2006-01-14
39,Georgia,Ludacris & Field Mob Featuring Jamie Foxx,https://charts-static.billboard.com/img/2005/11/ludacris-5cn-53x53.jpg,,43,39,3,up,2006-01-14
40,Heard 'Em Say,Kanye West Featuring Adam Levine,https://charts-static.billboard.com/img/2005/09/kanye-west-irm-53x53.jpg,,35,26,12,down,2006-01-14
41,Here We Go,Trina Featuring Kelly Rowland,https://charts-static.billboard.com/img/2005/09/trina-34y-53x53.jpg,,27,17,15,down,2006-01-14
42,Shake It Off,Mariah Carey,https://charts-static.billboard.com/img/2005/07/mariah-carey-tgq-53x53.jpg,,42,2,25,same,2006-01-14
43,If It's Lovin' That You Want,Rihanna,https://charts-static.billboard.com/img/2005/09/rihanna-v3t-53x53.jpg,,36,36,13,down,2006-01-14
44,Turn It Up,Chamillionaire Featuring Lil' Flip,https://charts-static.billboard.com/img/2005/07/chamillionaire-brc-53x53.jpg,,41,41,11,down,2006-01-14
45,So Sick,Ne-Yo,https://charts-static.billboard.com/img/2005/10/ne-yo-9u2-53x53.jpg,,25,25,6,down,2006-01-14
46,Must Be Doin' Somethin' Right,Billy Currington,https://charts-static.billboard.com/img/2005/06/billy-currington-kzk-53x53.jpg,,45,39,13,down,2006-01-14
47,Window Shopper,50 Cent,https://charts-static.billboard.com/img/2005/10/50-cent-9ay-53x53.jpg,,51,20,10,up,2006-01-14
48,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",https://charts-static.billboard.com/img/2005/11/the-notorious-big-rts-53x53.jpg,,46,46,5,down,2006-01-14
49,Tequila Makes Her Clothes Fall Off,Joe Nichols,https://charts-static.billboard.com/img/2005/08/joe-nichols-yxj-53x53.jpg,,50,32,14,up,2006-01-14
50,Better Days,Goo Goo Dolls,https://charts-static.billboard.com/img/2005/10/goo-goo-dolls-d57-53x53.jpg,,48,36,15,down,2006-01-14
51,Come A Little Closer,Dierks Bentley,https://charts-static.billboard.com/img/2005/07/dierks-bentley-yjg-53x53.jpg,,49,31,17,down,2006-01-14
52,Pump It,The Black Eyed Peas,https://charts-static.billboard.com/img/2005/06/the-black-eyed-peas-b9u-53x53.jpg,,61,52,6,up,2006-01-14
53,Kryptonite (I'm On It),Purple Ribbon All-Stars,Not supported yet,,39,35,8,down,2006-01-14
54,Perfect Situation,Weezer,https://charts-static.billboard.com/img/2005/06/weezer-715-53x53.jpg,,62,54,4,up,2006-01-14
55,Boondocks,Little Big Town,https://charts-static.billboard.com/img/2005/05/little-big-town-z2a-53x53.jpg,,57,55,12,up,2006-01-14
56,Everytime We Touch,Cascada,https://charts-static.billboard.com/img/2005/09/cascada-tir-53x53.jpg,,53,53,5,down,2006-01-14
57,Hypnotize,System Of A Down,https://charts-static.billboard.com/img/2005/10/system-of-a-down-5h4-53x53.jpg,,60,57,10,up,2006-01-14
58,Have A Nice Day,Bon Jovi,https://charts-static.billboard.com/img/2005/07/bon-jovi-g8x-53x53.jpg,,76,53,12,up,2006-01-14
59,Like We Never Loved At All,Faith Hill,https://charts-static.billboard.com/img/2005/08/faith-hill-go6-53x53.jpg,,58,45,15,down,2006-01-14
60,Bat Country,Avenged Sevenfold,https://charts-static.billboard.com/img/2005/08/avenged-sevenfold-l3c-53x53.jpg,,70,60,10,up,2006-01-14
61,Shake That,Eminem Featuring Nate Dogg,https://charts-static.billboard.com/img/2005/12/eminem-1xq-53x53.jpg,,54,52,4,down,2006-01-14
62,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,https://charts-static.billboard.com/img/2005/11/lindsay-lohan-lfw-53x53.jpg,,-,57,7,re-entry,2006-01-14
63,I Should Have Cheated,Keyshia Cole,https://charts-static.billboard.com/img/2005/09/keyshia-cole-3ov-53x53.jpg,,47,30,15,down,2006-01-14
64,Yo (Excuse Me Miss),Chris Brown,https://charts-static.billboard.com/img/2005/12/chris-brown-cte-53x53.jpg,,71,64,3,up,2006-01-14
65,Seasons Of Love,Cast Of Rent,Not supported yet,,89,33,11,up,2006-01-14
66,Twisted Transistor,Korn,https://charts-static.billboard.com/img/2005/10/korn-4hs-53x53.jpg,,74,64,8,up,2006-01-14
67,Soul Meets Body,Death Cab For Cutie,https://charts-static.billboard.com/img/2005/08/death-cab-for-cutie-sxx-53x53.jpg,,63,60,15,down,2006-01-14
68,Unbreakable,Alicia Keys,https://charts-static.billboard.com/img/2005/08/alicia-keys-xkr-53x53.jpg,,55,34,16,down,2006-01-14
69,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,https://charts-static.billboard.com/img/2005/11/bow-wow-ywr-53x53.jpg,,68,68,4,down,2006-01-14
70,Remedy,Seether,https://charts-static.billboard.com/img/2005/04/seether-tje-53x53.jpg,,83,70,5,up,2006-01-14
71,She Let Herself Go,George Strait,https://charts-static.billboard.com/img/2005/09/george-strait-6xj-53x53.jpg,,59,54,11,down,2006-01-14
72,Girl Tonite,Twista Featuring Trey Songz,https://charts-static.billboard.com/img/2005/08/twista-1g5-53x53.jpg,,52,14,19,down,2006-01-14
73,Don't Bother,Shakira,https://charts-static.billboard.com/img/2005/10/shakira-mhe-53x53.jpg,,80,42,9,up,2006-01-14
74,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,https://charts-static.billboard.com/img/2005/10/brad-paisley-ws4-53x53.jpg,,65,62,7,down,2006-01-14
75,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,https://charts-static.billboard.com/img/2005/12/t-pain-kj8-53x53.jpg,,73,73,3,down,2006-01-14
76,Who You'd Be Today,Kenny Chesney,https://charts-static.billboard.com/img/2005/10/kenny-chesney-en6-53x53.jpg,,66,37,15,down,2006-01-14
77,Skin (Sarabeth),Rascal Flatts,https://charts-static.billboard.com/img/2005/01/rascal-flatts-o8u-53x53.jpg,,98,42,16,up,2006-01-14
78,Kerosene,Miranda Lambert,https://charts-static.billboard.com/img/2005/10/miranda-lambert-miy-53x53.jpg,,86,78,4,up,2006-01-14
79,Who I Am Hates Who I've Been,Relient K,https://charts-static.billboard.com/img/2005/10/relient-k-jz8-53x53.jpg,,92,79,2,up,2006-01-14
80,Touch It,Busta Rhymes,https://charts-static.billboard.com/img/2005/10/busta-rhymes-sbv-53x53.jpg,,67,67,4,down,2006-01-14
81,Miss Me Baby,Chris Cagle,https://charts-static.billboard.com/img/2005/06/chris-cagle-y9u-53x53.jpg,,79,67,11,down,2006-01-14
82,DOA,Foo Fighters,https://charts-static.billboard.com/img/2005/09/foo-fighters-vm6-53x53.jpg,,78,68,10,down,2006-01-14
83,Rodeo,Juvenile,https://charts-static.billboard.com/img/2005/11/juvenile-yh3-53x53.jpg,,69,69,6,down,2006-01-14
84,The Ghost Of You,My Chemical Romance,https://charts-static.billboard.com/img/2005/10/my-chemical-romance-1es-53x53.jpg,,,,,new,2006-01-14
85,Rompe,Daddy Yankee,https://charts-static.billboard.com/img/2005/11/daddy-yankee-1tx-53x53.jpg,,72,66,7,down,2006-01-14
86,Presidential,YoungBloodZ,https://charts-static.billboard.com/img/2005/06/youngbloodz-iqn-53x53.jpg,,93,81,12,up,2006-01-14
