rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
24,Centipede,Rebbie Jackson,https://charts-static.billboard.com/img/1984/09/rebbie-jackson-4ff-53x53.jpg,,24,24,14,same,1985-01-05
25,I Would Die 4 U,Prince And The Revolution,https://charts-static.billboard.com/img/1984/12/prince-vp8-53x53.jpg,,32,25,4,up,1985-01-05
26,Lover Boy,Billy Ocean,https://charts-static.billboard.com/img/1984/11/billy-ocean-vb4-53x53.jpg,,31,26,6,up,1985-01-05
27,Wake Me Up Before You Go-Go,Wham!,https://charts-static.billboard.com/img/1984/09/wham-usx-53x53.jpg,,11,1,18,down,1985-01-05
28,Hello Again,The Cars,https://charts-static.billboard.com/img/1984/10/the-cars-ndj-53x53.jpg,,20,20,11,down,1985-01-05
29,Bruce,Rick Springfield,https://charts-static.billboard.com/img/1984/11/rick-springfield-ind-53x53.jpg,,33,29,8,up,1985-01-05
30,Penny Lover,Lionel Richie,https://charts-static.billboard.com/img/1984/10/lionel-richie-4o4-53x53.jpg,,18,8,14,down,1985-01-05
31,Love Light In Flight,Stevie Wonder,https://charts-static.billboard.com/img/1984/12/stevie-wonder-12f-53x53.jpg,,36,31,6,up,1985-01-05
32,Neutron Dance,The Pointer Sisters,https://charts-static.billboard.com/img/1984/11/the-pointer-sisters-aql-53x53.jpg,,40,32,7,up,1985-01-05
33,Tender Years,John Cafferty & The Beaver Brown Band,https://charts-static.billboard.com/img/1984/11/john-cafferty-the-beaver-brown-band-go3-53x53.jpg,,35,33,8,up,1985-01-05
34,The Belle Of St. Mark,Sheila E.,https://charts-static.billboard.com/img/1984/10/sheila-e-5e5-53x53.jpg,,34,34,11,same,1985-01-05
35,Method Of Modern Love,Daryl Hall John Oates,Not supported yet,,42,35,4,up,1985-01-05
36,Solid,Ashford & Simpson,https://charts-static.billboard.com/img/1984/09/ashford-simpson-zzj-53x53.jpg,,45,36,9,up,1985-01-05
37,Foolish Heart,Steve Perry,https://charts-static.billboard.com/img/1984/11/steve-perry-afd-53x53.jpg,,39,37,7,up,1985-01-05
38,Call To The Heart,Giuffria,Not supported yet,,41,38,9,up,1985-01-05
39,Jungle Love,The Time,Not supported yet,,49,39,11,up,1985-01-05
40,Misled,Kool & The Gang,https://charts-static.billboard.com/img/1984/11/kool-the-gang-bbp-53x53.jpg,,46,40,7,up,1985-01-05
41,In Neon,Elton John,https://charts-static.billboard.com/img/1984/12/elton-john-qls-53x53.jpg,,43,41,6,up,1985-01-05
42,Strut,Sheena Easton,https://charts-static.billboard.com/img/1984/08/sheena-easton-wvg-53x53.jpg,,23,7,20,down,1985-01-05
43,Operator,Midnight Star,https://charts-static.billboard.com/img/1984/11/midnight-star-dab-53x53.jpg,,47,43,6,up,1985-01-05
44,(Pride) In The Name Of Love,U2,https://charts-static.billboard.com/img/1984/09/u2-uun-53x53.jpg,,38,33,11,down,1985-01-05
45,Mistake No. 3,Culture Club,https://charts-static.billboard.com/img/1984/12/culture-club-50u-53x53.jpg,,50,45,4,up,1985-01-05
46,Tenderness,General Public,https://charts-static.billboard.com/img/1984/11/general-public-mnv-53x53.jpg,,51,46,8,up,1985-01-05
47,Money Changes Everything,Cyndi Lauper,https://charts-static.billboard.com/img/1984/12/cyndi-lauper-wjs-53x53.jpg,,57,47,3,up,1985-01-05
48,The Heat Is On,Glenn Frey,https://charts-static.billboard.com/img/1984/12/glenn-frey-0tc-53x53.jpg,,52,48,5,up,1985-01-05
49,Sugar Walls,Sheena Easton,https://charts-static.billboard.com/img/1984/12/sheena-easton-wvg-53x53.jpg,,60,49,3,up,1985-01-05
50,The Old Man Down The Road,John Fogerty,https://charts-static.billboard.com/img/1984/12/john-fogerty-vrc-53x53.jpg,,61,50,3,up,1985-01-05
51,Stranger In Town,Toto,https://charts-static.billboard.com/img/1984/10/toto-ful-53x53.jpg,,30,30,11,down,1985-01-05
52,We Are The Young,Dan Hartman,https://charts-static.billboard.com/img/1984/10/dan-hartman-j4c-53x53.jpg,,28,25,14,down,1985-01-05
53,Tonight,David Bowie,https://charts-static.billboard.com/img/1984/12/david-bowie-c36-53x53.jpg,,53,53,6,same,1985-01-05
54,Missing You,Diana Ross,https://charts-static.billboard.com/img/1984/12/diana-ross-1zl-53x53.jpg,,56,54,6,up,1985-01-05
55,"Make No Mistake, He's Mine",Barbra Streisand With Kim Carnes,https://charts-static.billboard.com/img/1984/12/kim-carnes-nds-53x53.jpg,,58,55,4,up,1985-01-05
56,Walking On A Thin Line,Huey Lewis & The News,https://charts-static.billboard.com/img/1984/10/huey-lewis-the-news-iqy-53x53.jpg,,26,18,12,down,1985-01-05
57,Mr. Telephone Man,New Edition,https://charts-static.billboard.com/img/1984/12/new-edition-669-53x53.jpg,,79,57,3,up,1985-01-05
58,Better Be Good To Me,Tina Turner,https://charts-static.billboard.com/img/1984/09/tina-turner-kd3-53x53.jpg,,29,5,17,down,1985-01-05
59,Lover Girl,Teena Marie,https://charts-static.billboard.com/img/1984/12/teena-marie-qeq-53x53.jpg,,68,59,4,up,1985-01-05
60,20/20,George Benson,https://charts-static.billboard.com/img/1984/12/george-benson-qb2-53x53.jpg,,70,60,4,up,1985-01-05
61,Ti Amo,Laura Branigan,https://charts-static.billboard.com/img/1984/11/laura-branigan-cd4-53x53.jpg,,55,55,10,down,1985-01-05
62,Tragedy,John Hunter,Not supported yet,,72,62,5,up,1985-01-05
63,Two Tribes,Frankie Goes To Hollywood,https://charts-static.billboard.com/img/1984/10/frankie-goes-to-hollywood-1sk-53x53.jpg,,48,43,12,down,1985-01-05
64,Do It Again,The Kinks,https://charts-static.billboard.com/img/1984/11/the-kinks-55s-53x53.jpg,,87,64,3,up,1985-01-05
65,Treat Her Like A Lady,The Temptations,https://charts-static.billboard.com/img/1984/10/the-temptations-lni-53x53.jpg,,74,65,4,up,1985-01-05
66,Naughty Naughty,John Parr,https://charts-static.billboard.com/img/1984/12/john-parr-m60-53x53.jpg,,76,66,4,up,1985-01-05
67,It Ain't Enough,Corey Hart,https://charts-static.billboard.com/img/1984/09/corey-hart-j1k-53x53.jpg,,44,17,15,down,1985-01-05
68,Big In Japan,Alphaville,https://charts-static.billboard.com/img/1984/11/alphaville-rjm-53x53.jpg,,71,68,7,up,1985-01-05
69,Lonely School,Tommy Shaw,https://charts-static.billboard.com/img/1984/12/tommy-shaw-iqi-53x53.jpg,,77,69,4,up,1985-01-05
70,I Just Called To Say I Love You,Stevie Wonder,https://charts-static.billboard.com/img/1984/08/stevie-wonder-12f-53x53.jpg,,63,1,21,down,1985-01-05
71,Caribbean Queen (No More Love On The Run),Billy Ocean,https://charts-static.billboard.com/img/1984/06/billy-ocean-vb4-53x53.jpg,,62,1,22,down,1985-01-05
72,Purple Rain,Prince And The Revolution,https://charts-static.billboard.com/img/1984/09/prince-vp8-53x53.jpg,,54,2,14,down,1985-01-05
73,Small Town Boy,Bronski Beat,https://charts-static.billboard.com/img/1984/12/bronski-beat-dfk-53x53.jpg,,86,73,3,up,1985-01-05
74,Turn Up The Radio,Autograph,https://charts-static.billboard.com/img/1984/11/autograph-whr-53x53.jpg,,89,74,3,up,1985-01-05
75,Eye On You,Billy Squier,https://charts-static.billboard.com/img/1984/12/billy-squier-nam-53x53.jpg,,78,75,5,up,1985-01-05
76,Knocking At Your Back Door,Deep Purple,Not supported yet,,,,,new,1985-01-05
77,All Right Now,Rod Stewart,https://charts-static.billboard.com/img/1984/12/rod-stewart-icm-53x53.jpg,,80,77,4,up,1985-01-05
78,I Do'wanna Know,REO Speedwagon,https://charts-static.billboard.com/img/1984/10/reo-speedwagon-uqz-53x53.jpg,,59,29,11,down,1985-01-05
79,Don't Stop,Jeffrey Osborne,https://charts-static.billboard.com/img/1984/10/jeffrey-osborne-d8r-53x53.jpg,,64,44,13,down,1985-01-05
80,Rockin' At Midnight,The Honeydrippers,Not supported yet,,,,,new,1985-01-05
81,The Greatest Gift Of All,Kenny Rogers,https://charts-static.billboard.com/img/1984/12/kenny-rogers-vja-53x53.jpg,,83,81,3,up,1985-01-05
82,Desert Moon,Dennis DeYoung,https://charts-static.billboard.com/img/1984/09/dennis-deyoung-pgd-53x53.jpg,,67,10,18,down,1985-01-05
83,Hard Habit To Break,Chicago,https://charts-static.billboard.com/img/1984/08/chicago-46u-53x53.jpg,,82,3,23,down,1985-01-05
84,Had A Dream (Sleeping With The Enemy),Roger Hodgson,https://charts-static.billboard.com/img/1984/10/roger-hodgson-l55-53x53.jpg,,66,48,13,down,1985-01-05
85,Yo Little Brother,Nolan Thomas,Not supported yet,,,,,new,1985-01-05
86,Fools Like Me,Lorenzo Lamas,Not supported yet,,90,86,3,up,1985-01-05
87,Taxi Dancing,Rick Springfield With Randy Crawford,https://charts-static.billboard.com/img/1984/11/rick-springfield-ind-53x53.jpg,,85,59,8,down,1985-01-05
88,Catch My Fall,Billy Idol,https://charts-static.billboard.com/img/1984/11/billy-idol-2tl-53x53.jpg,,69,50,10,down,1985-01-05
89,Tears,John Waite,https://charts-static.billboard.com/img/1984/10/john-waite-mwx-53x53.jpg,,81,37,12,down,1985-01-05
90,Eat My Shorts,Rick Dees,https://charts-static.billboard.com/img/1984/12/rick-dees-ukf-53x53.jpg,,75,75,4,down,1985-01-05
91,What About Me?,Kenny Rogers With Kim Carnes & James Ingram,https://charts-static.billboard.com/img/1984/09/james-ingram-399-53x53.jpg,,88,15,17,down,1985-01-05
92,Amnesia,Shalamar,https://charts-static.billboard.com/img/1984/11/shalamar-zos-53x53.jpg,,73,73,8,down,1985-01-05
93,Let It All Blow,Dazz Band,https://charts-static.billboard.com/img/1984/12/dazz-band-dxv-53x53.jpg,,93,84,6,same,1985-01-05
94,I Can't Drive 55,Sammy Hagar,https://charts-static.billboard.com/img/1984/09/sammy-hagar-ve8-53x53.jpg,,91,26,15,down,1985-01-05
95,Friends/Five Minutes Of Funk,Whodini,Not supported yet,,,,,new,1985-01-05
96,I'm So Excited,The Pointer Sisters,https://charts-static.billboard.com/img/1982/09/the-pointer-sisters-aql-53x53.jpg,,95,9,39,down,1985-01-05
97,Blue Jean,David Bowie,https://charts-static.billboard.com/img/1984/09/david-bowie-c36-53x53.jpg,,94,8,17,down,1985-01-05
98,I Wanna Go Back,Billy Satellite,Not supported yet,,84,78,5,down,1985-01-05
99,Hands Tied,Scandal Featuring Patty Smyth,Not supported yet,,98,41,12,down,1985-01-05
100,I Need You Tonight,Peter Wolf,https://charts-static.billboard.com/img/1984/10/peter-wolf-24t-53x53.jpg,,97,36,13,down,1985-01-05
1,Like A Virgin,Madonna,https://charts-static.billboard.com/img/1984/11/madonna-rq3-53x53.jpg,4,1,1,9,same,1985-01-12
2,All I Need,Jack Wagner,https://charts-static.billboard.com/img/1984/10/jack-wagner-ooi-53x53.jpg,,6,2,13,up,1985-01-12
3,The Wild Boys,Duran Duran,https://charts-static.billboard.com/img/1984/11/duran-duran-xho-53x53.jpg,,2,2,11,down,1985-01-12
4,Sea Of Love,The Honeydrippers,Not supported yet,,3,3,14,down,1985-01-12
5,We Belong,Pat Benatar,https://charts-static.billboard.com/img/1984/10/pat-benatar-lo1-53x53.jpg,,5,5,12,same,1985-01-12
6,You're The Inspiration,Chicago,https://charts-static.billboard.com/img/1984/11/chicago-46u-53x53.jpg,,9,6,9,up,1985-01-12
7,Run To You,Bryan Adams,https://charts-static.billboard.com/img/1984/11/bryan-adams-xrt-53x53.jpg,,8,7,11,up,1985-01-12
8,Cool It Now,New Edition,https://charts-static.billboard.com/img/1984/09/new-edition-669-53x53.jpg,,4,4,17,down,1985-01-12
9,Valotte,Julian Lennon,https://charts-static.billboard.com/img/1984/10/julian-lennon-zfu-53x53.jpg,,10,9,13,up,1985-01-12
10,Born In The USA,Bruce Springsteen,https:https://charts-static.billboard.com/img/1984/06/bruce-springsteen-the-e-street-band-uup-born-in-the-usa-xyi-87x87.jpg,,11,10,10,up,1985-01-12
11,I Want To Know What Love Is,Foreigner,https://charts-static.billboard.com/img/1984/12/foreigner-kky-53x53.jpg,,14,11,6,up,1985-01-12
12,Out Of Touch,Daryl Hall John Oates,Not supported yet,,7,1,16,down,1985-01-12
13,Easy Lover,Philip Bailey With Phil Collins,https://charts-static.billboard.com/img/1984/11/philip-bailey-2v1-53x53.jpg,,16,13,8,up,1985-01-12
14,Do What You Do,Jermaine Jackson,https://charts-static.billboard.com/img/1984/10/jermaine-jackson-z2t-53x53.jpg,,13,13,12,down,1985-01-12
15,Do They Know It's Christmas?,Band-Aid,Not supported yet,,20,15,4,up,1985-01-12
16,The Boys Of Summer,Don Henley,https://charts-static.billboard.com/img/1984/11/don-henley-4ps-53x53.jpg,,19,16,10,up,1985-01-12
17,Understanding,Bob Seger,https://charts-static.billboard.com/img/1984/10/bob-seger-moj-53x53.jpg,,17,17,10,same,1985-01-12
18,Jamie,Ray Parker Jr.,Not supported yet,,18,18,9,same,1985-01-12
19,I Would Die 4 U,Prince And The Revolution,https://charts-static.billboard.com/img/1984/12/prince-vp8-53x53.jpg,,25,19,5,up,1985-01-12
20,Careless Whisper,Wham! Featuring George Michael,https://charts-static.billboard.com/img/1984/12/wham-usx-53x53.jpg,,23,20,4,up,1985-01-12
21,I Feel For You,Chaka Khan,https://charts-static.billboard.com/img/1984/09/chaka-khan-h18-53x53.jpg,,12,3,19,down,1985-01-12
22,Lover Boy,Billy Ocean,https://charts-static.billboard.com/img/1984/11/billy-ocean-vb4-53x53.jpg,,26,22,7,up,1985-01-12
23,No More Lonely Nights,Paul McCartney,https://charts-static.billboard.com/img/1984/10/paul-mccartney-ntf-53x53.jpg,,15,6,14,down,1985-01-12
24,Neutron Dance,The Pointer Sisters,https://charts-static.billboard.com/img/1984/11/the-pointer-sisters-aql-53x53.jpg,,32,24,8,up,1985-01-12
25,Love Light In Flight,Stevie Wonder,https://charts-static.billboard.com/img/1984/12/stevie-wonder-12f-53x53.jpg,,31,25,7,up,1985-01-12
26,Method Of Modern Love,Daryl Hall John Oates,Not supported yet,,35,26,5,up,1985-01-12
27,Bruce,Rick Springfield,https://charts-static.billboard.com/img/1984/11/rick-springfield-ind-53x53.jpg,,29,27,9,up,1985-01-12
28,I Can't Hold Back,Survivor,https://charts-static.billboard.com/img/1984/09/survivor-yca-53x53.jpg,,22,13,18,down,1985-01-12
29,Foolish Heart,Steve Perry,https://charts-static.billboard.com/img/1984/11/steve-perry-afd-53x53.jpg,,37,29,8,up,1985-01-12
30,Call To The Heart,Giuffria,Not supported yet,,38,30,10,up,1985-01-12
31,Tender Years,John Cafferty & The Beaver Brown Band,https://charts-static.billboard.com/img/1984/11/john-cafferty-the-beaver-brown-band-go3-53x53.jpg,,33,31,9,up,1985-01-12
32,Solid,Ashford & Simpson,https://charts-static.billboard.com/img/1984/09/ashford-simpson-zzj-53x53.jpg,,36,32,10,up,1985-01-12
33,All Through The Night,Cyndi Lauper,https://charts-static.billboard.com/img/1984/10/cyndi-lauper-wjs-53x53.jpg,,21,5,15,down,1985-01-12
34,Jungle Love,The Time,Not supported yet,,39,34,12,up,1985-01-12
35,Hello Again,The Cars,https://charts-static.billboard.com/img/1984/10/the-cars-ndj-53x53.jpg,,28,20,12,down,1985-01-12
36,Operator,Midnight Star,https://charts-static.billboard.com/img/1984/11/midnight-star-dab-53x53.jpg,,43,36,7,up,1985-01-12
37,Misled,Kool & The Gang,https://charts-static.billboard.com/img/1984/11/kool-the-gang-bbp-53x53.jpg,,40,37,8,up,1985-01-12
38,In Neon,Elton John,https://charts-static.billboard.com/img/1984/12/elton-john-qls-53x53.jpg,,41,38,7,up,1985-01-12
39,Money Changes Everything,Cyndi Lauper,https://charts-static.billboard.com/img/1984/12/cyndi-lauper-wjs-53x53.jpg,,47,39,4,up,1985-01-12
40,Mistake No. 3,Culture Club,https://charts-static.billboard.com/img/1984/12/culture-club-50u-53x53.jpg,,45,40,5,up,1985-01-12
41,Wake Me Up Before You Go-Go,Wham!,https://charts-static.billboard.com/img/1984/09/wham-usx-53x53.jpg,,27,1,19,down,1985-01-12
42,Tenderness,General Public,https://charts-static.billboard.com/img/1984/11/general-public-mnv-53x53.jpg,,46,42,9,up,1985-01-12
43,The Heat Is On,Glenn Frey,https://charts-static.billboard.com/img/1984/12/glenn-frey-0tc-53x53.jpg,,48,43,6,up,1985-01-12
44,Sugar Walls,Sheena Easton,https://charts-static.billboard.com/img/1984/12/sheena-easton-wvg-53x53.jpg,,49,44,4,up,1985-01-12
45,The Old Man Down The Road,John Fogerty,https://charts-static.billboard.com/img/1984/12/john-fogerty-vrc-53x53.jpg,,50,45,4,up,1985-01-12
46,Centipede,Rebbie Jackson,https://charts-static.billboard.com/img/1984/09/rebbie-jackson-4ff-53x53.jpg,,24,24,15,down,1985-01-12
47,Mr. Telephone Man,New Edition,https://charts-static.billboard.com/img/1984/12/new-edition-669-53x53.jpg,,57,47,4,up,1985-01-12
48,The Belle Of St. Mark,Sheila E.,https://charts-static.billboard.com/img/1984/10/sheila-e-5e5-53x53.jpg,,34,34,12,down,1985-01-12
49,Penny Lover,Lionel Richie,https://charts-static.billboard.com/img/1984/10/lionel-richie-4o4-53x53.jpg,,30,8,15,down,1985-01-12
50,20/20,George Benson,https://charts-static.billboard.com/img/1984/12/george-benson-qb2-53x53.jpg,,60,50,5,up,1985-01-12
51,Missing You,Diana Ross,https://charts-static.billboard.com/img/1984/12/diana-ross-1zl-53x53.jpg,,54,51,7,up,1985-01-12
52,Strut,Sheena Easton,https://charts-static.billboard.com/img/1984/08/sheena-easton-wvg-53x53.jpg,,42,7,21,down,1985-01-12
53,"Make No Mistake, He's Mine",Barbra Streisand With Kim Carnes,https://charts-static.billboard.com/img/1984/12/kim-carnes-nds-53x53.jpg,,55,53,5,up,1985-01-12
54,(Pride) In The Name Of Love,U2,https://charts-static.billboard.com/img/1984/09/u2-uun-53x53.jpg,,44,33,12,down,1985-01-12
55,Do It Again,The Kinks,https://charts-static.billboard.com/img/1984/11/the-kinks-55s-53x53.jpg,,64,55,4,up,1985-01-12
56,Lover Girl,Teena Marie,https://charts-static.billboard.com/img/1984/12/teena-marie-qeq-53x53.jpg,,59,56,5,up,1985-01-12
57,Tragedy,John Hunter,Not supported yet,,62,57,6,up,1985-01-12
58,Stranger In Town,Toto,https://charts-static.billboard.com/img/1984/10/toto-ful-53x53.jpg,,51,30,12,down,1985-01-12
59,Naughty Naughty,John Parr,https://charts-static.billboard.com/img/1984/12/john-parr-m60-53x53.jpg,,66,59,5,up,1985-01-12
60,Treat Her Like A Lady,The Temptations,https://charts-static.billboard.com/img/1984/10/the-temptations-lni-53x53.jpg,,65,60,5,up,1985-01-12
61,Lonely School,Tommy Shaw,https://charts-static.billboard.com/img/1984/12/tommy-shaw-iqi-53x53.jpg,,69,61,5,up,1985-01-12
62,Walking On A Thin Line,Huey Lewis & The News,https://charts-static.billboard.com/img/1984/10/huey-lewis-the-news-iqy-53x53.jpg,,56,18,13,down,1985-01-12
63,Turn Up The Radio,Autograph,https://charts-static.billboard.com/img/1984/11/autograph-whr-53x53.jpg,,74,63,4,up,1985-01-12
64,Knocking At Your Back Door,Deep Purple,https://charts-static.billboard.com/img/1985/01/deep-purple-m3y-53x53.jpg,,76,64,2,up,1985-01-12
65,Better Be Good To Me,Tina Turner,https://charts-static.billboard.com/img/1984/09/tina-turner-kd3-53x53.jpg,,58,5,18,down,1985-01-12
66,Big In Japan,Alphaville,https://charts-static.billboard.com/img/1984/11/alphaville-rjm-53x53.jpg,,68,66,8,up,1985-01-12
67,Small Town Boy,Bronski Beat,https://charts-static.billboard.com/img/1984/12/bronski-beat-dfk-53x53.jpg,,73,67,4,up,1985-01-12
68,Rockin' At Midnight,The Honeydrippers,Not supported yet,,80,68,2,up,1985-01-12
69,We Are The Young,Dan Hartman,https://charts-static.billboard.com/img/1984/10/dan-hartman-j4c-53x53.jpg,,52,25,15,down,1985-01-12
70,Tonight,David Bowie,https://charts-static.billboard.com/img/1984/12/david-bowie-c36-53x53.jpg,,53,53,7,down,1985-01-12
71,Eye On You,Billy Squier,https://charts-static.billboard.com/img/1984/12/billy-squier-nam-53x53.jpg,,75,71,6,up,1985-01-12
72,All Right Now,Rod Stewart,https://charts-static.billboard.com/img/1984/12/rod-stewart-icm-53x53.jpg,,77,72,5,up,1985-01-12
73,Two Tribes,Frankie Goes To Hollywood,https://charts-static.billboard.com/img/1984/10/frankie-goes-to-hollywood-1sk-53x53.jpg,,63,43,13,down,1985-01-12
74,Ti Amo,Laura Branigan,https://charts-static.billboard.com/img/1984/11/laura-branigan-cd4-53x53.jpg,,61,55,11,down,1985-01-12
75,I Just Called To Say I Love You,Stevie Wonder,https://charts-static.billboard.com/img/1984/08/stevie-wonder-12f-53x53.jpg,,70,1,22,down,1985-01-12
76,Caribbean Queen (No More Love On The Run),Billy Ocean,https://charts-static.billboard.com/img/1984/06/billy-ocean-vb4-53x53.jpg,,71,1,23,down,1985-01-12
77,It Ain't Enough,Corey Hart,https://charts-static.billboard.com/img/1984/09/corey-hart-j1k-53x53.jpg,,67,17,16,down,1985-01-12
78,Purple Rain,Prince And The Revolution,https://charts-static.billboard.com/img/1984/09/prince-vp8-53x53.jpg,,72,2,15,down,1985-01-12
79,I Do'wanna Know,REO Speedwagon,https://charts-static.billboard.com/img/1984/10/reo-speedwagon-uqz-53x53.jpg,,78,29,12,down,1985-01-12
80,Don't Stop,Jeffrey Osborne,https://charts-static.billboard.com/img/1984/10/jeffrey-osborne-d8r-53x53.jpg,,79,44,14,down,1985-01-12
81,The Greatest Gift Of All,Kenny Rogers,https://charts-static.billboard.com/img/1984/12/kenny-rogers-vja-53x53.jpg,,81,81,4,same,1985-01-12
82,Yo Little Brother,Nolan Thomas,Not supported yet,,85,82,2,up,1985-01-12
83,Desert Moon,Dennis DeYoung,https://charts-static.billboard.com/img/1984/09/dennis-deyoung-pgd-53x53.jpg,,82,10,19,down,1985-01-12
84,Hard Habit To Break,Chicago,https://charts-static.billboard.com/img/1984/08/chicago-46u-53x53.jpg,,83,3,24,down,1985-01-12
85,Fools Like Me,Lorenzo Lamas,Not supported yet,,86,85,4,up,1985-01-12
86,Had A Dream (Sleeping With The Enemy),Roger Hodgson,https://charts-static.billboard.com/img/1984/10/roger-hodgson-l55-53x53.jpg,,84,48,14,down,1985-01-12
87,Friends/Five Minutes Of Funk,Whodini,https://charts-static.billboard.com/img/1984/09/whodini-vgj-53x53.jpg,,95,87,2,up,1985-01-12
88,Catch My Fall,Billy Idol,https://charts-static.billboard.com/img/1984/11/billy-idol-2tl-53x53.jpg,,88,50,11,same,1985-01-12
89,Tears,John Waite,https://charts-static.billboard.com/img/1984/10/john-waite-mwx-53x53.jpg,,89,37,13,same,1985-01-12
90,Gotta Get You Home Tonight,Eugene Wilde,Not supported yet,,,,,new,1985-01-12
91,What About Me?,Kenny Rogers With Kim Carnes & James Ingram,https://charts-static.billboard.com/img/1984/09/james-ingram-399-53x53.jpg,,91,15,18,same,1985-01-12
92,Taxi Dancing,Rick Springfield With Randy Crawford,https://charts-static.billboard.com/img/1984/11/rick-springfield-ind-53x53.jpg,,87,59,9,down,1985-01-12
93,Eat My Shorts,Rick Dees,https://charts-static.billboard.com/img/1984/12/rick-dees-ukf-53x53.jpg,,90,75,5,down,1985-01-12
94,I Can't Drive 55,Sammy Hagar,https://charts-static.billboard.com/img/1984/09/sammy-hagar-ve8-53x53.jpg,,94,26,16,same,1985-01-12
95,Rain Forest,Paul Hardcastle,Not supported yet,,,,,new,1985-01-12
96,Amnesia,Shalamar,https://charts-static.billboard.com/img/1984/11/shalamar-zos-53x53.jpg,,92,73,9,down,1985-01-12
97,Blue Jean,David Bowie,https://charts-static.billboard.com/img/1984/09/david-bowie-c36-53x53.jpg,,97,8,18,same,1985-01-12
98,I'm So Excited,The Pointer Sisters,https://charts-static.billboard.com/img/1982/09/the-pointer-sisters-aql-53x53.jpg,,96,9,40,down,1985-01-12
99,Let It All Blow,Dazz Band,https://charts-static.billboard.com/img/1984/12/dazz-band-dxv-53x53.jpg,,93,84,7,down,1985-01-12
100,Hands Tied,Scandal Featuring Patty Smyth,Not supported yet,,99,41,13,down,1985-01-12
1,Like A Virgin,Madonna,https://charts-static.billboard.com/img/1984/11/madonna-rq3-53x53.jpg,5,1,1,10,same,1985-01-19
2,All I Need,Jack Wagner,https://charts-static.billboard.com/img/1984/10/jack-wagner-ooi-53x53.jpg,,2,2,14,same,1985-01-19
3,You're The Inspiration,Chicago,https://charts-static.billboard.com/img/1984/11/chicago-46u-53x53.jpg,,6,3,10,up,1985-01-19
