rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
50,Love Can Move Mountains,Celine Dion,https://charts-static.billboard.com/img/1992/10/celine-dion-0hi-53x53.jpg,,50,50,7,same,1993-01-02
51,Ditty,Paperboy,https://charts-static.billboard.com/img/1992/11/paperboy-9t4-53x53.jpg,,62,51,3,up,1993-01-02
52,Someone To Hold,Trey Lorenz,https://charts-static.billboard.com/img/1992/09/trey-lorenz-7ca-53x53.jpg,,47,19,14,down,1993-01-02
53,Quality Time,Hi-Five,https://charts-static.billboard.com/img/1992/11/hi-five-i9q-53x53.jpg,,56,53,5,up,1993-01-02
54,Heal The World,Michael Jackson,https://charts-static.billboard.com/img/1992/12/michael-jackson-9to-53x53.jpg,,54,54,4,same,1993-01-02
55,Have You Ever Needed Someone So Bad,Def Leppard,https://charts-static.billboard.com/img/1992/08/def-leppard-3qx-53x53.jpg,,51,12,20,down,1993-01-02
56,Everything's Gonna Be Alright,Father M.C.,Not supported yet,,61,56,5,up,1993-01-02
57,Erotica,Madonna,https://charts-static.billboard.com/img/1992/10/madonna-rq3-53x53.jpg,,59,3,12,up,1993-01-02
58,Baby I'm For Real/Natural High,After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,,55,55,9,down,1993-01-02
59,Stand Up (Kick Love Into Motion),Def Leppard,https://charts-static.billboard.com/img/1992/04/def-leppard-3qx-53x53.jpg,,60,59,4,up,1993-01-02
60,Reminisce,Mary J. Blige,https://charts-static.billboard.com/img/1992/11/mary-j-blige-hn0-53x53.jpg,,57,57,3,down,1993-01-02
61,I Don't Care,Shakespear's Sister,https://charts-static.billboard.com/img/1992/11/shakespears-sister-i8p-53x53.jpg,,58,58,6,down,1993-01-02
62,Steam,Peter Gabriel,https://charts-static.billboard.com/img/1992/11/peter-gabriel-gau-53x53.jpg,,65,62,3,up,1993-01-02
63,Homies,Lighter Shade Of Brown,https://charts-static.billboard.com/img/1992/12/lighter-shade-of-brown-bw1-53x53.jpg,,68,63,4,up,1993-01-02
64,I Got A Man,Positive K,https://charts-static.billboard.com/img/1992/11/positive-k-fan-53x53.jpg,,72,64,3,up,1993-01-02
65,Don't Walk Away,Jade,https://charts-static.billboard.com/img/1992/11/jade-x05-53x53.jpg,,76,65,3,up,1993-01-02
66,These Are Days,"10,000 Maniacs",https://charts-static.billboard.com/img/1992/09/10000-maniacs-52b-53x53.jpg,,66,66,6,same,1993-01-02
67,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,https://charts-static.billboard.com/img/1992/12/house-of-pain-uzu-53x53.jpg,,67,67,4,same,1993-01-02
68,"Forever Love (From ""Mo' Money"")",Color Me Badd,https://charts-static.billboard.com/img/1992/08/color-me-badd-cop-53x53.jpg,,64,15,15,down,1993-01-02
69,I Will Be Here For You,Michael W. Smith,https://charts-static.billboard.com/img/1992/09/michael-w-smith-v21-53x53.jpg,,63,27,16,down,1993-01-02
70,Forever In Love,Kenny G,https://charts-static.billboard.com/img/1992/11/kenny-g-r4k-53x53.jpg,,80,70,3,up,1993-01-02
71,Games,Chuckii Booker,https://charts-static.billboard.com/img/1992/09/chuckii-booker-v9b-53x53.jpg,,70,68,7,down,1993-01-02
72,I Missed The Bus,Kris Kross,https://charts-static.billboard.com/img/1992/09/kris-kross-zfb-53x53.jpg,,81,63,14,up,1993-01-02
73,Sesame's Treet,Smart E's,https://charts-static.billboard.com/img/1992/10/smart-es-jra-53x53.jpg,,83,60,13,up,1993-01-02
74,Sexual,Goddess,https://charts-static.billboard.com/img/1992/12/goddess-5uw-53x53.jpg,,74,74,4,same,1993-01-02
75,Symphony Of Destruction,Megadeth,https://charts-static.billboard.com/img/1992/10/megadeth-h1i-53x53.jpg,,85,71,12,up,1993-01-02
76,Pleasure,The Soup Dragons,https://charts-static.billboard.com/img/1992/12/the-soup-dragons-pvj-53x53.jpg,,69,69,4,down,1993-01-02
77,Yesterdays,Guns N' Roses,https://charts-static.billboard.com/img/1992/11/guns-n-roses-i8r-53x53.jpg,,86,72,7,up,1993-01-02
78,"It's Alright (From ""South Central"")",Classic Example,https://charts-static.billboard.com/img/1992/10/classic-example-3fz-53x53.jpg,,75,68,8,down,1993-01-02
79,Wicked,Ice Cube,https://charts-static.billboard.com/img/1992/11/ice-cube-bw5-53x53.jpg,,82,55,7,up,1993-01-02
80,Understand This Groove,Sound Factory,Not supported yet,,88,80,2,up,1993-01-02
81,No Mistakes,Patty Smyth,https://charts-static.billboard.com/img/1992/12/patty-smyth-4fk-53x53.jpg,,93,81,2,up,1993-01-02
82,Chains Around My Heart,Richard Marx,https://charts-static.billboard.com/img/1992/10/richard-marx-xrr-53x53.jpg,,77,44,11,down,1993-01-02
83,Punks Jump Up To Get Beat Down,Brand Nubian,https://charts-static.billboard.com/img/1992/11/brand-nubian-mlu-53x53.jpg,,,,,new,1993-01-02
84,"Baby, I Believe In You",George LaMond,https://charts-static.billboard.com/img/1992/12/george-lamond-vmj-53x53.jpg,,73,66,5,down,1993-01-02
85,No One Else On Earth,Wynonna,https://charts-static.billboard.com/img/1992/08/wynonna-je1-53x53.jpg,,84,83,11,down,1993-01-02
86,Love's Taken Over,Chante Moore,Not supported yet,,92,86,2,up,1993-01-02
87,This Could Be The One,Bad Company,https://charts-static.billboard.com/img/1992/11/bad-company-h37-53x53.jpg,,87,87,3,same,1993-01-02
88,"All Alone On Christmas (From ""Home Alone 2"")",Darlene Love,https://charts-static.billboard.com/img/1992/12/darlene-love-pok-53x53.jpg,,,,,new,1993-01-02
89,Could've Been Me,Billy Ray Cyrus,https://charts-static.billboard.com/img/1992/07/billy-ray-cyrus-24t-53x53.jpg,,89,72,9,same,1993-01-02
90,Get Up (Move Boy Move),AB Logic,https://charts-static.billboard.com/img/1992/12/ab-logic-qws-53x53.jpg,,98,90,2,up,1993-01-02
91,Irresistible,Cathy Dennis,https://charts-static.billboard.com/img/1992/12/cathy-dennis-jqj-53x53.jpg,,91,91,2,same,1993-01-02
92,Right Here,SWV,https://charts-static.billboard.com/img/1992/09/swv-ct8-53x53.jpg,,,,,new,1993-01-02
93,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,Not supported yet,,79,79,4,down,1993-01-02
94,Sleeping With You,Firehouse,https://charts-static.billboard.com/img/1992/12/firehouse-9x7-53x53.jpg,,94,94,2,same,1993-01-02
95,Murder She Wrote,Chaka Demus & Pliers,https://charts-static.billboard.com/img/1992/11/chaka-demus-pliers-28t-53x53.jpg,,,,,new,1993-01-02
96,Right Now,Al B. Sure!,https://charts-static.billboard.com/img/1992/08/al-b-sure-a96-53x53.jpg,,78,47,19,down,1993-01-02
97,360 Degrees (What Goes Around),Grand Puba,https://charts-static.billboard.com/img/1992/08/grand-puba-5ca-53x53.jpg,,96,68,12,down,1993-01-02
98,Pick It Up,Home Team,Not supported yet,,90,90,2,down,1993-01-02
99,"Revolution (From ""Malcolm X"")",Arrested Development,https://charts-static.billboard.com/img/1992/12/arrested-development-6g6-53x53.jpg,,99,95,4,same,1993-01-02
100,Crazy Love,CeCe Peniston,Not supported yet,,97,97,2,down,1993-01-02
1,I Will Always Love You,Whitney Houston,https://charts-static.billboard.com/img/1840/12/whitney-houston-k4w-53x53.jpg,7,1,1,9,same,1993-01-09
2,Rump Shaker,Wreckx-N-Effect,https://charts-static.billboard.com/img/1992/09/wreckx-n-effect-ud9-53x53.jpg,,2,2,15,same,1993-01-09
3,If I Ever Fall In Love,Shai,https://charts-static.billboard.com/img/1992/10/shai-n1f-53x53.jpg,,3,2,13,same,1993-01-09
4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,https://charts-static.billboard.com/img/1992/10/boyz-ii-men-iur-53x53.jpg,,4,4,7,same,1993-01-09
5,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,https://charts-static.billboard.com/img/1992/08/pm-dawn-6qa-53x53.jpg,,6,3,18,up,1993-01-09
6,Rhythm Is A Dancer,Snap!,https://charts-static.billboard.com/img/1992/07/snap-awj-53x53.jpg,,5,5,22,down,1993-01-09
7,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,https://charts-static.billboard.com/img/1992/10/shanice-wkd-53x53.jpg,,7,7,12,same,1993-01-09
8,Good Enough,Bobby Brown,https://charts-static.billboard.com/img/1992/09/bobby-brown-s9w-53x53.jpg,,8,7,13,same,1993-01-09
9,What About Your Friends,TLC,https://charts-static.billboard.com/img/1992/08/tlc-ll0-53x53.jpg,,9,7,19,same,1993-01-09
10,Real Love,Mary J. Blige,https://charts-static.billboard.com/img/1992/08/mary-j-blige-hn0-53x53.jpg,,10,7,20,same,1993-01-09
11,Deeper And Deeper,Madonna,https://charts-static.billboard.com/img/1992/11/madonna-rq3-53x53.jpg,,11,11,6,same,1993-01-09
12,To Love Somebody,Michael Bolton,https://charts-static.billboard.com/img/1992/10/michael-bolton-hcc-53x53.jpg,,12,11,13,same,1993-01-09
13,Flex,Mad Cobra,https://charts-static.billboard.com/img/1992/09/mad-cobra-spu-53x53.jpg,,16,13,13,up,1993-01-09
14,Back To The Hotel,N2Deep,https://charts-static.billboard.com/img/1992/07/n2deep-mnu-53x53.jpg,,21,14,27,up,1993-01-09
15,Love Is On The Way,Saigon Kick,https://charts-static.billboard.com/img/1992/08/saigon-kick-trq-53x53.jpg,,14,12,19,down,1993-01-09
16,How Do You Talk To An Angel,The Heights,https://charts-static.billboard.com/img/1992/09/the-heights-6tx-53x53.jpg,,13,1,15,down,1993-01-09
17,When She Cries,Restless Heart,https://charts-static.billboard.com/img/1992/09/restless-heart-lmt-53x53.jpg,,15,15,9,down,1993-01-09
18,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,https://charts-static.billboard.com/img/1992/11/peabo-bryson-64m-53x53.jpg,,25,18,4,up,1993-01-09
19,7,Prince And The New Power Generation,https://charts-static.billboard.com/img/1992/11/prince-vp8-53x53.jpg,,23,19,7,up,1993-01-09
20,Little Miss Can't Be Wrong,Spin Doctors,https://charts-static.billboard.com/img/1992/06/spin-doctors-3bx-53x53.jpg,,18,17,13,down,1993-01-09
21,Gangsta,Bell Biv DeVoe,https://charts-static.billboard.com/img/1992/11/bell-biv-devoe-221-53x53.jpg,,37,21,9,up,1993-01-09
22,Here We Go Again!,Portrait,https://charts-static.billboard.com/img/1992/10/portrait-czh-53x53.jpg,,26,22,9,up,1993-01-09
23,Layla,Eric Clapton,https://charts-static.billboard.com/img/1992/09/eric-clapton-uz8-53x53.jpg,,17,12,15,down,1993-01-09
24,Do You Believe In Us,Jon Secada,https://charts-static.billboard.com/img/1992/09/jon-secada-kpf-53x53.jpg,,19,13,16,down,1993-01-09
25,Faithful,Go West,https://charts-static.billboard.com/img/1992/11/go-west-qga-53x53.jpg,,20,19,10,down,1993-01-09
26,Mr. Wendal,Arrested Development,https://charts-static.billboard.com/img/1992/10/arrested-development-6g6-53x53.jpg,,41,26,4,up,1993-01-09
27,Walking On Broken Glass,Annie Lennox,https://charts-static.billboard.com/img/1992/08/annie-lennox-uq8-53x53.jpg,,22,14,19,down,1993-01-09
28,I Got A Thang 4 Ya!,Lo-Key?,Not supported yet,,35,28,9,up,1993-01-09
29,Would I Lie To You?,Charles & Eddie,https://charts-static.billboard.com/img/1992/08/charles-eddie-v44-53x53.jpg,,27,13,21,down,1993-01-09
30,"Give It Up, Turn It Loose",En Vogue,https://charts-static.billboard.com/img/1992/11/en-vogue-osy-53x53.jpg,,31,30,6,up,1993-01-09
31,The Last Song,Elton John,https://charts-static.billboard.com/img/1992/10/elton-john-qls-53x53.jpg,,24,23,11,down,1993-01-09
32,Drive,R.E.M.,https://charts-static.billboard.com/img/1992/10/rem-w4l-53x53.jpg,,30,28,11,down,1993-01-09
33,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),https://charts-static.billboard.com/img/1992/10/johnny-gill-g85-53x53.jpg,,39,33,12,up,1993-01-09
34,Walk On The Ocean,Toad The Wet Sprocket,https://charts-static.billboard.com/img/1992/10/toad-the-wet-sprocket-50l-53x53.jpg,,34,34,9,same,1993-01-09
35,"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton,https://charts-static.billboard.com/img/1992/08/toni-braxton-asw-53x53.jpg,,44,35,9,up,1993-01-09
36,Never A Time,Genesis,Not supported yet,,29,25,10,down,1993-01-09
37,Where You Goin' Now,Damn Yankees,https://charts-static.billboard.com/img/1992/09/damn-yankees-fey-53x53.jpg,,28,20,14,down,1993-01-09
38,Jump Around,House Of Pain,https://charts-static.billboard.com/img/1992/06/house-of-pain-uzu-53x53.jpg,,33,3,29,down,1993-01-09
39,Ditty,Paperboy,https://charts-static.billboard.com/img/1992/11/paperboy-9t4-53x53.jpg,,51,39,4,up,1993-01-09
40,Free Your Mind,En Vogue,https://charts-static.billboard.com/img/1992/09/en-vogue-osy-53x53.jpg,,42,8,18,up,1993-01-09
41,"End Of The Road (From ""Boomerang"")",Boyz II Men,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-iur-53x53.jpg,,32,1,26,down,1993-01-09
42,Sometimes Love Just Ain't Enough,Patty Smyth,https://charts-static.billboard.com/img/1992/08/patty-smyth-4fk-53x53.jpg,,36,2,22,down,1993-01-09
43,Who's Gonna Ride Your Wild Horses,U2,https://charts-static.billboard.com/img/1991/12/u2-uun-53x53.jpg,,38,35,10,down,1993-01-09
44,I Wish The Phone Would Ring,Expose,Not supported yet,,40,28,11,down,1993-01-09
45,People Everyday,Arrested Development,https://charts-static.billboard.com/img/1992/08/arrested-development-6g6-53x53.jpg,,45,8,22,same,1993-01-09
46,Keep The Faith,Bon Jovi,https://charts-static.billboard.com/img/1992/10/bon-jovi-g8x-53x53.jpg,,43,29,12,down,1993-01-09
47,Quality Time,Hi-Five,https://charts-static.billboard.com/img/1992/11/hi-five-i9q-53x53.jpg,,53,47,6,up,1993-01-09
48,I Love You Period,Dan Baird,https://charts-static.billboard.com/img/1992/10/dan-baird-cd0-53x53.jpg,,48,48,6,same,1993-01-09
49,No Ordinary Love,Sade,https://charts-static.billboard.com/img/1992/10/sade-e4o-53x53.jpg,,49,49,10,same,1993-01-09
50,Baby-Baby-Baby,TLC,https://charts-static.billboard.com/img/1992/05/tlc-ll0-53x53.jpg,,46,2,32,down,1993-01-09
51,Everything's Gonna Be Alright,Father M.C.,Not supported yet,,56,51,6,up,1993-01-09
52,Someone To Hold,Trey Lorenz,https://charts-static.billboard.com/img/1992/09/trey-lorenz-7ca-53x53.jpg,,52,19,15,same,1993-01-09
53,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,Not supported yet,,47,43,7,down,1993-01-09
54,Heal The World,Michael Jackson,https://charts-static.billboard.com/img/1992/12/michael-jackson-9to-53x53.jpg,,54,54,5,same,1993-01-09
55,Love Can Move Mountains,Celine Dion,https://charts-static.billboard.com/img/1992/10/celine-dion-0hi-53x53.jpg,,50,50,8,down,1993-01-09
56,Don't Walk Away,Jade,https://charts-static.billboard.com/img/1992/11/jade-x05-53x53.jpg,,65,56,4,up,1993-01-09
57,Homies,Lighter Shade Of Brown,https://charts-static.billboard.com/img/1992/12/lighter-shade-of-brown-bw1-53x53.jpg,,63,57,5,up,1993-01-09
58,I Got A Man,Positive K,https://charts-static.billboard.com/img/1992/11/positive-k-fan-53x53.jpg,,64,58,4,up,1993-01-09
59,Reminisce,Mary J. Blige,https://charts-static.billboard.com/img/1992/11/mary-j-blige-hn0-53x53.jpg,,60,57,4,up,1993-01-09
60,Erotica,Madonna,https://charts-static.billboard.com/img/1992/10/madonna-rq3-53x53.jpg,,57,3,13,down,1993-01-09
61,Stand Up (Kick Love Into Motion),Def Leppard,https://charts-static.billboard.com/img/1992/04/def-leppard-3qx-53x53.jpg,,59,59,5,down,1993-01-09
62,Baby I'm For Real/Natural High,After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,,58,55,10,down,1993-01-09
63,I Don't Care,Shakespear's Sister,https://charts-static.billboard.com/img/1992/11/shakespears-sister-i8p-53x53.jpg,,61,58,7,down,1993-01-09
64,Steam,Peter Gabriel,https://charts-static.billboard.com/img/1992/11/peter-gabriel-gau-53x53.jpg,,62,62,4,down,1993-01-09
65,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,https://charts-static.billboard.com/img/1992/12/house-of-pain-uzu-53x53.jpg,,67,65,5,up,1993-01-09
66,"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,https://charts-static.billboard.com/img/1992/12/whitney-houston-m52-53x53.jpg,,,,,new,1993-01-09
67,Ordinary World,Duran Duran,https://charts-static.billboard.com/img/1992/12/duran-duran-xho-53x53.jpg,,,,,new,1993-01-09
68,"Forever Love (From ""Mo' Money"")",Color Me Badd,https://charts-static.billboard.com/img/1992/08/color-me-badd-cop-53x53.jpg,,68,15,16,same,1993-01-09
69,Wicked,Ice Cube,https://charts-static.billboard.com/img/1992/11/ice-cube-bw5-53x53.jpg,,79,55,8,up,1993-01-09
70,Sesame's Treet,Smart E's,https://charts-static.billboard.com/img/1992/10/smart-es-jra-53x53.jpg,,73,60,14,up,1993-01-09
71,Symphony Of Destruction,Megadeth,https://charts-static.billboard.com/img/1992/10/megadeth-h1i-53x53.jpg,,75,71,13,up,1993-01-09
72,Understand This Groove,Sound Factory,Not supported yet,,80,72,3,up,1993-01-09
73,Forever In Love,Kenny G,https://charts-static.billboard.com/img/1992/11/kenny-g-r4k-53x53.jpg,,70,70,4,down,1993-01-09
74,These Are Days,"10,000 Maniacs",https://charts-static.billboard.com/img/1992/09/10000-maniacs-52b-53x53.jpg,,66,66,7,down,1993-01-09
75,I Will Be Here For You,Michael W. Smith,https://charts-static.billboard.com/img/1992/09/michael-w-smith-v21-53x53.jpg,,69,27,17,down,1993-01-09
76,Games,Chuckii Booker,https://charts-static.billboard.com/img/1992/09/chuckii-booker-v9b-53x53.jpg,,71,68,8,down,1993-01-09
77,Punks Jump Up To Get Beat Down,Brand Nubian,https://charts-static.billboard.com/img/1992/11/brand-nubian-mlu-53x53.jpg,,83,77,2,up,1993-01-09
78,No Mistakes,Patty Smyth,https://charts-static.billboard.com/img/1992/12/patty-smyth-4fk-53x53.jpg,,81,78,3,up,1993-01-09
79,Informer,Snow,https://charts-static.billboard.com/img/1992/12/snow-7kf-53x53.jpg,,,,,new,1993-01-09
80,Murder She Wrote,Chaka Demus & Pliers,https://charts-static.billboard.com/img/1992/11/chaka-demus-pliers-28t-53x53.jpg,,95,80,2,up,1993-01-09
81,Yesterdays,Guns N' Roses,https://charts-static.billboard.com/img/1992/11/guns-n-roses-i8r-53x53.jpg,,77,72,8,down,1993-01-09
82,I Missed The Bus,Kris Kross,https://charts-static.billboard.com/img/1992/09/kris-kross-zfb-53x53.jpg,,72,63,15,down,1993-01-09
83,"All Alone On Christmas (From ""Home Alone 2"")",Darlene Love,https://charts-static.billboard.com/img/1992/12/darlene-love-pok-53x53.jpg,,88,83,2,up,1993-01-09
84,Sexual,Goddess,https://charts-static.billboard.com/img/1992/12/goddess-5uw-53x53.jpg,,74,74,5,down,1993-01-09
85,"It's Alright (From ""South Central"")",Classic Example,https://charts-static.billboard.com/img/1992/10/classic-example-3fz-53x53.jpg,,78,68,9,down,1993-01-09
86,Dazzey Duks,Duice,Not supported yet,,,,,new,1993-01-09
87,Pleasure,The Soup Dragons,https://charts-static.billboard.com/img/1992/12/the-soup-dragons-pvj-53x53.jpg,,76,69,5,down,1993-01-09
88,Right Now,Al B. Sure!,https://charts-static.billboard.com/img/1992/08/al-b-sure-a96-53x53.jpg,,96,47,20,up,1993-01-09
89,Love's Taken Over,Chante Moore,Not supported yet,,86,86,3,down,1993-01-09
90,"Revolution (From ""Malcolm X"")",Arrested Development,https://charts-static.billboard.com/img/1992/12/arrested-development-6g6-53x53.jpg,,99,90,5,up,1993-01-09
91,Chains Around My Heart,Richard Marx,https://charts-static.billboard.com/img/1992/10/richard-marx-xrr-53x53.jpg,,82,44,12,down,1993-01-09
92,Right Here,SWV,https://charts-static.billboard.com/img/1992/09/swv-ct8-53x53.jpg,,92,92,2,same,1993-01-09
93,360 Degrees (What Goes Around),Grand Puba,https://charts-static.billboard.com/img/1992/08/grand-puba-5ca-53x53.jpg,,97,68,13,up,1993-01-09
94,No One Else On Earth,Wynonna,https://charts-static.billboard.com/img/1992/08/wynonna-je1-53x53.jpg,,85,83,12,down,1993-01-09
95,"Baby, I Believe In You",George LaMond,https://charts-static.billboard.com/img/1992/12/george-lamond-vmj-53x53.jpg,,84,66,6,down,1993-01-09
96,Get Up (Move Boy Move),AB Logic,https://charts-static.billboard.com/img/1992/12/ab-logic-qws-53x53.jpg,,90,90,3,down,1993-01-09
