rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
52,If You Leave Me Now,Jaya,Not supported yet,,53,52,13,up,1990-01-06
53,Price Of Love,Bad English,https://charts-static.billboard.com/img/1989/12/bad-english-jjh-53x53.jpg,,68,53,3,up,1990-01-06
54,Woman In Chains,Tears For Fears,https://charts-static.billboard.com/img/1989/12/tears-for-fears-k4u-53x53.jpg,,61,54,6,up,1990-01-06
55,Leave A Light On,Belinda Carlisle,https://charts-static.billboard.com/img/1989/09/belinda-carlisle-kje-53x53.jpg,,36,11,15,down,1990-01-06
56,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),https://charts-static.billboard.com/img/1989/11/fiona-mg9-53x53.jpg,,57,56,7,up,1990-01-06
57,Poison,Alice Cooper,https://charts-static.billboard.com/img/1989/08/alice-cooper-iiw-53x53.jpg,,45,7,16,down,1990-01-06
58,Wait For You,Bonham,https://charts-static.billboard.com/img/1989/11/bonham-169-53x53.jpg,,60,58,7,up,1990-01-06
59,Electric Boogie,Marcia Griffiths,https://charts-static.billboard.com/img/1989/11/marcia-griffiths-awx-53x53.jpg,,65,59,5,up,1990-01-06
60,I Live By The Groove,Paul Carrack,https://charts-static.billboard.com/img/1989/10/paul-carrack-jmo-53x53.jpg,,44,31,11,down,1990-01-06
61,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,https://charts-static.billboard.com/img/1989/12/d-mob-k40-53x53.jpg,,76,61,4,up,1990-01-06
62,I Will Survive,SaFire,Not supported yet,,71,62,4,up,1990-01-06
63,The Arms Of Orion,Prince With Sheena Easton,https://charts-static.billboard.com/img/1989/10/prince-vp8-53x53.jpg,,46,36,12,down,1990-01-06
64,Don't Take It Personal,Jermaine Jackson,https://charts-static.billboard.com/img/1989/09/jermaine-jackson-z2t-53x53.jpg,,66,64,6,up,1990-01-06
65,Don't Shut Me Out,Kevin Paige,https://charts-static.billboard.com/img/1989/08/kevin-paige-a9v-53x53.jpg,,51,18,21,down,1990-01-06
66,The Angel Song,Great White,https://charts-static.billboard.com/img/1989/09/great-white-cv7-53x53.jpg,,58,30,15,down,1990-01-06
67,Personal Jesus,Depeche Mode,https://charts-static.billboard.com/img/1989/12/depeche-mode-eu1-53x53.jpg,,70,67,5,up,1990-01-06
68,Over And Over,Pajama Party,Not supported yet,,64,59,9,down,1990-01-06
69,Here And Now,Luther Vandross,https://charts-static.billboard.com/img/1840/12/luther-vandross-ycy-53x53.jpg,,78,69,3,up,1990-01-06
70,Roam,The B-52s,https://charts-static.billboard.com/img/1989/12/the-b-52s-q44-53x53.jpg,,88,70,3,up,1990-01-06
71,Going Home,Kenny G,Not supported yet,,,,,new,1990-01-06
72,Pretending,Eric Clapton,https://charts-static.billboard.com/img/1989/11/eric-clapton-uz8-53x53.jpg,,63,55,8,down,1990-01-06
73,Heart,Neneh Cherry,https://charts-static.billboard.com/img/1989/12/neneh-cherry-azq-53x53.jpg,,77,73,5,up,1990-01-06
74,Never 2 Much Of U,Dino,Not supported yet,,81,74,4,up,1990-01-06
75,Listen To Your Heart,Roxette,https://charts-static.billboard.com/img/1989/08/roxette-qd2-53x53.jpg,,59,1,20,down,1990-01-06
76,Serious Kinda Girl,Christopher Max,Not supported yet,,75,75,6,down,1990-01-06
77,A Girl Like You,The Smithereens,https://charts-static.billboard.com/img/1989/10/the-smithereens-akm-53x53.jpg,,79,77,5,up,1990-01-06
78,Didn't I (Blow Your Mind),New Kids On The Block,https://charts-static.billboard.com/img/1989/09/new-kids-on-the-block-8hy-53x53.jpg,,67,8,17,down,1990-01-06
79,Rock Wit'cha,Bobby Brown,https://charts-static.billboard.com/img/1989/08/bobby-brown-s9w-53x53.jpg,,74,7,20,down,1990-01-06
80,Get On Your Feet,Gloria Estefan,https://charts-static.billboard.com/img/1989/09/gloria-estefan-7bs-53x53.jpg,,62,11,15,down,1990-01-06
81,Sometimes She Cries,Warrant,Not supported yet,,,,,new,1990-01-06
82,Lullaby,The Cure,https://charts-static.billboard.com/img/1989/11/the-cure-vpu-53x53.jpg,,80,74,6,down,1990-01-06
83,Hide Your Heart,KISS,https://charts-static.billboard.com/img/1989/11/kiss-sus-53x53.jpg,,73,66,7,down,1990-01-06
84,Too Hot,Loverboy,https://charts-static.billboard.com/img/1989/12/loverboy-e51-53x53.jpg,,90,84,3,up,1990-01-06
85,No Myth,Michael Penn,Not supported yet,,,,,new,1990-01-06
86,Black Velvet,Alannah Myles,Not supported yet,,,,,new,1990-01-06
87,Gimme Your Good Lovin',Diving For Pearls,Not supported yet,,84,84,5,down,1990-01-06
88,French Kiss,Lil Louis,Not supported yet,,69,50,12,down,1990-01-06
89,Right And Hype,Abstrac',Not supported yet,,93,89,3,up,1990-01-06
90,I Don't Know,Michael Morales,Not supported yet,,87,81,5,down,1990-01-06
91,Girl I Am Searching For You,Stevie B,https://charts-static.billboard.com/img/1989/10/stevie-b-ir7-53x53.jpg,,89,56,14,down,1990-01-06
92,Miss You Much,Janet Jackson,https://charts-static.billboard.com/img/1989/09/janet-jackson-9z4-53x53.jpg,,72,1,19,down,1990-01-06
93,I Didn't Mean To Stay All Night,Starship,https://charts-static.billboard.com/img/1989/11/starship-djg-53x53.jpg,,85,75,7,down,1990-01-06
94,Foolish Heart,Sharon Bryant,https://charts-static.billboard.com/img/1989/12/sharon-bryant-px5-53x53.jpg,,91,90,4,down,1990-01-06
95,Talk To Myself,Christopher Williams,https://charts-static.billboard.com/img/1989/09/christopher-williams-4x4-53x53.jpg,,94,49,18,down,1990-01-06
96,Heat Of The Moment,After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,,92,74,12,down,1990-01-06
97,Cover Girl,New Kids On The Block,https://charts-static.billboard.com/img/1989/09/new-kids-on-the-block-8hy-53x53.jpg,,86,2,17,down,1990-01-06
98,500 Miles,Hooters,Not supported yet,,97,97,5,down,1990-01-06
99,Back To The Bullet,Saraya,Not supported yet,,83,63,9,down,1990-01-06
100,Owwww!,Chunky A,Not supported yet,,82,77,6,down,1990-01-06
1,Another Day In Paradise,Phil Collins,https://charts-static.billboard.com/img/1989/11/phil-collins-zdh-53x53.jpg,4,1,1,11,same,1990-01-13
2,Rhythm Nation,Janet Jackson,https://charts-static.billboard.com/img/1989/11/janet-jackson-9z4-53x53.jpg,,2,2,10,same,1990-01-13
3,Pump Up The Jam,Technotronic Featuring Felly,https://charts-static.billboard.com/img/1989/09/technotronic-95d-53x53.jpg,,4,3,14,up,1990-01-13
4,How Am I Supposed To Live Without You,Michael Bolton,https://charts-static.billboard.com/img/1990/12/michael-bolton-hcc-53x53.jpg,,6,4,12,up,1990-01-13
5,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),https://charts-static.billboard.com/img/1989/09/aaron-neville-u0k-53x53.jpg,,3,2,16,down,1990-01-13
6,Everything,Jody Watley,https://charts-static.billboard.com/img/1989/10/jody-watley-2kq-53x53.jpg,,10,6,14,up,1990-01-13
7,This One's For The Children,New Kids On The Block,https://charts-static.billboard.com/img/1989/11/new-kids-on-the-block-8hy-53x53.jpg,,7,7,10,same,1990-01-13
8,Just Like Jesse James,Cher,https://charts-static.billboard.com/img/1989/10/cher-n7y-53x53.jpg,,8,8,13,same,1990-01-13
9,With Every Beat Of My Heart,Taylor Dayne,https://charts-static.billboard.com/img/1989/10/taylor-dayne-qas-53x53.jpg,,5,5,13,down,1990-01-13
10,Just Between You And Me,Lou Gramm,https://charts-static.billboard.com/img/1989/10/lou-gramm-nnp-53x53.jpg,,13,10,12,up,1990-01-13
11,Swing The Mood,Jive Bunny & The Mastermixers,Not supported yet,,12,11,12,up,1990-01-13
12,Downtown Train,Rod Stewart,https://charts-static.billboard.com/img/1840/12/rod-stewart-ao5-53x53.jpg,,16,12,8,up,1990-01-13
13,Free Fallin',Tom Petty,https://charts-static.billboard.com/img/1989/05/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,14,13,11,up,1990-01-13
14,Love Song,Tesla,https://charts-static.billboard.com/img/1989/09/tesla-trh-53x53.jpg,,15,14,16,up,1990-01-13
15,Two To Make It Right,Seduction,https://charts-static.billboard.com/img/1989/11/seduction-9vv-53x53.jpg,,18,15,10,up,1990-01-13
16,We Didn't Start The Fire,Billy Joel,https://charts-static.billboard.com/img/1989/10/billy-joel-9l9-53x53.jpg,,9,1,14,down,1990-01-13
17,When The Night Comes,Joe Cocker,https://charts-static.billboard.com/img/1989/10/joe-cocker-3wq-53x53.jpg,,17,17,12,same,1990-01-13
18,Back To Life,Soul II Soul,https://charts-static.billboard.com/img/1989/09/soul-ii-soul-dxt-53x53.jpg,,11,4,17,down,1990-01-13
19,I Remember You,Skid Row,https://charts-static.billboard.com/img/1989/10/skid-row-5mk-53x53.jpg,,22,19,9,up,1990-01-13
20,Janie's Got A Gun,Aerosmith,https://charts-static.billboard.com/img/1989/09/aerosmith-fsf-53x53.jpg,,24,20,8,up,1990-01-13
21,Blame It On The Rain,Milli Vanilli,https://charts-static.billboard.com/img/1989/10/milli-vanilli-uay-53x53.jpg,,21,1,15,same,1990-01-13
22,I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,https://charts-static.billboard.com/img/1840/12/quincy-jones-3md-53x53.jpg,,25,22,9,up,1990-01-13
23,Peace In Our Time,Eddie Money,https://charts-static.billboard.com/img/1989/12/eddie-money-6yi-53x53.jpg,,27,23,7,up,1990-01-13
24,Oh Father,Madonna,https://charts-static.billboard.com/img/1989/11/madonna-rq3-53x53.jpg,,20,20,10,down,1990-01-13
25,Tender Lover,Babyface,https://charts-static.billboard.com/img/1840/12/babyface-qq8-53x53.jpg,,26,25,9,up,1990-01-13
26,Opposites Attract,Paula Abdul (Duet With The Wild Pair),https://charts-static.billboard.com/img/1989/12/paula-abdul-3yb-53x53.jpg,,32,26,5,up,1990-01-13
27,Rock And A Hard Place,The Rolling Stones,https://charts-static.billboard.com/img/1989/11/the-rolling-stones-3a7-53x53.jpg,,23,23,11,down,1990-01-13
28,Living In Sin,Bon Jovi,https://charts-static.billboard.com/img/1989/10/bon-jovi-g8x-53x53.jpg,,19,9,15,down,1990-01-13
29,What Kind Of Man Would I Be?,Chicago,https://charts-static.billboard.com/img/1989/12/chicago-46u-53x53.jpg,,29,29,7,same,1990-01-13
30,Tell Me Why,Expose,Not supported yet,,31,30,6,up,1990-01-13
31,Love Shack,The B-52s,https://charts-static.billboard.com/img/2017/04/the-b52s-53x53.jpg,,28,3,20,down,1990-01-13
32,Was It Nothing At All,Michael Damian,https://charts-static.billboard.com/img/1989/10/michael-damian-326-53x53.jpg,,34,32,12,up,1990-01-13
33,Kickstart My Heart,Motley Crue,https://charts-static.billboard.com/img/1989/11/motley-crue-qt0-53x53.jpg,,37,33,8,up,1990-01-13
34,Principal's Office,Young M.C.,Not supported yet,,35,34,8,up,1990-01-13
35,Dangerous,Roxette,https://charts-static.billboard.com/img/1989/12/roxette-qd2-53x53.jpg,,40,35,5,up,1990-01-13
36,Don't Close Your Eyes,KIX,https://charts-static.billboard.com/img/1989/09/kix-rrn-53x53.jpg,,30,11,19,down,1990-01-13
37,Here We Are,Gloria Estefan,https://charts-static.billboard.com/img/1989/12/gloria-estefan-7bs-53x53.jpg,,44,37,5,up,1990-01-13
38,We Can't Go Wrong,The Cover Girls,https://charts-static.billboard.com/img/1989/12/the-cover-girls-j9q-53x53.jpg,,45,38,6,up,1990-01-13
39,All Or Nothing,Milli Vanilli,https://charts-static.billboard.com/img/1990/01/milli-vanilli-uay-53x53.jpg,,51,39,2,up,1990-01-13
40,I Want You,Shana,Not supported yet,,41,40,15,up,1990-01-13
41,Bust A Move,Young M.C.,Not supported yet,,36,7,25,down,1990-01-13
42,Steamy Windows,Tina Turner,https://charts-static.billboard.com/img/1989/11/tina-turner-kd3-53x53.jpg,,39,39,8,down,1990-01-13
43,Nothin' To Hide,Poco,https://charts-static.billboard.com/img/1989/12/poco-eyh-53x53.jpg,,43,43,7,same,1990-01-13
44,No More Lies,Michel'le,https://charts-static.billboard.com/img/1989/11/michelle-t9z-53x53.jpg,,48,44,9,up,1990-01-13
45,Price Of Love,Bad English,https://charts-static.billboard.com/img/1989/12/bad-english-jjh-53x53.jpg,,53,45,4,up,1990-01-13
46,(It's Just) The Way That You Love Me,Paula Abdul,https://charts-static.billboard.com/img/1988/09/paula-abdul-3yb-53x53.jpg,,33,3,22,down,1990-01-13
47,When I See You Smile,Bad English,https://charts-static.billboard.com/img/1989/09/bad-english-jjh-53x53.jpg,,38,1,18,down,1990-01-13
48,Don't Make Me Over,Sybil,https://charts-static.billboard.com/img/1989/09/sybil-r8s-53x53.jpg,,42,20,17,down,1990-01-13
49,Woman In Chains,Tears For Fears,https://charts-static.billboard.com/img/1989/12/tears-for-fears-k4u-53x53.jpg,,54,49,7,up,1990-01-13
50,Me So Horny,The 2 Live Crew,https://charts-static.billboard.com/img/1989/08/the-2-live-crew-qp8-53x53.jpg,,50,26,19,same,1990-01-13
51,If You Leave Me Now,Jaya,Not supported yet,,52,51,14,up,1990-01-13
52,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),https://charts-static.billboard.com/img/1989/11/fiona-mg9-53x53.jpg,,56,52,8,up,1990-01-13
53,The Last Worthless Evening,Don Henley,https://charts-static.billboard.com/img/1989/09/don-henley-4ps-53x53.jpg,,47,21,15,down,1990-01-13
54,Fool For Your Loving,Whitesnake,https://charts-static.billboard.com/img/1980/08/whitesnake-2s6-53x53.jpg,,46,37,19,down,1990-01-13
55,Wait For You,Bonham,https://charts-static.billboard.com/img/1989/11/bonham-169-53x53.jpg,,58,55,8,up,1990-01-13
56,C'mon And Get My Love,D-Mob Introducing Cathy Dennis,https://charts-static.billboard.com/img/1989/12/d-mob-k40-53x53.jpg,,61,56,5,up,1990-01-13
57,Roam,The B-52s,https://charts-static.billboard.com/img/1989/12/the-b-52s-q44-53x53.jpg,,70,57,4,up,1990-01-13
58,Angelia,Richard Marx,https://charts-static.billboard.com/img/1989/10/richard-marx-xrr-53x53.jpg,,49,4,15,down,1990-01-13
59,Electric Boogie,Marcia Griffiths,https://charts-static.billboard.com/img/1989/11/marcia-griffiths-awx-53x53.jpg,,59,59,6,same,1990-01-13
60,Personal Jesus,Depeche Mode,https://charts-static.billboard.com/img/1989/12/depeche-mode-eu1-53x53.jpg,,67,60,6,up,1990-01-13
61,I Will Survive,SaFire,Not supported yet,,62,61,5,up,1990-01-13
62,Poison,Alice Cooper,https://charts-static.billboard.com/img/1989/08/alice-cooper-iiw-53x53.jpg,,57,7,17,down,1990-01-13
63,Here And Now,Luther Vandross,https://charts-static.billboard.com/img/1840/12/luther-vandross-ycy-53x53.jpg,,69,63,4,up,1990-01-13
64,Leave A Light On,Belinda Carlisle,https://charts-static.billboard.com/img/1989/09/belinda-carlisle-kje-53x53.jpg,,55,11,16,down,1990-01-13
65,The Angel Song,Great White,https://charts-static.billboard.com/img/1989/09/great-white-cv7-53x53.jpg,,66,30,16,up,1990-01-13
66,Don't Take It Personal,Jermaine Jackson,https://charts-static.billboard.com/img/1989/09/jermaine-jackson-z2t-53x53.jpg,,64,64,7,down,1990-01-13
67,I Go To Extremes,Billy Joel,Not supported yet,,,,,new,1990-01-13
68,Going Home,Kenny G,https://charts-static.billboard.com/img/1989/12/kenny-g-r4k-53x53.jpg,,71,68,2,up,1990-01-13
69,I Live By The Groove,Paul Carrack,https://charts-static.billboard.com/img/1989/10/paul-carrack-jmo-53x53.jpg,,60,31,12,down,1990-01-13
70,Over And Over,Pajama Party,Not supported yet,,68,59,10,down,1990-01-13
71,Sometimes She Cries,Warrant,https://charts-static.billboard.com/img/1990/01/warrant-kvs-53x53.jpg,,81,71,2,up,1990-01-13
72,Never 2 Much Of U,Dino,Not supported yet,,74,72,5,up,1990-01-13
73,Heart,Neneh Cherry,https://charts-static.billboard.com/img/1989/12/neneh-cherry-azq-53x53.jpg,,73,73,6,same,1990-01-13
74,The Arms Of Orion,Prince With Sheena Easton,https://charts-static.billboard.com/img/1989/10/prince-vp8-53x53.jpg,,63,36,13,down,1990-01-13
75,A Girl Like You,The Smithereens,https://charts-static.billboard.com/img/1989/10/the-smithereens-akm-53x53.jpg,,77,75,6,up,1990-01-13
76,Don't Shut Me Out,Kevin Paige,https://charts-static.billboard.com/img/1989/08/kevin-paige-a9v-53x53.jpg,,65,18,22,down,1990-01-13
77,Pretending,Eric Clapton,https://charts-static.billboard.com/img/1989/11/eric-clapton-uz8-53x53.jpg,,72,55,9,down,1990-01-13
78,No Myth,Michael Penn,https://charts-static.billboard.com/img/1989/11/michael-penn-9th-53x53.jpg,,85,78,2,up,1990-01-13
79,Listen To Your Heart,Roxette,https://charts-static.billboard.com/img/1989/08/roxette-qd2-53x53.jpg,,75,1,21,down,1990-01-13
80,Black Velvet,Alannah Myles,https://charts-static.billboard.com/img/1989/12/alannah-myles-6vr-53x53.jpg,,86,80,2,up,1990-01-13
81,Get On Your Feet,Gloria Estefan,https://charts-static.billboard.com/img/1989/09/gloria-estefan-7bs-53x53.jpg,,80,11,16,down,1990-01-13
82,Serious Kinda Girl,Christopher Max,Not supported yet,,76,75,7,down,1990-01-13
83,Didn't I (Blow Your Mind),New Kids On The Block,https://charts-static.billboard.com/img/1989/09/new-kids-on-the-block-8hy-53x53.jpg,,78,8,18,down,1990-01-13
84,Hide Your Heart,KISS,https://charts-static.billboard.com/img/1989/11/kiss-sus-53x53.jpg,,83,66,8,down,1990-01-13
85,Lullaby,The Cure,https://charts-static.billboard.com/img/1989/11/the-cure-vpu-53x53.jpg,,82,74,7,down,1990-01-13
86,Too Hot,Loverboy,https://charts-static.billboard.com/img/1989/12/loverboy-e51-53x53.jpg,,84,84,4,down,1990-01-13
87,Sacrifice,Elton John,Not supported yet,,,,,new,1990-01-13
88,All Nite,Entouch Featuring Keith Sweat,Not supported yet,,,,,new,1990-01-13
89,Right And Hype,Abstrac',Not supported yet,,89,89,4,same,1990-01-13
90,Rock Wit'cha,Bobby Brown,https://charts-static.billboard.com/img/1989/08/bobby-brown-s9w-53x53.jpg,,79,7,21,down,1990-01-13
91,"Timeless Love (From ""Shocker"")",Saraya,Not supported yet,,,,,new,1990-01-13
92,Figure Of Eight,Paul McCartney,Not supported yet,,,,,new,1990-01-13
93,Girl I Am Searching For You,Stevie B,https://charts-static.billboard.com/img/1989/10/stevie-b-ir7-53x53.jpg,,91,56,15,down,1990-01-13
94,Gimme Your Good Lovin',Diving For Pearls,Not supported yet,,87,84,6,down,1990-01-13
95,Cover Girl,New Kids On The Block,https://charts-static.billboard.com/img/1989/09/new-kids-on-the-block-8hy-53x53.jpg,,97,2,18,up,1990-01-13
96,French Kiss,Lil Louis,Not supported yet,,88,50,13,down,1990-01-13
97,Miss You Much,Janet Jackson,https://charts-static.billboard.com/img/1989/09/janet-jackson-9z4-53x53.jpg,,92,1,20,down,1990-01-13
98,Foolish Heart,Sharon Bryant,https://charts-static.billboard.com/img/1989/12/sharon-bryant-px5-53x53.jpg,,94,90,5,down,1990-01-13
99,I Don't Know,Michael Morales,Not supported yet,,90,81,6,down,1990-01-13
100,I Didn't Mean To Stay All Night,Starship,https://charts-static.billboard.com/img/1989/11/starship-djg-53x53.jpg,,93,75,8,down,1990-01-13
1,How Am I Supposed To Live Without You,Michael Bolton,https://charts-static.billboard.com/img/1990/12/michael-bolton-hcc-53x53.jpg,,4,1,13,up,1990-01-20
2,Pump Up The Jam,Technotronic Featuring Felly,https://charts-static.billboard.com/img/1989/09/technotronic-95d-53x53.jpg,,3,2,15,up,1990-01-20
3,Another Day In Paradise,Phil Collins,https://charts-static.billboard.com/img/1989/11/phil-collins-zdh-53x53.jpg,,1,1,12,down,1990-01-20
4,Everything,Jody Watley,https://charts-static.billboard.com/img/1989/10/jody-watley-2kq-53x53.jpg,,6,4,15,up,1990-01-20
5,Downtown Train,Rod Stewart,https://charts-static.billboard.com/img/1840/12/rod-stewart-ao5-53x53.jpg,,12,5,9,up,1990-01-20
6,Rhythm Nation,Janet Jackson,https://charts-static.billboard.com/img/1989/11/janet-jackson-9z4-53x53.jpg,,2,2,11,down,1990-01-20
7,Just Between You And Me,Lou Gramm,https://charts-static.billboard.com/img/1989/10/lou-gramm-nnp-53x53.jpg,,10,7,13,up,1990-01-20
8,Free Fallin',Tom Petty,https://charts-static.billboard.com/img/1989/05/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,13,8,12,up,1990-01-20
9,Two To Make It Right,Seduction,https://charts-static.billboard.com/img/1989/11/seduction-9vv-53x53.jpg,,15,9,11,up,1990-01-20
10,Love Song,Tesla,https://charts-static.billboard.com/img/1989/09/tesla-trh-53x53.jpg,,14,10,17,up,1990-01-20
