rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
43,Feeling Myself,Nicki Minaj Featuring Beyonce,https://charts-static.billboard.com/img/2014/12/nicki-minaj-thi-53x53.jpg,,,,,new,2015-01-03
44,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,https://charts-static.billboard.com/img/2014/07/young-thug-288-53x53.jpg,,33,16,23,down,2015-01-03
45,Rather Be,Clean Bandit Featuring Jess Glynne,https://charts-static.billboard.com/img/2014/02/clean-bandit-ywv-53x53.jpg,,36,10,28,down,2015-01-03
46,Try Me,DeJ Loaf,https://charts-static.billboard.com/img/2014/10/dej-loaf-5hf-53x53.jpg,,45,45,9,down,2015-01-03
47,Ghost,Ella Henderson,https://charts-static.billboard.com/img/2014/08/ella-henderson-0yy-53x53.jpg,,57,47,8,up,2015-01-03
48,Anaconda,Nicki Minaj,https://charts-static.billboard.com/img/2014/08/nicki-minaj-thi-53x53.jpg,,55,2,20,up,2015-01-03
49,Rude,MAGIC!,https://charts-static.billboard.com/img/2013/12/magic-1-yin-53x53.jpg,,43,1,35,down,2015-01-03
50,Night Changes,One Direction,Not supported yet,,53,31,5,up,2015-01-03
51,Talladega,Eric Church,https://charts-static.billboard.com/img/2014/03/eric-church-3cj-53x53.jpg,,51,51,9,same,2015-01-03
52,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2014/07/trey-songz-kc8-53x53.jpg,,47,43,16,down,2015-01-03
53,Velvet,Chris Jamison,https://charts-static.billboard.com/img/2015/01/chris-jamison-p3j-53x53.jpg,,,,,new,2015-01-03
54,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",https://charts-static.billboard.com/img/2014/08/dj-khaled-igg-53x53.jpg,,44,39,16,down,2015-01-03
55,L.A.LOVE (la la),Fergie,https://charts-static.billboard.com/img/2014/10/fergie-8pu-53x53.jpg,,41,27,11,down,2015-01-03
56,About The Money,T.I. Featuring Young Thug,https://charts-static.billboard.com/img/2014/06/ti-e27-53x53.jpg,,50,42,20,down,2015-01-03
57,Sun Daze,Florida Georgia Line,https://charts-static.billboard.com/img/2014/10/florida-georgia-line-jau-53x53.jpg,,58,57,9,up,2015-01-03
58,"Mary, Did You Know?",Pentatonix,https://charts-static.billboard.com/img/2014/11/pentatonix-5l7-53x53.jpg,,48,26,5,down,2015-01-03
59,Perfect Storm,Brad Paisley,https://charts-static.billboard.com/img/2014/08/brad-paisley-ws4-53x53.jpg,,52,52,11,down,2015-01-03
60,I Bet My Life,Imagine Dragons,https://charts-static.billboard.com/img/2014/11/imagine-dragons-hy6-53x53.jpg,,63,53,7,up,2015-01-03
61,I See You,Luke Bryan,https://charts-static.billboard.com/img/2013/08/luke-bryan-kl4-53x53.jpg,,61,61,4,same,2015-01-03
62,Bed Of Lies,Nicki Minaj Featuring Skylar Grey,https://charts-static.billboard.com/img/2014/11/nicki-minaj-thi-53x53.jpg,,-,62,4,re-entry,2015-01-03
63,Lost Without U,Chris Jamison & Adam Levine,https://charts-static.billboard.com/img/2015/01/chris-jamison-p3j-53x53.jpg,,,,,new,2015-01-03
64,I Lived,OneRepublic,https://charts-static.billboard.com/img/2014/03/onerepublic-bjw-53x53.jpg,,67,64,4,up,2015-01-03
65,Masterpiece,Jessie J,https://charts-static.billboard.com/img/2014/10/jessie-j-zrp-53x53.jpg,,,,,new,2015-01-03
66,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,https://charts-static.billboard.com/img/2014/10/blake-shelton-22w-53x53.jpg,,54,54,3,down,2015-01-03
67,Til It's Gone,Kenny Chesney,https://charts-static.billboard.com/img/2014/10/kenny-chesney-en6-53x53.jpg,,68,67,8,up,2015-01-03
68,Dangerous,David Guetta Featuring Sam Martin,https://charts-static.billboard.com/img/2014/10/david-guetta-z71-53x53.jpg,,60,56,9,down,2015-01-03
69,Prayer In C,Lillywood & Robin Schulz,https://charts-static.billboard.com/img/2014/07/lilly-wood-the-prick-bdd-53x53.jpg,,79,69,3,up,2015-01-03
70,Steal My Girl,One Direction,Not supported yet,,70,13,12,same,2015-01-03
71,Close Your Eyes,Parmalee,https://charts-static.billboard.com/img/2014/02/parmalee-myo-53x53.jpg,,69,69,13,down,2015-01-03
72,Drinking Class,Lee Brice,https://charts-static.billboard.com/img/2014/08/lee-brice-vbm-53x53.jpg,,72,72,10,same,2015-01-03
73,Just Gettin' Started,Jason Aldean,https://charts-static.billboard.com/img/2014/10/jason-aldean-jfn-53x53.jpg,,84,61,4,up,2015-01-03
74,Soldier,Damien,Not supported yet,,,,,new,2015-01-03
75,Sledgehammer,Fifth Harmony,https://charts-static.billboard.com/img/2014/11/fifth-harmony-tsq-53x53.jpg,,94,75,4,up,2015-01-03
76,Make Me Wanna,Thomas Rhett,https://charts-static.billboard.com/img/2014/08/thomas-rhett-r0o-53x53.jpg,,80,76,6,up,2015-01-03
77,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,https://charts-static.billboard.com/img/2014/11/flo-rida-8v1-53x53.jpg,,87,77,6,up,2015-01-03
78,God Made Girls,RaeLynn,https://charts-static.billboard.com/img/2014/07/raelynn-gds-53x53.jpg,,71,61,9,down,2015-01-03
79,She Knows,Ne-Yo Featuring Juicy J,https://charts-static.billboard.com/img/2014/10/ne-yo-9u2-53x53.jpg,,85,79,5,up,2015-01-03
80,Somewhere In My Car,Keith Urban,https://charts-static.billboard.com/img/2013/09/keith-urban-t54-53x53.jpg,,65,49,17,down,2015-01-03
81,Often,The Weeknd,https://charts-static.billboard.com/img/2014/07/the-weeknd-gvx-53x53.jpg,,74,74,10,down,2015-01-03
82,Mean To Me,Brett Eldredge,https://charts-static.billboard.com/img/2014/07/brett-eldredge-jia-53x53.jpg,,82,82,7,same,2015-01-03
83,Lost Stars,Matt McAndrew & Adam Levine,https://charts-static.billboard.com/img/2015/01/matt-mcandrew-kxi-53x53.jpg,,,,,new,2015-01-03
84,Girl In A Country Song,Maddie & Tae,https://charts-static.billboard.com/img/2014/07/maddie-tae-uwd-53x53.jpg,,62,54,20,down,2015-01-03
85,Try,Colbie Caillat,https://charts-static.billboard.com/img/2014/07/colbie-caillat-961-53x53.jpg,,77,55,18,down,2015-01-03
86,Shut Up And Dance,WALK THE MOON,https://charts-static.billboard.com/img/1840/12/walk-the-moon-mpm-53x53.jpg,,83,75,6,down,2015-01-03
87,Time Of Our Lives,Pitbull & Ne-Yo,https://charts-static.billboard.com/img/2014/12/pitbull-odu-53x53.jpg,,-,87,2,re-entry,2015-01-03
88,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,https://charts-static.billboard.com/img/2015/01/nicki-minaj-thi-53x53.jpg,,,,,new,2015-01-03
89,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,75,41,13,down,2015-01-03
90,Apparently,J. Cole,https://charts-static.billboard.com/img/2014/12/j-cole-s1s-53x53.jpg,,,,,new,2015-01-03
91,Like A Cowboy,Randy Houser,https://charts-static.billboard.com/img/2014/05/randy-houser-ilh-53x53.jpg,,91,91,3,same,2015-01-03
92,Body Language,Kid Ink Featuring Usher & Tinashe,https://charts-static.billboard.com/img/2014/09/kid-ink-9ar-53x53.jpg,,92,78,11,same,2015-01-03
93,No Love,August Alsina,https://charts-static.billboard.com/img/2014/08/august-alsina-kqb-53x53.jpg,,78,69,14,down,2015-01-03
94,Break The Rules,Charli XCX,https://charts-static.billboard.com/img/2014/09/charli-xcx-juq-53x53.jpg,,100,94,2,up,2015-01-03
95,Lonely Eyes,Chris Young,https://charts-static.billboard.com/img/2014/08/chris-young-obk-53x53.jpg,,,,,new,2015-01-03
96,Fireball,Pitbull Featuring John Ryan,https://charts-static.billboard.com/img/2014/08/pitbull-odu-53x53.jpg,,88,23,20,down,2015-01-03
97,Homegrown Honey,Darius Rucker,https://charts-static.billboard.com/img/2014/08/darius-rucker-iex-53x53.jpg,,97,97,4,same,2015-01-03
98,Wet Dreamz,J. Cole,https://charts-static.billboard.com/img/2014/12/j-cole-s1s-53x53.jpg,,73,73,2,down,2015-01-03
99,Yellow Flicker Beat,Lorde,https://charts-static.billboard.com/img/2014/10/lorde-pxl-53x53.jpg,,86,34,7,down,2015-01-03
100,In Your Arms,Nico & Vinz,https://charts-static.billboard.com/img/2014/10/nico-vinz-0zf-53x53.jpg,,89,72,10,down,2015-01-03
1,Blank Space,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,7,1,1,9,same,2015-01-10
2,Uptown Funk!,Mark Ronson Featuring Bruno Mars,https://charts-static.billboard.com/img/2014/11/mark-ronson-9s8-53x53.jpg,,3,2,7,up,2015-01-10
3,Take Me To Church,Hozier,https://charts-static.billboard.com/img/2014/04/hozier-hdg-53x53.jpg,,2,2,20,down,2015-01-10
4,Lips Are Movin,Meghan Trainor,https://charts-static.billboard.com/img/2014/11/meghan-trainor-vgn-53x53.jpg,,5,4,10,up,2015-01-10
5,All About That Bass,Meghan Trainor,https://charts-static.billboard.com/img/2017/04/meghan-trainor-53x53.jpg,,10,1,25,up,2015-01-10
6,I'm Not The Only One,Sam Smith,https://charts-static.billboard.com/img/2014/06/sam-smith-9q2-53x53.jpg,,6,5,17,same,2015-01-10
7,Thinking Out Loud,Ed Sheeran,https://charts-static.billboard.com/img/2014/07/ed-sheeran-3vg-53x53.jpg,,4,4,12,down,2015-01-10
8,Animals,Maroon 5,https://charts-static.billboard.com/img/2014/09/maroon-5-9st-53x53.jpg,,9,3,19,up,2015-01-10
9,Shake It Off,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,11,1,19,up,2015-01-10
10,Jealous,Nick Jonas,https://charts-static.billboard.com/img/2014/09/nick-jonas-zlp-53x53.jpg,,8,8,16,down,2015-01-10
11,Love Me Harder,Ariana Grande & The Weeknd,https://charts-static.billboard.com/img/2014/09/ariana-grande-ypy-53x53.jpg,,7,7,12,down,2015-01-10
12,I Don't F**k With You,Big Sean Featuring E-40,https://charts-static.billboard.com/img/2014/10/big-sean-820-53x53.jpg,,12,11,14,same,2015-01-10
13,The Heart Wants What It Wants,Selena Gomez,https://charts-static.billboard.com/img/2014/11/selena-gomez-scg-53x53.jpg,,13,6,8,same,2015-01-10
14,Centuries,Fall Out Boy,https://charts-static.billboard.com/img/2014/09/fall-out-boy-zhw-53x53.jpg,,20,14,16,up,2015-01-10
15,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",https://charts-static.billboard.com/img/2014/11/nicki-minaj-thi-53x53.jpg,,15,12,9,same,2015-01-10
16,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,https://charts-static.billboard.com/img/2014/12/james-newton-howard-11g-53x53.jpg,,21,12,5,up,2015-01-10
17,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",https://charts-static.billboard.com/img/2014/08/jessie-j-zrp-53x53.jpg,,22,3,22,up,2015-01-10
18,Tuesday,I LOVE MAKONNEN Featuring Drake,https://charts-static.billboard.com/img/2014/09/i-love-makonnen-sw9-53x53.jpg,,17,12,14,down,2015-01-10
19,No Type,Rae Sremmurd,https://charts-static.billboard.com/img/2014/09/rae-sremmurd-f07-53x53.jpg,,23,16,14,up,2015-01-10
20,Habits (Stay High),Tove Lo,https://charts-static.billboard.com/img/2014/04/tove-lo-vxl-53x53.jpg,,16,3,31,down,2015-01-10
21,Waves,Mr. Probz,https://charts-static.billboard.com/img/2014/05/mr-probz-ul5-53x53.jpg,,18,14,19,down,2015-01-10
22,Don't,Ed Sheeran,https://charts-static.billboard.com/img/2014/06/ed-sheeran-3vg-53x53.jpg,,19,9,29,down,2015-01-10
23,Hot Boy,Bobby Shmurda,https://charts-static.billboard.com/img/2014/07/bobby-shmurda-7fv-53x53.jpg,,25,6,22,up,2015-01-10
24,Stay With Me,Sam Smith,https://charts-static.billboard.com/img/2014/04/sam-smith-9q2-53x53.jpg,,27,2,38,up,2015-01-10
25,7/11,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,24,13,5,down,2015-01-10
26,CoCo,O.T. Genasis,https://charts-static.billboard.com/img/2014/11/ot-genasis-206-53x53.jpg,,28,26,6,up,2015-01-10
27,Beg For It,Iggy Azalea Featuring M0,https://charts-static.billboard.com/img/2014/11/iggy-azalea-68u-53x53.jpg,,29,27,10,up,2015-01-10
28,Don't Tell 'Em,Jeremih Featuring YG,https://charts-static.billboard.com/img/2014/06/jeremih-684-53x53.jpg,,30,6,27,up,2015-01-10
29,Black Widow,Iggy Azalea Featuring Rita Ora,https://charts-static.billboard.com/img/2014/05/iggy-azalea-68u-53x53.jpg,,33,3,26,up,2015-01-10
30,Trumpets,Jason Derulo,https://charts-static.billboard.com/img/2014/05/jason-derulo-3xq-53x53.jpg,,37,14,31,up,2015-01-10
31,Blame,Calvin Harris Featuring John Newman,https://charts-static.billboard.com/img/2014/09/calvin-harris-s9n-53x53.jpg,,26,19,16,down,2015-01-10
32,Riptide,Vance Joy,https://charts-static.billboard.com/img/2013/12/vance-joy-buo-53x53.jpg,,32,32,27,same,2015-01-10
33,I Don't Mind,Usher Featuring Juicy J,https://charts-static.billboard.com/img/2014/11/usher-oqp-53x53.jpg,,31,31,6,down,2015-01-10
34,Night Changes,One Direction,Not supported yet,,50,31,6,up,2015-01-10
35,Rude,MAGIC!,https://charts-static.billboard.com/img/2013/12/magic-1-yin-53x53.jpg,,49,1,36,up,2015-01-10
36,Heroes (We Could Be),Alesso Featuring Tove Lo,https://charts-static.billboard.com/img/2014/09/alesso-0yf-53x53.jpg,,36,35,13,same,2015-01-10
37,Something In The Water,Carrie Underwood,https://charts-static.billboard.com/img/2014/10/carrie-underwood-ko6-53x53.jpg,,41,24,13,up,2015-01-10
38,L.A.LOVE (la la),Fergie,https://charts-static.billboard.com/img/2014/10/fergie-8pu-53x53.jpg,,55,27,12,up,2015-01-10
39,Chandelier,Sia,https://charts-static.billboard.com/img/2014/05/sia-5kn-53x53.jpg,,40,8,34,up,2015-01-10
40,Sledgehammer,Fifth Harmony,https://charts-static.billboard.com/img/2014/11/fifth-harmony-tsq-53x53.jpg,,75,40,5,up,2015-01-10
41,Shotgun Rider,Tim McGraw,https://charts-static.billboard.com/img/2014/09/tim-mcgraw-j7r-53x53.jpg,,38,38,13,down,2015-01-10
42,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,https://charts-static.billboard.com/img/2014/07/young-thug-288-53x53.jpg,,44,16,24,up,2015-01-10
43,Ghost,Ella Henderson,https://charts-static.billboard.com/img/2014/08/ella-henderson-0yy-53x53.jpg,,47,43,9,up,2015-01-10
44,Rather Be,Clean Bandit Featuring Jess Glynne,https://charts-static.billboard.com/img/2014/02/clean-bandit-ywv-53x53.jpg,,45,10,29,up,2015-01-10
45,Try Me,DeJ Loaf,https://charts-static.billboard.com/img/2014/10/dej-loaf-5hf-53x53.jpg,,46,45,10,up,2015-01-10
46,Time Of Our Lives,Pitbull & Ne-Yo,https://charts-static.billboard.com/img/2014/12/pitbull-odu-53x53.jpg,,87,46,3,up,2015-01-10
47,Stolen Dance,Milky Chance,https://charts-static.billboard.com/img/2014/06/milky-chance-9ff-53x53.jpg,,39,39,23,down,2015-01-10
48,Anaconda,Nicki Minaj,https://charts-static.billboard.com/img/2014/08/nicki-minaj-thi-53x53.jpg,,48,2,21,same,2015-01-10
49,Earned It (Fifty Shades Of Grey),The Weeknd,https://charts-static.billboard.com/img/2015/01/the-weeknd-gvx-53x53.jpg,,,,,new,2015-01-10
50,Santa Tell Me,Ariana Grande,https://charts-static.billboard.com/img/2014/12/ariana-grande-ypy-53x53.jpg,,42,42,5,down,2015-01-10
51,Steal My Girl,One Direction,Not supported yet,,70,13,13,up,2015-01-10
52,Talladega,Eric Church,https://charts-static.billboard.com/img/2014/03/eric-church-3cj-53x53.jpg,,51,51,10,down,2015-01-10
53,Sun Daze,Florida Georgia Line,https://charts-static.billboard.com/img/2014/10/florida-georgia-line-jau-53x53.jpg,,57,53,10,up,2015-01-10
54,I Bet My Life,Imagine Dragons,https://charts-static.billboard.com/img/2014/11/imagine-dragons-hy6-53x53.jpg,,60,53,8,up,2015-01-10
55,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",https://charts-static.billboard.com/img/2014/08/dj-khaled-igg-53x53.jpg,,54,39,17,down,2015-01-10
56,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2014/07/trey-songz-kc8-53x53.jpg,,52,43,17,down,2015-01-10
57,I See You,Luke Bryan,https://charts-static.billboard.com/img/2013/08/luke-bryan-kl4-53x53.jpg,,61,57,5,up,2015-01-10
58,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,https://charts-static.billboard.com/img/2014/11/flo-rida-8v1-53x53.jpg,,77,58,7,up,2015-01-10
59,Feeling Myself,Nicki Minaj Featuring Beyonce,https://charts-static.billboard.com/img/2014/12/nicki-minaj-thi-53x53.jpg,,43,43,2,down,2015-01-10
60,Drinking Class,Lee Brice,https://charts-static.billboard.com/img/2014/08/lee-brice-vbm-53x53.jpg,,72,60,11,up,2015-01-10
61,God Made Girls,RaeLynn,https://charts-static.billboard.com/img/2014/07/raelynn-gds-53x53.jpg,,78,61,10,up,2015-01-10
62,I Lived,OneRepublic,https://charts-static.billboard.com/img/2014/03/onerepublic-bjw-53x53.jpg,,64,62,5,up,2015-01-10
63,Perfect Storm,Brad Paisley,https://charts-static.billboard.com/img/2014/08/brad-paisley-ws4-53x53.jpg,,59,52,12,down,2015-01-10
64,Dear Future Husband,Meghan Trainor,https://charts-static.billboard.com/img/2014/09/meghan-trainor-vgn-53x53.jpg,,-,64,6,re-entry,2015-01-10
65,Often,The Weeknd,https://charts-static.billboard.com/img/2014/07/the-weeknd-gvx-53x53.jpg,,81,65,11,up,2015-01-10
66,Try,Colbie Caillat,https://charts-static.billboard.com/img/2014/07/colbie-caillat-961-53x53.jpg,,85,55,19,up,2015-01-10
67,"Mary, Did You Know?",Pentatonix,https://charts-static.billboard.com/img/2014/11/pentatonix-5l7-53x53.jpg,,58,26,6,down,2015-01-10
68,Masterpiece,Jessie J,https://charts-static.billboard.com/img/2014/10/jessie-j-zrp-53x53.jpg,,65,65,2,down,2015-01-10
69,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,https://charts-static.billboard.com/img/2014/10/blake-shelton-22w-53x53.jpg,,66,54,4,down,2015-01-10
70,Dangerous,David Guetta Featuring Sam Martin,https://charts-static.billboard.com/img/2014/10/david-guetta-z71-53x53.jpg,,68,56,10,down,2015-01-10
71,Prayer In C,Lillywood & Robin Schulz,https://charts-static.billboard.com/img/2014/07/lilly-wood-the-prick-bdd-53x53.jpg,,69,69,4,down,2015-01-10
72,Body Language,Kid Ink Featuring Usher & Tinashe,https://charts-static.billboard.com/img/2014/09/kid-ink-9ar-53x53.jpg,,92,72,12,up,2015-01-10
73,She Knows,Ne-Yo Featuring Juicy J,https://charts-static.billboard.com/img/2014/10/ne-yo-9u2-53x53.jpg,,79,73,6,up,2015-01-10
74,Just Gettin' Started,Jason Aldean,https://charts-static.billboard.com/img/2014/10/jason-aldean-jfn-53x53.jpg,,73,61,5,down,2015-01-10
75,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,,89,41,14,up,2015-01-10
76,Make Me Wanna,Thomas Rhett,https://charts-static.billboard.com/img/2014/08/thomas-rhett-r0o-53x53.jpg,,76,76,7,same,2015-01-10
77,Lonely Eyes,Chris Young,https://charts-static.billboard.com/img/2014/08/chris-young-obk-53x53.jpg,,95,77,2,up,2015-01-10
78,Bad Blood,Taylor Swift Featuring Kendrick Lamar,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,-,78,2,re-entry,2015-01-10
79,In Your Arms,Nico & Vinz,https://charts-static.billboard.com/img/2014/10/nico-vinz-0zf-53x53.jpg,,100,72,11,up,2015-01-10
80,Bed Of Lies,Nicki Minaj Featuring Skylar Grey,https://charts-static.billboard.com/img/2014/11/nicki-minaj-thi-53x53.jpg,,62,62,5,down,2015-01-10
81,Til It's Gone,Kenny Chesney,https://charts-static.billboard.com/img/2014/10/kenny-chesney-en6-53x53.jpg,,67,67,9,down,2015-01-10
82,Somewhere In My Car,Keith Urban,https://charts-static.billboard.com/img/2013/09/keith-urban-t54-53x53.jpg,,80,49,18,down,2015-01-10
83,Mean To Me,Brett Eldredge,https://charts-static.billboard.com/img/2014/07/brett-eldredge-jia-53x53.jpg,,82,82,8,down,2015-01-10
84,Style,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,-,60,3,re-entry,2015-01-10
85,Close Your Eyes,Parmalee,https://charts-static.billboard.com/img/2014/02/parmalee-myo-53x53.jpg,,71,69,14,down,2015-01-10
86,Homegrown Honey,Darius Rucker,https://charts-static.billboard.com/img/2014/08/darius-rucker-iex-53x53.jpg,,97,86,5,up,2015-01-10
87,Burnin' Up,Jessie J Featuring 2 Chainz,https://charts-static.billboard.com/img/2014/10/jessie-j-zrp-53x53.jpg,,-,86,6,re-entry,2015-01-10
88,No Love,August Alsina,https://charts-static.billboard.com/img/2014/08/august-alsina-kqb-53x53.jpg,,93,69,15,up,2015-01-10
