rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
54,Ain't Gonna Hurt Nobody,Kid 'N Play,https://charts-static.billboard.com/img/1991/11/kid-n-play-kr3-53x53.jpg,,62,54,8,up,1992-01-04
55,Can't Truss It,Public Enemy,https://charts-static.billboard.com/img/1991/10/public-enemy-0u1-53x53.jpg,,58,50,12,up,1992-01-04
56,Top Of The World,Van Halen,https://charts-static.billboard.com/img/1991/07/van-halen-oet-53x53.jpg,,48,27,13,down,1992-01-04
57,Kiss You Back,Digital Underground,https://charts-static.billboard.com/img/1991/10/digital-underground-bh1-53x53.jpg,,64,57,8,up,1992-01-04
58,I Wanna Be Your Girl,Icy Blu,Not supported yet,,61,58,10,up,1992-01-04
59,On A Sunday Afternoon,Lighter Shade Of Brown,https://charts-static.billboard.com/img/1991/11/lighter-shade-of-brown-bw1-53x53.jpg,,63,59,6,up,1992-01-04
60,All She Wrote,Firehouse,https://charts-static.billboard.com/img/1991/11/firehouse-9x7-53x53.jpg,,60,60,8,same,1992-01-04
61,Shot Of Poison,Lita Ford,https://charts-static.billboard.com/img/1991/11/lita-ford-tm0-53x53.jpg,,54,45,10,down,1992-01-04
62,I'm Too Sexy,Right Said Fred,https://charts-static.billboard.com/img/1991/12/right-said-fred-qpz-53x53.jpg,,67,62,3,up,1992-01-04
63,Uhh Ahh,Boyz II Men,https://charts-static.billboard.com/img/1991/11/boyz-ii-men-iur-53x53.jpg,,78,63,4,up,1992-01-04
64,Live And Let Die,Guns N' Roses,https://charts-static.billboard.com/img/1991/12/guns-n-roses-i8r-53x53.jpg,,95,64,3,up,1992-01-04
65,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,Not supported yet,,65,50,9,same,1992-01-04
66,The Comfort Zone,Vanessa Williams,https://charts-static.billboard.com/img/1991/11/vanessa-williams-y5l-53x53.jpg,,70,66,5,up,1992-01-04
67,I Want You,Jody Watley,https://charts-static.billboard.com/img/1991/11/jody-watley-2kq-53x53.jpg,,71,67,6,up,1992-01-04
68,Whispers,Corina,https://charts-static.billboard.com/img/1991/09/corina-6rh-53x53.jpg,,74,51,15,up,1992-01-04
69,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,Not supported yet,,69,67,17,same,1992-01-04
70,There Will Never Be Another Tonight,Bryan Adams,https://charts-static.billboard.com/img/1991/12/bryan-adams-xrt-53x53.jpg,,87,70,3,up,1992-01-04
71,No More Tears,Ozzy Osbourne,https://charts-static.billboard.com/img/1991/10/ozzy-osbourne-zlc-53x53.jpg,,73,71,6,up,1992-01-04
72,To Be With You,Mr. Big,https://charts-static.billboard.com/img/1991/10/mr-big-nos-53x53.jpg,,82,72,3,up,1992-01-04
73,A Day In My Life (Without You),Lisette Melendez,https://charts-static.billboard.com/img/1991/09/lisette-melendez-q82-53x53.jpg,,68,49,15,down,1992-01-04
74,In Paradise,Laissez Faire,Not supported yet,,76,74,5,up,1992-01-04
75,I'll Get By,Eddie Money,https://charts-static.billboard.com/img/1991/12/eddie-money-6yi-53x53.jpg,,85,75,3,up,1992-01-04
76,Pop That Coochie,The 2 Live Crew,https://charts-static.billboard.com/img/1991/10/the-2-live-crew-qp8-53x53.jpg,,72,58,10,down,1992-01-04
77,Groovy Train,The Farm,Not supported yet,,66,41,15,down,1992-01-04
78,Stay,Jodeci,https://charts-static.billboard.com/img/1991/12/jodeci-bbm-53x53.jpg,,,,,new,1992-01-04
79,Insatiable,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/12/prince-vp8-53x53.jpg,,88,79,4,up,1992-01-04
80,Within My Heart,Voyce,Not supported yet,,77,77,6,down,1992-01-04
81,Every Road Leads Back To You,Bette Midler,https://charts-static.billboard.com/img/1991/12/bette-midler-7sa-53x53.jpg,,86,81,3,up,1992-01-04
82,Move Any Mountain,The Shamen,https://charts-static.billboard.com/img/1991/12/the-shamen-7ou-53x53.jpg,,89,82,4,up,1992-01-04
83,Conviction Of The Heart,Kenny Loggins,https://charts-static.billboard.com/img/1991/10/kenny-loggins-dn7-53x53.jpg,,81,65,11,down,1992-01-04
84,All Through The Night,Tone-Loc,https://charts-static.billboard.com/img/1991/12/tone-loc-kaa-53x53.jpg,,80,80,4,down,1992-01-04
85,Love Crazy,Atlantic Starr,https://charts-static.billboard.com/img/1991/11/atlantic-starr-vhm-53x53.jpg,,75,75,7,down,1992-01-04
86,Rush,Big Audio,https://charts-static.billboard.com/img/1991/09/big-audio-8wp-53x53.jpg,,83,32,16,down,1992-01-04
87,Give It Away,Red Hot Chili Peppers,https://charts-static.billboard.com/img/1991/09/red-hot-chili-peppers-c0t-53x53.jpg,,93,87,3,up,1992-01-04
88,Get A Leg Up,John Mellencamp,https://charts-static.billboard.com/img/1991/10/john-mellencamp-tnp-53x53.jpg,,79,14,14,down,1992-01-04
89,Real Real Real,Jesus Jones,https://charts-static.billboard.com/img/1991/08/jesus-jones-y07-53x53.jpg,,84,4,20,down,1992-01-04
90,The Rush,Luther Vandross,https://charts-static.billboard.com/img/1992/01/luther-vandross-wv3-53x53.jpg,,,,,new,1992-01-04
91,The Fly,U2,https://charts-static.billboard.com/img/1991/10/u2-uun-53x53.jpg,,91,61,9,same,1992-01-04
92,Right Down To It,Damian Dame,Not supported yet,,90,90,4,down,1992-01-04
93,Martika's Kitchen,Martika,https://charts-static.billboard.com/img/1992/01/martika-blk-53x53.jpg,,,,,new,1992-01-04
94,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,https://charts-static.billboard.com/img/1991/11/mint-condition-ao8-53x53.jpg,,,,,new,1992-01-04
95,Wasted Time,Skid Row,https://charts-static.billboard.com/img/1991/12/skid-row-5mk-53x53.jpg,,,,,new,1992-01-04
96,I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples,https://charts-static.billboard.com/img/1992/01/bebe-cece-winans-bf8-53x53.jpg,,,,,new,1992-01-04
97,Hold On (Tighter To Love),Clubland,Not supported yet,,,,,new,1992-01-04
98,Just Another Girlfriend,Hi-Five,https://charts-static.billboard.com/img/1991/11/hi-five-i9q-53x53.jpg,,98,88,7,same,1992-01-04
99,She Ain't Pretty,The Northern Pikes,https://charts-static.billboard.com/img/1992/01/the-northern-pikes-ffr-53x53.jpg,,,,,new,1992-01-04
100,What Time Is Love?,The KLF,Not supported yet,,92,57,11,down,1992-01-04
1,Black Or White,Michael Jackson,https://charts-static.billboard.com/img/1991/11/michael-jackson-9to-53x53.jpg,6,1,1,8,same,1992-01-11
2,All 4 Love,Color Me Badd,https://charts-static.billboard.com/img/1991/10/color-me-badd-cop-53x53.jpg,,3,2,10,up,1992-01-11
3,Can't Let Go,Mariah Carey,https://charts-static.billboard.com/img/1991/10/mariah-carey-tgq-53x53.jpg,,4,3,9,up,1992-01-11
4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,https://charts-static.billboard.com/img/1991/08/boyz-ii-men-iur-53x53.jpg,,2,2,17,down,1992-01-11
5,2 Legit 2 Quit,M.C. Hammer,Not supported yet,,8,5,10,up,1992-01-11
6,Smells Like Teen Spirit,Nirvana,https://charts-static.billboard.com/img/1991/09/nirvana-ezv-53x53.jpg,,13,6,6,up,1992-01-11
7,Addams Groove,M.C. Hammer,Not supported yet,,11,7,6,up,1992-01-11
8,Don't Let The Sun Go Down On Me,George Michael/Elton John,https://charts-static.billboard.com/img/1991/12/elton-john-qls-53x53.jpg,,12,8,6,up,1992-01-11
9,Finally,CeCe Peniston,Not supported yet,,6,6,16,down,1992-01-11
10,Wildside,Marky Mark & The Funky Bunch,Not supported yet,,10,10,10,same,1992-01-11
11,Set Adrift On Memory Bliss,P.M. Dawn,https://charts-static.billboard.com/img/1991/10/pm-dawn-6qa-53x53.jpg,,5,1,13,down,1992-01-11
12,I Love Your Smile,Shanice,https://charts-static.billboard.com/img/1991/10/shanice-wkd-53x53.jpg,,17,12,8,up,1992-01-11
13,Diamonds And Pearls,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/11/prince-vp8-53x53.jpg,,19,13,6,up,1992-01-11
14,Blowing Kisses In The Wind,Paula Abdul,https://charts-static.billboard.com/img/1991/10/paula-abdul-3yb-53x53.jpg,,9,6,13,down,1992-01-11
15,When A Man Loves A Woman,Michael Bolton,https://charts-static.billboard.com/img/1991/08/michael-bolton-hcc-53x53.jpg,,7,1,14,down,1992-01-11
16,No Son Of Mine,Genesis,Not supported yet,,14,13,11,down,1992-01-11
17,Tell Me What You Want Me To Do,Tevin Campbell,https://charts-static.billboard.com/img/1991/10/tevin-campbell-l6u-53x53.jpg,,28,17,10,up,1992-01-11
18,O.P.P.,Naughty By Nature,https://charts-static.billboard.com/img/1991/07/naughty-by-nature-8ig-53x53.jpg,,18,6,19,same,1992-01-11
19,Don't Cry,Guns N' Roses,https://charts-static.billboard.com/img/1991/09/guns-n-roses-i8r-53x53.jpg,,20,10,17,up,1992-01-11
20,Mysterious Ways,U2,https://charts-static.billboard.com/img/1991/11/u2-uun-53x53.jpg,,21,20,8,up,1992-01-11
21,That's What Love Is For,Amy Grant,https://charts-static.billboard.com/img/1991/09/amy-grant-bra-53x53.jpg,,16,7,16,down,1992-01-11
22,Keep Coming Back,Richard Marx,https://charts-static.billboard.com/img/1991/11/richard-marx-xrr-53x53.jpg,,15,12,11,down,1992-01-11
23,Mind Playing Tricks On Me,Geto Boys,https://charts-static.billboard.com/img/1991/08/geto-boys-a70-53x53.jpg,,35,23,15,up,1992-01-11
24,The Way I Feel About You,Karyn White,https://charts-static.billboard.com/img/1991/11/karyn-white-7np-53x53.jpg,,27,24,7,up,1992-01-11
25,Live For Loving You,Gloria Estefan,https://charts-static.billboard.com/img/1991/09/gloria-estefan-7bs-53x53.jpg,,22,22,14,down,1992-01-11
26,Forever My Lady,Jodeci,https://charts-static.billboard.com/img/1991/08/jodeci-bbm-53x53.jpg,,29,25,12,up,1992-01-11
27,Broken Arrow,Rod Stewart,https://charts-static.billboard.com/img/1991/10/rod-stewart-icm-53x53.jpg,,23,23,13,down,1992-01-11
28,Can't Stop This Thing We Started,Bryan Adams,https://charts-static.billboard.com/img/1991/09/bryan-adams-xrt-53x53.jpg,,24,2,18,down,1992-01-11
29,Angel Baby,Angelica,https://charts-static.billboard.com/img/1991/10/angelica-1qs-53x53.jpg,,34,29,13,up,1992-01-11
30,Cream,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/09/prince-vp8-53x53.jpg,,26,1,16,down,1992-01-11
31,Keep It Comin',Keith Sweat,https://charts-static.billboard.com/img/1991/11/keith-sweat-9fm-53x53.jpg,,36,31,7,up,1992-01-11
32,Is It Good To You,Heavy D & The Boyz,https://charts-static.billboard.com/img/1991/09/heavy-d-the-boyz-gqc-53x53.jpg,,41,32,8,up,1992-01-11
33,Change,Lisa Stansfield,https://charts-static.billboard.com/img/1991/10/lisa-stansfield-vtt-53x53.jpg,,30,30,11,down,1992-01-11
34,Set The Night To Music,Roberta Flack With Maxi Priest,https://charts-static.billboard.com/img/1991/09/maxi-priest-k3c-53x53.jpg,,31,6,17,down,1992-01-11
35,The Unforgiven,Metallica,https://charts-static.billboard.com/img/1991/11/metallica-b7f-53x53.jpg,,46,35,6,up,1992-01-11
36,Spending My Time,Roxette,https://charts-static.billboard.com/img/1991/10/roxette-qd2-53x53.jpg,,32,32,12,down,1992-01-11
37,Love Me All Up,Stacy Earl,https://charts-static.billboard.com/img/1991/11/stacy-earl-rj9-53x53.jpg,,33,33,9,down,1992-01-11
38,Home Sweet Home,Motley Crue,https://charts-static.billboard.com/img/1985/10/motley-crue-qt0-53x53.jpg,,40,38,10,up,1992-01-11
39,Emotions,Mariah Carey,https://charts-static.billboard.com/img/1991/08/mariah-carey-tgq-53x53.jpg,,38,1,20,down,1992-01-11
40,Kiss You Back,Digital Underground,https://charts-static.billboard.com/img/1991/10/digital-underground-bh1-53x53.jpg,,57,40,9,up,1992-01-11
41,Live And Let Die,Guns N' Roses,https://charts-static.billboard.com/img/1991/12/guns-n-roses-i8r-53x53.jpg,,64,41,4,up,1992-01-11
42,I've Got A Lot To Learn About Love,The Storm,Not supported yet,,39,39,12,down,1992-01-11
43,On A Sunday Afternoon,Lighter Shade Of Brown,https://charts-static.billboard.com/img/1991/11/lighter-shade-of-brown-bw1-53x53.jpg,,59,43,7,up,1992-01-11
44,Save Up All Your Tears,Cher,https://charts-static.billboard.com/img/1991/10/cher-n7y-53x53.jpg,,37,37,13,down,1992-01-11
45,I'm Too Sexy,Right Said Fred,https://charts-static.billboard.com/img/1991/12/right-said-fred-qpz-53x53.jpg,,62,45,4,up,1992-01-11
46,I Wanna Be Your Girl,Icy Blu,Not supported yet,,58,46,11,up,1992-01-11
47,Uhh Ahh,Boyz II Men,https://charts-static.billboard.com/img/1991/11/boyz-ii-men-iur-53x53.jpg,,63,47,5,up,1992-01-11
48,Tender Kisses,Tracie Spencer,https://charts-static.billboard.com/img/1991/08/tracie-spencer-r57-53x53.jpg,,42,42,13,down,1992-01-11
49,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,,49,20,14,same,1992-01-11
50,I Can't Make You Love Me,Bonnie Raitt,https://charts-static.billboard.com/img/1991/10/bonnie-raitt-kcr-53x53.jpg,,48,48,8,down,1992-01-11
51,Ain't Gonna Hurt Nobody,Kid 'N Play,https://charts-static.billboard.com/img/1991/11/kid-n-play-kr3-53x53.jpg,,54,51,9,up,1992-01-11
52,Can't Truss It,Public Enemy,https://charts-static.billboard.com/img/1991/10/public-enemy-0u1-53x53.jpg,,55,50,13,up,1992-01-11
53,In My Dreams,The Party,Not supported yet,,45,45,9,down,1992-01-11
54,Too Blind To See It,Kym Sims,https://charts-static.billboard.com/img/1991/11/kym-sims-u6s-53x53.jpg,,47,47,9,down,1992-01-11
55,Send Me An Angel,Scorpions,https://charts-static.billboard.com/img/1991/08/scorpions-ydn-53x53.jpg,,52,52,10,down,1992-01-11
56,Hearts Don't Think (They Feel),Natural Selection,Not supported yet,,53,53,6,down,1992-01-11
57,I Wonder Why,Curtis Stigers,https://charts-static.billboard.com/img/1991/09/curtis-stigers-87r-53x53.jpg,,50,9,19,down,1992-01-11
58,Street Of Dreams,Nia Peeples,https://charts-static.billboard.com/img/1991/10/nia-peeples-x3s-53x53.jpg,,43,12,14,down,1992-01-11
59,All She Wrote,Firehouse,https://charts-static.billboard.com/img/1991/11/firehouse-9x7-53x53.jpg,,60,59,9,up,1992-01-11
60,To Be With You,Mr. Big,https://charts-static.billboard.com/img/1991/10/mr-big-nos-53x53.jpg,,72,60,4,up,1992-01-11
61,Housecall,Shabba Ranks (Featuring Maxi Priest),https://charts-static.billboard.com/img/1991/08/maxi-priest-k3c-53x53.jpg,,51,37,12,down,1992-01-11
62,Stay,Jodeci,https://charts-static.billboard.com/img/1991/12/jodeci-bbm-53x53.jpg,,78,62,2,up,1992-01-11
63,There Will Never Be Another Tonight,Bryan Adams,https://charts-static.billboard.com/img/1991/12/bryan-adams-xrt-53x53.jpg,,70,63,4,up,1992-01-11
64,Shot Of Poison,Lita Ford,https://charts-static.billboard.com/img/1991/11/lita-ford-tm0-53x53.jpg,,61,45,11,down,1992-01-11
65,Top Of The World,Van Halen,https://charts-static.billboard.com/img/1991/07/van-halen-oet-53x53.jpg,,56,27,14,down,1992-01-11
66,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,Not supported yet,,69,66,18,up,1992-01-11
67,I'll Get By,Eddie Money,https://charts-static.billboard.com/img/1991/12/eddie-money-6yi-53x53.jpg,,75,67,4,up,1992-01-11
68,The Comfort Zone,Vanessa Williams,https://charts-static.billboard.com/img/1991/11/vanessa-williams-y5l-53x53.jpg,,66,66,6,down,1992-01-11
69,I Want You,Jody Watley,https://charts-static.billboard.com/img/1991/11/jody-watley-2kq-53x53.jpg,,67,67,7,down,1992-01-11
70,Pop That Coochie,The 2 Live Crew,https://charts-static.billboard.com/img/1991/10/the-2-live-crew-qp8-53x53.jpg,,76,58,11,up,1992-01-11
71,No More Tears,Ozzy Osbourne,https://charts-static.billboard.com/img/1991/10/ozzy-osbourne-zlc-53x53.jpg,,71,71,7,same,1992-01-11
72,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,Not supported yet,,65,50,10,down,1992-01-11
73,Move Any Mountain,The Shamen,https://charts-static.billboard.com/img/1991/12/the-shamen-7ou-53x53.jpg,,82,73,5,up,1992-01-11
74,In Paradise,Laissez Faire,Not supported yet,,74,74,6,same,1992-01-11
75,Whispers,Corina,https://charts-static.billboard.com/img/1991/09/corina-6rh-53x53.jpg,,68,51,16,down,1992-01-11
76,Give It Away,Red Hot Chili Peppers,https://charts-static.billboard.com/img/1991/09/red-hot-chili-peppers-c0t-53x53.jpg,,87,76,4,up,1992-01-11
77,Insatiable,Prince And The N.P.G.,https://charts-static.billboard.com/img/1991/12/prince-vp8-53x53.jpg,,79,77,5,up,1992-01-11
78,Be True To Yourself,2nd II None,Not supported yet,,,,,new,1992-01-11
79,A Day In My Life (Without You),Lisette Melendez,https://charts-static.billboard.com/img/1991/09/lisette-melendez-q82-53x53.jpg,,73,49,16,down,1992-01-11
80,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,https://charts-static.billboard.com/img/1991/11/mint-condition-ao8-53x53.jpg,,94,80,2,up,1992-01-11
81,A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,Not supported yet,,,,,new,1992-01-11
82,Every Road Leads Back To You,Bette Midler,https://charts-static.billboard.com/img/1991/12/bette-midler-7sa-53x53.jpg,,81,81,4,down,1992-01-11
83,The Rush,Luther Vandross,https://charts-static.billboard.com/img/1992/01/luther-vandross-wv3-53x53.jpg,,90,83,2,up,1992-01-11
84,Within My Heart,Voyce,Not supported yet,,80,77,7,down,1992-01-11
85,All Through The Night,Tone-Loc,https://charts-static.billboard.com/img/1991/12/tone-loc-kaa-53x53.jpg,,84,80,5,down,1992-01-11
86,Conviction Of The Heart,Kenny Loggins,https://charts-static.billboard.com/img/1991/10/kenny-loggins-dn7-53x53.jpg,,83,65,12,down,1992-01-11
87,Groovy Train,The Farm,Not supported yet,,77,41,16,down,1992-01-11
88,Wasted Time,Skid Row,https://charts-static.billboard.com/img/1991/12/skid-row-5mk-53x53.jpg,,95,88,2,up,1992-01-11
89,Rush,Big Audio,https://charts-static.billboard.com/img/1991/09/big-audio-8wp-53x53.jpg,,86,32,17,down,1992-01-11
90,I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples,https://charts-static.billboard.com/img/1992/01/bebe-cece-winans-bf8-53x53.jpg,,96,90,2,up,1992-01-11
91,The Fly,U2,https://charts-static.billboard.com/img/1991/10/u2-uun-53x53.jpg,,91,61,10,same,1992-01-11
92,There's No Other Way,Blur,https://charts-static.billboard.com/img/1992/01/blur-hn7-53x53.jpg,,,,,new,1992-01-11
93,Love Crazy,Atlantic Starr,https://charts-static.billboard.com/img/1991/11/atlantic-starr-vhm-53x53.jpg,,85,75,8,down,1992-01-11
94,Right Down To It,Damian Dame,Not supported yet,,92,90,5,down,1992-01-11
95,Just Another Girlfriend,Hi-Five,https://charts-static.billboard.com/img/1991/11/hi-five-i9q-53x53.jpg,,98,88,8,up,1992-01-11
96,What Time Is Love?,The KLF,Not supported yet,,100,57,12,up,1992-01-11
97,Hold On (Tighter To Love),Clubland,Not supported yet,,97,97,2,same,1992-01-11
98,Martika's Kitchen,Martika,https://charts-static.billboard.com/img/1992/01/martika-blk-53x53.jpg,,93,93,2,down,1992-01-11
99,She Ain't Pretty,The Northern Pikes,https://charts-static.billboard.com/img/1992/01/the-northern-pikes-ffr-53x53.jpg,,99,99,2,same,1992-01-11
100,Get A Leg Up,John Mellencamp,https://charts-static.billboard.com/img/1991/10/john-mellencamp-tnp-53x53.jpg,,88,14,15,down,1992-01-11
1,Black Or White,Michael Jackson,https://charts-static.billboard.com/img/1991/11/michael-jackson-9to-53x53.jpg,7,1,1,9,same,1992-01-18
2,All 4 Love,Color Me Badd,https://charts-static.billboard.com/img/1991/10/color-me-badd-cop-53x53.jpg,,2,2,11,same,1992-01-18
3,Can't Let Go,Mariah Carey,https://charts-static.billboard.com/img/1991/10/mariah-carey-tgq-53x53.jpg,,3,3,10,same,1992-01-18
4,Don't Let The Sun Go Down On Me,George Michael/Elton John,https://charts-static.billboard.com/img/1991/12/elton-john-qls-53x53.jpg,,8,4,7,up,1992-01-18
5,Finally,CeCe Peniston,Not supported yet,,9,5,17,up,1992-01-18
