rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
1,Walk Like An Egyptian,The Bangles,https://charts-static.billboard.com/img/1986/09/the-bangles-9kl-53x53.jpg,3,1,1,15,same,1987-01-03
2,Everybody Have Fun Tonight,Wang Chung,https:https://charts-static.billboard.com/img/1986/10/wang-chung-r2k-53x53.jpg,,2,2,14,same,1987-01-03
3,Notorious,Duran Duran,https://charts-static.billboard.com/img/1986/11/duran-duran-xho-53x53.jpg,,3,3,10,same,1987-01-03
4,Shake You Down,Gregory Abbott,https://charts-static.billboard.com/img/1986/08/gregory-abbott-hzq-53x53.jpg,,4,4,12,same,1987-01-03
5,The Way It Is,Bruce Hornsby & The Range,https://charts-static.billboard.com/img/1986/09/bruce-hornsby-efx-53x53.jpg,,5,1,16,same,1987-01-03
6,C'est La Vie,Robbie Nevil,https://charts-static.billboard.com/img/1986/10/robbie-nevil-3vi-53x53.jpg,,6,6,13,same,1987-01-03
7,Control,Janet Jackson,https://charts-static.billboard.com/img/1986/11/janet-jackson-9z4-53x53.jpg,,7,7,10,same,1987-01-03
8,War,Bruce Springsteen,https://charts-static.billboard.com/img/1986/11/bruce-springsteen-the-e-street-band-uup-53x53.jpg,,8,8,7,same,1987-01-03
9,Stand By Me,Ben E. King,https://charts-static.billboard.com/img/1961/05/ben-e-king-wpt-53x53.jpg,,9,4,28,same,1987-01-03
10,Don't Get Me Wrong,Pretenders,https://charts-static.billboard.com/img/1986/10/pretenders-xbg-53x53.jpg,,10,10,13,same,1987-01-03
11,To Be A Lover,Billy Idol,https://charts-static.billboard.com/img/1986/10/billy-idol-2tl-53x53.jpg,,11,6,14,same,1987-01-03
12,Is This Love,Survivor,https://charts-static.billboard.com/img/1986/10/survivor-yca-53x53.jpg,,12,12,11,same,1987-01-03
13,Land Of Confusion,Genesis,Not supported yet,,13,13,10,same,1987-01-03
14,Victory,Kool & The Gang,https://charts-static.billboard.com/img/1986/11/kool-the-gang-bbp-53x53.jpg,,14,14,10,same,1987-01-03
15,At This Moment,Billy Vera & The Beaters,https://charts-static.billboard.com/img/1986/11/billy-vera-x76-53x53.jpg,,15,15,9,same,1987-01-03
16,Love Is Forever,Billy Ocean,https://charts-static.billboard.com/img/1986/10/billy-ocean-vb4-53x53.jpg,,16,16,11,same,1987-01-03
17,You Know I Love You ... Don't You?,Howard Jones,https://charts-static.billboard.com/img/1986/10/howard-jones-kw9-53x53.jpg,,17,17,12,same,1987-01-03
18,Someday,Glass Tiger,https://charts-static.billboard.com/img/1986/11/glass-tiger-ajp-53x53.jpg,,18,18,10,same,1987-01-03
19,"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,https://charts-static.billboard.com/img/1986/10/timbuk-3-w4i-53x53.jpg,,19,19,11,same,1987-01-03
20,Hip To Be Square,Huey Lewis & The News,https://charts-static.billboard.com/img/1986/09/huey-lewis-the-news-iqy-53x53.jpg,,20,3,12,same,1987-01-03
21,The Next Time I Fall,Peter Cetera With Amy Grant,https://charts-static.billboard.com/img/1986/09/amy-grant-bra-53x53.jpg,,21,1,16,same,1987-01-03
22,Open Your Heart,Madonna,https://charts-static.billboard.com/img/1986/12/madonna-rq3-53x53.jpg,,22,22,5,same,1987-01-03
23,All I Wanted,Kansas,https://charts-static.billboard.com/img/1986/11/kansas-t3y-53x53.jpg,,23,23,10,same,1987-01-03
24,You Give Love A Bad Name,Bon Jovi,https://charts-static.billboard.com/img/1986/08/bon-jovi-g8x-53x53.jpg,,24,1,18,same,1987-01-03
25,Coming Around Again,Carly Simon,https://charts-static.billboard.com/img/1986/09/carly-simon-6uf-53x53.jpg,,25,25,10,same,1987-01-03
26,Change Of Heart,Cyndi Lauper,https://charts-static.billboard.com/img/1986/11/cyndi-lauper-wjs-53x53.jpg,,26,26,6,same,1987-01-03
27,Touch Me (I Want Your Body),Samantha Fox,https://charts-static.billboard.com/img/1986/10/samantha-fox-h5c-53x53.jpg,,27,27,10,same,1987-01-03
28,Falling In Love (Uh-Oh),Miami Sound Machine,https://charts-static.billboard.com/img/1986/11/gloria-estefan-7bs-53x53.jpg,,28,28,10,same,1987-01-03
29,You Be Illin',Run-D.M.C.,https://charts-static.billboard.com/img/1986/10/run-dmc-av9-53x53.jpg,,29,29,11,same,1987-01-03
30,Keep Your Hands To Yourself,The Georgia Satellites,https://charts-static.billboard.com/img/1986/10/the-georgia-satellites-pzg-53x53.jpg,,30,30,7,same,1987-01-03
31,Two People,Tina Turner,https://charts-static.billboard.com/img/1986/11/tina-turner-kd3-53x53.jpg,,31,31,7,same,1987-01-03
32,For Tonight,Nancy Martinez,Not supported yet,,32,32,14,same,1987-01-03
33,Word Up,Cameo,https://charts-static.billboard.com/img/1986/08/cameo-ggz-53x53.jpg,,33,6,17,same,1987-01-03
34,This Is The Time,Billy Joel,https://charts-static.billboard.com/img/1986/11/billy-joel-9l9-53x53.jpg,,34,34,8,same,1987-01-03
35,We're Ready,Boston,Not supported yet,,35,35,5,same,1987-01-03
36,Will You Still Love Me?,Chicago,https://charts-static.billboard.com/img/1986/11/chicago-46u-53x53.jpg,,36,36,8,same,1987-01-03
37,Talk To Me,Chico DeBarge,https://charts-static.billboard.com/img/1986/09/chico-debarge-204-53x53.jpg,,37,37,9,same,1987-01-03
38,Human,The Human League,https://charts-static.billboard.com/img/1986/09/the-human-league-ruv-53x53.jpg,,38,1,17,same,1987-01-03
39,Love You Down,Ready For The World,https://charts-static.billboard.com/img/1986/10/ready-for-the-world-25h-53x53.jpg,,39,39,6,same,1987-01-03
