rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
30,The Winner Takes It All,ABBA,https://charts-static.billboard.com/img/1980/11/abba-wwl-53x53.jpg,,36,30,8,up,1981-01-10
31,Same Old Lang Syne,Dan Fogelberg,https://charts-static.billboard.com/img/1980/12/dan-fogelberg-4ox-53x53.jpg,,37,31,5,up,1981-01-10
32,I Believe In You,Don Williams,https://charts-static.billboard.com/img/1980/09/don-williams-t8z-53x53.jpg,,24,24,16,down,1981-01-10
33,Whip It,Devo,https://charts-static.billboard.com/img/1980/08/devo-jww-53x53.jpg,,27,14,20,down,1981-01-10
34,Keep On Loving You,REO Speedwagon,https://charts-static.billboard.com/img/1980/11/reo-speedwagon-uqz-53x53.jpg,,39,34,7,up,1981-01-10
35,Seven Bridges Road,Eagles,https://charts-static.billboard.com/img/1980/12/eagles-520-53x53.jpg,,55,35,4,up,1981-01-10
36,Never Be The Same,Christopher Cross,https://charts-static.billboard.com/img/1980/10/christopher-cross-r4j-53x53.jpg,,31,15,14,down,1981-01-10
37,Cold Love,Donna Summer,https://charts-static.billboard.com/img/1980/11/donna-summer-617-53x53.jpg,,41,37,7,up,1981-01-10
38,Killin' Time,Fred Knoblock & Susan Anton,Not supported yet,,40,38,8,up,1981-01-10
39,He Can't Love You,Michael Stanley Band,Not supported yet,,43,39,8,up,1981-01-10
40,Heartbreak Hotel,The Jacksons,https://charts-static.billboard.com/img/1980/12/the-jacksons-34u-53x53.jpg,,51,40,6,up,1981-01-10
41,My Mother's Eyes,Bette Midler,https://charts-static.billboard.com/img/1980/11/bette-midler-7sa-53x53.jpg,,45,41,8,up,1981-01-10
42,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,https://charts-static.billboard.com/img/1980/08/waylon-jennings-azz-53x53.jpg,,32,21,18,down,1981-01-10
43,I Need Your Lovin',Teena Marie,https://charts-static.billboard.com/img/1980/08/teena-marie-qeq-53x53.jpg,,49,43,8,up,1981-01-10
44,Need Your Loving Tonight,Queen,https://charts-static.billboard.com/img/1980/11/queen-m21-53x53.jpg,,44,44,7,same,1981-01-10
45,Shine On,L.T.D.,https://charts-static.billboard.com/img/1980/11/ltd-1-u0l-53x53.jpg,,46,45,9,up,1981-01-10
46,Smoky Mountain Rain,Ronnie Milsap,https://charts-static.billboard.com/img/1980/10/ronnie-milsap-qvq-53x53.jpg,,50,46,7,up,1981-01-10
47,Love T.K.O.,Teddy Pendergrass,https://charts-static.billboard.com/img/1980/10/teddy-pendergrass-p0b-53x53.jpg,,52,47,7,up,1981-01-10
48,Games People Play,The Alan Parsons Project,https://charts-static.billboard.com/img/1980/12/the-alan-parsons-project-yu1-53x53.jpg,,54,48,6,up,1981-01-10
49,I Ain't Gonna Stand For It,Stevie Wonder,https://charts-static.billboard.com/img/1980/12/stevie-wonder-12f-53x53.jpg,,56,49,5,up,1981-01-10
50,I'm Coming Out,Diana Ross,https://charts-static.billboard.com/img/1980/09/diana-ross-1zl-53x53.jpg,,34,5,19,down,1981-01-10
51,Teacher Teacher,Rockpile,https://charts-static.billboard.com/img/1980/11/rockpile-lar-53x53.jpg,,53,51,8,up,1981-01-10
52,Who's Making Love,Blues Brothers,Not supported yet,,64,52,4,up,1981-01-10
53,A Little In Love,Cliff Richard,https://charts-static.billboard.com/img/1980/12/cliff-richard-uyb-53x53.jpg,,65,53,5,up,1981-01-10
54,Girls Can Get It,Dr. Hook,https://charts-static.billboard.com/img/1980/11/dr-hook-oph-53x53.jpg,,35,34,11,down,1981-01-10
55,Sequel,Harry Chapin,Not supported yet,,38,23,11,down,1981-01-10
56,Turn And Walk Away,The Babys,https://charts-static.billboard.com/img/1980/11/the-babys-qdc-53x53.jpg,,42,42,9,down,1981-01-10
57,You,"Earth, Wind & Fire",https://charts-static.billboard.com/img/1980/11/earth-wind-fire-tue-53x53.jpg,,48,48,8,down,1981-01-10
58,Fool That I Am,Rita Coolidge,https://charts-static.billboard.com/img/1980/12/rita-coolidge-j0p-53x53.jpg,,61,58,5,up,1981-01-10
59,Gotta Have More Love,Climax Blues Band,https://charts-static.billboard.com/img/1980/11/climax-blues-band-m5e-53x53.jpg,,47,47,9,down,1981-01-10
60,The Wanderer,Donna Summer,https://charts-static.billboard.com/img/1980/09/donna-summer-617-53x53.jpg,,60,3,17,same,1981-01-10
61,Ah! Leah!,Donnie Iris,https://charts-static.billboard.com/img/1980/12/donnie-iris-kmh-53x53.jpg,,70,61,5,up,1981-01-10
62,Breakfast In America,Supertramp,https://charts-static.billboard.com/img/1980/12/supertramp-b14-53x53.jpg,,62,62,5,same,1981-01-10
63,Back In Black,AC/DC,https://charts-static.billboard.com/img/1980/12/ac-dc-3eb-53x53.jpg,,71,63,4,up,1981-01-10
64,This Time,John Cougar,https://charts-static.billboard.com/img/1980/09/john-mellencamp-tnp-53x53.jpg,,57,27,16,down,1981-01-10
65,Dreaming,Cliff Richard,https://charts-static.billboard.com/img/1980/09/cliff-richard-uyb-53x53.jpg,,58,10,18,down,1981-01-10
66,Deep Inside My Heart,Randy Meisner,https://charts-static.billboard.com/img/1980/10/randy-meisner-jyy-53x53.jpg,,59,22,13,down,1981-01-10
67,United Together,Aretha Franklin,https://charts-static.billboard.com/img/1980/12/aretha-franklin-z73-53x53.jpg,,81,67,3,up,1981-01-10
68,Full Of Fire,Shalamar,https://charts-static.billboard.com/img/1980/12/shalamar-zos-53x53.jpg,,79,68,4,up,1981-01-10
69,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?),The Star Wars Intergalactic Droid Choir & Chorale,Not supported yet,,69,69,5,same,1981-01-10
70,Fashion,David Bowie,https://charts-static.billboard.com/img/1980/12/david-bowie-c36-53x53.jpg,,72,70,6,up,1981-01-10
71,Set The Night On Fire,Oak,Not supported yet,,73,71,5,up,1981-01-10
72,Skateaway,Dire Straits,https://charts-static.billboard.com/img/1980/12/dire-straits-w73-53x53.jpg,,80,72,4,up,1981-01-10
73,(Ghost) Riders In The Sky,Outlaws,Not supported yet,,83,73,3,up,1981-01-10
74,He's So Shy,The Pointer Sisters,https://charts-static.billboard.com/img/1980/07/the-pointer-sisters-aql-53x53.jpg,,63,3,25,down,1981-01-10
75,Turning Japanese,The Vapors,https://charts-static.billboard.com/img/1980/07/the-vapors-mz0-53x53.jpg,,75,36,16,same,1981-01-10
76,Never Knew Love Like This Before,Stephanie Mills,https://charts-static.billboard.com/img/1980/08/stephanie-mills-gzg-53x53.jpg,,66,6,23,down,1981-01-10
77,The Horizontal Bop,Bob Seger,https://charts-static.billboard.com/img/1980/11/bob-seger-moj-53x53.jpg,,67,42,10,down,1981-01-10
78,Lovely One,The Jacksons,https://charts-static.billboard.com/img/1980/09/the-jacksons-34u-53x53.jpg,,78,12,16,same,1981-01-10
79,Easy Love,Dionne Warwick,https://charts-static.billboard.com/img/1980/11/dionne-warwick-6mm-53x53.jpg,,74,62,8,down,1981-01-10
80,Got To Rock On,Kansas,https://charts-static.billboard.com/img/1980/12/kansas-t3y-53x53.jpg,,90,80,3,up,1981-01-10
81,Could I Be Dreaming,The Pointer Sisters,https://charts-static.billboard.com/img/1980/11/the-pointer-sisters-aql-53x53.jpg,,68,52,10,down,1981-01-10
82,Merry Christmas In The NFL,"Willis ""The Guard"" & Vigorish",Not supported yet,,82,82,3,same,1981-01-10
83,Without Your Love,Roger Daltrey,https://charts-static.billboard.com/img/1980/09/roger-daltrey-8u0-53x53.jpg,,76,20,18,down,1981-01-10
84,Don't Want No-Body,J.D. Drews,Not supported yet,,88,84,3,up,1981-01-10
85,Upside Down,Diana Ross,https://charts-static.billboard.com/img/1840/12/diana-ross-k7w-53x53.jpg,,77,1,27,down,1981-01-10
86,Toccata,Sky (Arista),Not supported yet,,,,,new,1981-01-10
87,Switchin' To Glide/This Beat Goes On,The Kings,Not supported yet,,84,43,21,down,1981-01-10
88,Fly Away,Peter Allen,Not supported yet,,,,,new,1981-01-10
89,Gypsy Spirit,Pendulum,https://charts-static.billboard.com/img/1980/11/pendulum-pkz-53x53.jpg,,89,89,7,same,1981-01-10
90,Stop This Game,Cheap Trick,https://charts-static.billboard.com/img/1980/11/cheap-trick-jcq-53x53.jpg,,86,48,10,down,1981-01-10
91,Spend The Night In Love,The 4 Seasons,https://charts-static.billboard.com/img/1980/12/the-4-seasons-vgt-53x53.jpg,,91,91,5,same,1981-01-10
92,Let Me Be Your Angel,Stacy Lattisaw,https://charts-static.billboard.com/img/1980/08/stacy-lattisaw-jqv-53x53.jpg,,85,21,23,down,1981-01-10
93,Remote Control,The Reddings,https://charts-static.billboard.com/img/1980/11/the-reddings-g28-53x53.jpg,,94,89,9,up,1981-01-10
94,Once A Night,Jackie English,Not supported yet,,96,94,4,up,1981-01-10
95,I Can't Stop The Feelin',Pure Prairie League,https://charts-static.billboard.com/img/1980/12/pure-prairie-league-zue-53x53.jpg,,95,77,6,same,1981-01-10
96,On The Road Again,Willie Nelson,https://charts-static.billboard.com/img/1980/09/willie-nelson-o7c-53x53.jpg,,87,20,19,down,1981-01-10
97,Trickle Trickle,The Manhattan Transfer,https://charts-static.billboard.com/img/1980/11/the-manhattan-transfer-5zc-53x53.jpg,,92,73,7,down,1981-01-10
98,Help Me!,Marcy Levy & Robin Gibb,https://charts-static.billboard.com/img/1980/11/marcy-levy-ycu-53x53.jpg,,97,50,10,down,1981-01-10
99,I'm Happy That Love Has Found You,Jimmy Hall,https://charts-static.billboard.com/img/1980/09/jimmy-hall-kgh-53x53.jpg,,98,27,16,down,1981-01-10
100,Out Here On My Own,Irene Cara,https://charts-static.billboard.com/img/1980/08/irene-cara-md3-53x53.jpg,,99,19,22,down,1981-01-10
