rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
27,Lucid Dreams,Juice WRLD,https://charts-static.billboard.com/img/2018/05/juice-wrld-f0a-lucid-dreams-zso-53x53.jpg,,23,2,33,down,2019-01-05
28,Here Comes Santa Claus (Down Santa Claus Lane),Gene Autry,https://charts-static.billboard.com/img/2003/12/gene-autry-o4a-53x53.jpg,,35,28,3,up,2019-01-05
29,Feliz Navidad,Jose Feliciano,https://charts-static.billboard.com/img/1998/01/jose-feliciano-b5h-53x53.jpg,,34,29,5,up,2019-01-05
30,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",https://charts-static.billboard.com/img/2018/10/dj-snake-ncv-53x53.jpg,,25,11,13,down,2019-01-05
31,MIA,Bad Bunny Featuring Drake,https://charts-static.billboard.com/img/2018/10/bad-bunny-157-mia-5n5-53x53.jpg,,26,5,11,down,2019-01-05
32,(There's No Place Like) Home For The Holidays,Perry Como,https://charts-static.billboard.com/img/2014/12/perry-como-srg-53x53.jpg,,41,32,2,up,2019-01-05
33,Leave Me Alone,Flipp Dinero,https://charts-static.billboard.com/img/2018/09/flipp-dinero-amv-53x53.jpg,,31,27,15,down,2019-01-05
34,White Christmas,Bing Crosby,https://charts-static.billboard.com/img/1958/12/bing-crosby-q6i-53x53.jpg,,48,12,15,up,2019-01-05
35,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,https://charts-static.billboard.com/img/2013/12/perry-como-srg-53x53.jpg,,42,35,2,up,2019-01-05
36,Going Bad,Meek Mill Featuring Drake,https://charts-static.billboard.com/img/2018/12/meek-mill-utw-53x53.jpg,,22,6,4,down,2019-01-05
37,A Lot,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
38,Trip,Ella Mai,https://charts-static.billboard.com/img/2018/08/ella-mai-4oz-53x53.jpg,,29,11,21,down,2019-01-05
39,I Like It,"Cardi B, Bad Bunny & J Balvin",https://charts-static.billboard.com/img/2018/04/cardi-b-n38-i-like-it-ppy-53x53.jpg,,40,1,38,up,2019-01-05
40,Blue Christmas,Elvis Presley,https://charts-static.billboard.com/img/1998/01/elvis-presley-nq7-53x53.jpg,,,,,new,2019-01-05
41,Speechless,Dan + Shay,https://charts-static.billboard.com/img/2018/06/dan-shay-g9m-speechless-2ps-53x53.jpg,,36,33,16,down,2019-01-05
42,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,https://charts-static.billboard.com/img/1996/01/john-lennon-0fr-53x53.jpg,,45,42,2,up,2019-01-05
43,Christmas (Baby Please Come Home),Darlene Love,https://charts-static.billboard.com/img/2014/12/darlene-love-pok-53x53.jpg,,50,43,2,up,2019-01-05
44,Underneath The Tree,Kelly Clarkson,https://charts-static.billboard.com/img/2013/11/kelly-clarkson-091-53x53.jpg,,-,44,4,re-entry,2019-01-05
45,Run Rudolph Run,Chuck Berry,https://charts-static.billboard.com/img/1958/12/chuck-berry-qde-53x53.jpg,,-,45,4,re-entry,2019-01-05
46,Natural,Imagine Dragons,https://charts-static.billboard.com/img/2018/07/imagine-dragons-hy6-53x53.jpg,,43,13,23,down,2019-01-05
47,Wow.,Post Malone,https://charts-static.billboard.com/img/2019/01/post-malone-tp6-53x53.jpg,,,,,new,2019-01-05
48,Love Lies,Khalid & Normani,https://charts-static.billboard.com/img/2018/03/khalid-dsk-love-lies-7dj-53x53.jpg,,37,9,45,down,2019-01-05
49,Jingle Bells,Frank Sinatra,https://charts-static.billboard.com/img/2012/12/frank-sinatra-ytu-53x53.jpg,,,,,new,2019-01-05
50,Beautiful,Bazzi Featuring Camila Cabello,https://charts-static.billboard.com/img/2018/04/bazzi-3p6-53x53.jpg,,38,30,21,down,2019-01-05
51,Better,Khalid,https://charts-static.billboard.com/img/2018/09/khalid-dsk-53x53.jpg,,39,29,15,down,2019-01-05
52,Shallow,Lady Gaga & Bradley Cooper,https://charts-static.billboard.com/img/2018/10/lady-gaga-gyl-53x53.jpg,,44,5,13,down,2019-01-05
53,Cozy Little Christmas,Katy Perry,https://charts-static.billboard.com/img/2018/11/katy-perry-l8p-cozy-little-christmas-4vh-53x53.jpg,,68,53,2,up,2019-01-05
54,She Got The Best Of Me ,Luke Combs,https://charts-static.billboard.com/img/2018/06/luke-combs-y14-53x53.jpg,,51,34,20,down,2019-01-05
55,The Christmas Song,Lauren Daigle,https://charts-static.billboard.com/img/2018/12/lauren-daigle-vvo-53x53.jpg,,90,55,2,up,2019-01-05
56,Uproar,Lil Wayne,https://charts-static.billboard.com/img/2018/10/lil-wayne-9q6-53x53.jpg,,49,7,13,down,2019-01-05
57,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,https://charts-static.billboard.com/img/2019/01/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,,new,2019-01-05
58,Can't Leave Without It,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
59,You Say,Lauren Daigle,https://charts-static.billboard.com/img/2018/07/lauren-daigle-vvo-53x53.jpg,,59,44,24,same,2019-01-05
60,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,https://charts-static.billboard.com/img/2018/11/ellie-goulding-1mr-53x53.jpg,,57,57,6,down,2019-01-05
61,Best Shot,Jimmie Allen,https://charts-static.billboard.com/img/2018/02/jimmie-allen-5y0-best-shot-gdr-53x53.jpg,,55,46,15,down,2019-01-05
62,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,https://charts-static.billboard.com/img/2018/07/meek-mill-utw-53x53.jpg,,53,31,19,down,2019-01-05
63,Be Alright,Dean Lewis,https://charts-static.billboard.com/img/2018/09/dean-lewis-k5z-53x53.jpg,,63,63,9,same,2019-01-05
64,Drunk Me,Mitchell Tenpenny,https://charts-static.billboard.com/img/2018/04/mitchell-tenpenny-enk-53x53.jpg,,54,53,20,down,2019-01-05
65,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,https://charts-static.billboard.com/img/2018/12/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,,new,2019-01-05
66,Look Back At It,A Boogie Wit da Hoodie,https://charts-static.billboard.com/img/2018/12/a-boogie-wit-da-hoodie-89d-53x53.jpg,,96,66,3,up,2019-01-05
67,All My Friends,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
68,BAD!,XXXTENTACION,https://charts-static.billboard.com/img/2018/11/xxxtentacion-dms-53x53.jpg,,52,16,7,down,2019-01-05
69,Backin' It Up,Pardison Fontaine Featuring Cardi B,https://charts-static.billboard.com/img/2018/10/pardison-fontaine-kbe-53x53.jpg,,64,64,11,down,2019-01-05
70,Break Da Law,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
71,Imagine,Ariana Grande,https://charts-static.billboard.com/img/2018/12/ariana-grande-ypy-53x53.jpg,,24,24,2,down,2019-01-05
72,Talk To Me,Tory Lanez & Rich The Kid,https://charts-static.billboard.com/img/2018/07/tory-lanez-hvy-53x53.jpg,,61,61,9,down,2019-01-05
73,Monster,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
74,Calling My Spirit,Kodak Black,https://charts-static.billboard.com/img/2018/12/kodak-black-fap-53x53.jpg,,46,46,4,down,2019-01-05
75,Consequences,Camila Cabello,https://charts-static.billboard.com/img/2018/01/camila-cabello-4tx-53x53.jpg,,69,69,8,down,2019-01-05
76,Armed And Dangerous,Juice WRLD,https://charts-static.billboard.com/img/2018/11/juice-wrld-f0a-53x53.jpg,,60,44,7,down,2019-01-05
77,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,https://charts-static.billboard.com/img/2018/11/xxxtentacion-dms-53x53.jpg,,62,28,9,down,2019-01-05
78,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,https://charts-static.billboard.com/img/2018/12/mark-ronson-9s8-53x53.jpg,,56,56,4,down,2019-01-05
79,Sixteen,Thomas Rhett,https://charts-static.billboard.com/img/2017/09/thomas-rhett-r0o-53x53.jpg,,67,67,7,down,2019-01-05
80,Burning Man,Dierks Bentley Featuring Brothers Osborne,https://charts-static.billboard.com/img/2018/06/dierks-bentley-yjg-53x53.jpg,,65,65,10,down,2019-01-05
81,Beautiful Crazy,Luke Combs,https://charts-static.billboard.com/img/2018/05/luke-combs-y14-53x53.jpg,,81,58,7,same,2019-01-05
82,When The Party's Over,Billie Eilish,https://charts-static.billboard.com/img/2018/11/billie-eilish-hl2-53x53.jpg,,77,52,10,down,2019-01-05
83,Sweet But Psycho,Ava Max,https://charts-static.billboard.com/img/2018/11/ava-max-k5u-sweet-but-psycho-yjd-53x53.jpg,,87,83,2,up,2019-01-05
84,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,https://charts-static.billboard.com/img/2018/09/the-chainsmokers-39n-this-feeling-9ps-53x53.jpg,,66,66,11,down,2019-01-05
85,You,Jacquees,https://charts-static.billboard.com/img/2018/09/jacquees-9qn-53x53.jpg,,75,75,5,down,2019-01-05
86,1.5,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
87,Girl Like You,Jason Aldean,https://charts-static.billboard.com/img/2018/04/jason-aldean-jfn-53x53.jpg,,71,71,5,down,2019-01-05
88,Out For The Night,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
89,Good Girl,Dustin Lynch,https://charts-static.billboard.com/img/2018/05/dustin-lynch-wz1-53x53.jpg,,72,72,7,down,2019-01-05
90,No Stylist,French Montana Featuring Drake,https://charts-static.billboard.com/img/2018/10/french-montana-9l1-53x53.jpg,,73,47,14,down,2019-01-05
91,Lovely,Billie Eilish & Khalid,https://charts-static.billboard.com/img/2018/05/billie-eilish-hl2-53x53.jpg,,89,78,9,down,2019-01-05
92,Ella Quiere Beber,Anuel AA & Romeo Santos,https://charts-static.billboard.com/img/2018/08/anuel-aa-mf4-53x53.jpg,,80,79,8,down,2019-01-05
93,Gun Smoke,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
94,Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,https://charts-static.billboard.com/img/2019/01/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,,new,2019-01-05
95,ASMR,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,,,,new,2019-01-05
96,Last Shot,Kip Moore,https://charts-static.billboard.com/img/2017/12/kip-moore-fzz-53x53.jpg,,78,78,6,down,2019-01-05
97,Fine China,Future & Juice WRLD,https://charts-static.billboard.com/img/2018/10/future-l22-53x53.jpg,,82,26,10,down,2019-01-05
98,Envy Me,Calboy,https://charts-static.billboard.com/img/2018/12/calboy-000-envy-me-7cr-53x53.jpg,,91,91,2,down,2019-01-05
99,Lost In Japan,Shawn Mendes X Zedd,https://charts-static.billboard.com/img/2018/04/shawn-mendes-drf-53x53.jpg,,83,48,14,down,2019-01-05
100,This Is It,Scotty McCreery,https://charts-static.billboard.com/img/2018/03/scotty-mccreery-qgz-53x53.jpg,,84,84,3,down,2019-01-05
1,Without Me,Halsey,https://charts-static.billboard.com/img/2018/10/halsey-7xl-53x53.jpg,,2,1,13,up,2019-01-12
2,"Thank U, Next",Ariana Grande,https://charts-static.billboard.com/img/2018/11/ariana-grande-ypy-53x53.jpg,,1,1,9,down,2019-01-12
3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,https://charts-static.billboard.com/img/2018/10/post-malone-tp6-53x53.jpg,,5,3,11,up,2019-01-12
4,Sicko Mode,Travis Scott,https://charts-static.billboard.com/img/2018/08/travis-scott-jll-53x53.jpg,,4,1,22,same,2019-01-12
5,High Hopes,Panic! At The Disco,https://charts-static.billboard.com/img/2018/06/panic-at-the-disco-yl6-53x53.jpg,,6,5,22,up,2019-01-12
6,Happier,Marshmello & Bastille,https://charts-static.billboard.com/img/2018/08/marshmello-9ph-53x53.jpg,,7,3,20,up,2019-01-12
7,Girls Like You,Maroon 5 Featuring Cardi B,https://charts-static.billboard.com/img/2018/06/maroon-5-9st-girls-like-you-32b-53x53.jpg,,14,1,32,up,2019-01-12
8,Drip Too Hard,Lil Baby & Gunna,https://charts-static.billboard.com/img/2018/09/lil-baby-nwx-53x53.jpg,,12,4,16,up,2019-01-12
9,ZEZE,Kodak Black Featuring Travis Scott & Offset,https://charts-static.billboard.com/img/2018/10/kodak-black-fap-53x53.jpg,,15,2,12,up,2019-01-12
10,Better Now,Post Malone,https://charts-static.billboard.com/img/2018/05/post-malone-tp6-53x53.jpg,,23,3,36,up,2019-01-12
11,Eastside,"benny blanco, Halsey & Khalid",https://charts-static.billboard.com/img/2018/07/benny-blanco-000-eastside-70k-53x53.jpg,,21,11,25,up,2019-01-12
12,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,https://charts-static.billboard.com/img/2018/09/gucci-mane-fyx-53x53.jpg,,18,11,16,up,2019-01-12
13,Wow.,Post Malone,https://charts-static.billboard.com/img/2019/01/post-malone-tp6-53x53.jpg,,47,13,2,up,2019-01-12
14,Youngblood,5 Seconds Of Summer,https://charts-static.billboard.com/img/2018/04/5-seconds-of-summer-deq-53x53.jpg,,24,7,31,up,2019-01-12
15,Mo Bamba,Sheck Wes,https://charts-static.billboard.com/img/2018/09/sheck-wes-fiq-53x53.jpg,,17,6,19,up,2019-01-12
16,Breathin,Ariana Grande,https://charts-static.billboard.com/img/2018/09/ariana-grande-ypy-53x53.jpg,,22,12,20,up,2019-01-12
17,Money,Cardi B,https://charts-static.billboard.com/img/2018/11/cardi-b-n38-53x53.jpg,,19,13,11,up,2019-01-12
18,Lucid Dreams,Juice WRLD,https://charts-static.billboard.com/img/2018/05/juice-wrld-f0a-lucid-dreams-zso-53x53.jpg,,27,2,34,up,2019-01-12
19,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",https://charts-static.billboard.com/img/2018/10/dj-snake-ncv-53x53.jpg,,30,11,14,up,2019-01-12
20,MIA,Bad Bunny Featuring Drake,https://charts-static.billboard.com/img/2018/10/bad-bunny-157-mia-5n5-53x53.jpg,,31,5,12,up,2019-01-12
21,Going Bad,Meek Mill Featuring Drake,https://charts-static.billboard.com/img/2018/12/meek-mill-utw-53x53.jpg,,36,6,5,up,2019-01-12
22,Leave Me Alone,Flipp Dinero,https://charts-static.billboard.com/img/2018/09/flipp-dinero-amv-53x53.jpg,,33,22,16,up,2019-01-12
23,Trip,Ella Mai,https://charts-static.billboard.com/img/2018/08/ella-mai-4oz-53x53.jpg,,38,11,22,up,2019-01-12
24,Speechless,Dan + Shay,https://charts-static.billboard.com/img/2018/06/dan-shay-g9m-speechless-2ps-53x53.jpg,,41,24,17,up,2019-01-12
25,Natural,Imagine Dragons,https://charts-static.billboard.com/img/2018/07/imagine-dragons-hy6-53x53.jpg,,46,13,24,up,2019-01-12
26,I Like It,"Cardi B, Bad Bunny & J Balvin",https://charts-static.billboard.com/img/2018/04/cardi-b-n38-i-like-it-ppy-53x53.jpg,,39,1,39,up,2019-01-12
27,Love Lies,Khalid & Normani,https://charts-static.billboard.com/img/2018/03/khalid-dsk-love-lies-7dj-53x53.jpg,,48,9,46,up,2019-01-12
28,Beautiful,Bazzi Featuring Camila Cabello,https://charts-static.billboard.com/img/2018/04/bazzi-3p6-53x53.jpg,,50,28,22,up,2019-01-12
29,Shallow,Lady Gaga & Bradley Cooper,https://charts-static.billboard.com/img/2018/10/lady-gaga-gyl-53x53.jpg,,52,5,14,up,2019-01-12
30,Better,Khalid,https://charts-static.billboard.com/img/2018/09/khalid-dsk-53x53.jpg,,51,29,16,up,2019-01-12
31,She Got The Best Of Me ,Luke Combs,https://charts-static.billboard.com/img/2018/06/luke-combs-y14-53x53.jpg,,54,31,21,up,2019-01-12
32,Baby Shark,Pinkfong,https://charts-static.billboard.com/img/2018/10/pinkfong-8b6-baby-shark-gmt-53x53.jpg,,,,,new,2019-01-12
33,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,https://charts-static.billboard.com/img/2018/11/ellie-goulding-1mr-53x53.jpg,,60,33,7,up,2019-01-12
34,You Say,Lauren Daigle,https://charts-static.billboard.com/img/2018/07/lauren-daigle-vvo-53x53.jpg,,59,34,25,up,2019-01-12
35,Uproar,Lil Wayne,https://charts-static.billboard.com/img/2018/10/lil-wayne-9q6-53x53.jpg,,56,7,14,up,2019-01-12
36,A Lot,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,37,36,2,up,2019-01-12
37,Best Shot,Jimmie Allen,https://charts-static.billboard.com/img/2018/02/jimmie-allen-5y0-best-shot-gdr-53x53.jpg,,61,37,16,up,2019-01-12
38,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,https://charts-static.billboard.com/img/2019/01/a-boogie-wit-da-hoodie-89d-53x53.jpg,,57,38,2,up,2019-01-12
39,Drunk Me,Mitchell Tenpenny,https://charts-static.billboard.com/img/2018/04/mitchell-tenpenny-enk-53x53.jpg,,64,39,21,up,2019-01-12
40,Be Alright,Dean Lewis,https://charts-static.billboard.com/img/2018/09/dean-lewis-k5z-53x53.jpg,,63,40,10,up,2019-01-12
41,Sweet But Psycho,Ava Max,https://charts-static.billboard.com/img/2018/11/ava-max-k5u-sweet-but-psycho-yjd-53x53.jpg,,83,41,3,up,2019-01-12
42,Sixteen,Thomas Rhett,https://charts-static.billboard.com/img/2017/09/thomas-rhett-r0o-53x53.jpg,,79,42,8,up,2019-01-12
43,Talk To Me,Tory Lanez & Rich The Kid,https://charts-static.billboard.com/img/2018/07/tory-lanez-hvy-53x53.jpg,,72,43,10,up,2019-01-12
44,Backin' It Up,Pardison Fontaine Featuring Cardi B,https://charts-static.billboard.com/img/2018/10/pardison-fontaine-kbe-53x53.jpg,,69,44,12,up,2019-01-12
45,Burning Man,Dierks Bentley Featuring Brothers Osborne,https://charts-static.billboard.com/img/2018/06/dierks-bentley-yjg-53x53.jpg,,80,45,11,up,2019-01-12
46,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,https://charts-static.billboard.com/img/2018/07/meek-mill-utw-53x53.jpg,,62,31,20,up,2019-01-12
47,Good Girl,Dustin Lynch,https://charts-static.billboard.com/img/2018/05/dustin-lynch-wz1-53x53.jpg,,89,47,8,up,2019-01-12
48,Beautiful Crazy,Luke Combs,https://charts-static.billboard.com/img/2018/05/luke-combs-y14-53x53.jpg,,81,48,8,up,2019-01-12
49,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,https://charts-static.billboard.com/img/2018/12/mark-ronson-9s8-53x53.jpg,,78,49,5,up,2019-01-12
50,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,https://charts-static.billboard.com/img/2018/09/the-chainsmokers-39n-this-feeling-9ps-53x53.jpg,,84,50,12,up,2019-01-12
51,Consequences,Camila Cabello,https://charts-static.billboard.com/img/2018/01/camila-cabello-4tx-53x53.jpg,,75,51,9,up,2019-01-12
52,Girl Like You,Jason Aldean,https://charts-static.billboard.com/img/2018/04/jason-aldean-jfn-53x53.jpg,,87,52,6,up,2019-01-12
53,Last Shot,Kip Moore,https://charts-static.billboard.com/img/2017/12/kip-moore-fzz-53x53.jpg,,96,53,7,up,2019-01-12
54,Look Back At It,A Boogie Wit da Hoodie,https://charts-static.billboard.com/img/2018/12/a-boogie-wit-da-hoodie-89d-53x53.jpg,,66,54,4,up,2019-01-12
55,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,https://charts-static.billboard.com/img/2018/11/xxxtentacion-dms-53x53.jpg,,77,28,10,up,2019-01-12
56,Armed And Dangerous,Juice WRLD,https://charts-static.billboard.com/img/2018/11/juice-wrld-f0a-53x53.jpg,,76,44,8,up,2019-01-12
57,This Is It,Scotty McCreery,https://charts-static.billboard.com/img/2018/03/scotty-mccreery-qgz-53x53.jpg,,100,57,4,up,2019-01-12
58,Calling My Spirit,Kodak Black,https://charts-static.billboard.com/img/2018/12/kodak-black-fap-53x53.jpg,,74,46,5,up,2019-01-12
59,You,Jacquees,https://charts-static.billboard.com/img/2018/09/jacquees-9qn-53x53.jpg,,85,59,6,up,2019-01-12
60,No Stylist,French Montana Featuring Drake,https://charts-static.billboard.com/img/2018/10/french-montana-9l1-53x53.jpg,,90,47,15,up,2019-01-12
61,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,https://charts-static.billboard.com/img/2018/12/a-boogie-wit-da-hoodie-89d-53x53.jpg,,65,61,2,up,2019-01-12
62,Electricity,Silk City x Dua Lipa,https://charts-static.billboard.com/img/2018/09/silk-city-lq0-53x53.jpg,,-,62,7,re-entry,2019-01-12
63,Imagine,Ariana Grande,https://charts-static.billboard.com/img/2018/12/ariana-grande-ypy-53x53.jpg,,71,24,3,up,2019-01-12
64,Ella Quiere Beber,Anuel AA & Romeo Santos,https://charts-static.billboard.com/img/2018/08/anuel-aa-mf4-53x53.jpg,,92,64,9,up,2019-01-12
65,Can't Leave Without It,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,58,58,2,down,2019-01-12
66,Envy Me,Calboy,https://charts-static.billboard.com/img/2018/12/calboy-000-envy-me-7cr-53x53.jpg,,98,66,3,up,2019-01-12
67,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,https://charts-static.billboard.com/img/2018/08/lil-duval-6vm-53x53.jpg,,-,56,18,re-entry,2019-01-12
68,When The Party's Over,Billie Eilish,https://charts-static.billboard.com/img/2018/11/billie-eilish-hl2-53x53.jpg,,82,52,11,up,2019-01-12
69,Millionaire,Chris Stapleton,https://charts-static.billboard.com/img/2017/11/chris-stapleton-ha2-53x53.jpg,,-,69,4,re-entry,2019-01-12
70,BAD!,XXXTENTACION,https://charts-static.billboard.com/img/2018/11/xxxtentacion-dms-53x53.jpg,,68,16,8,down,2019-01-12
71,Lost In Japan,Shawn Mendes X Zedd,https://charts-static.billboard.com/img/2018/04/shawn-mendes-drf-53x53.jpg,,99,48,15,up,2019-01-12
72,Pure Cocaine,Lil Baby,https://charts-static.billboard.com/img/2018/12/lil-baby-nwx-53x53.jpg,,-,46,4,re-entry,2019-01-12
73,Lovely,Billie Eilish & Khalid,https://charts-static.billboard.com/img/2018/05/billie-eilish-hl2-53x53.jpg,,91,73,10,up,2019-01-12
74,Fine China,Future & Juice WRLD,https://charts-static.billboard.com/img/2018/10/future-l22-53x53.jpg,,97,26,11,up,2019-01-12
75,Take It From Me,Jordan Davis,https://charts-static.billboard.com/img/2018/05/jordan-davis-err-53x53.jpg,,,,,new,2019-01-12
76,What Makes You Country,Luke Bryan,https://charts-static.billboard.com/img/2017/10/luke-bryan-kl4-53x53.jpg,,,,,new,2019-01-12
77,Yosemite,Travis Scott,https://charts-static.billboard.com/img/2018/08/travis-scott-jll-53x53.jpg,,-,25,11,re-entry,2019-01-12
78,Monster,21 Savage,https://charts-static.billboard.com/img/2019/01/21-savage-jjg-53x53.jpg,,73,73,2,down,2019-01-12
79,Blue Tacoma,Russell Dickerson,https://charts-static.billboard.com/img/2018/03/russell-dickerson-msy-53x53.jpg,,-,52,16,re-entry,2019-01-12
80,Down To The Honkytonk,Jake Owen,https://charts-static.billboard.com/img/2018/08/jake-owen-17q-53x53.jpg,,,,,new,2019-01-12
