rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
91,Forever,Noah Kahan,https://charts-static.billboard.com/img/2017/02/noah-kahan-k6d-180x180.jpg,,73,28,3,down,2024-03-09
92,Oklahoma Smokeshow,Zach Bryan,https://charts-static.billboard.com/img/2019/09/zachbryan-de1-180x180.jpg,,92,72,18,same,2024-03-09
93,Worth It,Offset & Don Toliver,https://charts-static.billboard.com/img/2016/09/offset-qaf-180x180.jpg,,95,92,6,up,2024-03-09
94,Monaco,Bad Bunny,https://charts-static.billboard.com/img/2016/10/bad-bunny-xva-180x180.jpg,,97,5,20,up,2024-03-09
95,Scared To Start,Michael Marcagi,https://charts-static.billboard.com/img/2024/01/michaelmarcagi-jds-scaredtostart-m0z-180x180.jpg,,None,95,2,re-entry,2024-03-09
96,Let's Go,Key Glock,https://charts-static.billboard.com/img/2023/12/keyglock-3pd-letsgo-pq6-180x180.jpg,,None,96,1,new,2024-03-09
97,Back To Me,¥$: Kanye West & Ty Dolla $ign,https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg,,59,26,3,down,2024-03-09
98,Prove It,21 Savage & Summer Walker,https://charts-static.billboard.com/img/2016/08/21-savage-iy5-180x180.jpg,,None,43,6,re-entry,2024-03-09
99,Easy,LE SSERAFIM,https://charts-static.billboard.com/img/2024/03/lesserafim-ojc-easy-h1o-180x180.jpg,,None,99,1,new,2024-03-09
100,My Eyes,Travis Scott,https://charts-static.billboard.com/img/2013/07/travis-scott-lu8-180x180.jpg,,None,19,11,re-entry,2024-03-09
1,Carnival,¥$: Kanye West & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,https://charts-static.billboard.com/img/2024/02/kanye-west-0wf-carnival-nl0-180x180.jpg,1,2,1,4,up,2024-03-16
2,Lose Control,Teddy Swims,https://charts-static.billboard.com/img/2023/07/teddyswims-vot-losecontrol-4kx-180x180.jpg,,5,2,30,up,2024-03-16
3,Lovin On Me,Jack Harlow,https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-y0w-180x180.jpg,,3,1,17,same,2024-03-16
4,Beautiful Things,Benson Boone,https://charts-static.billboard.com/img/2024/02/bensonboone-a8a-beautifulthings-vvt-180x180.jpg,,4,3,7,same,2024-03-16
5,Texas Hold 'Em,Beyonce,https://charts-static.billboard.com/img/2024/02/beyonce-0na-texasholdem-on7-180x180.jpg,,1,1,4,down,2024-03-16
6,Greedy,Tate McRae,https://charts-static.billboard.com/img/2023/09/tatemcrae-rxu-greedy-2h2-180x180.jpg,,8,3,25,up,2024-03-16
7,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,https://charts-static.billboard.com/img/2023/09/zachbryan-de1-iremembereverything-to3-180x180.jpg,,7,1,28,same,2024-03-16
8,Snooze,SZA,https://charts-static.billboard.com/img/2022/12/sza-xyh-snooze-eom-180x180.jpg,,9,2,64,up,2024-03-16
9,Agora Hills,Doja Cat,https://charts-static.billboard.com/img/2018/04/dojacat-cqv-180x180.jpg,,12,7,24,up,2024-03-16
10,Cruel Summer,Taylor Swift,https://charts-static.billboard.com/img/2019/08/taylor-swift-9sy-cruelsummer-i1p-180x180.jpg,,10,1,44,same,2024-03-16
11,Stick Season,Noah Kahan,https://charts-static.billboard.com/img/2022/07/noah-kahan-k6d-stickseason-gpe-180x180.jpg,,11,10,23,same,2024-03-16
12,Redrum,21 Savage,https://charts-static.billboard.com/img/2016/08/21-savage-iy5-180x180.jpg,,13,5,8,up,2024-03-16
13,Saturn,SZA,https://charts-static.billboard.com/img/2024/03/sza-xyh-saturn-9z7-180x180.jpg,,6,6,2,down,2024-03-16
14,Fast Car,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-9dm-180x180.jpg,,14,2,50,same,2024-03-16
15,Last Night,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-dqx-180x180.jpg,,15,1,58,same,2024-03-16
16,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-9sy-180x180.jpg,,18,1,19,up,2024-03-16
17,Water,Tyla,https://charts-static.billboard.com/img/2023/09/tyla-000-water-6ao-180x180.jpg,,16,7,23,down,2024-03-16
18,Thinkin' Bout Me,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-dqx-180x180.jpg,,17,7,53,down,2024-03-16
19,Whatever She Wants,Bryson Tiller,https://charts-static.billboard.com/img/2024/03/bryson-tiller-5ez-whatevershewants-63c-180x180.jpg,,22,19,3,up,2024-03-16
20,Made For Me,Muni Long,https://charts-static.billboard.com/img/2023/10/munilong-baj-madeforme-f7i-180x180.jpg,,20,20,8,same,2024-03-16
21,Flowers,Miley Cyrus,https://charts-static.billboard.com/img/2023/01/miley-cyrus-jca-flowers-rqa-180x180.jpg,,21,1,55,same,2024-03-16
22,Houdini,Dua Lipa,https://charts-static.billboard.com/img/2023/11/dua-lipa-eqf-houdini-kv5-180x180.jpg,,24,11,17,up,2024-03-16
23,End Of Beginning,Djo,https://charts-static.billboard.com/img/2022/10/djo-87t-180x180.jpg,,35,23,3,up,2024-03-16
24,Pretty Little Poison,Warren Zeiders,https://charts-static.billboard.com/img/2023/04/warrenzeiders-5kf-prettylittlepoison-tcp-180x180.jpg,,19,19,26,down,2024-03-16
25,Paint The Town Red,Doja Cat,https://charts-static.billboard.com/img/2023/08/dojacat-cqv-paintthetownred-unh-180x180.jpg,,23,1,31,down,2024-03-16
26,Where The Wild Things Are,Luke Combs,https://charts-static.billboard.com/img/2023/04/luke-combs-9dm-wherethewildthingsare-h87-180x180.jpg,,31,26,16,up,2024-03-16
27,Never Lose Me,Flo Milli,https://charts-static.billboard.com/img/2023/12/flomilli-d17-neverloseme-ly3-180x180.jpg,,26,18,12,down,2024-03-16
28,Feather,Sabrina Carpenter,https://charts-static.billboard.com/img/2023/10/sabrina-carpenter-0lv-feather-vff-180x180.jpg,,29,28,14,up,2024-03-16
29,Truck Bed,HARDY,https://charts-static.billboard.com/img/2023/02/hardy-tzj-truckbed-iha-180x180.jpg,,32,29,38,up,2024-03-16
30,The Painter,Cody Johnson,https://charts-static.billboard.com/img/2023/08/cody-johnson-dkq-thepainter-v7d-180x180.jpg,,25,25,22,down,2024-03-16
31,"Yes, And?",Ariana Grande,https://charts-static.billboard.com/img/2024/01/ariana-grande-da0-yesandX-4fd-180x180.jpg,,28,1,8,down,2024-03-16
32,Selfish,Justin Timberlake,https://charts-static.billboard.com/img/2024/02/justin-timberlake-8fk-selfish-7vv-180x180.jpg,,33,19,6,up,2024-03-16
33,La Diabla,Xavi,https://charts-static.billboard.com/img/2023/12/xavi-fj3-ladiabla-v1o-180x180.jpg,,27,20,12,down,2024-03-16
34,What Was I Made For?,Billie Eilish,https://charts-static.billboard.com/img/2023/07/billie-eilish-lrt-whatwasimadeforX-kn4-180x180.jpg,,30,14,33,down,2024-03-16
35,Wild Ones,Jessie Murph & Jelly Roll,https://charts-static.billboard.com/img/2023/10/jessiemurph-000-wildones-lqw-180x180.jpg,,37,35,22,up,2024-03-16
36,Save Me,Jelly Roll With Lainey Wilson,https://charts-static.billboard.com/img/2023/05/jelly-roll-z4p-saveme-1jj-180x180.jpg,,39,19,35,up,2024-03-16
37,Vampire,Olivia Rodrigo,https://charts-static.billboard.com/img/2023/06/oliviarodrigo-3wl-vampire-q3w-180x180.jpg,,36,1,33,down,2024-03-16
38,Like What (Freestyle),Cardi B,https://charts-static.billboard.com/img/2024/03/cardi-b-7bz-likewhatfreestyle-ksz-180x180.jpg,,None,38,1,new,2024-03-16
39,Praise Jah In The Moonlight,YG Marley,https://charts-static.billboard.com/img/2024/01/ygmarley-000-praisejahinthemoonlight-1xv-180x180.jpg,,34,34,6,down,2024-03-16
40,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,38,11,22,down,2024-03-16
41,On My Mama,Victoria Monet,https://charts-static.billboard.com/img/2023/07/victoria-monet-4qq-onmymama-z3u-180x180.jpg,,41,33,25,same,2024-03-16
42,Exes,Tate McRae,https://charts-static.billboard.com/img/2019/11/tatemcrae-rxu-180x180.jpg,,42,34,16,same,2024-03-16
43,Burn It Down,Parker McCollum,https://charts-static.billboard.com/img/2023/05/parker-mccollum-2ed-burnitdown-f0z-180x180.jpg,,48,43,20,up,2024-03-16
44,Man Made A Bar,Morgan Wallen Featuring Eric Church,https://charts-static.billboard.com/img/2023/03/morgan-wallen-dqx-manmadeabar-et9-180x180.jpg,,46,15,24,up,2024-03-16
45,Need A Favor,Jelly Roll,https://charts-static.billboard.com/img/2022/12/jelly-roll-z4p-needafavor-04i-180x180.jpg,,45,13,47,same,2024-03-16
46,Surround Sound,JID Featuring 21 Savage & Baby Tate,https://charts-static.billboard.com/img/2022/01/jid-lem-surroundsound-h7r-180x180.jpg,,43,40,17,down,2024-03-16
47,Everybody,Nicki Minaj Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2009/08/nicki-minaj-2j4-180x180.jpg,,40,24,13,down,2024-03-16
48,FE!N,Travis Scott Featuring Playboi Carti,https://charts-static.billboard.com/img/2013/07/travis-scott-lu8-180x180.jpg,,58,5,19,up,2024-03-16
49,Yeah Glo!,GloRilla,https://charts-static.billboard.com/img/2024/02/glorilla-bn2-yeahglo-392-180x180.jpg,,84,49,4,up,2024-03-16
50,I Can Feel It,Kane Brown,https://charts-static.billboard.com/img/2023/09/kane-brown-dqa-icanfeelit-ee6-180x180.jpg,,55,50,10,up,2024-03-16
51,World On Fire,Nate Smith,https://charts-static.billboard.com/img/2023/05/natesmith-ry3-worldonfire-p1b-180x180.jpg,,50,21,19,down,2024-03-16
52,Breathe,Yeat,https://charts-static.billboard.com/img/2021/09/yeat-n8h-180x180.jpg,,44,42,3,down,2024-03-16
53,Get In With Me,BossMan Dlow,https://charts-static.billboard.com/img/2024/02/bossmandlow-000-getinwithme-lat-180x180.jpg,,49,49,5,down,2024-03-16
54,You Broke My Heart,Drake,https://charts-static.billboard.com/img/2009/04/drake-04g-180x180.jpg,,52,11,16,down,2024-03-16
55,One Of The Girls,"The Weeknd, Jennie & Lily Rose Depp",https://charts-static.billboard.com/img/2023/07/the-weeknd-jlk-oneofthegirls-qd3-180x180.jpg,,51,51,11,down,2024-03-16
56,Soak City,310babii,https://charts-static.billboard.com/img/2023/10/310babii-c0z-soakcity-vom-180x180.jpg,,59,56,12,up,2024-03-16
57,23,Chayce Beckham,https://charts-static.billboard.com/img/2021/05/chayce-beckham-g1j-23-7so-180x180.jpg,,57,57,10,same,2024-03-16
58,Mamaw's House,Thomas Rhett Featuring Morgan Wallen,https://charts-static.billboard.com/img/2023/10/thomas-rhett-pzq-mamawshouse-r6v-180x180.jpg,,65,55,10,up,2024-03-16
59,Training Season,Dua Lipa,https://charts-static.billboard.com/img/2024/03/dua-lipa-eqf-trainingseason-hsl-180x180.jpg,,61,27,3,up,2024-03-16
60,One Call,Rich Amiri,https://charts-static.billboard.com/img/2024/01/richamiri-lll-onecall-sr7-180x180.jpg,,60,60,6,same,2024-03-16
61,Act II: Date @ 8,4Batz,https://charts-static.billboard.com/img/2024/01/4batz-cju-actiidate8-hxz-180x180.jpg,,68,59,9,up,2024-03-16
62,La Victima,Xavi,https://charts-static.billboard.com/img/2023/11/xavi-fj3-lavictima-qr6-180x180.jpg,,53,46,12,down,2024-03-16
63,FTCU,Nicki Minaj,https://charts-static.billboard.com/img/2023/12/nicki-minaj-2j4-ftcu-rd2-180x180.jpg,,66,15,13,up,2024-03-16
64,Overcompensate,twenty one pilots,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-tfi-180x180.jpg,,None,64,1,new,2024-03-16
65,Wildflowers And Wild Horses,Lainey Wilson,https://charts-static.billboard.com/img/2023/11/lainey-wilson-2a9-wildflowersandwildhorses-zz4-180x180.jpg,,69,65,6,up,2024-03-16
66,Tu Name,Fuerza Regida,https://charts-static.billboard.com/img/2018/06/fuerzaregida-ir7-180x180.jpg,,83,66,3,up,2024-03-16
67,Murder On The Dancefloor,Sophie Ellis-Bextor,https://charts-static.billboard.com/img/2002/11/sophie-ellis-bextor-jsv-murderonthedancefloor-6vq-180x180.jpg,,64,51,10,down,2024-03-16
68,Spin You Around (1/24),Morgan Wallen,https://charts-static.billboard.com/img/2024/02/morgan-wallen-dqx-spinyouaround124-p17-180x180.jpg,,70,24,6,up,2024-03-16
69,Scared To Start,Michael Marcagi,https://charts-static.billboard.com/img/2024/01/michaelmarcagi-jds-scaredtostart-m0z-180x180.jpg,,95,69,3,up,2024-03-16
70,Burn,¥$: Kanye West & Ty Dolla $ign,https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg,,63,33,4,down,2024-03-16
71,Sensational,Chris Brown Featuring Davido & Lojay,https://charts-static.billboard.com/img/2023/11/chris-brown-94g-sensational-scm-180x180.jpg,,89,71,5,up,2024-03-16
72,Harley Quinn,Fuerza Regida & Marshmello,https://charts-static.billboard.com/img/2018/06/fuerzaregida-ir7-180x180.jpg,,75,40,18,up,2024-03-16
73,Holy Smokes,Bailey Zimmerman,https://charts-static.billboard.com/img/2024/03/baileyzimmerman-qt3-holysmokes-q2c-180x180.jpg,,54,54,2,down,2024-03-16
74,Doctor (Work It Out),Pharrell & Miley Cyrus,https://charts-static.billboard.com/img/2024/03/pharrell-williams-vru-doctorworkitout-3u5-180x180.jpg,,None,74,1,new,2024-03-16
75,Bandit,Don Toliver,https://charts-static.billboard.com/img/2024/02/dontoliver-kpk-bandit-xwm-180x180.jpg,,67,38,5,down,2024-03-16
76,Where It Ends,Bailey Zimmerman,https://charts-static.billboard.com/img/2022/09/baileyzimmerman-qt3-whereitends-3zb-180x180.jpg,,81,32,10,up,2024-03-16
77,Nee-nah,"21 Savage, Travis Scott & Metro Boomin",https://charts-static.billboard.com/img/2016/08/21-savage-iy5-180x180.jpg,,71,10,8,down,2024-03-16
78,Home,Good Neighbours,https://charts-static.billboard.com/img/2024/02/goodneighbours-000-home-k92-180x180.jpg,,80,77,5,up,2024-03-16
79,Mmhmm,BigXthaPlug,https://charts-static.billboard.com/img/2023/10/bigxthaplug-g5k-mmhmm-41g-180x180.jpg,,88,65,11,up,2024-03-16
80,Bellakeo,Peso Pluma & Anitta,https://charts-static.billboard.com/img/2023/12/pesopluma-2yo-bellakeo-wht-180x180.jpg,,79,53,12,down,2024-03-16
81,Oklahoma Smokeshow,Zach Bryan,https://charts-static.billboard.com/img/2019/09/zachbryan-de1-180x180.jpg,,92,72,19,up,2024-03-16
82,Coal,Dylan Gossett,https://charts-static.billboard.com/img/2023/10/dylangossett-ybt-coal-o3t-180x180.jpg,,73,73,9,down,2024-03-16
83,Perro Negro,Bad Bunny & Feid,https://charts-static.billboard.com/img/2016/10/bad-bunny-xva-180x180.jpg,,85,20,18,up,2024-03-16
84,My Eyes,Travis Scott,https://charts-static.billboard.com/img/2013/07/travis-scott-lu8-180x180.jpg,,100,19,12,up,2024-03-16
85,Standing Next To You,Jung Kook,https://charts-static.billboard.com/img/2023/11/jungkook-is6-standingnexttoyou-8w7-180x180.jpg,,87,5,18,up,2024-03-16
86,Tucson Too Late,Jordan Davis,https://charts-static.billboard.com/img/2023/09/jordan-davis-wxd-tucsontoolate-df3-180x180.jpg,,None,86,1,new,2024-03-16
87,Igual Que Un Angel,Kali Uchis & Peso Pluma,https://charts-static.billboard.com/img/2015/07/kali-uchis-ko7-180x180.jpg,,78,22,8,down,2024-03-16
88,Forever,Noah Kahan,https://charts-static.billboard.com/img/2017/02/noah-kahan-k6d-180x180.jpg,,91,28,4,up,2024-03-16
89,Contigo,Karol G & Tiesto,https://charts-static.billboard.com/img/2024/02/karol-g-7vn-contigo-999-180x180.jpg,,90,61,3,up,2024-03-16
90,Worth It,Offset & Don Toliver,https://charts-static.billboard.com/img/2016/09/offset-qaf-180x180.jpg,,93,90,7,up,2024-03-16
91,Let's Go,Key Glock,https://charts-static.billboard.com/img/2023/12/keyglock-3pd-letsgo-pq6-180x180.jpg,,96,91,2,up,2024-03-16
92,Fuk Sumn,¥$: Kanye West & Ty Dolla $ign,https://charts-static.billboard.com/img/2003/03/kanye-west-0wf-180x180.jpg,,82,23,4,down,2024-03-16
93,Think U The Shit (Fart),Ice Spice,https://charts-static.billboard.com/img/2024/02/icespice-ouz-thinkutheshitfart-afw-180x180.jpg,,72,37,6,down,2024-03-16
94,Hiss,Megan Thee Stallion,https://charts-static.billboard.com/img/2024/02/megan-thee-stallion-dkc-hiss-jol-180x180.jpg,,86,1,6,down,2024-03-16
95,Prove It,21 Savage & Summer Walker,https://charts-static.billboard.com/img/2016/08/21-savage-iy5-180x180.jpg,,98,43,7,up,2024-03-16
96,We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,https://charts-static.billboard.com/img/2023/07/carly-pearce-cs8-wedontfightanymore-57j-180x180.jpg,,None,67,10,re-entry,2024-03-16
97,Creek Will Rise,Conner Smith,https://charts-static.billboard.com/img/2023/04/connersmith-p1k-creekwillrise-pxl-180x180.jpg,,None,89,2,re-entry,2024-03-16
98,16 Carriages,Beyonce,https://charts-static.billboard.com/img/2024/02/beyonce-0na-16carriages-gs8-180x180.jpg,,74,38,4,down,2024-03-16
99,Wondering Why,The Red Clay Strays,https://charts-static.billboard.com/img/2023/11/theredclaystrays-xuz-wonderingwhy-3s6-180x180.jpg,,None,71,9,re-entry,2024-03-16
100,Wine Into Whiskey,Tucker Wetmore,https://charts-static.billboard.com/img/2024/03/tuckerwetmore-cvz-wineintowhiskey-n1n-180x180.jpg,,77,77,2,down,2024-03-16
1,We Can't Be Friends (Wait For Your Love),Ariana Grande,https://charts-static.billboard.com/img/2024/03/ariana-grande-gxg-wecantbefriendswaitforyourlove-hru-180x180.jpg,1,None,1,1,new,2024-03-23
2,Lose Control,Teddy Swims,https://charts-static.billboard.com/img/2023/07/teddyswims-vot-losecontrol-4kx-180x180.jpg,,2,2,31,same,2024-03-23
3,Beautiful Things,Benson Boone,https://charts-static.billboard.com/img/2024/02/bensonboone-a8a-beautifulthings-vvt-180x180.jpg,,4,3,8,up,2024-03-23
4,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,https://charts-static.billboard.com/img/2024/02/kanye-west-0wf-carnival-nl0-180x180.jpg,,1,1,5,down,2024-03-23
5,Lovin On Me,Jack Harlow,https://charts-static.billboard.com/img/2023/11/jackharlow-i43-lovinonme-y0w-180x180.jpg,,3,1,18,down,2024-03-23
6,Texas Hold 'Em,Beyonce,https://charts-static.billboard.com/img/2024/02/beyonce-0na-texasholdem-on7-180x180.jpg,,5,1,5,down,2024-03-23
7,Act II: Date @ 8,4Batz Featuring Drake,https://charts-static.billboard.com/img/2024/01/4batz-cju-actiidate8-mhn-180x180.jpg,,61,7,10,up,2024-03-23
8,Greedy,Tate McRae,https://charts-static.billboard.com/img/2023/09/tatemcrae-rxu-greedy-2h2-180x180.jpg,,6,3,26,down,2024-03-23
9,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,https://charts-static.billboard.com/img/2023/09/zachbryan-de1-iremembereverything-to3-180x180.jpg,,7,1,29,down,2024-03-23
10,"Yes, And?",Ariana Grande,https://charts-static.billboard.com/img/2024/01/ariana-grande-gxg-yesandX-4fd-180x180.jpg,,31,1,9,up,2024-03-23
11,Snooze,SZA,https://charts-static.billboard.com/img/2022/12/sza-xyh-snooze-eom-180x180.jpg,,8,2,65,down,2024-03-23
12,Agora Hills,Doja Cat,https://charts-static.billboard.com/img/2018/04/dojacat-cqv-180x180.jpg,,9,7,25,down,2024-03-23
13,Cruel Summer,Taylor Swift,https://charts-static.billboard.com/img/2019/08/taylor-swift-9sy-cruelsummer-i1p-180x180.jpg,,10,1,45,down,2024-03-23
14,Saturn,SZA,https://charts-static.billboard.com/img/2024/03/sza-xyh-saturn-9z7-180x180.jpg,,13,6,3,down,2024-03-23
15,Stick Season,Noah Kahan,https://charts-static.billboard.com/img/2022/07/noah-kahan-k6d-stickseason-gpe-180x180.jpg,,11,10,24,down,2024-03-23
16,The Boy Is Mine,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,16,1,new,2024-03-23
17,Supernatural,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,17,1,new,2024-03-23
18,Last Night,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-dqx-180x180.jpg,,15,1,59,down,2024-03-23
19,Water,Tyla,https://charts-static.billboard.com/img/2023/09/tyla-000-water-6ao-180x180.jpg,,17,7,24,down,2024-03-23
20,Fast Car,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-9dm-180x180.jpg,,14,2,51,down,2024-03-23
21,End Of Beginning,Djo,https://charts-static.billboard.com/img/2022/10/djo-87t-180x180.jpg,,23,21,4,up,2024-03-23
22,Redrum,21 Savage,https://charts-static.billboard.com/img/2016/08/21-savage-iy5-180x180.jpg,,12,5,9,down,2024-03-23
23,Eternal Sunshine,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,23,1,new,2024-03-23
24,Whatever She Wants,Bryson Tiller,https://charts-static.billboard.com/img/2024/03/bryson-tiller-5ez-whatevershewants-63c-180x180.jpg,,19,19,4,down,2024-03-23
25,Bye,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,25,1,new,2024-03-23
26,Thinkin' Bout Me,Morgan Wallen,https://charts-static.billboard.com/img/2016/08/morgan-wallen-dqx-180x180.jpg,,18,7,54,down,2024-03-23
27,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-9sy-180x180.jpg,,16,1,20,down,2024-03-23
28,Don't Wanna Break Up Again,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,28,1,new,2024-03-23
29,Made For Me,Muni Long,https://charts-static.billboard.com/img/2023/10/munilong-baj-madeforme-f7i-180x180.jpg,,20,20,9,down,2024-03-23
30,True Story,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,30,1,new,2024-03-23
31,Houdini,Dua Lipa,https://charts-static.billboard.com/img/2023/11/dua-lipa-eqf-houdini-kv5-180x180.jpg,,22,11,18,down,2024-03-23
32,Paint The Town Red,Doja Cat,https://charts-static.billboard.com/img/2023/08/dojacat-cqv-paintthetownred-unh-180x180.jpg,,25,1,32,down,2024-03-23
33,Feather,Sabrina Carpenter,https://charts-static.billboard.com/img/2023/10/sabrina-carpenter-0lv-feather-vff-180x180.jpg,,28,28,15,down,2024-03-23
34,Never Lose Me,Flo Milli,https://charts-static.billboard.com/img/2023/12/flomilli-d17-neverloseme-ly3-180x180.jpg,,27,18,13,down,2024-03-23
35,What Was I Made For?,Billie Eilish,https://charts-static.billboard.com/img/2023/07/billie-eilish-lrt-whatwasimadeforX-kn4-180x180.jpg,,34,14,34,down,2024-03-23
36,Truck Bed,HARDY,https://charts-static.billboard.com/img/2023/02/hardy-tzj-truckbed-iha-180x180.jpg,,29,29,39,down,2024-03-23
37,Imperfect For You,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,37,1,new,2024-03-23
38,Intro (End Of The World),Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,38,1,new,2024-03-23
39,I Wish I Hated You,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,39,1,new,2024-03-23
40,Selfish,Justin Timberlake,https://charts-static.billboard.com/img/2024/02/justin-timberlake-8fk-selfish-7vv-180x180.jpg,,32,19,7,down,2024-03-23
41,Yeah Glo!,GloRilla,https://charts-static.billboard.com/img/2024/02/glorilla-bn2-yeahglo-392-180x180.jpg,,49,41,5,up,2024-03-23
42,Pretty Little Poison,Warren Zeiders,https://charts-static.billboard.com/img/2023/04/warrenzeiders-5kf-prettylittlepoison-tcp-180x180.jpg,,24,19,27,down,2024-03-23
43,Wild Ones,Jessie Murph & Jelly Roll,https://charts-static.billboard.com/img/2023/10/jessiemurph-000-wildones-lqw-180x180.jpg,,35,35,23,down,2024-03-23
44,La Diabla,Xavi,https://charts-static.billboard.com/img/2023/12/xavi-fj3-ladiabla-v1o-180x180.jpg,,33,20,13,down,2024-03-23
45,Save Me,Jelly Roll With Lainey Wilson,https://charts-static.billboard.com/img/2023/05/jelly-roll-z4p-saveme-1jj-180x180.jpg,,36,19,36,down,2024-03-23
46,Where The Wild Things Are,Luke Combs,https://charts-static.billboard.com/img/2023/04/luke-combs-9dm-wherethewildthingsare-h87-180x180.jpg,,26,26,17,down,2024-03-23
47,Exes,Tate McRae,https://charts-static.billboard.com/img/2019/11/tatemcrae-rxu-180x180.jpg,,42,34,17,down,2024-03-23
48,Vampire,Olivia Rodrigo,https://charts-static.billboard.com/img/2023/06/oliviarodrigo-3wl-vampire-q3w-180x180.jpg,,37,1,34,down,2024-03-23
49,The Painter,Cody Johnson,https://charts-static.billboard.com/img/2023/08/cody-johnson-dkq-thepainter-v7d-180x180.jpg,,30,25,23,down,2024-03-23
50,FE!N,Travis Scott Featuring Playboi Carti,https://charts-static.billboard.com/img/2013/07/travis-scott-lu8-180x180.jpg,,48,5,20,down,2024-03-23
51,Man Made A Bar,Morgan Wallen Featuring Eric Church,https://charts-static.billboard.com/img/2023/03/morgan-wallen-dqx-manmadeabar-et9-180x180.jpg,,44,15,25,down,2024-03-23
52,23,Chayce Beckham,https://charts-static.billboard.com/img/2021/05/chayce-beckham-g1j-23-7so-180x180.jpg,,57,52,11,up,2024-03-23
53,Burn It Down,Parker McCollum,https://charts-static.billboard.com/img/2023/05/parker-mccollum-2ed-burnitdown-f0z-180x180.jpg,,43,43,21,down,2024-03-23
54,I Can Feel It,Kane Brown,https://charts-static.billboard.com/img/2023/09/kane-brown-dqa-icanfeelit-ee6-180x180.jpg,,50,50,11,down,2024-03-23
55,Ordinary Things,Ariana Grande Featuring Nonna,https://charts-static.billboard.com/img/2011/02/ariana-grande-gxg-180x180.jpg,,None,55,1,new,2024-03-23
56,Wildflowers And Wild Horses,Lainey Wilson,https://charts-static.billboard.com/img/2023/11/lainey-wilson-2a9-wildflowersandwildhorses-zz4-180x180.jpg,,65,56,7,up,2024-03-23
57,Praise Jah In The Moonlight,YG Marley,https://charts-static.billboard.com/img/2024/01/ygmarley-000-praisejahinthemoonlight-1xv-180x180.jpg,,39,34,7,down,2024-03-23
58,Mamaw's House,Thomas Rhett Featuring Morgan Wallen,https://charts-static.billboard.com/img/2023/10/thomas-rhett-pzq-mamawshouse-r6v-180x180.jpg,,58,55,11,same,2024-03-23
59,Everybody,Nicki Minaj Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2009/08/nicki-minaj-2j4-180x180.jpg,,47,24,14,down,2024-03-23
60,World On Fire,Nate Smith,https://charts-static.billboard.com/img/2023/05/natesmith-ry3-worldonfire-p1b-180x180.jpg,,51,21,20,down,2024-03-23
61,Surround Sound,JID Featuring 21 Savage & Baby Tate,https://charts-static.billboard.com/img/2022/01/jid-lem-surroundsound-h7r-180x180.jpg,,46,40,18,down,2024-03-23
62,Soak City,310babii,https://charts-static.billboard.com/img/2023/10/310babii-c0z-soakcity-vom-180x180.jpg,,56,56,13,down,2024-03-23
63,Get In With Me,BossMan Dlow,https://charts-static.billboard.com/img/2024/02/bossmandlow-000-getinwithme-lat-180x180.jpg,,53,49,6,down,2024-03-23
