rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
53,Keep Me In Mind,Zac Brown Band,https://charts-static.billboard.com/img/2011/09/zac-brown-band-elb-53x53.jpg,36,35,13,down,2012-01-07,
54,Tonight Is The Night,Outasight,https://charts-static.billboard.com/img/2011/11/outasight-blu-53x53.jpg,61,54,5,up,2012-01-07,
55,The Trouble With Girls,Scotty McCreery,https://charts-static.billboard.com/img/2011/09/scotty-mccreery-qgz-53x53.jpg,84,55,7,up,2012-01-07,
56,Let It Rain,David Nail Featuring Sarah Buxton,https://charts-static.billboard.com/img/2011/02/david-nail-c32-53x53.jpg,51,51,15,down,2012-01-07,
57,Wild Ones,Flo Rida Featuring Sia,https://charts-static.billboard.com/img/2012/01/flo-rida-8v1-53x53.jpg,,,,new,2012-01-07,
58,All Your Life,The Band Perry,https://charts-static.billboard.com/img/2011/08/the-band-perry-lzw-53x53.jpg,53,37,16,down,2012-01-07,
59,We Owned The Night,Lady Antebellum,https://charts-static.billboard.com/img/2011/09/lady-antebellum-g3u-53x53.jpg,50,31,19,down,2012-01-07,
60,You,Chris Young,https://charts-static.billboard.com/img/2011/07/chris-young-obk-53x53.jpg,52,52,10,down,2012-01-07,
61,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,https://charts-static.billboard.com/img/2011/12/jeezy-g79-53x53.jpg,,,,new,2012-01-07,
62,Turn Me On,David Guetta Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,68,37,4,up,2012-01-07,
63,Brighter Than The Sun,Colbie Caillat,https://charts-static.billboard.com/img/2011/06/colbie-caillat-961-53x53.jpg,64,60,19,up,2012-01-07,
64,Heartbeat,The Fray,https://charts-static.billboard.com/img/2011/10/the-fray-2ey-53x53.jpg,63,43,10,down,2012-01-07,
65,Party,Beyonce Featuring Andre 3000,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,57,50,12,down,2012-01-07,
66,When We Stand Together,Nickelback,https://charts-static.billboard.com/img/2011/10/nickelback-5lu-53x53.jpg,66,44,13,same,2012-01-07,
67,Can't Get Enough,J. Cole Featuring Trey Songz,https://charts-static.billboard.com/img/2011/10/j-cole-s1s-53x53.jpg,65,65,4,down,2012-01-07,
68,Wish You Were Here,Avril Lavigne,https://charts-static.billboard.com/img/2011/03/avril-lavigne-517-53x53.jpg,80,68,4,up,2012-01-07,
69,Scary Monsters And Nice Sprites,Skrillex,https://charts-static.billboard.com/img/2011/08/skrillex-m4h-53x53.jpg,,,,new,2012-01-07,
70,You The Boss,Rick Ross Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/10/rick-ross-oua-53x53.jpg,67,67,10,down,2012-01-07,
71,Levels,Avicii,https://charts-static.billboard.com/img/2011/07/avicii-5vi-53x53.jpg,77,66,6,up,2012-01-07,
72,Blunt Blowin,Lil Wayne,https:https://charts-static.billboard.com/img/2011/09/lil-wayne-9q6-87x87.jpg,-,33,5,re-entry,2012-01-07,
73,Bait A Hook,Justin Moore,https://charts-static.billboard.com/img/2011/08/justin-moore-mtw-53x53.jpg,83,73,4,up,2012-01-07,
74,Mirror,Lil Wayne Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/09/lil-wayne-9q6-53x53.jpg,-,16,4,re-entry,2012-01-07,
75,Donald Trump,Mac Miller,https://charts-static.billboard.com/img/2011/06/mac-miller-l9d-53x53.jpg,-,75,6,re-entry,2012-01-07,
76,Better Than I Know Myself,Adam Lambert,https://charts-static.billboard.com/img/2012/01/adam-lambert-00l-53x53.jpg,,,,new,2012-01-07,
77,Alone With You,Jake Owen,https://charts-static.billboard.com/img/2011/08/jake-owen-17q-53x53.jpg,72,72,3,down,2012-01-07,
78,Rumour Has It,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,-,60,7,re-entry,2012-01-07,
79,I'm Gonna Love You Through It,Martina McBride,https://charts-static.billboard.com/img/2011/08/martina-mcbride-bwm-53x53.jpg,71,61,12,down,2012-01-07,
80,Countdown,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,91,71,10,up,2012-01-07,
81,Stupid Hoe,Nicki Minaj,https://charts-static.billboard.com/img/2012/01/nicki-minaj-thi-53x53.jpg,,,,new,2012-01-07,
82,Lonely Boy,The Black Keys,https://charts-static.billboard.com/img/2011/11/the-black-keys-3bo-53x53.jpg,69,64,7,down,2012-01-07,
83,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,https://charts-static.billboard.com/img/2011/11/gym-class-heroes-w0q-53x53.jpg,100,83,2,up,2012-01-07,
84,Storm Warning,Hunter Hayes,Not supported yet,85,84,6,up,2012-01-07,
85,First Of The Year (Equinox),Skrillex,https://charts-static.billboard.com/img/2011/11/skrillex-m4h-53x53.jpg,-,85,2,re-entry,2012-01-07,
86,Drummer Boy,Justin Bieber Featuring Busta Rhymes,https://charts-static.billboard.com/img/2011/11/justin-bieber-3jm-53x53.jpg,-,86,2,re-entry,2012-01-07,
87,Nothing,The Script,https://charts-static.billboard.com/img/2011/02/the-script-lb9-53x53.jpg,87,32,20,same,2012-01-07,
88,Knock Knock,Mac Miller,https://charts-static.billboard.com/img/2011/12/mac-miller-l9d-53x53.jpg,,,,new,2012-01-07,
89,Love On Top,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,94,20,6,up,2012-01-07,
90,Party On Fifth Ave.,Mac Miller,https://charts-static.billboard.com/img/2011/11/mac-miller-l9d-53x53.jpg,-,64,3,re-entry,2012-01-07,
91,Baggage Claim,Miranda Lambert,https://charts-static.billboard.com/img/2011/08/miranda-lambert-miy-53x53.jpg,70,44,20,down,2012-01-07,
92,Strip,Chris Brown Featuring Kevin K-MAC McCall,https://charts-static.billboard.com/img/2011/10/chris-brown-cte-53x53.jpg,-,85,2,re-entry,2012-01-07,
93,Good Good Night,Roscoe Dash,https://charts-static.billboard.com/img/2011/09/roscoe-dash-hfz-53x53.jpg,98,91,3,up,2012-01-07,
94,Wobble,V.I.C.,Not supported yet,,,,new,2012-01-07,
95,Home,Dierks Bentley,https://charts-static.billboard.com/img/2011/10/dierks-bentley-yjg-53x53.jpg,74,70,7,down,2012-01-07,
96,Shake It Out,Florence + The Machine,https://charts-static.billboard.com/img/2011/10/florence-the-machine-zs3-53x53.jpg,82,79,9,down,2012-01-07,
97,Sail,AWOLNATION,https://charts-static.billboard.com/img/2011/02/awolnation-wne-53x53.jpg,89,82,19,down,2012-01-07,
98,Camouflage,Brad Paisley,https://charts-static.billboard.com/img/2011/10/brad-paisley-ws4-53x53.jpg,88,88,4,down,2012-01-07,
99,That Way,Wale Featuring Jeremih & Rick Ross,https://charts-static.billboard.com/img/2011/06/wale-p1n-53x53.jpg,73,49,17,down,2012-01-07,
100,We Are Young,Glee Cast,Not supported yet,59,12,3,down,2012-01-07,
1,Sexy And I Know It,LMFAO,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-53x53.jpg,1,1,18,same,2012-01-14,2
2,We Found Love,Rihanna Featuring Calvin Harris,https://charts-static.billboard.com/img/2011/10/rihanna-v3t-53x53.jpg,2,1,15,same,2012-01-14,
3,The One That Got Away,Katy Perry,https://charts-static.billboard.com/img/2011/10/katy-perry-l8p-53x53.jpg,3,3,12,same,2012-01-14,
4,It Will Rain,Bruno Mars,https://charts-static.billboard.com/img/2011/10/bruno-mars-va7-53x53.jpg,4,3,14,same,2012-01-14,
5,Good Feeling,Flo Rida,https://charts-static.billboard.com/img/2011/09/flo-rida-8v1-53x53.jpg,6,4,14,up,2012-01-14,
6,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,https://charts-static.billboard.com/img/1840/12/lmfao-1qb-53x53.jpg,9,1,41,up,2012-01-14,
7,Ni**as in Paris,Jay Z Kanye West,https://charts-static.billboard.com/img/2011/08/jay-z-gbw-53x53.jpg,5,5,21,down,2012-01-14,
8,Set Fire To The Rain,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,7,7,18,down,2012-01-14,
9,Someone Like You,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,8,1,26,down,2012-01-14,
10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://charts-static.billboard.com/img/2011/07/gym-class-heroes-w0q-53x53.jpg,11,4,29,up,2012-01-14,
11,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,12,1,28,up,2012-01-14,
12,Dance (A$$),Big Sean Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/08/big-sean-820-53x53.jpg,10,10,13,down,2012-01-14,
13,Without You,David Guetta Featuring Usher,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,14,4,18,up,2012-01-14,
14,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/10/snoop-dogg-7vk-53x53.jpg,16,10,12,up,2012-01-14,
15,Red Solo Cup,Toby Keith,https://charts-static.billboard.com/img/2011/10/toby-keith-5au-53x53.jpg,18,15,10,up,2012-01-14,
16,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,https://charts-static.billboard.com/img/2011/10/t-pain-kj8-53x53.jpg,13,10,14,down,2012-01-14,
17,Work Out,J. Cole,https://charts-static.billboard.com/img/2011/07/j-cole-s1s-53x53.jpg,17,14,18,same,2012-01-14,
18,Headlines,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,15,13,21,down,2012-01-14,
19,Pumped Up Kicks,Foster The People,https://charts-static.billboard.com/img/2011/01/foster-the-people-prl-53x53.jpg,20,3,36,up,2012-01-14,
20,Mr. Know It All,Kelly Clarkson,https://charts-static.billboard.com/img/2011/09/kelly-clarkson-091-53x53.jpg,32,10,17,up,2012-01-14,
21,Domino,Jessie J,https://charts-static.billboard.com/img/2011/09/jessie-j-zrp-53x53.jpg,25,21,12,up,2012-01-14,
22,You Da One,Rihanna,https://charts-static.billboard.com/img/2011/11/rihanna-v3t-53x53.jpg,22,14,8,same,2012-01-14,
23,The Motto,Drake Featuring Lil Wayne,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,21,18,7,down,2012-01-14,
24,Not Over You,Gavin DeGraw,https://charts-static.billboard.com/img/2011/06/gavin-degraw-n1q-53x53.jpg,23,22,21,down,2012-01-14,
25,Super Bass,Nicki Minaj,https://charts-static.billboard.com/img/2011/02/nicki-minaj-thi-53x53.jpg,28,3,36,up,2012-01-14,
26,I Don't Want This Night To End,Luke Bryan,https://charts-static.billboard.com/img/2011/08/luke-bryan-kl4-53x53.jpg,26,22,14,same,2012-01-14,
27,Love You Like A Love Song,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2011/07/selena-gomez-scg-53x53.jpg,27,26,28,same,2012-01-14,
28,I Like It Like That,Hot Chelle Rae Featuring New Boyz,https://charts-static.billboard.com/img/2011/10/hot-chelle-rae-p7k-53x53.jpg,29,28,13,up,2012-01-14,
29,You Make Me Feel...,Cobra Starship Featuring Sabi,https://charts-static.billboard.com/img/2011/05/cobra-starship-g9t-53x53.jpg,31,7,25,up,2012-01-14,
30,Rolling In The Deep,Adele,https://charts-static.billboard.com/img/2010/12/adele-hdy-53x53.jpg,35,1,52,up,2012-01-14,
31,Safe & Sound,Taylor Swift Featuring The Civil Wars,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,30,30,2,down,2012-01-14,
32,It Girl,Jason Derulo,https://charts-static.billboard.com/img/2011/08/jason-derulo-3xq-53x53.jpg,34,17,21,up,2012-01-14,
33,International Love,Pitbull Featuring Chris Brown,https://charts-static.billboard.com/img/2011/06/pitbull-odu-53x53.jpg,33,30,9,same,2012-01-14,
34,Make Me Proud,Drake Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/10/drake-zwl-53x53.jpg,24,9,12,down,2012-01-14,
35,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",https://charts-static.billboard.com/img/2011/04/pitbull-odu-53x53.jpg,38,1,40,up,2012-01-14,
36,Just A Kiss,Lady Antebellum,https://charts-static.billboard.com/img/2011/05/lady-antebellum-g3u-53x53.jpg,37,7,35,up,2012-01-14,
37,Marry The Night,Lady Gaga,https://charts-static.billboard.com/img/2011/06/lady-gaga-gyl-53x53.jpg,39,29,8,up,2012-01-14,
38,Paradise,Coldplay,https://charts-static.billboard.com/img/2011/10/coldplay-j2u-53x53.jpg,43,15,16,up,2012-01-14,
39,God Gave Me You,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-53x53.jpg,46,22,25,up,2012-01-14,
40,Rack City,Tyga,https://charts-static.billboard.com/img/2011/10/tyga-ofy-53x53.jpg,44,40,6,up,2012-01-14,
41,Strange Clouds,B.o.B Featuring Lil Wayne,https://charts-static.billboard.com/img/2011/10/bob-1-t7h-53x53.jpg,41,7,14,same,2012-01-14,
42,Tattoos On This Town,Jason Aldean,https://charts-static.billboard.com/img/2010/11/jason-aldean-jfn-53x53.jpg,40,38,15,down,2012-01-14,
43,Ours,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,45,13,8,up,2012-01-14,
44,She Will,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2011/08/lil-wayne-9q6-53x53.jpg,36,3,20,down,2012-01-14,
45,Fly,Nicki Minaj Featuring Rihanna,https://charts-static.billboard.com/img/2010/12/nicki-minaj-thi-53x53.jpg,42,19,19,down,2012-01-14,
46,Blackout,Breathe Carolina,https://charts-static.billboard.com/img/2011/07/breathe-carolina-7mk-53x53.jpg,47,46,9,up,2012-01-14,
47,Drink In My Hand,Eric Church,https://charts-static.billboard.com/img/2011/08/eric-church-3cj-53x53.jpg,51,40,15,up,2012-01-14,
48,Easy,Rascal Flatts Featuring Natasha Bedingfield,https://charts-static.billboard.com/img/2010/12/rascal-flatts-o8u-53x53.jpg,50,43,23,up,2012-01-14,
49,Take Care,Drake Featuring Rihanna,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,49,9,7,same,2012-01-14,
50,A Thousand Years,Christina Perri,https://charts-static.billboard.com/img/2011/11/christina-perri-vd0-53x53.jpg,52,43,11,up,2012-01-14,
51,Turn Me On,David Guetta Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,62,37,5,up,2012-01-14,
52,Keep Me In Mind,Zac Brown Band,https://charts-static.billboard.com/img/2011/09/zac-brown-band-elb-53x53.jpg,53,35,14,up,2012-01-14,
53,Mistletoe,Justin Bieber,https://charts-static.billboard.com/img/2011/11/justin-bieber-3jm-53x53.jpg,19,11,10,down,2012-01-14,
54,Lotus Flower Bomb,Wale Featuring Miguel,https://charts-static.billboard.com/img/2011/10/wale-p1n-53x53.jpg,48,38,10,down,2012-01-14,
55,Let It Rain,David Nail Featuring Sarah Buxton,https://charts-static.billboard.com/img/2011/02/david-nail-c32-53x53.jpg,56,51,16,up,2012-01-14,
56,All Your Life,The Band Perry,https://charts-static.billboard.com/img/2011/08/the-band-perry-lzw-53x53.jpg,58,37,17,up,2012-01-14,
57,We Owned The Night,Lady Antebellum,https://charts-static.billboard.com/img/2011/09/lady-antebellum-g3u-53x53.jpg,59,31,20,up,2012-01-14,
58,The Trouble With Girls,Scotty McCreery,https://charts-static.billboard.com/img/2011/09/scotty-mccreery-qgz-53x53.jpg,55,55,8,down,2012-01-14,
59,You,Chris Young,https://charts-static.billboard.com/img/2011/07/chris-young-obk-53x53.jpg,60,52,11,up,2012-01-14,
60,Tonight Is The Night,Outasight,https://charts-static.billboard.com/img/2011/11/outasight-blu-53x53.jpg,54,54,6,down,2012-01-14,
61,Brighter Than The Sun,Colbie Caillat,https://charts-static.billboard.com/img/2011/06/colbie-caillat-961-53x53.jpg,63,60,20,up,2012-01-14,
62,When We Stand Together,Nickelback,https://charts-static.billboard.com/img/2011/10/nickelback-5lu-53x53.jpg,66,44,14,up,2012-01-14,
63,Bait A Hook,Justin Moore,https://charts-static.billboard.com/img/2011/08/justin-moore-mtw-53x53.jpg,73,63,5,up,2012-01-14,
64,The Champ,Nelly,https://charts-static.billboard.com/img/2012/01/nelly-fmf-53x53.jpg,,,,new,2012-01-14,
65,Wish You Were Here,Avril Lavigne,https://charts-static.billboard.com/img/2011/03/avril-lavigne-517-53x53.jpg,68,65,5,up,2012-01-14,
66,Party,Beyonce Featuring Andre 3000,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,65,50,13,down,2012-01-14,
67,Heartbeat,The Fray,https://charts-static.billboard.com/img/2011/10/the-fray-2ey-53x53.jpg,64,43,11,down,2012-01-14,
68,Can't Get Enough,J. Cole Featuring Trey Songz,https://charts-static.billboard.com/img/2011/10/j-cole-s1s-53x53.jpg,67,65,5,down,2012-01-14,
69,You The Boss,Rick Ross Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/10/rick-ross-oua-53x53.jpg,70,67,11,up,2012-01-14,
70,Scary Monsters And Nice Sprites,Skrillex,https://charts-static.billboard.com/img/2011/08/skrillex-m4h-53x53.jpg,69,69,2,down,2012-01-14,
71,Levels,Avicii,https://charts-static.billboard.com/img/2011/07/avicii-5vi-53x53.jpg,71,66,7,same,2012-01-14,
72,Wild Ones,Flo Rida Featuring Sia,https://charts-static.billboard.com/img/2012/01/flo-rida-8v1-53x53.jpg,57,57,2,down,2012-01-14,
73,I'm Gonna Love You Through It,Martina McBride,https://charts-static.billboard.com/img/2011/08/martina-mcbride-bwm-53x53.jpg,79,61,13,up,2012-01-14,
74,Alone With You,Jake Owen,https://charts-static.billboard.com/img/2011/08/jake-owen-17q-53x53.jpg,77,72,4,up,2012-01-14,
75,Rumour Has It,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,78,60,8,up,2012-01-14,
76,Mirror,Lil Wayne Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/09/lil-wayne-9q6-53x53.jpg,74,16,5,down,2012-01-14,
77,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,https://charts-static.billboard.com/img/2011/12/jeezy-g79-53x53.jpg,61,61,2,down,2012-01-14,
78,Storm Warning,Hunter Hayes,Not supported yet,84,78,7,up,2012-01-14,
79,Lonely Boy,The Black Keys,https://charts-static.billboard.com/img/2011/11/the-black-keys-3bo-53x53.jpg,82,64,8,up,2012-01-14,
80,Blunt Blowin,Lil Wayne,https:https://charts-static.billboard.com/img/2011/09/lil-wayne-9q6-87x87.jpg,72,33,6,down,2012-01-14,
81,Countdown,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,80,71,11,down,2012-01-14,
82,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,https://charts-static.billboard.com/img/2011/11/gym-class-heroes-w0q-53x53.jpg,83,82,3,up,2012-01-14,
83,Donald Trump,Mac Miller,https://charts-static.billboard.com/img/2011/06/mac-miller-l9d-53x53.jpg,75,75,7,down,2012-01-14,
84,Party On Fifth Ave.,Mac Miller,https://charts-static.billboard.com/img/2011/11/mac-miller-l9d-53x53.jpg,90,64,4,up,2012-01-14,
85,Strip,Chris Brown Featuring Kevin K-MAC McCall,https://charts-static.billboard.com/img/2011/10/chris-brown-cte-53x53.jpg,92,85,3,up,2012-01-14,
86,Love On Top,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,89,20,7,up,2012-01-14,
87,Camouflage,Brad Paisley,https://charts-static.billboard.com/img/2011/10/brad-paisley-ws4-53x53.jpg,98,87,5,up,2012-01-14,
88,Home,Dierks Bentley,https://charts-static.billboard.com/img/2011/10/dierks-bentley-yjg-53x53.jpg,95,70,8,up,2012-01-14,
89,Shake It Out,Florence + The Machine,https://charts-static.billboard.com/img/2011/10/florence-the-machine-zs3-53x53.jpg,96,79,10,up,2012-01-14,
