rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
57,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,https://charts-static.billboard.com/img/1981/08/mike-post-ige-53x53.jpg,,57,10,20,same,1982-01-02
58,Little Darlin',Sheila,https://charts-static.billboard.com/img/1981/12/sheila-f53-53x53.jpg,,58,58,5,same,1982-01-02
59,Falling In Love,Balance,https://charts-static.billboard.com/img/1981/11/balance-xmu-53x53.jpg,,59,59,7,same,1982-01-02
60,Could It Be Love,Jennifer Warnes,https://charts-static.billboard.com/img/1981/12/jennifer-warnes-hfm-53x53.jpg,,60,60,5,same,1982-01-02
61,Sea Of Love,Del Shannon,https://charts-static.billboard.com/img/1981/12/del-shannon-4o5-53x53.jpg,,61,61,4,same,1982-01-02
62,Living Eyes,Bee Gees,https://charts-static.billboard.com/img/1981/11/bee-gees-uc7-53x53.jpg,,62,45,9,same,1982-01-02
63,Somewhere Down The Road,Barry Manilow,https://charts-static.billboard.com/img/1981/12/barry-manilow-0ni-53x53.jpg,,63,63,3,same,1982-01-02
64,Anyone Can See,Irene Cara,https://charts-static.billboard.com/img/1981/11/irene-cara-md3-53x53.jpg,,64,64,6,same,1982-01-02
65,Wkrp In Cincinnati,Steve Carlisle,Not supported yet,,65,65,7,same,1982-01-02
66,Just Once,Quincy Jones Featuring James Ingram,https://charts-static.billboard.com/img/1981/08/quincy-jones-i06-53x53.jpg,,66,17,21,same,1982-01-02
67,Feel Like A Number,Bob Seger & The Silver Bullet Band,https://charts-static.billboard.com/img/1981/12/bob-seger-moj-53x53.jpg,,67,67,3,same,1982-01-02
68,Keeping Our Love Alive,Henry Paul Band,Not supported yet,,68,68,4,same,1982-01-02
69,I've Done Everything For You,Rick Springfield,https://charts-static.billboard.com/img/1981/08/rick-springfield-ind-53x53.jpg,,69,8,20,same,1982-01-02
70,Closer To The Heart,Rush,https://charts-static.billboard.com/img/1977/11/rush-7i2-53x53.jpg,,70,70,8,same,1982-01-02
71,Abacab,Genesis,Not supported yet,,71,71,2,same,1982-01-02
72,Those Good Old Dreams,Carpenters,https://charts-static.billboard.com/img/1981/12/carpenters-s0f-53x53.jpg,,72,72,3,same,1982-01-02
73,One Hundred Ways,Quincy Jones Featuring James Ingram,https://charts-static.billboard.com/img/1981/12/quincy-jones-i06-53x53.jpg,,73,73,3,same,1982-01-02
74,The Night Owls,Little River Band,https://charts-static.billboard.com/img/1981/08/little-river-band-45x-53x53.jpg,,74,6,20,same,1982-01-02
75,Every Home Should Have One,Patti Austin,https://charts-static.billboard.com/img/1981/12/patti-austin-ewm-53x53.jpg,,75,75,4,same,1982-01-02
76,The Woman In Me,Crystal Gayle,https://charts-static.billboard.com/img/1981/12/crystal-gayle-sqh-53x53.jpg,,76,76,5,same,1982-01-02
77,Love Is Like A Rock,Donnie Iris,https://charts-static.billboard.com/img/1981/12/donnie-iris-kmh-53x53.jpg,,77,77,3,same,1982-01-02
78,A World Without Heroes,KISS,https://charts-static.billboard.com/img/1981/12/kiss-sus-53x53.jpg,,78,78,4,same,1982-01-02
79,When She Was My Girl,Four Tops,https://charts-static.billboard.com/img/1981/08/four-tops-oo1-53x53.jpg,,79,11,21,same,1982-01-02
80,Southern Pacific,Neil Young/Crazy Horse,https://charts-static.billboard.com/img/1981/11/neil-young-3mr-53x53.jpg,,80,80,2,same,1982-01-02
81,Sausalito Summernight,Diesel,https://charts-static.billboard.com/img/1981/09/diesel-8c8-53x53.jpg,,81,25,17,same,1982-01-02
82,Through The Years,Kenny Rogers,https://charts-static.billboard.com/img/1981/12/kenny-rogers-vja-53x53.jpg,,82,82,2,same,1982-01-02
83,Crazy (Keep On Falling),The John Hall Band,https://charts-static.billboard.com/img/1981/11/the-john-hall-band-3s5-53x53.jpg,,83,83,2,same,1982-01-02
84,Runaway Rita,Leif Garrett,https://charts-static.billboard.com/img/1981/12/leif-garrett-tjn-53x53.jpg,,84,84,5,same,1982-01-02
85,Tonight Tonight,Bill Champlin,https://charts-static.billboard.com/img/1981/12/bill-champlin-uid-53x53.jpg,,85,85,2,same,1982-01-02
86,We're In This Love Together,Al Jarreau,https://charts-static.billboard.com/img/1981/07/al-jarreau-cux-53x53.jpg,,86,15,23,same,1982-01-02
87,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,https://charts-static.billboard.com/img/1981/06/carl-carlton-caa-53x53.jpg,,87,22,20,same,1982-01-02
88,Chariots Of Fire - Titles,Vangelis,Not supported yet,,88,88,4,same,1982-01-02
89,Blaze Of Glory,Kenny Rogers,https://charts-static.billboard.com/img/1981/11/kenny-rogers-vja-53x53.jpg,,89,66,7,same,1982-01-02
90,For Your Eyes Only,Sheena Easton,https://charts-static.billboard.com/img/1981/07/sheena-easton-wvg-53x53.jpg,,90,4,24,same,1982-01-02
91,Can't Hold Back (Your Loving),Kano,https://charts-static.billboard.com/img/1981/11/kano-jqt-53x53.jpg,,91,91,2,same,1982-01-02
92,It's My Party,Dave Stewart and Barbara Gaskin,https://charts-static.billboard.com/img/1981/12/dave-stewart-ovr-53x53.jpg,,92,92,3,same,1982-01-02
93,Better Things,The Kinks,https://charts-static.billboard.com/img/1981/11/the-kinks-55s-53x53.jpg,,93,93,6,same,1982-01-02
94,Super Freak (Part I),Rick James,https://charts-static.billboard.com/img/1981/08/rick-james-bwv-53x53.jpg,,94,16,22,same,1982-01-02
95,Endless Love,Diana Ross & Lionel Richie,https://charts-static.billboard.com/img/1840/12/diana-ross-k7w-53x53.jpg,,95,1,26,same,1982-01-02
96,Hard To Say,Dan Fogelberg,https://charts-static.billboard.com/img/1981/08/dan-fogelberg-4ox-53x53.jpg,,96,7,19,same,1982-01-02
97,Controversy,Prince,https://charts-static.billboard.com/img/1981/09/prince-vp8-53x53.jpg,,97,70,11,same,1982-01-02
98,"I Want You, I Need You",Chris Christian,Not supported yet,,98,37,14,same,1982-01-02
99,Twilight,Electric Light Orchestra,https://charts-static.billboard.com/img/1981/10/electric-light-orchestra-jef-53x53.jpg,,99,38,11,same,1982-01-02
100,Sharing The Love,Rufus With Chaka Khan,https://charts-static.billboard.com/img/1981/10/chaka-khan-h18-53x53.jpg,,100,91,5,same,1982-01-02
1,Physical,Olivia Newton-John,https://charts-static.billboard.com/img/1981/10/olivia-newton-john-hxh-53x53.jpg,8,1,1,15,same,1982-01-09
2,Waiting For A Girl Like You,Foreigner,https://charts-static.billboard.com/img/1981/10/foreigner-kky-53x53.jpg,,2,2,14,same,1982-01-09
3,Let's Groove,"Earth, Wind & Fire",https://charts-static.billboard.com/img/1840/12/earth-wind-fire-m7o-53x53.jpg,,3,3,15,same,1982-01-09
4,I Can't Go For That (No Can Do),Daryl Hall John Oates,Not supported yet,,4,4,9,same,1982-01-09
5,Young Turks,Rod Stewart,https://charts-static.billboard.com/img/1981/10/rod-stewart-icm-53x53.jpg,,5,5,13,same,1982-01-09
6,Harden My Heart,Quarterflash,https://charts-static.billboard.com/img/1981/10/quarterflash-omq-53x53.jpg,,6,6,13,same,1982-01-09
7,Leather And Lace,Stevie Nicks With Don Henley,https://charts-static.billboard.com/img/1981/10/stevie-nicks-dt0-53x53.jpg,,8,7,12,up,1982-01-09
8,Centerfold,The J. Geils Band,https://charts-static.billboard.com/img/1981/11/the-j-geils-band-etm-53x53.jpg,,11,8,10,up,1982-01-09
9,Turn Your Love Around,George Benson,https://charts-static.billboard.com/img/1981/10/george-benson-qb2-53x53.jpg,,14,9,12,up,1982-01-09
10,Trouble,Lindsey Buckingham,https://charts-static.billboard.com/img/1981/10/lindsey-buckingham-p93-53x53.jpg,,10,10,12,same,1982-01-09
11,Yesterday's Songs,Neil Diamond,https://charts-static.billboard.com/img/1981/11/neil-diamond-4va-53x53.jpg,,12,11,10,up,1982-01-09
12,Comin' In And Out Of Your Life,Barbra Streisand,https://charts-static.billboard.com/img/1981/11/barbra-streisand-2i4-53x53.jpg,,13,12,9,up,1982-01-09
13,The Sweetest Thing (I've Ever Known),Juice Newton,https://charts-static.billboard.com/img/1981/10/juice-newton-n90-53x53.jpg,,15,13,13,up,1982-01-09
14,Hooked On Classics,Royal Philharmonic Orchestra,https://charts-static.billboard.com/img/1981/10/royal-philharmonic-orchestra-3od-53x53.jpg,,16,14,11,up,1982-01-09
15,Why Do Fools Fall In Love,Diana Ross,https://charts-static.billboard.com/img/1981/10/diana-ross-1zl-53x53.jpg,,7,7,13,down,1982-01-09
16,Cool Night,Paul Davis,https://charts-static.billboard.com/img/1981/11/paul-davis-6mn-53x53.jpg,,18,16,10,up,1982-01-09
17,Take My Heart (You Can Have It If You Want It),Kool & The Gang,https://charts-static.billboard.com/img/1981/10/kool-the-gang-bbp-53x53.jpg,,17,17,13,same,1982-01-09
18,Don't Stop Believin',Journey,https://charts-static.billboard.com/img/1981/08/journey-9r5-53x53.jpg,,9,9,11,down,1982-01-09
19,Someone Could Lose A Heart Tonight,Eddie Rabbitt,https://charts-static.billboard.com/img/1981/11/eddie-rabbitt-sm6-53x53.jpg,,21,19,9,up,1982-01-09
20,Waiting On A Friend,The Rolling Stones,https://charts-static.billboard.com/img/1981/12/the-rolling-stones-3a7-53x53.jpg,,26,20,6,up,1982-01-09
21,Shake It Up,The Cars,https://charts-static.billboard.com/img/1981/11/the-cars-ndj-53x53.jpg,,24,21,8,up,1982-01-09
22,I Wouldn't Have Missed It For The World,Ronnie Milsap,https://charts-static.billboard.com/img/1981/10/ronnie-milsap-qvq-53x53.jpg,,23,22,12,up,1982-01-09
23,Leader Of The Band,Dan Fogelberg,https://charts-static.billboard.com/img/1981/11/dan-fogelberg-4ox-53x53.jpg,,33,23,7,up,1982-01-09
24,Come Go With Me,The Beach Boys,https://charts-static.billboard.com/img/1981/11/the-beach-boys-nds-53x53.jpg,,30,24,8,up,1982-01-09
25,Steal The Night,Stevie Woods,Not supported yet,,25,25,18,same,1982-01-09
26,She's Got A Way,Billy Joel,https://charts-static.billboard.com/img/1981/11/billy-joel-9l9-53x53.jpg,,28,26,8,up,1982-01-09
27,Our Lips Are Sealed,Go-Go's,Not supported yet,,27,20,20,same,1982-01-09
28,You Could Have Been With Me,Sheena Easton,https://charts-static.billboard.com/img/1981/11/sheena-easton-wvg-53x53.jpg,,32,28,7,up,1982-01-09
29,Under Pressure,Queen & David Bowie,https://charts-static.billboard.com/img/1981/11/queen-m21-53x53.jpg,,31,29,10,up,1982-01-09
30,Take It Easy On Me,Little River Band,https://charts-static.billboard.com/img/1981/12/little-river-band-45x-53x53.jpg,,35,30,6,up,1982-01-09
31,Oh No,Commodores,https://charts-static.billboard.com/img/1981/09/commodores-lju-53x53.jpg,,19,4,16,down,1982-01-09
32,Sweet Dreams,Air Supply,https://charts-static.billboard.com/img/1981/12/air-supply-6x5-53x53.jpg,,42,32,5,up,1982-01-09
33,Every Little Thing She Does Is Magic,The Police,https://charts-static.billboard.com/img/1981/09/the-police-yho-53x53.jpg,,20,3,16,down,1982-01-09
34,Here I Am (Just When I Thought I Was Over You),Air Supply,https://charts-static.billboard.com/img/1981/09/air-supply-6x5-53x53.jpg,,22,5,16,down,1982-01-09
35,Love Is Alright Tonite,Rick Springfield,https://charts-static.billboard.com/img/1981/12/rick-springfield-ind-53x53.jpg,,40,35,6,up,1982-01-09
36,Castles In The Air,Don McLean,https://charts-static.billboard.com/img/1981/10/don-mclean-zii-53x53.jpg,,36,36,11,same,1982-01-09
37,More Than Just The Two Of Us,Sneaker,Not supported yet,,37,37,11,same,1982-01-09
38,"My Girl (Gone, Gone, Gone)",Chilliwack,https://charts-static.billboard.com/img/1981/09/chilliwack-av7-53x53.jpg,,29,22,16,down,1982-01-09
39,Heart Like A Wheel,The Steve Miller Band,https://charts-static.billboard.com/img/1981/10/the-steve-miller-band-s0o-53x53.jpg,,34,24,11,down,1982-01-09
40,Working For The Weekend,Loverboy,https://charts-static.billboard.com/img/1981/11/loverboy-e51-53x53.jpg,,41,40,9,up,1982-01-09
41,Love In The First Degree,Alabama,https://charts-static.billboard.com/img/1981/11/alabama-ggf-53x53.jpg,,44,41,9,up,1982-01-09
42,Key Largo,Bertie Higgins,https://charts-static.billboard.com/img/1981/11/bertie-higgins-vm8-53x53.jpg,,47,42,9,up,1982-01-09
43,Private Eyes,Daryl Hall John Oates,Not supported yet,,38,1,20,down,1982-01-09
44,All Our Tomorrows,Eddie Schwartz,Not supported yet,,54,44,5,up,1982-01-09
45,If I Were You,Lulu,https://charts-static.billboard.com/img/1981/11/lulu-kn3-53x53.jpg,,46,45,8,up,1982-01-09
46,My Kinda Lover,Billy Squier,https://charts-static.billboard.com/img/1981/11/billy-squier-nam-53x53.jpg,,51,46,7,up,1982-01-09
47,Start Me Up,The Rolling Stones,https://charts-static.billboard.com/img/1981/08/the-rolling-stones-3a7-53x53.jpg,,39,2,21,down,1982-01-09
48,Let Me Love You Once,Greg Lake,https://charts-static.billboard.com/img/1981/11/greg-lake-2n0-53x53.jpg,,48,48,8,same,1982-01-09
49,Somewhere Down The Road,Barry Manilow,https://charts-static.billboard.com/img/1981/12/barry-manilow-0ni-53x53.jpg,,63,49,4,up,1982-01-09
50,Breakin' Away,Al Jarreau,https://charts-static.billboard.com/img/1981/12/al-jarreau-cux-53x53.jpg,,56,50,6,up,1982-01-09
51,Sea Of Love,Del Shannon,https://charts-static.billboard.com/img/1981/12/del-shannon-4o5-53x53.jpg,,61,51,5,up,1982-01-09
52,Little Darlin',Sheila,https://charts-static.billboard.com/img/1981/12/sheila-f53-53x53.jpg,,58,52,6,up,1982-01-09
53,The Old Songs,Barry Manilow,https://charts-static.billboard.com/img/1981/10/barry-manilow-0ni-53x53.jpg,,43,15,14,down,1982-01-09
54,Could It Be Love,Jennifer Warnes,https://charts-static.billboard.com/img/1981/12/jennifer-warnes-hfm-53x53.jpg,,60,54,6,up,1982-01-09
55,Feel Like A Number,Bob Seger & The Silver Bullet Band,https://charts-static.billboard.com/img/1981/12/bob-seger-moj-53x53.jpg,,67,55,4,up,1982-01-09
56,Arthur's Theme (Best That You Can Do),Christopher Cross,https://charts-static.billboard.com/img/1981/08/christopher-cross-r4j-53x53.jpg,,45,1,22,down,1982-01-09
57,Abacab,Genesis,Not supported yet,,71,57,3,up,1982-01-09
58,Keeping Our Love Alive,Henry Paul Band,Not supported yet,,68,58,5,up,1982-01-09
59,Falling In Love,Balance,https://charts-static.billboard.com/img/1981/11/balance-xmu-53x53.jpg,,59,59,8,same,1982-01-09
60,Poor Man's Son,Survivor,https://charts-static.billboard.com/img/1981/10/survivor-yca-53x53.jpg,,55,33,13,down,1982-01-09
61,No Reply At All,Genesis,Not supported yet,,49,29,16,down,1982-01-09
62,Never Too Much,Luther Vandross,https://charts-static.billboard.com/img/1981/10/luther-vandross-wv3-53x53.jpg,,50,33,14,down,1982-01-09
63,Wrack My Brain,Ringo Starr,https://charts-static.billboard.com/img/1981/11/ringo-starr-oai-53x53.jpg,,52,38,10,down,1982-01-09
64,Those Good Old Dreams,Carpenters,https://charts-static.billboard.com/img/1981/12/carpenters-s0f-53x53.jpg,,72,64,4,up,1982-01-09
65,Wkrp In Cincinnati,Steve Carlisle,Not supported yet,,65,65,8,same,1982-01-09
66,Tryin' To Live My Life Without You,Bob Seger,https://charts-static.billboard.com/img/1981/09/bob-seger-moj-53x53.jpg,,53,5,18,down,1982-01-09
67,Love Is Like A Rock,Donnie Iris,https://charts-static.billboard.com/img/1981/12/donnie-iris-kmh-53x53.jpg,,77,67,4,up,1982-01-09
68,Through The Years,Kenny Rogers,https://charts-static.billboard.com/img/1981/12/kenny-rogers-vja-53x53.jpg,,82,68,3,up,1982-01-09
69,Closer To The Heart,Rush,https://charts-static.billboard.com/img/1977/11/rush-7i2-53x53.jpg,,70,69,9,up,1982-01-09
70,One Hundred Ways,Quincy Jones Featuring James Ingram,https://charts-static.billboard.com/img/1981/12/quincy-jones-i06-53x53.jpg,,73,70,4,up,1982-01-09
71,Every Home Should Have One,Patti Austin,https://charts-static.billboard.com/img/1981/12/patti-austin-ewm-53x53.jpg,,75,71,5,up,1982-01-09
72,Southern Pacific,Neil Young/Crazy Horse,https://charts-static.billboard.com/img/1981/11/neil-young-3mr-53x53.jpg,,80,72,3,up,1982-01-09
73,Crazy (Keep On Falling),The John Hall Band,https://charts-static.billboard.com/img/1981/11/the-john-hall-band-3s5-53x53.jpg,,83,73,3,up,1982-01-09
74,A World Without Heroes,KISS,https://charts-static.billboard.com/img/1981/12/kiss-sus-53x53.jpg,,78,74,5,up,1982-01-09
75,Tonight Tonight,Bill Champlin,https://charts-static.billboard.com/img/1981/12/bill-champlin-uid-53x53.jpg,,85,75,3,up,1982-01-09
76,Pac-Man Fever,Buckner & Garcia,Not supported yet,,,,,new,1982-01-09
77,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,https://charts-static.billboard.com/img/1981/08/mike-post-ige-53x53.jpg,,57,10,21,down,1982-01-09
78,Living Eyes,Bee Gees,https://charts-static.billboard.com/img/1981/11/bee-gees-uc7-53x53.jpg,,62,45,10,down,1982-01-09
79,Anyone Can See,Irene Cara,https://charts-static.billboard.com/img/1981/11/irene-cara-md3-53x53.jpg,,64,64,7,down,1982-01-09
80,"Mirror, Mirror",Diana Ross,Not supported yet,,,,,new,1982-01-09
81,Let The Feeling Flow,Peabo Bryson,Not supported yet,,,,,new,1982-01-09
82,Just Once,Quincy Jones Featuring James Ingram,https://charts-static.billboard.com/img/1981/08/quincy-jones-i06-53x53.jpg,,66,17,22,down,1982-01-09
83,"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,Not supported yet,,,,,new,1982-01-09
84,Runaway Rita,Leif Garrett,https://charts-static.billboard.com/img/1981/12/leif-garrett-tjn-53x53.jpg,,84,84,6,same,1982-01-09
85,Chariots Of Fire - Titles,Vangelis,Not supported yet,,88,85,5,up,1982-01-09
86,I've Done Everything For You,Rick Springfield,https://charts-static.billboard.com/img/1981/08/rick-springfield-ind-53x53.jpg,,69,8,21,down,1982-01-09
87,When All Is Said And Done,ABBA,Not supported yet,,,,,new,1982-01-09
88,It's My Party,Dave Stewart and Barbara Gaskin,https://charts-static.billboard.com/img/1981/12/dave-stewart-ovr-53x53.jpg,,92,88,4,up,1982-01-09
89,Can't Hold Back (Your Loving),Kano,https://charts-static.billboard.com/img/1981/11/kano-jqt-53x53.jpg,,91,89,3,up,1982-01-09
90,The Night Owls,Little River Band,https://charts-static.billboard.com/img/1981/08/little-river-band-45x-53x53.jpg,,74,6,21,down,1982-01-09
91,The Woman In Me,Crystal Gayle,https://charts-static.billboard.com/img/1981/12/crystal-gayle-sqh-53x53.jpg,,76,76,6,down,1982-01-09
92,Better Things,The Kinks,https://charts-static.billboard.com/img/1981/11/the-kinks-55s-53x53.jpg,,93,92,7,up,1982-01-09
93,When She Was My Girl,Four Tops,https://charts-static.billboard.com/img/1981/08/four-tops-oo1-53x53.jpg,,79,11,22,down,1982-01-09
94,Sausalito Summernight,Diesel,https://charts-static.billboard.com/img/1981/09/diesel-8c8-53x53.jpg,,81,25,18,down,1982-01-09
95,We're In This Love Together,Al Jarreau,https://charts-static.billboard.com/img/1981/07/al-jarreau-cux-53x53.jpg,,86,15,24,down,1982-01-09
96,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,https://charts-static.billboard.com/img/1981/06/carl-carlton-caa-53x53.jpg,,87,22,21,down,1982-01-09
97,Blaze Of Glory,Kenny Rogers,https://charts-static.billboard.com/img/1981/11/kenny-rogers-vja-53x53.jpg,,89,66,8,down,1982-01-09
98,For Your Eyes Only,Sheena Easton,https://charts-static.billboard.com/img/1981/07/sheena-easton-wvg-53x53.jpg,,90,4,25,down,1982-01-09
99,Super Freak (Part I),Rick James,https://charts-static.billboard.com/img/1981/08/rick-james-bwv-53x53.jpg,,94,16,23,down,1982-01-09
