rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
21,Die A Happy Man,Thomas Rhett,https://charts-static.billboard.com/img/2015/10/thomas-rhett-r0o-53x53.jpg,,25,21,13,up,2016-01-02
22,White Iverson,Post Malone,https://charts-static.billboard.com/img/2015/06/post-malone-tp6-53x53.jpg,,23,22,15,up,2016-01-02
23,Wildest Dreams,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,18,5,17,down,2016-01-02
24,Mary Did You Know,Jordan Smith,https://charts-static.billboard.com/img/2016/01/jordan-smith-bo9-53x53.jpg,,,,,new,2016-01-02
25,Lean On,Major Lazer & DJ Snake Featuring MO,https://charts-static.billboard.com/img/2015/03/major-lazer-gnw-53x53.jpg,,17,4,37,down,2016-01-02
26,Roses,The Chainsmokers Featuring Rozes,https://charts-static.billboard.com/img/2015/07/the-chainsmokers-39n-53x53.jpg,,29,26,9,up,2016-01-02
27,Watch Me,Silento,https://charts-static.billboard.com/img/2015/03/silento-7d0-53x53.jpg,,26,3,43,down,2016-01-02
28,Say It,Tory Lanez,https://charts-static.billboard.com/img/2015/08/tory-lanez-hvy-53x53.jpg,,30,28,9,up,2016-01-02
29,Burning House,Cam,https://charts-static.billboard.com/img/2015/06/cam-jnk-53x53.jpg,,47,29,23,up,2016-01-02
30,Confident,Demi Lovato,https://charts-static.billboard.com/img/2015/10/demi-lovato-rh9-53x53.jpg,,31,21,11,up,2016-01-02
31,Trap Queen,Fetty Wap,https://charts-static.billboard.com/img/2015/01/fetty-wap-vik-53x53.jpg,,27,2,48,down,2016-01-02
32,Perfect,One Direction,Not supported yet,,32,10,9,same,2016-01-02
33,Focus,Ariana Grande,https://charts-static.billboard.com/img/2015/10/ariana-grande-ypy-53x53.jpg,,24,7,7,down,2016-01-02
34,Break Up In A Small Town,Sam Hunt,https://charts-static.billboard.com/img/2014/08/sam-hunt-2mf-53x53.jpg,,34,32,11,same,2016-01-02
35,Where Ya At,Future Featuring Drake,https://charts-static.billboard.com/img/2015/08/future-l22-53x53.jpg,,35,28,22,same,2016-01-02
36,No Role Modelz,J. Cole,https://charts-static.billboard.com/img/2014/12/j-cole-s1s-53x53.jpg,,37,36,18,up,2016-01-02
37,Locked Away,R. City Featuring Adam Levine,https://charts-static.billboard.com/img/2015/07/r-city-xtd-53x53.jpg,,33,6,22,down,2016-01-02
38,Rockin' Around The Christmas Tree,Brenda Lee,https://charts-static.billboard.com/img/1960/12/brenda-lee-liu-53x53.jpg,,44,14,14,up,2016-01-02
39,Where Are U Now,Skrillex & Diplo With Justin Bieber,https://charts-static.billboard.com/img/2015/03/skrillex-m4h-53x53.jpg,,38,8,42,down,2016-01-02
40,"Me, Myself & I",G-Eazy x Bebe Rexha,https://charts-static.billboard.com/img/2015/11/g-eazy-4o5-53x53.jpg,,36,36,7,down,2016-01-02
41,Hide Away,Daya,https://charts-static.billboard.com/img/2015/09/daya-6d7-53x53.jpg,,48,41,13,up,2016-01-02
42,See You Again,Wiz Khalifa Featuring Charlie Puth,https://charts-static.billboard.com/img/2015/03/wiz-khalifa-b1e-53x53.jpg,,41,1,41,down,2016-01-02
43,Good For You,Selena Gomez Featuring A$AP Rocky,https://charts-static.billboard.com/img/2015/07/selena-gomez-scg-53x53.jpg,,40,5,26,down,2016-01-02
44,Adventure Of A Lifetime,Coldplay,https://charts-static.billboard.com/img/2015/11/coldplay-j2u-53x53.jpg,,39,39,6,down,2016-01-02
45,Again,Fetty Wap,https://charts-static.billboard.com/img/2015/08/fetty-wap-vik-53x53.jpg,,42,33,19,down,2016-01-02
46,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,https://charts-static.billboard.com/img/2015/12/shawn-mendes-drf-53x53.jpg,,52,46,5,up,2016-01-02
47,Cake By The Ocean,DNCE,https://charts-static.billboard.com/img/2015/10/dnce-qun-53x53.jpg,,63,47,9,up,2016-01-02
48,Exchange,Bryson Tiller,https://charts-static.billboard.com/img/2015/10/bryson-tiller-ufm-53x53.jpg,,53,48,8,up,2016-01-02
49,Cheerleader,OMI,https://charts-static.billboard.com/img/2015/02/omi-z6g-53x53.jpg,,43,1,35,down,2016-01-02
50,Drag Me Down,One Direction,Not supported yet,,46,3,20,down,2016-01-02
51,My House,Flo Rida,https://charts-static.billboard.com/img/2015/07/flo-rida-8v1-53x53.jpg,,55,51,6,up,2016-01-02
52,Hit The Quan,iLoveMemphis,https://charts-static.billboard.com/img/2015/08/ilovememphis-pku-53x53.jpg,,45,15,18,down,2016-01-02
53,Back Up,DeJ Loaf Featuring Big Sean,https://charts-static.billboard.com/img/2015/08/dej-loaf-5hf-53x53.jpg,,49,47,11,down,2016-01-02
54,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,https://charts-static.billboard.com/img/2015/11/missy-elliott-zjj-53x53.jpg,,57,22,6,up,2016-01-02
55,When We Were Young,Adele,https://charts-static.billboard.com/img/2015/12/adele-hdy-53x53.jpg,,78,22,4,up,2016-01-02
56,Burning House,Emily Ann Roberts,Not supported yet,,,,,new,2016-01-02
57,Down In The DM,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2015/11/yo-gotti-w7z-53x53.jpg,,68,57,3,up,2016-01-02
58,Stay A Little Longer,Brothers Osborne,https://charts-static.billboard.com/img/2015/04/brothers-osborne-fo0-53x53.jpg,,59,58,11,up,2016-01-02
59,I'll Show You,Justin Bieber,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,51,19,7,down,2016-01-02
60,One Call Away,Charlie Puth,https://charts-static.billboard.com/img/2015/11/charlie-puth-w4y-53x53.jpg,,75,60,3,up,2016-01-02
61,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,https://charts-static.billboard.com/img/2015/08/luke-bryan-kl4-53x53.jpg,,67,61,4,up,2016-01-02
62,Hands To Myself,Selena Gomez,https://charts-static.billboard.com/img/2015/10/selena-gomez-scg-53x53.jpg,,77,62,2,up,2016-01-02
63,Gonna,Blake Shelton,https://charts-static.billboard.com/img/2015/08/blake-shelton-22w-53x53.jpg,,54,54,14,down,2016-01-02
64,Back To Sleep,Chris Brown,https://charts-static.billboard.com/img/2015/11/chris-brown-cte-53x53.jpg,,,,,new,2016-01-02
65,The Fix,Nelly Featuring Jeremih,https://charts-static.billboard.com/img/2015/09/nelly-fmf-53x53.jpg,,62,62,12,down,2016-01-02
66,Gonna Know We Were Here,Jason Aldean,https://charts-static.billboard.com/img/2014/10/jason-aldean-jfn-53x53.jpg,,65,62,10,down,2016-01-02
67,Used To Love You,Gwen Stefani,https://charts-static.billboard.com/img/2015/11/gwen-stefani-72d-53x53.jpg,,56,52,5,down,2016-01-02
68,Do It Like Me,DLOW,https://charts-static.billboard.com/img/2015/11/dlow-j68-53x53.jpg,,60,45,6,down,2016-01-02
69,You Should Be Here,Cole Swindell,https://charts-static.billboard.com/img/2016/01/cole-swindell-lq3-53x53.jpg,,,,,new,2016-01-02
70,Big Rings,Drake & Future,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,64,52,13,down,2016-01-02
71,I Got The Boy,Jana Kramer,https://charts-static.billboard.com/img/2015/02/jana-kramer-v17-53x53.jpg,,71,71,10,same,2016-01-02
72,Climb Every Mountain,Jordan Smith,https://charts-static.billboard.com/img/2016/01/jordan-smith-bo9-53x53.jpg,,,,,new,2016-01-02
73,I Love This Life,LOCASH,https://charts-static.billboard.com/img/2015/03/locash-ly1-53x53.jpg,,74,73,8,up,2016-01-02
74,Back To Back,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,66,21,20,down,2016-01-02
75,Lay It All On Me,Rudimental Featuring Ed Sheeran,https://charts-static.billboard.com/img/2015/10/rudimental-wzb-53x53.jpg,,58,48,11,down,2016-01-02
76,Top Of The World,Tim McGraw,https://charts-static.billboard.com/img/2015/08/tim-mcgraw-j7r-53x53.jpg,,73,73,10,down,2016-01-02
77,Stand By You,Rachel Platten,https://charts-static.billboard.com/img/2015/10/rachel-platten-lel-53x53.jpg,,61,61,5,down,2016-01-02
78,Best Friend,Young Thug,https://charts-static.billboard.com/img/2015/11/young-thug-288-53x53.jpg,,72,72,4,down,2016-01-02
79,Irresistible,Fall Out Boy,https://charts-static.billboard.com/img/2015/01/fall-out-boy-zhw-53x53.jpg,,84,77,5,up,2016-01-02
80,New Americana,Halsey,https://charts-static.billboard.com/img/2015/07/halsey-7xl-53x53.jpg,,82,80,12,up,2016-01-02
81,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,https://charts-static.billboard.com/img/2015/10/lil-dicky-ijo-53x53.jpg,,87,71,8,up,2016-01-02
82,The Feeling,Justin Bieber Featuring Halsey,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,70,31,5,down,2016-01-02
83,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,https://charts-static.billboard.com/img/2015/07/ty-dolla-sign-mgi-53x53.jpg,,81,63,14,down,2016-01-02
84,Come Get Her,Rae Sremmurd,https://charts-static.billboard.com/img/2015/03/rae-sremmurd-f07-53x53.jpg,,79,56,14,down,2016-01-02
85,Nothin' Like You,Dan + Shay,https://charts-static.billboard.com/img/2015/03/dan-shay-zji-53x53.jpg,,69,51,19,down,2016-01-02
86,Good To Be Alive (Hallelujah),Andy Grammer,https://charts-static.billboard.com/img/2015/10/andy-grammer-oyn-53x53.jpg,,,,,new,2016-01-02
87,Dibs,Kelsea Ballerini,https://charts-static.billboard.com/img/2015/07/kelsea-ballerini-t5m-53x53.jpg,,86,86,7,down,2016-01-02
88,Strip It Down,Luke Bryan,https://charts-static.billboard.com/img/2015/08/luke-bryan-kl4-53x53.jpg,,80,30,20,down,2016-01-02
89,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",https://charts-static.billboard.com/img/2015/09/macklemore-ryan-lewis-th1-53x53.jpg,,76,12,17,down,2016-01-02
90,God Only Knows,Jordan Smith & Adam Levine,https://charts-static.billboard.com/img/2016/01/jordan-smith-bo9-53x53.jpg,,,,,new,2016-01-02
91,Backroad Song,Granger Smith,https://charts-static.billboard.com/img/2015/04/granger-smith-ryt-53x53.jpg,,93,91,2,up,2016-01-02
92,Dessert,Dawin,https://charts-static.billboard.com/img/2015/05/dawin-3u4-53x53.jpg,,89,89,2,down,2016-01-02
93,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,https://charts-static.billboard.com/img/2015/03/big-sean-820-53x53.jpg,,92,84,7,down,2016-01-02
94,Right Hand,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,88,58,14,down,2016-01-02
95,Sorry Not Sorry,Bryson Tiller,https://charts-static.billboard.com/img/2015/09/bryson-tiller-ufm-53x53.jpg,,,,,new,2016-01-02
96,Beautiful Drug,Zac Brown Band,https://charts-static.billboard.com/img/2015/05/zac-brown-band-elb-53x53.jpg,,100,95,4,up,2016-01-02
97,Smoke Break,Carrie Underwood,https://charts-static.billboard.com/img/2015/09/carrie-underwood-ko6-53x53.jpg,,83,43,17,down,2016-01-02
98,Hollow,Tori Kelly,https://charts-static.billboard.com/img/2015/11/tori-kelly-9p0-53x53.jpg,,,,,new,2016-01-02
99,Somebody To Love,Jordan Smith,https://charts-static.billboard.com/img/2015/12/jordan-smith-bo9-53x53.jpg,,21,21,2,down,2016-01-02
100,Purpose,Justin Bieber,https://charts-static.billboard.com/img/2015/12/justin-bieber-3jm-53x53.jpg,,85,43,5,down,2016-01-02
1,Hello,Adele,https://charts-static.billboard.com/img/2015/11/adele-hdy-53x53.jpg,9,1,1,9,same,2016-01-09
2,Sorry,Justin Bieber,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,2,2,9,same,2016-01-09
3,Love Yourself,Justin Bieber,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,4,3,6,up,2016-01-09
4,Hotline Bling,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,3,2,21,down,2016-01-09
5,What Do You Mean?,Justin Bieber,https://charts-static.billboard.com/img/2015/08/justin-bieber-3jm-53x53.jpg,,5,1,17,same,2016-01-09
6,Same Old Love,Selena Gomez,https://charts-static.billboard.com/img/2015/09/selena-gomez-scg-53x53.jpg,,6,6,15,same,2016-01-09
7,Here,Alessia Cara,https://charts-static.billboard.com/img/2015/06/alessia-cara-9x8-53x53.jpg,,8,7,21,up,2016-01-09
8,Stitches,Shawn Mendes,https://charts-static.billboard.com/img/2015/04/shawn-mendes-drf-53x53.jpg,,9,4,31,up,2016-01-09
9,The Hills,The Weeknd,https://charts-static.billboard.com/img/2015/06/the-weeknd-gvx-53x53.jpg,,7,1,31,down,2016-01-09
10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,https://charts-static.billboard.com/img/2015/01/meghan-trainor-vgn-53x53.jpg,,10,8,25,same,2016-01-09
11,All I Want For Christmas Is You,Mariah Carey,https://charts-static.billboard.com/img/1994/12/mariah-carey-tgq-53x53.jpg,,18,11,14,up,2016-01-09
12,Jumpman,Drake & Future,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,13,12,14,up,2016-01-09
13,Stressed Out,twenty one pilots,https://charts-static.billboard.com/img/2015/05/twenty-one-pilots-840-53x53.jpg,,19,13,14,up,2016-01-09
14,679,Fetty Wap Featuring Remy Boyz,https://charts-static.billboard.com/img/2015/07/fetty-wap-vik-53x53.jpg,,11,4,26,down,2016-01-09
15,In The Night,The Weeknd,https://charts-static.billboard.com/img/2015/09/the-weeknd-gvx-53x53.jpg,,12,12,7,down,2016-01-09
16,Antidote,Travis Scott,https://charts-static.billboard.com/img/2015/07/travis-scott-jll-53x53.jpg,,16,16,16,same,2016-01-09
17,On My Mind,Ellie Goulding,https://charts-static.billboard.com/img/2015/10/ellie-goulding-1mr-53x53.jpg,,14,13,14,down,2016-01-09
18,Don't,Bryson Tiller,https://charts-static.billboard.com/img/2015/01/bryson-tiller-ufm-53x53.jpg,,20,18,13,up,2016-01-09
19,Watch Me,Silento,https://charts-static.billboard.com/img/2015/03/silento-7d0-53x53.jpg,,27,3,44,up,2016-01-09
20,Roses,The Chainsmokers Featuring Rozes,https://charts-static.billboard.com/img/2015/07/the-chainsmokers-39n-53x53.jpg,,26,20,10,up,2016-01-09
21,Can't Feel My Face,The Weeknd,https://charts-static.billboard.com/img/2015/06/the-weeknd-gvx-53x53.jpg,,15,1,29,down,2016-01-09
22,Wildest Dreams,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,,23,5,18,up,2016-01-09
23,Ex's & Oh's,Elle King,https://charts-static.billboard.com/img/2014/11/elle-king-7fl-53x53.jpg,,17,10,25,down,2016-01-09
24,White Iverson,Post Malone,https://charts-static.billboard.com/img/2015/06/post-malone-tp6-53x53.jpg,,22,22,16,down,2016-01-09
25,Die A Happy Man,Thomas Rhett,https://charts-static.billboard.com/img/2015/10/thomas-rhett-r0o-53x53.jpg,,21,21,14,down,2016-01-09
26,Say It,Tory Lanez,https://charts-static.billboard.com/img/2015/08/tory-lanez-hvy-53x53.jpg,,28,26,10,up,2016-01-09
27,Confident,Demi Lovato,https://charts-static.billboard.com/img/2015/10/demi-lovato-rh9-53x53.jpg,,30,21,12,up,2016-01-09
28,Lean On,Major Lazer & DJ Snake Featuring MO,https://charts-static.billboard.com/img/2015/03/major-lazer-gnw-53x53.jpg,,25,4,38,down,2016-01-09
29,Trap Queen,Fetty Wap,https://charts-static.billboard.com/img/2015/01/fetty-wap-vik-53x53.jpg,,31,2,49,up,2016-01-09
30,Rockin' Around The Christmas Tree,Brenda Lee,https://charts-static.billboard.com/img/1960/12/brenda-lee-liu-53x53.jpg,,38,14,15,up,2016-01-09
31,Perfect,One Direction,Not supported yet,,32,10,10,up,2016-01-09
32,Break Up In A Small Town,Sam Hunt,https://charts-static.billboard.com/img/2014/08/sam-hunt-2mf-53x53.jpg,,34,32,12,up,2016-01-09
33,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,https://charts-static.billboard.com/img/2015/12/shawn-mendes-drf-53x53.jpg,,46,33,6,up,2016-01-09
34,Hit The Quan,iLoveMemphis,https://charts-static.billboard.com/img/2015/08/ilovememphis-pku-53x53.jpg,,52,15,19,up,2016-01-09
35,Focus,Ariana Grande,https://charts-static.billboard.com/img/2015/10/ariana-grande-ypy-53x53.jpg,,33,7,8,down,2016-01-09
36,"Me, Myself & I",G-Eazy x Bebe Rexha,https://charts-static.billboard.com/img/2015/11/g-eazy-4o5-53x53.jpg,,40,36,8,up,2016-01-09
37,My House,Flo Rida,https://charts-static.billboard.com/img/2015/07/flo-rida-8v1-53x53.jpg,,51,37,7,up,2016-01-09
38,The Christmas Song (Merry Christmas To You),Nat King Cole,https://charts-static.billboard.com/img/1960/12/nat-king-cole-wkp-53x53.jpg,,-,38,7,re-entry,2016-01-09
39,Hands To Myself,Selena Gomez,https://charts-static.billboard.com/img/2015/10/selena-gomez-scg-53x53.jpg,,62,39,3,up,2016-01-09
40,No Role Modelz,J. Cole,https://charts-static.billboard.com/img/2014/12/j-cole-s1s-53x53.jpg,,36,36,19,down,2016-01-09
41,See You Again,Wiz Khalifa Featuring Charlie Puth,https://charts-static.billboard.com/img/2015/03/wiz-khalifa-b1e-53x53.jpg,,42,1,42,up,2016-01-09
42,Hide Away,Daya,https://charts-static.billboard.com/img/2015/09/daya-6d7-53x53.jpg,,41,41,14,down,2016-01-09
43,Cake By The Ocean,DNCE,https://charts-static.billboard.com/img/2015/10/dnce-qun-53x53.jpg,,47,43,10,up,2016-01-09
44,Again,Fetty Wap,https://charts-static.billboard.com/img/2015/08/fetty-wap-vik-53x53.jpg,,45,33,20,up,2016-01-09
45,Where Ya At,Future Featuring Drake,https://charts-static.billboard.com/img/2015/08/future-l22-53x53.jpg,,35,28,23,down,2016-01-09
46,Locked Away,R. City Featuring Adam Levine,https://charts-static.billboard.com/img/2015/07/r-city-xtd-53x53.jpg,,37,6,23,down,2016-01-09
47,Jingle Bell Rock,Bobby Helms,https://charts-static.billboard.com/img/1958/12/bobby-helms-8s1-53x53.jpg,,-,35,16,re-entry,2016-01-09
48,Do It Like Me,DLOW,https://charts-static.billboard.com/img/2015/11/dlow-j68-53x53.jpg,,68,45,7,up,2016-01-09
49,Where Are U Now,Skrillex & Diplo With Justin Bieber,https://charts-static.billboard.com/img/2015/03/skrillex-m4h-53x53.jpg,,39,8,43,down,2016-01-09
50,Burning House,Cam,https://charts-static.billboard.com/img/2015/06/cam-jnk-53x53.jpg,,29,29,24,down,2016-01-09
51,Exchange,Bryson Tiller,https://charts-static.billboard.com/img/2015/10/bryson-tiller-ufm-53x53.jpg,,48,48,9,down,2016-01-09
52,Down In The DM,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2015/11/yo-gotti-w7z-53x53.jpg,,57,52,4,up,2016-01-09
53,Back To Sleep,Chris Brown,https://charts-static.billboard.com/img/2015/11/chris-brown-cte-53x53.jpg,,64,53,2,up,2016-01-09
54,When We Were Young,Adele,https://charts-static.billboard.com/img/2015/12/adele-hdy-53x53.jpg,,55,22,5,up,2016-01-09
55,Adventure Of A Lifetime,Coldplay,https://charts-static.billboard.com/img/2015/11/coldplay-j2u-53x53.jpg,,44,39,7,down,2016-01-09
56,Back Up,DeJ Loaf Featuring Big Sean,https://charts-static.billboard.com/img/2015/08/dej-loaf-5hf-53x53.jpg,,53,47,12,down,2016-01-09
57,One Call Away,Charlie Puth,https://charts-static.billboard.com/img/2015/11/charlie-puth-w4y-53x53.jpg,,60,57,4,up,2016-01-09
58,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,https://charts-static.billboard.com/img/2015/11/missy-elliott-zjj-53x53.jpg,,54,22,7,down,2016-01-09
59,I'll Show You,Justin Bieber,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,59,19,8,same,2016-01-09
60,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,https://charts-static.billboard.com/img/2015/08/luke-bryan-kl4-53x53.jpg,,61,60,5,up,2016-01-09
61,Big Rings,Drake & Future,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,70,52,14,up,2016-01-09
62,The Fix,Nelly Featuring Jeremih,https://charts-static.billboard.com/img/2015/09/nelly-fmf-53x53.jpg,,65,62,13,up,2016-01-09
63,Best Friend,Young Thug,https://charts-static.billboard.com/img/2015/11/young-thug-288-53x53.jpg,,78,63,5,up,2016-01-09
64,Stay A Little Longer,Brothers Osborne,https://charts-static.billboard.com/img/2015/04/brothers-osborne-fo0-53x53.jpg,,58,58,12,down,2016-01-09
65,Gonna Know We Were Here,Jason Aldean,https://charts-static.billboard.com/img/2014/10/jason-aldean-jfn-53x53.jpg,,66,62,11,up,2016-01-09
66,Stand By You,Rachel Platten,https://charts-static.billboard.com/img/2015/10/rachel-platten-lel-53x53.jpg,,77,61,6,up,2016-01-09
67,Used To Love You,Gwen Stefani,https://charts-static.billboard.com/img/2015/11/gwen-stefani-72d-53x53.jpg,,67,52,6,same,2016-01-09
68,Irresistible,Fall Out Boy,https://charts-static.billboard.com/img/2015/01/fall-out-boy-zhw-53x53.jpg,,79,68,6,up,2016-01-09
69,I Got The Boy,Jana Kramer,https://charts-static.billboard.com/img/2015/02/jana-kramer-v17-53x53.jpg,,71,69,11,up,2016-01-09
70,I Love This Life,LOCASH,https://charts-static.billboard.com/img/2015/03/locash-ly1-53x53.jpg,,73,70,9,up,2016-01-09
71,New Americana,Halsey,https://charts-static.billboard.com/img/2015/07/halsey-7xl-53x53.jpg,,80,71,13,up,2016-01-09
72,You Should Be Here,Cole Swindell,https://charts-static.billboard.com/img/2016/01/cole-swindell-lq3-53x53.jpg,,69,69,2,down,2016-01-09
73,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,https://charts-static.billboard.com/img/2015/10/lil-dicky-ijo-53x53.jpg,,81,71,9,up,2016-01-09
74,Gonna,Blake Shelton,https://charts-static.billboard.com/img/2015/08/blake-shelton-22w-53x53.jpg,,63,54,15,down,2016-01-09
75,Dessert,Dawin,https://charts-static.billboard.com/img/2015/05/dawin-3u4-53x53.jpg,,92,75,3,up,2016-01-09
76,Come Get Her,Rae Sremmurd,https://charts-static.billboard.com/img/2015/03/rae-sremmurd-f07-53x53.jpg,,84,56,15,up,2016-01-09
77,Liquor,Chris Brown,https://charts-static.billboard.com/img/2015/07/chris-brown-cte-53x53.jpg,,-,60,16,re-entry,2016-01-09
78,Lay It All On Me,Rudimental Featuring Ed Sheeran,https://charts-static.billboard.com/img/2015/10/rudimental-wzb-53x53.jpg,,75,48,12,down,2016-01-09
79,Right Hand,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,94,58,15,up,2016-01-09
80,Zero,Chris Brown,https://charts-static.billboard.com/img/2015/10/chris-brown-cte-53x53.jpg,,,,,new,2016-01-09
81,Hallelujah,Lindsey Stirling,https://charts-static.billboard.com/img/2015/12/lindsey-stirling-jwi-53x53.jpg,,,,,new,2016-01-09
82,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",https://charts-static.billboard.com/img/2015/09/macklemore-ryan-lewis-th1-53x53.jpg,,89,12,18,up,2016-01-09
83,Good To Be Alive (Hallelujah),Andy Grammer,https://charts-static.billboard.com/img/2015/10/andy-grammer-oyn-53x53.jpg,,86,83,2,up,2016-01-09
84,The Feeling,Justin Bieber Featuring Halsey,https://charts-static.billboard.com/img/2015/11/justin-bieber-3jm-53x53.jpg,,82,31,6,down,2016-01-09
85,Top Of The World,Tim McGraw,https://charts-static.billboard.com/img/2015/08/tim-mcgraw-j7r-53x53.jpg,,76,73,11,down,2016-01-09
86,RGF Island,Fetty Wap,https://charts-static.billboard.com/img/2015/10/fetty-wap-vik-53x53.jpg,,-,57,11,re-entry,2016-01-09
87,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,https://charts-static.billboard.com/img/2015/07/ty-dolla-sign-mgi-53x53.jpg,,83,63,15,down,2016-01-09
88,Backroad Song,Granger Smith,https://charts-static.billboard.com/img/2015/04/granger-smith-ryt-53x53.jpg,,91,88,3,up,2016-01-09
89,Ginza,J Balvin,https://charts-static.billboard.com/img/2017/07/j-balvin-53x53.jpg,,-,84,12,re-entry,2016-01-09
90,Sorry Not Sorry,Bryson Tiller,https://charts-static.billboard.com/img/2015/09/bryson-tiller-ufm-53x53.jpg,,95,90,2,up,2016-01-09
91,Little More (Royalty),Chris Brown,https://charts-static.billboard.com/img/2016/01/chris-brown-cte-53x53.jpg,,,,,new,2016-01-09
