rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
24,Too Hot,Coolio,https://charts-static.billboard.com/img/1995/11/coolio-7gh-53x53.jpg,,35,24,5,up,1996-01-06
25,As I Lay Me Down,Sophie B. Hawkins,https://charts-static.billboard.com/img/1995/02/sophie-b-hawkins-4go-53x53.jpg,,20,6,32,down,1996-01-06
26,Be My Lover,La Bouche,https://charts-static.billboard.com/img/1995/07/la-bouche-h8c-53x53.jpg,,32,26,9,up,1996-01-06
27,Time,Hootie & The Blowfish,https://charts-static.billboard.com/img/1995/11/hootie-the-blowfish-gun-53x53.jpg,,27,27,9,same,1996-01-06
28,Only Wanna Be With You,Hootie & The Blowfish,https://charts-static.billboard.com/img/1995/06/hootie-the-blowfish-gun-53x53.jpg,,23,6,23,down,1996-01-06
29,Who Can I Run To,Xscape,https://charts-static.billboard.com/img/1995/08/xscape-xav-53x53.jpg,,28,8,13,down,1996-01-06
30,Kiss From A Rose,Seal,https://charts-static.billboard.com/img/1994/12/seal-m0t-53x53.jpg,,25,1,29,down,1996-01-06
31,Love U 4 Life,Jodeci,https://charts-static.billboard.com/img/1995/11/jodeci-bbm-53x53.jpg,,33,31,10,up,1996-01-06
32,Dreaming Of You,Selena,https://charts-static.billboard.com/img/1995/08/selena-ecf-53x53.jpg,,30,22,11,down,1996-01-06
33,Set U Free,Planet Soul,Not supported yet,,34,29,12,up,1996-01-06
34,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,https://charts-static.billboard.com/img/1995/12/brandy-khx-53x53.jpg,,46,34,2,up,1996-01-06
35,Carnival,Natalie Merchant,https://charts-static.billboard.com/img/1995/06/natalie-merchant-t9x-53x53.jpg,,29,10,23,down,1996-01-06
36,Roll To Me,Del Amitri,https://charts-static.billboard.com/img/1995/06/del-amitri-anl-53x53.jpg,,31,10,27,down,1996-01-06
37,No One Else,Total,https://charts-static.billboard.com/img/1995/11/total-ssp-53x53.jpg,,43,37,4,up,1996-01-06
38,Blessed,Elton John,https://charts-static.billboard.com/img/1995/10/elton-john-qls-53x53.jpg,,38,34,10,same,1996-01-06
39,Hook,Blues Traveler,https://charts-static.billboard.com/img/1995/09/blues-traveler-b4n-53x53.jpg,,39,39,14,same,1996-01-06
40,The World I Know,Collective Soul,https://charts-static.billboard.com/img/1995/11/collective-soul-a1j-53x53.jpg,,40,40,8,same,1996-01-06
41,Wonder,Natalie Merchant,https://charts-static.billboard.com/img/1995/10/natalie-merchant-t9x-53x53.jpg,,41,41,5,same,1996-01-06
42,"Natural One (From ""Kids"")",Folk Implosion,https://charts-static.billboard.com/img/1995/10/folk-implosion-os1-53x53.jpg,,42,42,5,same,1996-01-06
43,Run-Around,Blues Traveler,https://charts-static.billboard.com/img/1995/03/blues-traveler-b4n-53x53.jpg,,36,8,42,down,1996-01-06
44,I'd Lie For You (And That's The Truth),Meat Loaf,https://charts-static.billboard.com/img/1995/10/meat-loaf-ocu-53x53.jpg,,37,13,12,down,1996-01-06
45,Just Tah Let U Know,Eazy-E,https://charts-static.billboard.com/img/1995/12/eazy-e-226-53x53.jpg,,47,45,3,up,1996-01-06
46,I Remember,Boyz II Men,https://charts-static.billboard.com/img/1995/12/boyz-ii-men-iur-53x53.jpg,,56,46,6,up,1996-01-06
47,Nobody Knows,The Tony Rich Project,https://charts-static.billboard.com/img/1995/11/the-tony-rich-project-n5t-53x53.jpg,,49,47,4,up,1996-01-06
48,Waterfalls,TLC,https://charts-static.billboard.com/img/1995/01/tlc-ll0-53x53.jpg,,44,1,31,down,1996-01-06
49,December,Collective Soul,https://charts-static.billboard.com/img/1995/04/collective-soul-a1j-53x53.jpg,,45,20,35,down,1996-01-06
50,Get Together,Big Mountain,https://charts-static.billboard.com/img/1995/12/big-mountain-zk8-53x53.jpg,,50,50,4,same,1996-01-06
51,Cell Therapy,Goodie Mob,https://charts-static.billboard.com/img/1995/10/goodie-mob-mcc-53x53.jpg,,51,39,13,same,1996-01-06
52,We Got It,Immature (Featuring Smooth),https://charts-static.billboard.com/img/1995/11/smooth-evt-53x53.jpg,,65,52,5,up,1996-01-06
53,Cruisin',D'Angelo,https://charts-static.billboard.com/img/1995/09/dangelo-nam-53x53.jpg,,53,53,10,same,1996-01-06
54,Danger,Blahzay Blahzay,Not supported yet,,54,46,14,same,1996-01-06
55,"I Like It, I Love It",Tim McGraw,https://charts-static.billboard.com/img/2017/04/tim-mcgraw-53x53.jpg,,66,25,20,up,1996-01-06
56,You Are Not Alone,Michael Jackson,https://charts-static.billboard.com/img/1995/07/michael-jackson-9to-53x53.jpg,,57,1,19,up,1996-01-06
57,Pretty Girl,Jon B,Not supported yet,,52,25,19,down,1996-01-06
58,Where Ever You Are,Terry Ellis,https://charts-static.billboard.com/img/1995/10/terry-ellis-c4p-53x53.jpg,,55,52,10,down,1996-01-06
59,Ridin' Low,L.A.D.,Not supported yet,,60,59,8,up,1996-01-06
60,Comedown,Bush,https://charts-static.billboard.com/img/1995/07/bush-zix-53x53.jpg,,61,30,19,up,1996-01-06
61,Brokenhearted,Brandy,https://charts-static.billboard.com/img/1995/08/brandy-khx-53x53.jpg,,63,9,18,up,1996-01-06
62,I'll Be There For You/This House Is Not A Home,The Rembrandts,https://charts-static.billboard.com/img/1995/05/the-rembrandts-vwa-53x53.jpg,,58,17,15,down,1996-01-06
63,Let's Play House,Tha Dogg Pound Featuring Michel'le,https://charts-static.billboard.com/img/1995/12/tha-dogg-pound-b38-53x53.jpg,,,,,new,1996-01-06
64,East 1999,Bone Thugs-N-Harmony,https://charts-static.billboard.com/img/1995/11/bone-thugs-n-harmony-897-53x53.jpg,,76,64,5,up,1996-01-06
65,Do You Sleep?,Lisa Loeb & Nine Stories,Not supported yet,,62,18,16,down,1996-01-06
66,I Will Remember You (Live),Sarah McLachlan,https://charts-static.billboard.com/img/1995/10/sarah-mclachlan-ol8-53x53.jpg,,67,66,9,up,1996-01-06
67,When Love & Hate Collide,Def Leppard,https://charts-static.billboard.com/img/1995/10/def-leppard-3qx-53x53.jpg,,59,59,6,down,1996-01-06
68,Come With Me,Shai,https://charts-static.billboard.com/img/1995/09/shai-n1f-53x53.jpg,,64,43,17,down,1996-01-06
69,Macarena (Bayside Boys Mix),Los Del Rio,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-53x53.jpg,,68,45,19,down,1996-01-06
70,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,https://charts-static.billboard.com/img/1995/09/monifah-xdv-53x53.jpg,,69,66,11,down,1996-01-06
71,Sexual Healing,Max-A-Million,Not supported yet,,70,60,10,down,1996-01-06
72,Throw Your Hands Up,L.V.,https://charts-static.billboard.com/img/1995/11/lv-agc-53x53.jpg,,71,65,8,down,1996-01-06
73,Hooked On You,Silk,https://charts-static.billboard.com/img/1995/10/silk-8vh-53x53.jpg,,74,54,10,up,1996-01-06
74,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,https://charts-static.billboard.com/img/1995/10/shania-twain-aes-53x53.jpg,,81,74,10,up,1996-01-06
75,Hurricane,The Click,Not supported yet,,77,63,9,up,1996-01-06
76,Incarcerated Scarfaces/Ice Cream,Raekwon,https://charts-static.billboard.com/img/1995/09/raekwon-u1e-53x53.jpg,,72,37,13,down,1996-01-06
77,It Matters To Me,Faith Hill,https://charts-static.billboard.com/img/1995/11/faith-hill-go6-53x53.jpg,,87,77,3,up,1996-01-06
78,Just A Girl,No Doubt,https://charts-static.billboard.com/img/1995/11/no-doubt-qev-53x53.jpg,,78,78,4,same,1996-01-06
79,Runnin',The Pharcyde,https://charts-static.billboard.com/img/1995/10/the-pharcyde-m39-53x53.jpg,,75,55,12,down,1996-01-06
80,Ain't Nuthin' But A She Thing,Salt-N-Pepa,https://charts-static.billboard.com/img/1995/09/salt-n-pepa-8w9-53x53.jpg,,82,38,12,up,1996-01-06
81,Boom Boom Boom,The Outhere Brothers,Not supported yet,,80,65,15,down,1996-01-06
82,Magic Carpet Ride,The Mighty Dub Katz,Not supported yet,,73,58,13,down,1996-01-06
83,Rosealia,Better Than Ezra,https://charts-static.billboard.com/img/1995/11/better-than-ezra-dte-53x53.jpg,,79,71,7,down,1996-01-06
84,Fast Life,Kool G Rap,https://charts-static.billboard.com/img/1995/11/kool-g-rap-8ut-53x53.jpg,,84,74,6,same,1996-01-06
85,Throw Your Set In The Air,Cypress Hill,https://charts-static.billboard.com/img/1995/10/cypress-hill-avc-53x53.jpg,,83,45,13,down,1996-01-06
86,Where Do U Want Me To Put It,Solo,https://charts-static.billboard.com/img/1995/12/solo-rvy-53x53.jpg,,,,,new,1996-01-06
87,Fu-Gee-La,Fugees,https://charts-static.billboard.com/img/1995/12/fugees-h7t-53x53.jpg,,89,87,2,up,1996-01-06
88,A Mover La Colita,Artie The 1 Man Party,https://charts-static.billboard.com/img/1995/09/artie-the-1-man-party-e5e-53x53.jpg,,91,65,15,up,1996-01-06
89,Solitude,Edwin McCain,https://charts-static.billboard.com/img/1995/09/edwin-mccain-6dj-53x53.jpg,,88,72,14,down,1996-01-06
90,Sentimental,Deborah Cox,https://charts-static.billboard.com/img/1995/08/deborah-cox-gw1-53x53.jpg,,85,27,18,down,1996-01-06
91,We've Got It Goin' On,Backstreet Boys,https://charts-static.billboard.com/img/1995/10/backstreet-boys-fo7-53x53.jpg,,93,69,11,up,1996-01-06
92,Automatic Lover (Call For Love),Real McCoy,https://charts-static.billboard.com/img/1995/03/real-mccoy-t2v-53x53.jpg,,86,52,12,down,1996-01-06
93,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,Not supported yet,,90,82,4,down,1996-01-06
94,Can't Be Really Gone,Tim McGraw,https://charts-static.billboard.com/img/1995/12/tim-mcgraw-j7r-53x53.jpg,,,,,new,1996-01-06
95,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,https://charts-static.billboard.com/img/1995/12/pm-dawn-6qa-53x53.jpg,,95,95,3,same,1996-01-06
96,"The Riddler (From ""Batman Forever"")",Method Man,https://charts-static.billboard.com/img/1995/11/method-man-0mz-53x53.jpg,,99,56,9,up,1996-01-06
97,1st Of Tha Month,Bone Thugs-N-Harmony,https://charts-static.billboard.com/img/1995/07/bone-thugs-n-harmony-897-53x53.jpg,,96,14,20,down,1996-01-06
98,You Put A Move On My Heart,Quincy Jones Introducing Tamia,https://charts-static.billboard.com/img/1995/10/tamia-zzw-53x53.jpg,,98,98,2,same,1996-01-06
99,East Side Rendezvous,Frost,Not supported yet,,92,73,10,down,1996-01-06
100,Cold World,Genius/GZA Featuring Inspektah Deck,https://charts-static.billboard.com/img/1995/12/gza-genius-0px-53x53.jpg,,97,97,2,down,1996-01-06
1,One Sweet Day,Mariah Carey & Boyz II Men,https://charts-static.billboard.com/img/1995/10/mariah-carey-tgq-53x53.jpg,7,1,1,7,same,1996-01-13
2,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,https://charts-static.billboard.com/img/1995/11/whitney-houston-m52-53x53.jpg,,2,1,8,same,1996-01-13
3,Hey Lover,LL Cool J,https://charts-static.billboard.com/img/1995/10/ll-cool-j-vs1-53x53.jpg,,3,3,9,same,1996-01-13
4,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,https://charts-static.billboard.com/img/1995/08/coolio-7gh-53x53.jpg,,4,1,22,same,1996-01-13
5,Diggin' On You,TLC,https://charts-static.billboard.com/img/1995/10/tlc-ll0-53x53.jpg,,5,5,9,same,1996-01-13
6,Breakfast At Tiffany's,Deep Blue Something,Not supported yet,,7,6,22,up,1996-01-13
7,Fantasy,Mariah Carey,https://charts-static.billboard.com/img/1995/09/mariah-carey-tgq-53x53.jpg,,8,1,16,up,1996-01-13
8,Before You Walk Out Of My Life/Like This And Like That,Monica,https://charts-static.billboard.com/img/1995/09/monica-utr-53x53.jpg,,9,7,13,up,1996-01-13
9,Name,Goo Goo Dolls,https://charts-static.billboard.com/img/1995/08/goo-goo-dolls-d57-53x53.jpg,,10,8,14,up,1996-01-13
10,Missing,Everything But The Girl,https://charts-static.billboard.com/img/1995/06/everything-but-the-girl-xab-53x53.jpg,,11,10,23,up,1996-01-13
11,You'll See,Madonna,https://charts-static.billboard.com/img/1995/10/madonna-rq3-53x53.jpg,,12,6,6,up,1996-01-13
12,One Of Us,Joan Osborne,https://charts-static.billboard.com/img/1995/09/joan-osborne-1ik-53x53.jpg,,13,12,6,up,1996-01-13
13,Runaway,Janet Jackson,https://charts-static.billboard.com/img/1995/08/janet-jackson-9z4-53x53.jpg,,16,3,18,up,1996-01-13
14,You Remind Me Of Something,R. Kelly,https://charts-static.billboard.com/img/1995/10/r-kelly-ct9-53x53.jpg,,15,4,9,up,1996-01-13
15,Free As A Bird,The Beatles,https://charts-static.billboard.com/img/1995/12/the-beatles-ism-53x53.jpg,,6,6,3,down,1996-01-13
16,I Got Id/Long Road,Pearl Jam,https://charts-static.billboard.com/img/1995/12/pearl-jam-1pn-53x53.jpg,,14,7,4,down,1996-01-13
17,Beautiful Life,Ace Of Base,https://charts-static.billboard.com/img/1995/11/ace-of-base-pa7-53x53.jpg,,17,15,10,same,1996-01-13
18,Tell Me,Groove Theory,https://charts-static.billboard.com/img/1995/07/groove-theory-r7z-53x53.jpg,,18,5,21,same,1996-01-13
19,Tonite's Tha Night,Kris Kross,https://charts-static.billboard.com/img/1995/11/kris-kross-zfb-53x53.jpg,,19,19,6,same,1996-01-13
20,Anything,3T,https://charts-static.billboard.com/img/1995/10/3t-fcl-53x53.jpg,,20,20,15,same,1996-01-13
21,Soon As I Get Home,Faith Evans,https://charts-static.billboard.com/img/1995/10/faith-evans-2g0-53x53.jpg,,21,21,6,same,1996-01-13
22,Back For Good,Take That,https://charts-static.billboard.com/img/1995/03/take-that-48h-53x53.jpg,,23,7,23,up,1996-01-13
23,Only Wanna Be With You,Hootie & The Blowfish,https://charts-static.billboard.com/img/1995/06/hootie-the-blowfish-gun-53x53.jpg,,28,6,24,up,1996-01-13
24,Too Hot,Coolio,https://charts-static.billboard.com/img/1995/11/coolio-7gh-53x53.jpg,,24,24,6,same,1996-01-13
25,Be My Lover,La Bouche,https://charts-static.billboard.com/img/1995/07/la-bouche-h8c-53x53.jpg,,26,25,10,up,1996-01-13
26,As I Lay Me Down,Sophie B. Hawkins,https://charts-static.billboard.com/img/1995/02/sophie-b-hawkins-4go-53x53.jpg,,25,6,33,down,1996-01-13
27,Time,Hootie & The Blowfish,https://charts-static.billboard.com/img/1995/11/hootie-the-blowfish-gun-53x53.jpg,,27,27,10,same,1996-01-13
28,Bullet With Butterfly Wings,The Smashing Pumpkins,https://charts-static.billboard.com/img/1995/10/the-smashing-pumpkins-5n1-53x53.jpg,,22,22,10,down,1996-01-13
29,Kiss From A Rose,Seal,https://charts-static.billboard.com/img/1994/12/seal-m0t-53x53.jpg,,30,1,30,up,1996-01-13
30,Set U Free,Planet Soul,Not supported yet,,33,29,13,up,1996-01-13
31,Love U 4 Life,Jodeci,https://charts-static.billboard.com/img/1995/11/jodeci-bbm-53x53.jpg,,31,31,11,same,1996-01-13
32,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,https://charts-static.billboard.com/img/1995/12/brandy-khx-53x53.jpg,,34,32,3,up,1996-01-13
33,Carnival,Natalie Merchant,https://charts-static.billboard.com/img/1995/06/natalie-merchant-t9x-53x53.jpg,,35,10,24,up,1996-01-13
34,Roll To Me,Del Amitri,https://charts-static.billboard.com/img/1995/06/del-amitri-anl-53x53.jpg,,36,10,28,up,1996-01-13
35,Dreaming Of You,Selena,https://charts-static.billboard.com/img/1995/08/selena-ecf-53x53.jpg,,32,22,12,down,1996-01-13
36,Who Can I Run To,Xscape,https://charts-static.billboard.com/img/1995/08/xscape-xav-53x53.jpg,,29,8,14,down,1996-01-13
37,No One Else,Total,https://charts-static.billboard.com/img/1995/11/total-ssp-53x53.jpg,,37,37,5,same,1996-01-13
38,Nobody Knows,The Tony Rich Project,https://charts-static.billboard.com/img/1995/11/the-tony-rich-project-n5t-53x53.jpg,,47,38,5,up,1996-01-13
39,The World I Know,Collective Soul,https://charts-static.billboard.com/img/1995/11/collective-soul-a1j-53x53.jpg,,40,39,9,up,1996-01-13
40,"Natural One (From ""Kids"")",Folk Implosion,https://charts-static.billboard.com/img/1995/10/folk-implosion-os1-53x53.jpg,,42,40,6,up,1996-01-13
41,Wonder,Natalie Merchant,https://charts-static.billboard.com/img/1995/10/natalie-merchant-t9x-53x53.jpg,,41,41,6,same,1996-01-13
42,Run-Around,Blues Traveler,https://charts-static.billboard.com/img/1995/03/blues-traveler-b4n-53x53.jpg,,43,8,43,up,1996-01-13
43,Hook,Blues Traveler,https://charts-static.billboard.com/img/1995/09/blues-traveler-b4n-53x53.jpg,,39,39,15,down,1996-01-13
44,Blessed,Elton John,https://charts-static.billboard.com/img/1995/10/elton-john-qls-53x53.jpg,,38,34,11,down,1996-01-13
45,Just Tah Let U Know,Eazy-E,https://charts-static.billboard.com/img/1995/12/eazy-e-226-53x53.jpg,,45,45,4,same,1996-01-13
46,I Remember,Boyz II Men,https://charts-static.billboard.com/img/1995/12/boyz-ii-men-iur-53x53.jpg,,46,46,7,same,1996-01-13
47,I'd Lie For You (And That's The Truth),Meat Loaf,https://charts-static.billboard.com/img/1995/10/meat-loaf-ocu-53x53.jpg,,44,13,13,down,1996-01-13
48,December,Collective Soul,https://charts-static.billboard.com/img/1995/04/collective-soul-a1j-53x53.jpg,,49,20,36,up,1996-01-13
49,Waterfalls,TLC,https://charts-static.billboard.com/img/1995/01/tlc-ll0-53x53.jpg,,48,1,32,down,1996-01-13
50,Get Together,Big Mountain,https://charts-static.billboard.com/img/1995/12/big-mountain-zk8-53x53.jpg,,50,50,5,same,1996-01-13
51,Let's Play House,Tha Dogg Pound Featuring Michel'le,https://charts-static.billboard.com/img/1995/12/tha-dogg-pound-b38-53x53.jpg,,63,51,2,up,1996-01-13
52,We Got It,Immature (Featuring Smooth),https://charts-static.billboard.com/img/1995/11/smooth-evt-53x53.jpg,,52,52,6,same,1996-01-13
53,Cruisin',D'Angelo,https://charts-static.billboard.com/img/1995/09/dangelo-nam-53x53.jpg,,53,53,11,same,1996-01-13
54,Cell Therapy,Goodie Mob,https://charts-static.billboard.com/img/1995/10/goodie-mob-mcc-53x53.jpg,,51,39,14,down,1996-01-13
55,Ridin' Low,L.A.D.,Not supported yet,,59,55,9,up,1996-01-13
56,I'll Be There For You/This House Is Not A Home,The Rembrandts,https://charts-static.billboard.com/img/1995/05/the-rembrandts-vwa-53x53.jpg,,62,17,16,up,1996-01-13
57,Danger,Blahzay Blahzay,Not supported yet,,54,46,15,down,1996-01-13
58,Comedown,Bush,https://charts-static.billboard.com/img/1995/07/bush-zix-53x53.jpg,,60,30,20,up,1996-01-13
59,You Are Not Alone,Michael Jackson,https://charts-static.billboard.com/img/1995/07/michael-jackson-9to-53x53.jpg,,56,1,20,down,1996-01-13
60,Pretty Girl,Jon B,Not supported yet,,57,25,20,down,1996-01-13
61,Brokenhearted,Brandy,https://charts-static.billboard.com/img/1995/08/brandy-khx-53x53.jpg,,61,9,19,same,1996-01-13
62,East 1999,Bone Thugs-N-Harmony,https://charts-static.billboard.com/img/1995/11/bone-thugs-n-harmony-897-53x53.jpg,,64,62,6,up,1996-01-13
63,Do You Sleep?,Lisa Loeb & Nine Stories,Not supported yet,,65,18,17,up,1996-01-13
64,When Love & Hate Collide,Def Leppard,https://charts-static.billboard.com/img/1995/10/def-leppard-3qx-53x53.jpg,,67,59,7,up,1996-01-13
65,Where Ever You Are,Terry Ellis,https://charts-static.billboard.com/img/1995/10/terry-ellis-c4p-53x53.jpg,,58,52,11,down,1996-01-13
66,Come With Me,Shai,https://charts-static.billboard.com/img/1995/09/shai-n1f-53x53.jpg,,68,43,18,up,1996-01-13
67,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,https://charts-static.billboard.com/img/1995/09/monifah-xdv-53x53.jpg,,70,66,12,up,1996-01-13
68,I Will Remember You (Live),Sarah McLachlan,https://charts-static.billboard.com/img/1995/10/sarah-mclachlan-ol8-53x53.jpg,,66,66,10,down,1996-01-13
69,Throw Your Hands Up,L.V.,https://charts-static.billboard.com/img/1995/11/lv-agc-53x53.jpg,,72,65,9,up,1996-01-13
70,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman,https://charts-static.billboard.com/img/1995/12/shawn-stockman-wkr-53x53.jpg,,,,,new,1996-01-13
71,Macarena (Bayside Boys Mix),Los Del Rio,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-53x53.jpg,,69,45,20,down,1996-01-13
72,Hooked On You,Silk,https://charts-static.billboard.com/img/1995/10/silk-8vh-53x53.jpg,,73,54,11,up,1996-01-13
73,Just A Girl,No Doubt,https://charts-static.billboard.com/img/1995/11/no-doubt-qev-53x53.jpg,,78,73,5,up,1996-01-13
74,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,https://charts-static.billboard.com/img/1995/10/shania-twain-aes-53x53.jpg,,74,74,11,same,1996-01-13
75,Hurricane,The Click,Not supported yet,,75,63,10,same,1996-01-13
76,Sexual Healing,Max-A-Million,Not supported yet,,71,60,11,down,1996-01-13
77,It Matters To Me,Faith Hill,https://charts-static.billboard.com/img/1995/11/faith-hill-go6-53x53.jpg,,77,77,4,same,1996-01-13
78,Incarcerated Scarfaces/Ice Cream,Raekwon,https://charts-static.billboard.com/img/1995/09/raekwon-u1e-53x53.jpg,,76,37,14,down,1996-01-13
79,Ain't Nuthin' But A She Thing,Salt-N-Pepa,https://charts-static.billboard.com/img/1995/09/salt-n-pepa-8w9-53x53.jpg,,80,38,13,up,1996-01-13
80,Runnin',The Pharcyde,https://charts-static.billboard.com/img/1995/10/the-pharcyde-m39-53x53.jpg,,79,55,13,down,1996-01-13
81,Throw Your Set In The Air,Cypress Hill,https://charts-static.billboard.com/img/1995/10/cypress-hill-avc-53x53.jpg,,85,45,14,up,1996-01-13
82,Rosealia,Better Than Ezra,https://charts-static.billboard.com/img/1995/11/better-than-ezra-dte-53x53.jpg,,83,71,8,up,1996-01-13
83,Magic Carpet Ride,The Mighty Dub Katz,Not supported yet,,82,58,14,down,1996-01-13
84,Where Do U Want Me To Put It,Solo,https://charts-static.billboard.com/img/1995/12/solo-rvy-53x53.jpg,,86,84,2,up,1996-01-13
85,Fu-Gee-La,Fugees,https://charts-static.billboard.com/img/1995/12/fugees-h7t-53x53.jpg,,87,85,3,up,1996-01-13
86,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,Not supported yet,,93,82,5,up,1996-01-13
87,Can't Be Really Gone,Tim McGraw,https://charts-static.billboard.com/img/1995/12/tim-mcgraw-j7r-53x53.jpg,,94,87,2,up,1996-01-13
88,Boom Boom Boom,The Outhere Brothers,Not supported yet,,81,65,16,down,1996-01-13
89,Automatic Lover (Call For Love),Real McCoy,https://charts-static.billboard.com/img/1995/03/real-mccoy-t2v-53x53.jpg,,92,52,13,up,1996-01-13
90,We've Got It Goin' On,Backstreet Boys,https://charts-static.billboard.com/img/1995/10/backstreet-boys-fo7-53x53.jpg,,91,69,12,up,1996-01-13
91,Sentimental,Deborah Cox,https://charts-static.billboard.com/img/1995/08/deborah-cox-gw1-53x53.jpg,,90,27,19,down,1996-01-13
92,Solitude,Edwin McCain,https://charts-static.billboard.com/img/1995/09/edwin-mccain-6dj-53x53.jpg,,89,72,15,down,1996-01-13
93,"The Riddler (From ""Batman Forever"")",Method Man,https://charts-static.billboard.com/img/1995/11/method-man-0mz-53x53.jpg,,96,56,10,up,1996-01-13
94,A Mover La Colita,Artie The 1 Man Party,https://charts-static.billboard.com/img/1995/09/artie-the-1-man-party-e5e-53x53.jpg,,88,65,16,down,1996-01-13
95,Fast Life,Kool G Rap,https://charts-static.billboard.com/img/1995/11/kool-g-rap-8ut-53x53.jpg,,84,74,7,down,1996-01-13
96,East Side Rendezvous,Frost,Not supported yet,,99,73,11,up,1996-01-13
97,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,https://charts-static.billboard.com/img/1995/12/pm-dawn-6qa-53x53.jpg,,95,95,4,down,1996-01-13
