rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
17,All I Wanna Do,Sheryl Crow,https://charts-static.billboard.com/img/1994/07/sheryl-crow-pfk-53x53.jpg,,17,2,23,same,1995-01-07
18,Practice What You Preach,Barry White,https://charts-static.billboard.com/img/1994/09/barry-white-mev-53x53.jpg,,19,18,14,up,1995-01-07
19,Constantly,Immature,https://charts-static.billboard.com/img/1994/11/immature-dnj-53x53.jpg,,29,19,7,up,1995-01-07
20,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,https://charts-static.billboard.com/img/1994/09/gloria-estefan-7bs-53x53.jpg,,18,13,16,down,1995-01-07
21,The Rhythm Of The Night,Corona,Not supported yet,,22,21,9,up,1995-01-07
22,You Don't Know How It Feels,Tom Petty,https://charts-static.billboard.com/img/1994/11/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,24,22,6,up,1995-01-07
23,I'll Stand By You,Pretenders,https://charts-static.billboard.com/img/1994/08/pretenders-xbg-53x53.jpg,,20,16,22,down,1995-01-07
24,The Sweetest Days,Vanessa Williams,https://charts-static.billboard.com/img/1994/11/vanessa-williams-y5l-53x53.jpg,,23,23,9,down,1995-01-07
25,Hold My Hand,Hootie & The Blowfish,https://charts-static.billboard.com/img/1994/07/hootie-the-blowfish-gun-53x53.jpg,,25,25,14,same,1995-01-07
26,100% Pure Love,Crystal Waters,https://charts-static.billboard.com/img/1994/04/crystal-waters-8mo-53x53.jpg,,21,11,33,down,1995-01-07
27,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,https://charts-static.billboard.com/img/1994/08/deadeye-dick-l9w-53x53.jpg,,31,27,20,up,1995-01-07
28,Every Day Of The Week,Jade,https://charts-static.billboard.com/img/1994/11/jade-x05-53x53.jpg,,28,28,7,same,1995-01-07
29,"December 1963 (Oh, What A Night)",The 4 Seasons,https://charts-static.billboard.com/img/1976/01/the-4-seasons-vgt-53x53.jpg,,26,14,22,down,1995-01-07
30,I Belong To You/How Many Ways,Toni Braxton,https://charts-static.billboard.com/img/1994/09/toni-braxton-asw-53x53.jpg,,33,30,15,up,1995-01-07
31,Flava In Ya Ear,Craig Mack,https://charts-static.billboard.com/img/1994/08/craig-mack-kfd-53x53.jpg,,35,9,22,up,1995-01-07
32,Living In Danger,Ace Of Base,https://charts-static.billboard.com/img/1994/10/ace-of-base-pa7-53x53.jpg,,27,20,12,down,1995-01-07
33,Be Happy,Mary J. Blige,https://charts-static.billboard.com/img/1994/10/mary-j-blige-hn0-53x53.jpg,,34,29,10,up,1995-01-07
34,If You Love Me,Brownstone,https://charts-static.billboard.com/img/1994/11/brownstone-8j5-53x53.jpg,,41,34,5,up,1995-01-07
35,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,https://charts-static.billboard.com/img/1994/08/bone-thugs-n-harmony-897-53x53.jpg,,39,22,17,up,1995-01-07
36,"What's The Frequency, Kenneth?",R.E.M.,https://charts-static.billboard.com/img/1994/09/rem-w4l-53x53.jpg,,32,21,16,down,1995-01-07
37,I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,https://charts-static.billboard.com/img/1994/10/scarface-z7c-53x53.jpg,,40,37,8,up,1995-01-07
38,Never Lie,Immature,https://charts-static.billboard.com/img/1994/07/immature-dnj-53x53.jpg,,30,5,24,down,1995-01-07
39,When Can I See You,Babyface,https://charts-static.billboard.com/img/1994/06/babyface-isu-53x53.jpg,,36,4,30,down,1995-01-07
40,Playaz Club,Rappin' 4-Tay,https://charts-static.billboard.com/img/1994/09/rappin-4-tay-cwf-53x53.jpg,,42,36,16,up,1995-01-07
41,"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),Not supported yet,,49,28,14,up,1995-01-07
42,Do You See,Warren G,https://charts-static.billboard.com/img/1994/10/warren-g-dd6-53x53.jpg,,51,42,6,up,1995-01-07
43,Foolin' Around,Changing Faces,https://charts-static.billboard.com/img/1994/10/changing-faces-tcf-53x53.jpg,,47,43,8,up,1995-01-07
44,I Miss You,N2U,Not supported yet,,44,44,6,same,1995-01-07
45,Bring The Pain,Method Man,https://charts-static.billboard.com/img/1994/11/method-man-0mz-53x53.jpg,,45,45,9,same,1995-01-07
46,Wild Night,John Mellencamp With Me'Shell Ndegeocello,https://charts-static.billboard.com/img/1994/05/john-mellencamp-tnp-53x53.jpg,,37,3,33,down,1995-01-07
47,"Shame (From ""A Low Down Dirty Shame"")",Zhane,Not supported yet,,38,28,7,down,1995-01-07
48,Blind Man,Aerosmith,https://charts-static.billboard.com/img/1994/11/aerosmith-fsf-53x53.jpg,,48,48,9,same,1995-01-07
49,Fa All Y'all,Da Brat,https://charts-static.billboard.com/img/1994/09/da-brat-jtp-53x53.jpg,,52,37,13,up,1995-01-07
50,When We Dance,Sting,https://charts-static.billboard.com/img/1994/10/sting-fr9-53x53.jpg,,43,38,11,down,1995-01-07
51,Far Behind,Candlebox,https://charts-static.billboard.com/img/1994/04/candlebox-4rv-53x53.jpg,,50,18,20,down,1995-01-07
52,Mental Picture,Jon Secada,https://charts-static.billboard.com/img/1994/11/jon-secada-kpf-53x53.jpg,,46,46,7,down,1995-01-07
53,House Of Love,Amy Grant With Vince Gill,https://charts-static.billboard.com/img/1994/11/vince-gill-5eq-53x53.jpg,,56,53,7,up,1995-01-07
54,The Most Beautifullest Thing In This World,Keith Murray,https://charts-static.billboard.com/img/1994/10/keith-murray-cfz-53x53.jpg,,53,50,12,down,1995-01-07
55,"Sympathy For The Devil (""Interview With The Vampire"")",Guns N' Roses,https://charts-static.billboard.com/img/1994/11/guns-n-roses-i8r-53x53.jpg,,62,55,2,up,1995-01-07
56,"Circle Of Life (From ""The Lion King"")",Elton John,https://charts-static.billboard.com/img/1994/08/elton-john-qls-53x53.jpg,,55,18,20,down,1995-01-07
57,Black Coffee,Heavy D & The Boyz,https://charts-static.billboard.com/img/1994/07/heavy-d-the-boyz-gqc-53x53.jpg,,60,57,10,up,1995-01-07
58,Kitty Kitty,69 Boyz,Not supported yet,,66,58,5,up,1995-01-07
59,Always And Forever,Luther Vandross,https://charts-static.billboard.com/img/1994/11/luther-vandross-wv3-53x53.jpg,,59,59,5,same,1995-01-07
60,Pickup Man,Joe Diffie,https://charts-static.billboard.com/img/1840/12/joe-diffie-npr-53x53.jpg,,68,60,3,up,1995-01-07
61,Lucas With The Lid Off,Lucas,https://charts-static.billboard.com/img/1994/10/lucas-0ih-53x53.jpg,,57,29,15,down,1995-01-07
62,Dance Naked,John Mellencamp,https://charts-static.billboard.com/img/1994/10/john-mellencamp-tnp-53x53.jpg,,54,41,11,down,1995-01-07
63,Juicy/Unbelievable,The Notorious B.I.G.,https://charts-static.billboard.com/img/1994/08/the-notorious-big-rts-53x53.jpg,,63,27,20,same,1995-01-07
64,Mishale,Andru Donalds,https://charts-static.billboard.com/img/1994/11/andru-donalds-049-53x53.jpg,,64,64,5,same,1995-01-07
65,Get Ready For This,2 Unlimited,Not supported yet,,65,65,17,same,1995-01-07
66,Something's Always Wrong,Toad The Wet Sprocket,https://charts-static.billboard.com/img/1994/09/toad-the-wet-sprocket-50l-53x53.jpg,,58,41,15,down,1995-01-07
67,Get Down,Craig Mack,https://charts-static.billboard.com/img/1994/12/craig-mack-kfd-53x53.jpg,,73,67,2,up,1995-01-07
68,Doll Parts,Hole,https://charts-static.billboard.com/img/1994/10/hole-o5d-53x53.jpg,,61,61,5,down,1995-01-07
69,At Your Best (You Are Love),Aaliyah,https://charts-static.billboard.com/img/1994/07/aaliyah-3rl-53x53.jpg,,67,6,19,down,1995-01-07
70,Endless Love,Luther Vandross & Mariah Carey,https://charts-static.billboard.com/img/1994/09/luther-vandross-wv3-53x53.jpg,,70,2,18,same,1995-01-07
71,Candy Rain,Soul For Real,https://charts-static.billboard.com/img/1994/12/soul-for-real-gon-53x53.jpg,,,,,new,1995-01-07
72,Get Over It,Eagles,https://charts-static.billboard.com/img/1994/10/eagles-520-53x53.jpg,,72,31,11,same,1995-01-07
73,Strong Enough,Sheryl Crow,https://charts-static.billboard.com/img/1994/12/sheryl-crow-pfk-53x53.jpg,,81,73,2,up,1995-01-07
74,Get Up On It,Keith Sweat (Featuring Kut Klose),https://charts-static.billboard.com/img/1994/09/keith-sweat-9fm-53x53.jpg,,74,62,13,same,1995-01-07
75,Redneck Stomp,Jeff Foxworthy,https://charts-static.billboard.com/img/1994/10/jeff-foxworthy-gqj-53x53.jpg,,91,75,5,up,1995-01-07
76,"Girl, You'll Be A Woman Soon (From ""Pulp Fiction"")",Urge Overkill,https://charts-static.billboard.com/img/1994/11/urge-overkill-ty2-53x53.jpg,,69,59,8,down,1995-01-07
77,(I Could Only) Whisper Your Name,"Harry Connick, Jr.",https://charts-static.billboard.com/img/1994/09/harry-connick-jr-2kn-53x53.jpg,,71,70,12,down,1995-01-07
78,Till You Love Me,Reba McEntire,https://charts-static.billboard.com/img/1994/11/reba-mcentire-ivy-53x53.jpg,,80,78,4,up,1995-01-07
79,Fade Into You,Mazzy Star,https://charts-static.billboard.com/img/1994/07/mazzy-star-j3q-53x53.jpg,,77,44,19,down,1995-01-07
80,Biological Didn't Bother,Shaquille O'Neal,https://charts-static.billboard.com/img/1994/11/shaquille-oneal-de1-53x53.jpg,,86,80,7,up,1995-01-07
81,"I Can Go Deep (From ""A Low Down Dirty Shame"")",Silk,https://charts-static.billboard.com/img/1994/10/silk-8vh-53x53.jpg,,76,71,9,down,1995-01-07
82,In The House Of Stone And Light,Martin Page,https://charts-static.billboard.com/img/1994/12/martin-page-oma-53x53.jpg,,75,75,4,down,1995-01-07
83,She Don't Use Jelly,The Flaming Lips,https://charts-static.billboard.com/img/1994/12/the-flaming-lips-5pn-53x53.jpg,,83,83,4,same,1995-01-07
84,Tic Toc,Lords Of The Underground,https://charts-static.billboard.com/img/1994/10/lords-of-the-underground-rb7-53x53.jpg,,78,77,11,down,1995-01-07
85,Don't Say Goodbye Girl,Tevin Campbell,https://charts-static.billboard.com/img/1994/11/tevin-campbell-l6u-53x53.jpg,,85,85,2,same,1995-01-07
86,I Apologize,Anita Baker,https://charts-static.billboard.com/img/1994/11/anita-baker-9zu-53x53.jpg,,87,86,2,up,1995-01-07
87,But It's Alright,Huey Lewis & The News,https://charts-static.billboard.com/img/1994/07/huey-lewis-the-news-iqy-53x53.jpg,,84,54,20,down,1995-01-07
88,Breakdown,Fu-Schnickens,Not supported yet,,96,67,12,up,1995-01-07
89,Whutcha Want?,Nine,https://charts-static.billboard.com/img/1994/12/nine-5o4-53x53.jpg,,89,89,3,same,1995-01-07
90,Promise Me,Lil Suzy,https://charts-static.billboard.com/img/1994/10/lil-suzy-j06-53x53.jpg,,90,90,3,same,1995-01-07
91,The Santa Claus Boogie,The Tractors,https://charts-static.billboard.com/img/1994/12/the-tractors-kgf-53x53.jpg,,,,,new,1995-01-07
92,Out Of Tears,The Rolling Stones,https://charts-static.billboard.com/img/1994/10/the-rolling-stones-3a7-53x53.jpg,,79,60,13,down,1995-01-07
93,(She's Got) Skillz,All-4-One,https://charts-static.billboard.com/img/1994/12/all-4-one-4rn-53x53.jpg,,,,,new,1995-01-07
94,Pimp Of The Year,Dru Down,Not supported yet,,93,91,3,down,1995-01-07
95,Body & Soul,Anita Baker,https://charts-static.billboard.com/img/1994/08/anita-baker-9zu-53x53.jpg,,99,36,19,up,1995-01-07
96,Bad Reputation,Freedy Johnston,https://charts-static.billboard.com/img/1994/09/freedy-johnston-oxm-53x53.jpg,,92,92,3,down,1995-01-07
97,Undone - The Sweater Song,Weezer,https://charts-static.billboard.com/img/1994/07/weezer-715-53x53.jpg,,97,57,15,same,1995-01-07
98,Missing You,Steve Perry,https://charts-static.billboard.com/img/1994/11/steve-perry-afd-53x53.jpg,,82,74,6,down,1995-01-07
99,You Suck,The Murmurs,https://charts-static.billboard.com/img/1994/11/the-murmurs-0ld-53x53.jpg,,94,89,4,down,1995-01-07
100,Picture Postcards From L.A.,Joshua Kadison,https://charts-static.billboard.com/img/1994/10/joshua-kadison-csj-53x53.jpg,,88,84,9,down,1995-01-07
1,On Bended Knee,Boyz II Men,https://charts-static.billboard.com/img/1994/09/boyz-ii-men-iur-53x53.jpg,5,1,1,9,same,1995-01-14
2,Creep,TLC,https://charts-static.billboard.com/img/2017/07/tlc-53x53.jpg,,2,2,10,same,1995-01-14
3,Another Night,Real McCoy,https://charts-static.billboard.com/img/1994/08/real-mccoy-t2v-53x53.jpg,,4,3,21,up,1995-01-14
4,Always,Bon Jovi,https://charts-static.billboard.com/img/1994/10/bon-jovi-g8x-53x53.jpg,,5,4,16,up,1995-01-14
5,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,https://charts-static.billboard.com/img/1994/09/ini-kamoze-l35-53x53.jpg,,3,1,18,down,1995-01-14
6,I Wanna Be Down,Brandy,https://charts-static.billboard.com/img/1840/12/brandy-mbv-53x53.jpg,,6,6,16,same,1995-01-14
7,Before I Let You Go,BLACKstreet,https://charts-static.billboard.com/img/1994/09/blackstreet-t45-53x53.jpg,,7,7,13,same,1995-01-14
8,Take A Bow,Madonna,https://charts-static.billboard.com/img/1994/12/madonna-rq3-53x53.jpg,,12,8,5,up,1995-01-14
9,Tootsee Roll,69 Boyz,Not supported yet,,8,8,28,down,1995-01-14
10,I'll Make Love To You,Boyz II Men,https://charts-static.billboard.com/img/1994/08/boyz-ii-men-iur-53x53.jpg,,9,1,23,down,1995-01-14
11,Sukiyaki,4PM,Not supported yet,,13,11,18,up,1995-01-14
12,You Want This/70's Love Groove,Janet Jackson,https://charts-static.billboard.com/img/1993/05/janet-jackson-9z4-53x53.jpg,,10,8,13,down,1995-01-14
13,I'm The Only One,Melissa Etheridge,https://charts-static.billboard.com/img/1993/09/melissa-etheridge-sqm-53x53.jpg,,11,10,24,down,1995-01-14
14,Short Dick Man,20 Fingers Featuring Gillette,https://charts-static.billboard.com/img/1994/08/gillette-kdq-53x53.jpg,,14,14,19,same,1995-01-14
15,Secret,Madonna,https://charts-static.billboard.com/img/1994/10/madonna-rq3-53x53.jpg,,15,3,15,same,1995-01-14
16,You Gotta Be,Des'ree,https://charts-static.billboard.com/img/1994/08/desree-tf9-53x53.jpg,,16,16,20,same,1995-01-14
17,Constantly,Immature,https://charts-static.billboard.com/img/1994/11/immature-dnj-53x53.jpg,,19,17,8,up,1995-01-14
18,All I Wanna Do,Sheryl Crow,https://charts-static.billboard.com/img/1994/07/sheryl-crow-pfk-53x53.jpg,,17,2,24,down,1995-01-14
19,The Rhythm Of The Night,Corona,Not supported yet,,21,19,10,up,1995-01-14
20,You Don't Know How It Feels,Tom Petty,https://charts-static.billboard.com/img/1994/11/tom-petty-and-the-heartbreakers-eog-53x53.jpg,,22,20,7,up,1995-01-14
21,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,https://charts-static.billboard.com/img/1994/09/gloria-estefan-7bs-53x53.jpg,,20,13,17,down,1995-01-14
22,100% Pure Love,Crystal Waters,https://charts-static.billboard.com/img/1994/04/crystal-waters-8mo-53x53.jpg,,26,11,34,up,1995-01-14
23,Practice What You Preach,Barry White,https://charts-static.billboard.com/img/1994/09/barry-white-mev-53x53.jpg,,18,18,15,down,1995-01-14
24,I'll Stand By You,Pretenders,https://charts-static.billboard.com/img/1994/08/pretenders-xbg-53x53.jpg,,23,16,23,down,1995-01-14
25,Hold My Hand,Hootie & The Blowfish,https://charts-static.billboard.com/img/1994/07/hootie-the-blowfish-gun-53x53.jpg,,25,25,15,same,1995-01-14
26,The Sweetest Days,Vanessa Williams,https://charts-static.billboard.com/img/1994/11/vanessa-williams-y5l-53x53.jpg,,24,23,10,down,1995-01-14
27,Every Day Of The Week,Jade,https://charts-static.billboard.com/img/1994/11/jade-x05-53x53.jpg,,28,27,8,up,1995-01-14
28,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,https://charts-static.billboard.com/img/1994/08/deadeye-dick-l9w-53x53.jpg,,27,27,21,down,1995-01-14
29,I Belong To You/How Many Ways,Toni Braxton,https://charts-static.billboard.com/img/1994/09/toni-braxton-asw-53x53.jpg,,30,29,16,up,1995-01-14
30,"December 1963 (Oh, What A Night)",The 4 Seasons,https://charts-static.billboard.com/img/1976/01/the-4-seasons-vgt-53x53.jpg,,29,14,23,down,1995-01-14
31,Flava In Ya Ear,Craig Mack,https://charts-static.billboard.com/img/1994/08/craig-mack-kfd-53x53.jpg,,31,9,23,same,1995-01-14
32,If You Love Me,Brownstone,https://charts-static.billboard.com/img/1994/11/brownstone-8j5-53x53.jpg,,34,32,6,up,1995-01-14
33,When Can I See You,Babyface,https://charts-static.billboard.com/img/1994/06/babyface-isu-53x53.jpg,,39,4,31,up,1995-01-14
34,Wild Night,John Mellencamp With Me'Shell Ndegeocello,https://charts-static.billboard.com/img/1994/05/john-mellencamp-tnp-53x53.jpg,,46,3,34,up,1995-01-14
35,Living In Danger,Ace Of Base,https://charts-static.billboard.com/img/1994/10/ace-of-base-pa7-53x53.jpg,,32,20,13,down,1995-01-14
36,Be Happy,Mary J. Blige,https://charts-static.billboard.com/img/1994/10/mary-j-blige-hn0-53x53.jpg,,33,29,11,down,1995-01-14
37,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,https://charts-static.billboard.com/img/1994/08/bone-thugs-n-harmony-897-53x53.jpg,,35,22,18,down,1995-01-14
38,Playaz Club,Rappin' 4-Tay,https://charts-static.billboard.com/img/1994/09/rappin-4-tay-cwf-53x53.jpg,,40,36,17,up,1995-01-14
39,"What's The Frequency, Kenneth?",R.E.M.,https://charts-static.billboard.com/img/1994/09/rem-w4l-53x53.jpg,,36,21,17,down,1995-01-14
40,I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,https://charts-static.billboard.com/img/1994/10/scarface-z7c-53x53.jpg,,37,37,9,down,1995-01-14
41,"Shame (From ""A Low Down Dirty Shame"")",Zhane,Not supported yet,,47,28,8,up,1995-01-14
42,I Miss You,N2U,Not supported yet,,44,42,7,up,1995-01-14
43,Foolin' Around,Changing Faces,https://charts-static.billboard.com/img/1994/10/changing-faces-tcf-53x53.jpg,,43,43,9,same,1995-01-14
44,Never Lie,Immature,https://charts-static.billboard.com/img/1994/07/immature-dnj-53x53.jpg,,38,5,25,down,1995-01-14
45,Do You See,Warren G,https://charts-static.billboard.com/img/1994/10/warren-g-dd6-53x53.jpg,,42,42,7,down,1995-01-14
46,Far Behind,Candlebox,https://charts-static.billboard.com/img/1994/04/candlebox-4rv-53x53.jpg,,51,18,21,up,1995-01-14
47,Bring The Pain,Method Man,https://charts-static.billboard.com/img/1994/11/method-man-0mz-53x53.jpg,,45,45,10,down,1995-01-14
48,Fa All Y'all,Da Brat,https://charts-static.billboard.com/img/1994/09/da-brat-jtp-53x53.jpg,,49,37,14,up,1995-01-14
49,When We Dance,Sting,https://charts-static.billboard.com/img/1994/10/sting-fr9-53x53.jpg,,50,38,12,up,1995-01-14
50,Mental Picture,Jon Secada,https://charts-static.billboard.com/img/1994/11/jon-secada-kpf-53x53.jpg,,52,46,8,up,1995-01-14
51,Get Down,Craig Mack,https://charts-static.billboard.com/img/1994/12/craig-mack-kfd-53x53.jpg,,67,51,3,up,1995-01-14
52,"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),Not supported yet,,41,28,15,down,1995-01-14
53,House Of Love,Amy Grant With Vince Gill,https://charts-static.billboard.com/img/1994/11/vince-gill-5eq-53x53.jpg,,53,53,8,same,1995-01-14
54,Blind Man,Aerosmith,https://charts-static.billboard.com/img/1994/11/aerosmith-fsf-53x53.jpg,,48,48,10,down,1995-01-14
55,The Most Beautifullest Thing In This World,Keith Murray,https://charts-static.billboard.com/img/1994/10/keith-murray-cfz-53x53.jpg,,54,50,13,down,1995-01-14
56,Candy Rain,Soul For Real,https://charts-static.billboard.com/img/1994/12/soul-for-real-gon-53x53.jpg,,71,56,2,up,1995-01-14
57,Something's Always Wrong,Toad The Wet Sprocket,https://charts-static.billboard.com/img/1994/09/toad-the-wet-sprocket-50l-53x53.jpg,,66,41,16,up,1995-01-14
58,Doll Parts,Hole,https://charts-static.billboard.com/img/1994/10/hole-o5d-53x53.jpg,,68,58,6,up,1995-01-14
59,Always And Forever,Luther Vandross,https://charts-static.billboard.com/img/1994/11/luther-vandross-wv3-53x53.jpg,,59,59,6,same,1995-01-14
60,Lucas With The Lid Off,Lucas,https://charts-static.billboard.com/img/1994/10/lucas-0ih-53x53.jpg,,61,29,16,up,1995-01-14
61,Black Coffee,Heavy D & The Boyz,https://charts-static.billboard.com/img/1994/07/heavy-d-the-boyz-gqc-53x53.jpg,,57,57,11,down,1995-01-14
62,Kitty Kitty,69 Boyz,Not supported yet,,58,58,6,down,1995-01-14
63,Get Ready For This,2 Unlimited,Not supported yet,,65,63,18,up,1995-01-14
64,Mishale,Andru Donalds,https://charts-static.billboard.com/img/1994/11/andru-donalds-049-53x53.jpg,,64,64,6,same,1995-01-14
65,"Sympathy For The Devil (""Interview With The Vampire"")",Guns N' Roses,https://charts-static.billboard.com/img/1994/11/guns-n-roses-i8r-53x53.jpg,,55,55,3,down,1995-01-14
66,Dance Naked,John Mellencamp,https://charts-static.billboard.com/img/1994/10/john-mellencamp-tnp-53x53.jpg,,62,41,12,down,1995-01-14
67,At Your Best (You Are Love),Aaliyah,https://charts-static.billboard.com/img/1994/07/aaliyah-3rl-53x53.jpg,,69,6,20,up,1995-01-14
68,Strong Enough,Sheryl Crow,https://charts-static.billboard.com/img/1994/12/sheryl-crow-pfk-53x53.jpg,,73,68,3,up,1995-01-14
69,Endless Love,Luther Vandross & Mariah Carey,https://charts-static.billboard.com/img/1994/09/luther-vandross-wv3-53x53.jpg,,70,2,19,up,1995-01-14
70,Fade Into You,Mazzy Star,https://charts-static.billboard.com/img/1994/07/mazzy-star-j3q-53x53.jpg,,79,44,20,up,1995-01-14
71,Get Up On It,Keith Sweat (Featuring Kut Klose),https://charts-static.billboard.com/img/1994/09/keith-sweat-9fm-53x53.jpg,,74,62,14,up,1995-01-14
72,In The House Of Stone And Light,Martin Page,https://charts-static.billboard.com/img/1994/12/martin-page-oma-53x53.jpg,,82,72,5,up,1995-01-14
73,Tic Toc,Lords Of The Underground,https://charts-static.billboard.com/img/1994/10/lords-of-the-underground-rb7-53x53.jpg,,84,73,12,up,1995-01-14
74,"I Can Go Deep (From ""A Low Down Dirty Shame"")",Silk,https://charts-static.billboard.com/img/1994/10/silk-8vh-53x53.jpg,,81,71,10,up,1995-01-14
75,"Girl, You'll Be A Woman Soon (From ""Pulp Fiction"")",Urge Overkill,https://charts-static.billboard.com/img/1994/11/urge-overkill-ty2-53x53.jpg,,76,59,9,up,1995-01-14
76,Whutcha Want?,Nine,https://charts-static.billboard.com/img/1994/12/nine-5o4-53x53.jpg,,89,76,4,up,1995-01-14
77,She Don't Use Jelly,The Flaming Lips,https://charts-static.billboard.com/img/1994/12/the-flaming-lips-5pn-53x53.jpg,,83,77,5,up,1995-01-14
78,Biological Didn't Bother,Shaquille O'Neal,https://charts-static.billboard.com/img/1994/11/shaquille-oneal-de1-53x53.jpg,,80,78,8,up,1995-01-14
79,Pickup Man,Joe Diffie,https://charts-static.billboard.com/img/1840/12/joe-diffie-npr-53x53.jpg,,60,60,4,down,1995-01-14
80,Age Ain't Nothing But A Number,Aaliyah,https://charts-static.billboard.com/img/1994/07/aaliyah-3rl-53x53.jpg,,,,,new,1995-01-14
81,(I Could Only) Whisper Your Name,"Harry Connick, Jr.",https://charts-static.billboard.com/img/1994/09/harry-connick-jr-2kn-53x53.jpg,,77,70,13,down,1995-01-14
82,Big Poppa/Warning,The Notorious B.I.G.,https://charts-static.billboard.com/img/1994/11/the-notorious-big-rts-53x53.jpg,,,,,new,1995-01-14
83,Redneck Stomp,Jeff Foxworthy,https://charts-static.billboard.com/img/1994/10/jeff-foxworthy-gqj-53x53.jpg,,75,75,6,down,1995-01-14
84,Don't Say Goodbye Girl,Tevin Campbell,https://charts-static.billboard.com/img/1994/11/tevin-campbell-l6u-53x53.jpg,,85,84,3,up,1995-01-14
85,Till You Love Me,Reba McEntire,https://charts-static.billboard.com/img/1994/11/reba-mcentire-ivy-53x53.jpg,,78,78,5,down,1995-01-14
86,I Apologize,Anita Baker,https://charts-static.billboard.com/img/1994/11/anita-baker-9zu-53x53.jpg,,86,86,3,same,1995-01-14
87,(She's Got) Skillz,All-4-One,https://charts-static.billboard.com/img/1994/12/all-4-one-4rn-53x53.jpg,,93,87,2,up,1995-01-14
88,Breakdown,Fu-Schnickens,Not supported yet,,88,67,13,same,1995-01-14
89,Pimp Of The Year,Dru Down,Not supported yet,,94,89,4,up,1995-01-14
90,Bad Reputation,Freedy Johnston,https://charts-static.billboard.com/img/1994/09/freedy-johnston-oxm-53x53.jpg,,96,90,4,up,1995-01-14
91,Get Over It,Eagles,https://charts-static.billboard.com/img/1994/10/eagles-520-53x53.jpg,,72,31,12,down,1995-01-14
92,Promise Me,Lil Suzy,https://charts-static.billboard.com/img/1994/10/lil-suzy-j06-53x53.jpg,,90,90,4,down,1995-01-14
93,"Down 4 Whateva (From ""A Low Down Dirty Shame"")",Nuttin' Nyce,Not supported yet,,,,,new,1995-01-14
94,Out Of Tears,The Rolling Stones,https://charts-static.billboard.com/img/1994/10/the-rolling-stones-3a7-53x53.jpg,,92,60,14,down,1995-01-14
95,Supernova,Liz Phair,https://charts-static.billboard.com/img/1994/09/liz-phair-g9m-53x53.jpg,,-,78,13,re-entry,1995-01-14
