rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
71,I Always Feel Like (Somebody's Watching Me),Tru Featuring Ice Cream Man (Master P),https://charts-static.billboard.com/img/1997/02/master-p-3zs-53x53.jpg,,75,71,2,up,1997-02-15
72,We Danced Anyway,Deana Carter,https://charts-static.billboard.com/img/1996/12/deana-carter-1by-53x53.jpg,,78,72,2,up,1997-02-15
73,Don't Stop Movin',Livin' Joy,https://charts-static.billboard.com/img/1997/01/livin-joy-g2c-53x53.jpg,,76,73,4,up,1997-02-15
74,Colour Of Love,Amber,Not supported yet,,77,74,5,up,1997-02-15
75,Hero Of The Day,Metallica,https://charts-static.billboard.com/img/1996/09/metallica-b7f-53x53.jpg,,74,60,15,down,1997-02-15
76,Street Dreams,Nas,https://charts-static.billboard.com/img/1996/10/nas-w6t-53x53.jpg,,71,22,15,down,1997-02-15
77,I Fell In Love,Rockell,https://charts-static.billboard.com/img/1996/10/rockell-auc-53x53.jpg,,72,61,15,down,1997-02-15
78,I'll Be,Foxy Brown Featuring Jay-Z,https://charts-static.billboard.com/img/1997/02/jay-z-gbw-53x53.jpg,,,,,new,1997-02-15
79,It's In Your Eyes,Phil Collins,https://charts-static.billboard.com/img/1997/02/phil-collins-zdh-53x53.jpg,,,,,new,1997-02-15
80,Setting Sun,The Chemical Brothers,https://charts-static.billboard.com/img/1996/12/the-chemical-brothers-6je-53x53.jpg,,80,80,4,same,1997-02-15
81,Let's Ride,Richie Rich,https://charts-static.billboard.com/img/1996/11/richie-rich-t2j-53x53.jpg,,81,67,12,same,1997-02-15
82,You Don't Have To Love Me,Monifah,https://charts-static.billboard.com/img/1997/01/monifah-xdv-53x53.jpg,,82,82,7,same,1997-02-15
83,I Can Make It Better,Luther Vandross,https://charts-static.billboard.com/img/1996/11/luther-vandross-wv3-53x53.jpg,,83,80,9,same,1997-02-15
84,Runnin',"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",https://charts-static.billboard.com/img/1996/12/radio-20r-53x53.jpg,,84,84,3,same,1997-02-15
85,"How Could You (From ""Bulletproof"")",K-Ci & JoJo,https://charts-static.billboard.com/img/1996/10/k-ci-jojo-9uq-53x53.jpg,,79,53,14,down,1997-02-15
86,Sugar Honey Ice Tea,Goodfellaz,Not supported yet,,73,64,10,down,1997-02-15
87,Take Your Time,Tre,Not supported yet,,,,,new,1997-02-15
88,The Theme (It's Party Time),Tracey Lee,Not supported yet,,,,,new,1997-02-15
89,Stand Up,Love Tribe,Not supported yet,,89,89,4,same,1997-02-15
90,The Moment,Kenny G,https://charts-static.billboard.com/img/1996/10/kenny-g-r4k-53x53.jpg,,86,63,14,down,1997-02-15
91,Nowhere To Go,Melissa Etheridge,https://charts-static.billboard.com/img/1996/08/melissa-etheridge-sqm-53x53.jpg,,92,40,19,up,1997-02-15
92,Without Your Love,Angelina,Not supported yet,,,,,new,1997-02-15
93,Drop Dead Gorgeous,Republica,https://charts-static.billboard.com/img/1997/02/republica-mtr-53x53.jpg,,,,,new,1997-02-15
94,My Baby Mama,QT,Not supported yet,,94,94,3,same,1997-02-15
95,Fired Up!,Funky Green Dogs,https://charts-static.billboard.com/img/1996/09/funky-green-dogs-91h-53x53.jpg,,95,95,2,same,1997-02-15
96,You Can Make History (Young Again),Elton John,https://charts-static.billboard.com/img/1996/09/elton-john-qls-53x53.jpg,,90,70,17,down,1997-02-15
97,All I Want,Susanna Hoffs,https://charts-static.billboard.com/img/1996/11/susanna-hoffs-2th-53x53.jpg,,88,77,12,down,1997-02-15
98,Passion,K5,Not supported yet,,98,98,2,same,1997-02-15
99,"Another You, Another Me",Brady Seals,https://charts-static.billboard.com/img/1996/09/brady-seals-jqw-53x53.jpg,,91,91,4,down,1997-02-15
100,When Boy Meets Girl,Total,https://charts-static.billboard.com/img/1996/10/total-ssp-53x53.jpg,,85,50,17,down,1997-02-15
1,Wannabe,Spice Girls,https://charts-static.billboard.com/img/1997/01/spice-girls-oei-53x53.jpg,,2,1,5,up,1997-02-22
2,Un-Break My Heart,Toni Braxton,https://charts-static.billboard.com/img/1840/12/toni-braxton-asw-53x53.jpg,,1,1,18,down,1997-02-22
3,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-53x53.jpg,,5,3,5,up,1997-02-22
4,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,https://charts-static.billboard.com/img/1996/10/r-kelly-ct9-53x53.jpg,,4,2,11,same,1997-02-22
5,Don't Let Go (Love),En Vogue,https://charts-static.billboard.com/img/1996/10/en-vogue-osy-53x53.jpg,,3,2,16,down,1997-02-22
6,Foolish Games/You Were Meant For Me,Jewel,https://charts-static.billboard.com/img/1996/11/jewel-b5q-53x53.jpg,,8,6,13,up,1997-02-22
7,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,https://charts-static.billboard.com/img/1996/12/whitney-houston-m52-53x53.jpg,,6,4,9,down,1997-02-22
8,Nobody,Keith Sweat Featuring Athena Cage,https://charts-static.billboard.com/img/1996/08/athena-cage-be0-53x53.jpg,,7,3,21,down,1997-02-22
9,In My Bed,Dru Hill,https://charts-static.billboard.com/img/1840/12/dru-hill-j5q-53x53.jpg,,12,9,7,up,1997-02-22
10,Discotheque,U2,https://charts-static.billboard.com/img/1997/01/u2-uun-53x53.jpg,,,,,new,1997-02-22
11,Every Time I Close My Eyes,Babyface,https://charts-static.billboard.com/img/1996/12/babyface-isu-53x53.jpg,,9,9,4,down,1997-02-22
12,On & On,Erykah Badu,https://charts-static.billboard.com/img/1996/12/erykah-badu-21i-53x53.jpg,,13,12,5,up,1997-02-22
13,No Diggity,BLACKstreet (Featuring Dr. Dre),https://charts-static.billboard.com/img/1996/08/blackstreet-t45-53x53.jpg,,10,1,20,down,1997-02-22
14,Cold Rock A Party,MC Lyte,https://charts-static.billboard.com/img/1996/11/mc-lyte-mga-53x53.jpg,,11,11,13,down,1997-02-22
15,Ooh Aah... Just A Little Bit,Gina G,Not supported yet,,14,12,13,down,1997-02-22
16,I'm Still In Love With You,New Edition,https://charts-static.billboard.com/img/1996/09/new-edition-669-53x53.jpg,,15,7,16,down,1997-02-22
17,"Don't Cry For Me Argentina (From ""Evita"")",Madonna,https://charts-static.billboard.com/img/1996/12/madonna-rq3-53x53.jpg,,,,,new,1997-02-22
18,Mouth,Merril Bainbridge,https://charts-static.billboard.com/img/1996/08/merril-bainbridge-b9r-53x53.jpg,,16,4,25,down,1997-02-22
19,Where Do You Go,No Mercy,https://charts-static.billboard.com/img/1996/06/no-mercy-8am-53x53.jpg,,19,5,34,same,1997-02-22
20,If It Makes You Happy,Sheryl Crow,https://charts-static.billboard.com/img/1996/08/sheryl-crow-pfk-53x53.jpg,,17,10,23,down,1997-02-22
21,Get It Together,702,https://charts-static.billboard.com/img/1997/02/702-0hh-53x53.jpg,,37,21,2,up,1997-02-22
22,When You're Gone/Free To Decide,The Cranberries,https://charts-static.billboard.com/img/1996/11/the-cranberries-gie-53x53.jpg,,22,22,14,same,1997-02-22
23,When You Love A Woman,Journey,https://charts-static.billboard.com/img/1996/10/journey-9r5-53x53.jpg,,20,12,18,down,1997-02-22
24,Barely Breathing,Duncan Sheik,https://charts-static.billboard.com/img/1840/12/duncan-sheik-4ex-53x53.jpg,,24,24,13,same,1997-02-22
25,I Like It,The Blackout Allstars,Not supported yet,,25,25,12,same,1997-02-22
26,It's All Coming Back To Me Now,Celine Dion,https://charts-static.billboard.com/img/1996/08/celine-dion-0hi-53x53.jpg,,18,2,28,down,1997-02-22
27,Da' Dip,Freak Nasty,https://charts-static.billboard.com/img/1996/09/freak-nasty-cqn-53x53.jpg,,39,27,8,up,1997-02-22
28,I Love You Always Forever,Donna Lewis,https://charts-static.billboard.com/img/1996/06/donna-lewis-7dh-53x53.jpg,,21,2,36,down,1997-02-22
29,No Time,Lil' Kim Featuring Puff Daddy,https://charts-static.billboard.com/img/1996/10/lil-kim-nk8-53x53.jpg,,23,18,16,down,1997-02-22
30,Things'll Never Change/Rapper's Ball,E-40 Featuring Bo-Rock,https://charts-static.billboard.com/img/1996/12/e-40-gbj-53x53.jpg,,38,30,4,up,1997-02-22
31,Please Don't Go,No Mercy,https://charts-static.billboard.com/img/1997/02/no-mercy-8am-53x53.jpg,,44,31,3,up,1997-02-22
32,"Watch Me Do My Thing (From ""All That"")",Immature Featuring Smooth And Ed From Good Burger,https://charts-static.billboard.com/img/1996/12/immature-dnj-53x53.jpg,,32,32,4,same,1997-02-22
33,Change The World,Eric Clapton,https://charts-static.billboard.com/img/1996/06/eric-clapton-uz8-53x53.jpg,,27,5,32,down,1997-02-22
34,"Last Night (From ""The Nutty Professor"")",Az Yet,https://charts-static.billboard.com/img/1996/08/az-yet-14n-53x53.jpg,,26,9,27,down,1997-02-22
35,Pony,Ginuwine,https://charts-static.billboard.com/img/1996/07/ginuwine-1th-53x53.jpg,,31,6,25,down,1997-02-22
36,What They Do,The Roots,https://charts-static.billboard.com/img/1996/11/the-roots-eys-53x53.jpg,,36,36,7,same,1997-02-22
37,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,https://charts-static.billboard.com/img/1997/01/az-yet-14n-53x53.jpg,,,,,new,1997-02-22
38,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",Barbra Streisand & Bryan Adams,https://charts-static.billboard.com/img/1996/11/barbra-streisand-2i4-53x53.jpg,,28,8,14,down,1997-02-22
39,This Is Your Night,Amber,Not supported yet,,29,24,37,down,1997-02-22
40,You're Makin' Me High/Let It Flow,Toni Braxton,https://charts-static.billboard.com/img/1840/12/toni-braxton-asw-53x53.jpg,,30,1,38,down,1997-02-22
41,Firestarter,The Prodigy,https://charts-static.billboard.com/img/1997/01/the-prodigy-78r-53x53.jpg,,46,41,6,up,1997-02-22
42,Twisted,Keith Sweat,https://charts-static.billboard.com/img/2017/05/keith-sweat-53x53.jpg,,33,2,36,down,1997-02-22
43,It's Your Body,Johnny Gill Featuring Roger Troutman,https://charts-static.billboard.com/img/1996/11/roger-troutman-pmp-53x53.jpg,,43,43,11,same,1997-02-22
44,Whateva Man,Redman,https://charts-static.billboard.com/img/1997/01/redman-psx-53x53.jpg,,51,44,4,up,1997-02-22
45,"You Must Love Me (From ""Evita"")",Madonna,https://charts-static.billboard.com/img/1996/10/madonna-rq3-53x53.jpg,,40,18,15,down,1997-02-22
46,Counting Blue Cars,Dishwalla,https://charts-static.billboard.com/img/1996/03/dishwalla-d7l-53x53.jpg,,35,15,47,down,1997-02-22
47,Barrel Of A Gun,Depeche Mode,https://charts-static.billboard.com/img/1997/01/depeche-mode-eu1-53x53.jpg,,,,,new,1997-02-22
48,What's On Tonight,Montell Jordan,https://charts-static.billboard.com/img/1997/02/montell-jordan-27n-53x53.jpg,,56,48,2,up,1997-02-22
49,Naked Eye,Luscious Jackson,https://charts-static.billboard.com/img/1996/10/luscious-jackson-dca-53x53.jpg,,49,49,10,same,1997-02-22
50,Luchini aka (This Is It),Camp Lo,https://charts-static.billboard.com/img/1996/11/camp-lo-d3i-53x53.jpg,,50,50,8,same,1997-02-22
51,"Fly Like An Eagle (From ""Space Jam"")",Seal,https://charts-static.billboard.com/img/1996/11/seal-m0t-53x53.jpg,,34,10,10,down,1997-02-22
52,Thirty-Three,The Smashing Pumpkins,https://charts-static.billboard.com/img/1996/11/the-smashing-pumpkins-5n1-53x53.jpg,,45,39,13,down,1997-02-22
53,Just Another Day,John Mellencamp,https://charts-static.billboard.com/img/1996/11/john-mellencamp-tnp-53x53.jpg,,,,,new,1997-02-22
54,Let Me Clear My Throat,DJ Kool,Not supported yet,,61,54,4,up,1997-02-22
55,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",Mack 10 & Tha Dogg Pound,https:https://charts-static.billboard.com/img/1996/12/mack-10-7kd.jpg,,47,38,11,down,1997-02-22
56,Desperately Wanting,Better Than Ezra,https://charts-static.billboard.com/img/1996/11/better-than-ezra-dte-53x53.jpg,,48,48,10,down,1997-02-22
57,Say... If You Feel Alright,Crystal Waters,https://charts-static.billboard.com/img/1997/01/crystal-waters-8mo-53x53.jpg,,,,,new,1997-02-22
58,"Space Jam (From ""Space Jam"")",Quad City DJ's,https://charts-static.billboard.com/img/1996/12/quad-city-djs-3b1-53x53.jpg,,53,37,10,down,1997-02-22
59,I'm Not Giving You Up,Gloria Estefan,https://charts-static.billboard.com/img/1996/12/gloria-estefan-7bs-53x53.jpg,,52,40,12,down,1997-02-22
60,Tears,The Isley Brothers,https://charts-static.billboard.com/img/1996/07/the-isley-brothers-jo0-53x53.jpg,,55,55,7,down,1997-02-22
61,If We Fall In Love Tonight,Rod Stewart,https://charts-static.billboard.com/img/1996/11/rod-stewart-icm-53x53.jpg,,54,54,15,down,1997-02-22
62,This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",https://charts-static.billboard.com/img/1996/10/babyface-isu-53x53.jpg,,58,6,18,down,1997-02-22
63,The Theme (It's Party Time),Tracey Lee,Not supported yet,,88,63,2,up,1997-02-22
64,Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,https://charts-static.billboard.com/img/1996/10/nate-dogg-zxw-53x53.jpg,,62,33,16,down,1997-02-22
65,Get Up,Lost Boyz,Not supported yet,,60,60,8,down,1997-02-22
66,Come See Me,112,https://charts-static.billboard.com/img/1996/10/112-9qc-53x53.jpg,,59,33,16,down,1997-02-22
67,"It's Alright, It's Ok",Leah Andreone,https://charts-static.billboard.com/img/1996/11/leah-andreone-sb6-53x53.jpg,,67,67,5,same,1997-02-22
68,Without Love,Donna Lewis,https://charts-static.billboard.com/img/1996/12/donna-lewis-7dh-53x53.jpg,,57,41,11,down,1997-02-22
69,It's All About U,SWV,https://charts-static.billboard.com/img/1996/11/swv-ct8-53x53.jpg,,65,61,6,down,1997-02-22
70,Don't Stop Movin',Livin' Joy,https://charts-static.billboard.com/img/1997/01/livin-joy-g2c-53x53.jpg,,73,70,5,up,1997-02-22
71,I Always Feel Like (Somebody's Watching Me),Tru Featuring Ice Cream Man (Master P),https://charts-static.billboard.com/img/1997/02/master-p-3zs-53x53.jpg,,71,71,3,same,1997-02-22
72,We Danced Anyway,Deana Carter,https://charts-static.billboard.com/img/1996/12/deana-carter-1by-53x53.jpg,,72,72,3,same,1997-02-22
73,I'm Not Feeling You,Yvette Michele,Not supported yet,,,,,new,1997-02-22
74,Colour Of Love,Amber,Not supported yet,,74,74,6,same,1997-02-22
75,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",LL Cool J,https://charts-static.billboard.com/img/1996/11/ll-cool-j-vs1-53x53.jpg,,66,46,9,down,1997-02-22
76,Knocks Me Off My Feet,Donell Jones,https:https://charts-static.billboard.com/img/1996/09/donell-jones-oeo-53x53.jpg,,70,49,17,down,1997-02-22
77,ATLiens,OutKast,https://charts-static.billboard.com/img/1996/09/outkast-294-53x53.jpg,,68,35,13,down,1997-02-22
78,Between You And Me,dc Talk,https://charts-static.billboard.com/img/1996/10/dc-talk-b3f-53x53.jpg,,64,29,15,down,1997-02-22
79,It's In Your Eyes,Phil Collins,https://charts-static.billboard.com/img/1997/02/phil-collins-zdh-53x53.jpg,,79,79,2,same,1997-02-22
80,The Freshmen,The Verve Pipe,https://charts-static.billboard.com/img/1997/02/the-verve-pipe-woo-53x53.jpg,,,,,new,1997-02-22
81,Friends,John Michael Montgomery,https://charts-static.billboard.com/img/1996/10/john-michael-montgomery-ayn-53x53.jpg,,69,69,9,down,1997-02-22
82,You Don't Have To Love Me,Monifah,https://charts-static.billboard.com/img/1997/01/monifah-xdv-53x53.jpg,,82,82,8,same,1997-02-22
83,Hero Of The Day,Metallica,https://charts-static.billboard.com/img/1996/09/metallica-b7f-53x53.jpg,,75,60,16,down,1997-02-22
84,Street Dreams,Nas,https://charts-static.billboard.com/img/1996/10/nas-w6t-53x53.jpg,,76,22,16,down,1997-02-22
85,I Fell In Love,Rockell,https://charts-static.billboard.com/img/1996/10/rockell-auc-53x53.jpg,,77,61,16,down,1997-02-22
86,I Can Make It Better,Luther Vandross,https://charts-static.billboard.com/img/1996/11/luther-vandross-wv3-53x53.jpg,,83,80,10,down,1997-02-22
87,Take Your Time,Tre,Not supported yet,,87,87,2,same,1997-02-22
88,Let's Ride,Richie Rich,https://charts-static.billboard.com/img/1996/11/richie-rich-t2j-53x53.jpg,,81,67,13,down,1997-02-22
89,I'll Be,Foxy Brown Featuring Jay-Z,https://charts-static.billboard.com/img/1997/02/jay-z-gbw-53x53.jpg,,78,78,2,down,1997-02-22
90,Runnin',"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",https://charts-static.billboard.com/img/1996/12/radio-20r-53x53.jpg,,84,84,4,down,1997-02-22
91,"How Could You (From ""Bulletproof"")",K-Ci & JoJo,https://charts-static.billboard.com/img/1996/10/k-ci-jojo-9uq-53x53.jpg,,85,53,15,down,1997-02-22
92,Without Your Love,Angelina,Not supported yet,,92,92,2,same,1997-02-22
93,Drop Dead Gorgeous,Republica,https://charts-static.billboard.com/img/1997/02/republica-mtr-53x53.jpg,,93,93,2,same,1997-02-22
94,Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,https://charts-static.billboard.com/img/1997/01/bill-engvall-3qp-53x53.jpg,,,,,new,1997-02-22
95,Setting Sun,The Chemical Brothers,https://charts-static.billboard.com/img/1996/12/the-chemical-brothers-6je-53x53.jpg,,80,80,5,down,1997-02-22
96,Electrolite,R.E.M.,https://charts-static.billboard.com/img/1997/02/rem-w4l-53x53.jpg,,,,,new,1997-02-22
97,Stand Up,Love Tribe,Not supported yet,,89,89,5,down,1997-02-22
98,Fired Up!,Funky Green Dogs,https://charts-static.billboard.com/img/1996/09/funky-green-dogs-91h-53x53.jpg,,95,95,3,down,1997-02-22
99,Passion,K5,Not supported yet,,98,98,3,down,1997-02-22
100,My Baby Mama,QT,Not supported yet,,94,94,4,down,1997-02-22
1,Wannabe,Spice Girls,https://charts-static.billboard.com/img/1997/01/spice-girls-oei-53x53.jpg,2,1,1,6,same,1997-03-01
2,Un-Break My Heart,Toni Braxton,https://charts-static.billboard.com/img/1840/12/toni-braxton-asw-53x53.jpg,,2,1,19,same,1997-03-01
3,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-53x53.jpg,,3,3,6,same,1997-03-01
4,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,https://charts-static.billboard.com/img/1996/10/r-kelly-ct9-53x53.jpg,,4,2,12,same,1997-03-01
5,Foolish Games/You Were Meant For Me,Jewel,https://charts-static.billboard.com/img/1996/11/jewel-b5q-53x53.jpg,,6,5,14,up,1997-03-01
6,Don't Let Go (Love),En Vogue,https://charts-static.billboard.com/img/1996/10/en-vogue-osy-53x53.jpg,,5,2,17,down,1997-03-01
7,In My Bed,Dru Hill,https://charts-static.billboard.com/img/1840/12/dru-hill-j5q-53x53.jpg,,9,7,8,up,1997-03-01
8,"Don't Cry For Me Argentina (From ""Evita"")",Madonna,https://charts-static.billboard.com/img/1996/12/madonna-rq3-53x53.jpg,,17,8,2,up,1997-03-01
9,Nobody,Keith Sweat Featuring Athena Cage,https://charts-static.billboard.com/img/1996/08/athena-cage-be0-53x53.jpg,,8,3,22,down,1997-03-01
10,Every Time I Close My Eyes,Babyface,https://charts-static.billboard.com/img/1996/12/babyface-isu-53x53.jpg,,11,9,5,up,1997-03-01
11,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,https://charts-static.billboard.com/img/1996/12/whitney-houston-m52-53x53.jpg,,7,4,10,down,1997-03-01
12,Discotheque,U2,https://charts-static.billboard.com/img/1997/01/u2-uun-53x53.jpg,,10,10,2,down,1997-03-01
13,Cold Rock A Party,MC Lyte,https://charts-static.billboard.com/img/1996/11/mc-lyte-mga-53x53.jpg,,14,11,14,up,1997-03-01
14,Ooh Aah... Just A Little Bit,Gina G,Not supported yet,,15,12,14,up,1997-03-01
15,On & On,Erykah Badu,https://charts-static.billboard.com/img/1996/12/erykah-badu-21i-53x53.jpg,,12,12,6,down,1997-03-01
16,No Diggity,BLACKstreet (Featuring Dr. Dre),https://charts-static.billboard.com/img/1996/08/blackstreet-t45-53x53.jpg,,13,1,21,down,1997-03-01
17,Get It Together,702,https://charts-static.billboard.com/img/1997/02/702-0hh-53x53.jpg,,21,17,3,up,1997-03-01
18,I'm Still In Love With You,New Edition,https://charts-static.billboard.com/img/1996/09/new-edition-669-53x53.jpg,,16,7,17,down,1997-03-01
19,Barely Breathing,Duncan Sheik,https://charts-static.billboard.com/img/1840/12/duncan-sheik-4ex-53x53.jpg,,24,19,14,up,1997-03-01
20,Mouth,Merril Bainbridge,https://charts-static.billboard.com/img/1996/08/merril-bainbridge-b9r-53x53.jpg,,18,4,26,down,1997-03-01
21,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,https://charts-static.billboard.com/img/1997/01/az-yet-14n-53x53.jpg,,37,21,2,up,1997-03-01
22,When You're Gone/Free To Decide,The Cranberries,https://charts-static.billboard.com/img/1996/11/the-cranberries-gie-53x53.jpg,,22,22,15,same,1997-03-01
23,Where Do You Go,No Mercy,https://charts-static.billboard.com/img/1996/06/no-mercy-8am-53x53.jpg,,19,5,35,down,1997-03-01
24,Da' Dip,Freak Nasty,https://charts-static.billboard.com/img/1996/09/freak-nasty-cqn-53x53.jpg,,27,24,9,up,1997-03-01
25,I Like It,The Blackout Allstars,Not supported yet,,25,25,13,same,1997-03-01
26,When You Love A Woman,Journey,https://charts-static.billboard.com/img/1996/10/journey-9r5-53x53.jpg,,23,12,19,down,1997-03-01
27,If It Makes You Happy,Sheryl Crow,https://charts-static.billboard.com/img/1996/08/sheryl-crow-pfk-53x53.jpg,,20,10,24,down,1997-03-01
28,Please Don't Go,No Mercy,https://charts-static.billboard.com/img/1997/02/no-mercy-8am-53x53.jpg,,31,28,4,up,1997-03-01
29,Things'll Never Change/Rapper's Ball,E-40 Featuring Bo-Rock,https://charts-static.billboard.com/img/1996/12/e-40-gbj-53x53.jpg,,30,29,5,up,1997-03-01
30,I Love You Always Forever,Donna Lewis,https://charts-static.billboard.com/img/1996/06/donna-lewis-7dh-53x53.jpg,,28,2,37,down,1997-03-01
31,I Want You,Savage Garden,https://charts-static.billboard.com/img/1997/02/savage-garden-l4s-53x53.jpg,,,,,new,1997-03-01
32,Firestarter,The Prodigy,https://charts-static.billboard.com/img/1997/01/the-prodigy-78r-53x53.jpg,,41,32,7,up,1997-03-01
33,What's On Tonight,Montell Jordan,https://charts-static.billboard.com/img/1997/02/montell-jordan-27n-53x53.jpg,,48,33,3,up,1997-03-01
34,What They Do,The Roots,https://charts-static.billboard.com/img/1996/11/the-roots-eys-53x53.jpg,,36,34,8,up,1997-03-01
35,It's All Coming Back To Me Now,Celine Dion,https://charts-static.billboard.com/img/1996/08/celine-dion-0hi-53x53.jpg,,26,2,29,down,1997-03-01
36,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",Barbra Streisand & Bryan Adams,https://charts-static.billboard.com/img/1996/11/barbra-streisand-2i4-53x53.jpg,,38,8,15,up,1997-03-01
37,You're Makin' Me High/Let It Flow,Toni Braxton,https://charts-static.billboard.com/img/1840/12/toni-braxton-asw-53x53.jpg,,40,1,39,up,1997-03-01
38,"Watch Me Do My Thing (From ""All That"")",Immature Featuring Smooth And Ed From Good Burger,https://charts-static.billboard.com/img/1996/12/immature-dnj-53x53.jpg,,32,32,5,down,1997-03-01
39,Change The World,Eric Clapton,https://charts-static.billboard.com/img/1996/06/eric-clapton-uz8-53x53.jpg,,33,5,33,down,1997-03-01
40,This Is Your Night,Amber,Not supported yet,,39,24,38,down,1997-03-01
41,No Time,Lil' Kim Featuring Puff Daddy,https://charts-static.billboard.com/img/1996/10/lil-kim-nk8-53x53.jpg,,29,18,17,down,1997-03-01
42,Return Of The Mack,Mark Morrison,https://charts-static.billboard.com/img/1996/12/mark-morrison-4er-53x53.jpg,,,,,new,1997-03-01
43,Pony,Ginuwine,https://charts-static.billboard.com/img/1996/07/ginuwine-1th-53x53.jpg,,35,6,26,down,1997-03-01
44,Whateva Man,Redman,https://charts-static.billboard.com/img/1997/01/redman-psx-53x53.jpg,,44,44,5,same,1997-03-01
45,"Last Night (From ""The Nutty Professor"")",Az Yet,https://charts-static.billboard.com/img/1996/08/az-yet-14n-53x53.jpg,,34,9,28,down,1997-03-01
46,Naked Eye,Luscious Jackson,https://charts-static.billboard.com/img/1996/10/luscious-jackson-dca-53x53.jpg,,49,46,11,up,1997-03-01
47,Twisted,Keith Sweat,https://charts-static.billboard.com/img/2017/05/keith-sweat-53x53.jpg,,42,2,37,down,1997-03-01
48,Counting Blue Cars,Dishwalla,https://charts-static.billboard.com/img/1996/03/dishwalla-d7l-53x53.jpg,,46,15,48,down,1997-03-01
49,"You Must Love Me (From ""Evita"")",Madonna,https://charts-static.billboard.com/img/1996/10/madonna-rq3-53x53.jpg,,45,18,16,down,1997-03-01
50,Luchini aka (This Is It),Camp Lo,https://charts-static.billboard.com/img/1996/11/camp-lo-d3i-53x53.jpg,,50,50,9,same,1997-03-01
51,Let Me Clear My Throat,DJ Kool,Not supported yet,,54,51,5,up,1997-03-01
52,It's Your Body,Johnny Gill Featuring Roger Troutman,https://charts-static.billboard.com/img/1996/11/roger-troutman-pmp-53x53.jpg,,43,43,12,down,1997-03-01
53,Just Another Day,John Mellencamp,https://charts-static.billboard.com/img/1996/11/john-mellencamp-tnp-53x53.jpg,,53,53,2,same,1997-03-01
54,Say... If You Feel Alright,Crystal Waters,https://charts-static.billboard.com/img/1997/01/crystal-waters-8mo-53x53.jpg,,57,54,2,up,1997-03-01
55,Thirty-Three,The Smashing Pumpkins,https://charts-static.billboard.com/img/1996/11/the-smashing-pumpkins-5n1-53x53.jpg,,52,39,14,down,1997-03-01
56,Barrel Of A Gun,Depeche Mode,https://charts-static.billboard.com/img/1997/01/depeche-mode-eu1-53x53.jpg,,47,47,2,down,1997-03-01
57,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",Mack 10 & Tha Dogg Pound,https:https://charts-static.billboard.com/img/1996/12/mack-10-7kd.jpg,,55,38,12,down,1997-03-01
58,Desperately Wanting,Better Than Ezra,https://charts-static.billboard.com/img/1996/11/better-than-ezra-dte-53x53.jpg,,56,48,11,down,1997-03-01
59,"Fly Like An Eagle (From ""Space Jam"")",Seal,https://charts-static.billboard.com/img/1996/11/seal-m0t-53x53.jpg,,51,10,11,down,1997-03-01
60,I'm Not Giving You Up,Gloria Estefan,https://charts-static.billboard.com/img/1996/12/gloria-estefan-7bs-53x53.jpg,,59,40,13,down,1997-03-01
61,"Space Jam (From ""Space Jam"")",Quad City DJ's,https://charts-static.billboard.com/img/1996/12/quad-city-djs-3b1-53x53.jpg,,58,37,11,down,1997-03-01
62,Falling In Love (Is Hard On The Knees),Aerosmith,https://charts-static.billboard.com/img/1997/03/aerosmith-fsf-53x53.jpg,,,,,new,1997-03-01
63,The Theme (It's Party Time),Tracey Lee,Not supported yet,,63,63,3,same,1997-03-01
64,This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",https://charts-static.billboard.com/img/1996/10/babyface-isu-53x53.jpg,,62,6,19,down,1997-03-01
65,Tears,The Isley Brothers,https://charts-static.billboard.com/img/1996/07/the-isley-brothers-jo0-53x53.jpg,,60,55,8,down,1997-03-01
66,If We Fall In Love Tonight,Rod Stewart,https://charts-static.billboard.com/img/1996/11/rod-stewart-icm-53x53.jpg,,61,54,16,down,1997-03-01
