rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
44,"Kokomo (From""Cocktail"" )",The Beach Boys,https://charts-static.billboard.com/img/1988/07/the-beach-boys-nds-53x53.jpg,,38,1,19,down,1989-01-07
45,You Got It (The Right Stuff),New Kids On The Block,https://charts-static.billboard.com/img/1988/11/new-kids-on-the-block-8hy-53x53.jpg,,47,45,8,up,1989-01-07
46,"Wild, Wild West",The Escape Club,https://charts-static.billboard.com/img/1988/08/the-escape-club-lsz-53x53.jpg,,39,1,21,down,1989-01-07
47,A Little Respect,Erasure,https://charts-static.billboard.com/img/1988/12/erasure-z7c-53x53.jpg,,53,47,5,up,1989-01-07
48,Baby Can I Hold You,Tracy Chapman,https://charts-static.billboard.com/img/1988/11/tracy-chapman-cro-53x53.jpg,,48,48,10,same,1989-01-07
49,Desire,U2,https://charts-static.billboard.com/img/1988/10/u2-uun-53x53.jpg,,36,3,15,down,1989-01-07
50,Shake For The Sheik,The Escape Club,https://charts-static.billboard.com/img/1988/12/the-escape-club-lsz-53x53.jpg,,57,50,5,up,1989-01-07
51,Bad Medicine,Bon Jovi,https://charts-static.billboard.com/img/1988/09/bon-jovi-g8x-53x53.jpg,,43,1,16,down,1989-01-07
52,As Long As You Follow,Fleetwood Mac,https://charts-static.billboard.com/img/1988/12/fleetwood-mac-m6k-53x53.jpg,,56,52,6,up,1989-01-07
53,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,https://charts-static.billboard.com/img/1988/12/ann-wilson-tcs-53x53.jpg,,80,53,3,up,1989-01-07
54,My Heart Can't Tell You No,Rod Stewart,https://charts-static.billboard.com/img/1988/12/rod-stewart-icm-53x53.jpg,,61,54,5,up,1989-01-07
55,It's No Secret,Kylie Minogue,https://charts-static.billboard.com/img/1988/12/kylie-minogue-jso-53x53.jpg,,62,55,5,up,1989-01-07
56,The Loco-Motion,Kylie Minogue,https://charts-static.billboard.com/img/1988/08/kylie-minogue-jso-53x53.jpg,,50,3,20,down,1989-01-07
57,Don't Know What You Got (Till It's Gone),Cinderella,https://charts-static.billboard.com/img/1988/09/cinderella-o6c-53x53.jpg,,54,12,19,down,1989-01-07
58,Cross My Heart,Eighth Wonder,Not supported yet,,60,58,8,up,1989-01-07
59,Not Just Another Girl,Ivan Neville,https://charts-static.billboard.com/img/1988/10/ivan-neville-vcv-53x53.jpg,,49,26,14,down,1989-01-07
60,Groovy Kind Of Love,Phil Collins,https://charts-static.billboard.com/img/1988/09/phil-collins-zdh-53x53.jpg,,55,1,19,down,1989-01-07
61,New Day For You,Basia,https://charts-static.billboard.com/img/1988/12/basia-q68-53x53.jpg,,67,61,5,up,1989-01-07
62,All She Wants Is,Duran Duran,https://charts-static.billboard.com/img/1988/12/duran-duran-xho-53x53.jpg,,85,62,3,up,1989-01-07
63,Handle With Care,Traveling Wilburys,Not supported yet,,59,45,11,down,1989-01-07
64,"Yeah, Yeah, Yeah",Judson Spence,https://charts-static.billboard.com/img/1988/10/judson-spence-4h1-53x53.jpg,,52,32,13,down,1989-01-07
65,Kissing A Fool,George Michael,https://charts-static.billboard.com/img/1988/10/george-michael-6b3-53x53.jpg,,58,5,14,down,1989-01-07
66,Forever Young,Alphaville,https://charts-static.billboard.com/img/1985/03/alphaville-rjm-53x53.jpg,,65,65,15,down,1989-01-07
67,Anchorage,Michelle Shocked,https://charts-static.billboard.com/img/1988/12/michelle-shocked-paz-53x53.jpg,,76,67,5,up,1989-01-07
68,If We Never Meet Again,Tommy Conwell And The Young Rumblers,Not supported yet,,77,68,4,up,1989-01-07
69,Red Red Wine,UB40,https://charts-static.billboard.com/img/2016/12/ub40-53x53.jpg,,68,1,37,down,1989-01-07
70,Edge Of A Broken Heart,Vixen,https://charts-static.billboard.com/img/1988/09/vixen-hd5-53x53.jpg,,72,26,17,up,1989-01-07
71,I Beg Your Pardon,Kon Kan,Not supported yet,,87,71,3,up,1989-01-07
72,"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,https://charts-static.billboard.com/img/1988/10/the-georgia-satellites-pzg-53x53.jpg,,64,45,12,down,1989-01-07
73,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,https://charts-static.billboard.com/img/1988/07/bobby-mcferrin-na4-53x53.jpg,,73,1,24,same,1989-01-07
74,Peek-A-Boo,Siouxsie & The Banshees,Not supported yet,,63,53,13,down,1989-01-07
75,Symptoms Of True Love,Tracie Spencer,https://charts-static.billboard.com/img/1988/10/tracie-spencer-r57-53x53.jpg,,66,38,15,down,1989-01-07
76,"Wild Again (From ""Cocktail"")",Starship,https://charts-static.billboard.com/img/1988/12/starship-djg-53x53.jpg,,81,76,4,up,1989-01-07
77,It's Money That Matters,Randy Newman,https://charts-static.billboard.com/img/1988/11/randy-newman-xjm-53x53.jpg,,74,60,10,down,1989-01-07
78,Posse On Broadway,Sir Mix-A-Lot,https://charts-static.billboard.com/img/1988/10/sir-mix-a-lot-9gn-53x53.jpg,,95,78,4,up,1989-01-07
79,The Living Years,Mike + The Mechanics,Not supported yet,,,,,new,1989-01-07
80,Doctorin' The Tardis,The Timelords,Not supported yet,,83,80,4,up,1989-01-07
81,Another Lover,Giant Steps,https://charts-static.billboard.com/img/1988/08/giant-steps-h9l-53x53.jpg,,75,13,21,down,1989-01-07
82,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,,69,57,11,down,1989-01-07
83,Girl You Know It's True,Milli Vanilli,Not supported yet,,,,,new,1989-01-07
84,More Than You Know,Martika,https://charts-static.billboard.com/img/1988/12/martika-blk-53x53.jpg,,91,84,3,up,1989-01-07
85,Forever Young,Rod Stewart,https://charts-static.billboard.com/img/1988/08/rod-stewart-icm-53x53.jpg,,71,12,23,down,1989-01-07
86,Perfect,Fairground Attraction,https://charts-static.billboard.com/img/1988/12/fairground-attraction-fa2-53x53.jpg,,86,86,4,same,1989-01-07
87,Killing Me Softly,Al B. Sure!,https://charts-static.billboard.com/img/1988/11/al-b-sure-a96-53x53.jpg,,82,80,8,down,1989-01-07
88,Nobody's Perfect,Mike + The Mechanics,https://charts-static.billboard.com/img/1988/11/mike-the-mechanics-xp3-53x53.jpg,,78,63,10,down,1989-01-07
89,Domino Dancing,Pet Shop Boys,https:https://charts-static.billboard.com/img/1988/10/pet-shop-boys-47k-53x53.jpg,,70,18,14,down,1989-01-07
90,Don't Be Cruel,Bobby Brown,https://charts-static.billboard.com/img/1988/05/bobby-brown-s9w-53x53.jpg,,88,8,25,down,1989-01-07
91,The Great Commandment,Camouflage,https://charts-static.billboard.com/img/1988/09/camouflage-khn-53x53.jpg,,98,91,3,up,1989-01-07
92,Roni,Bobby Brown,Not supported yet,,,,,new,1989-01-07
93,"Boy, I've Been Told",SaFire,Not supported yet,,89,48,16,down,1989-01-07
94,Love Bites,Def Leppard,https://charts-static.billboard.com/img/1988/08/def-leppard-3qx-53x53.jpg,,90,1,22,down,1989-01-07
95,Never Tear Us Apart,INXS,https://charts-static.billboard.com/img/1988/08/inxs-lxc-53x53.jpg,,84,7,22,down,1989-01-07
96,Way Cool Jr.,Ratt,Not supported yet,,,,,new,1989-01-07
97,I Wanna Be Loved,House Of Lords,Not supported yet,,,,,new,1989-01-07
98,Dreamin',Vanessa Williams,Not supported yet,,,,,new,1989-01-07
99,Till I Loved You,Barbra Streisand & Don Johnson,https://charts-static.billboard.com/img/1988/10/barbra-streisand-2i4-53x53.jpg,,79,25,12,down,1989-01-07
100,Is It Love,J.J. Fad,https://charts-static.billboard.com/img/1988/12/jj-fad-uc7-53x53.jpg,,92,92,5,down,1989-01-07
1,My Prerogative,Bobby Brown,https://charts-static.billboard.com/img/1988/08/bobby-brown-s9w-53x53.jpg,,2,1,13,up,1989-01-14
2,Two Hearts,Phil Collins,https://charts-static.billboard.com/img/1988/11/phil-collins-zdh-53x53.jpg,,3,2,9,up,1989-01-14
3,Every Rose Has Its Thorn,Poison,https://charts-static.billboard.com/img/1988/10/poison-r52-53x53.jpg,,1,1,12,down,1989-01-14
4,Don't Rush Me,Taylor Dayne,https://charts-static.billboard.com/img/1988/11/taylor-dayne-qas-53x53.jpg,,6,4,11,up,1989-01-14
5,Armageddon It,Def Leppard,https://charts-static.billboard.com/img/1988/11/def-leppard-3qx-53x53.jpg,,9,5,9,up,1989-01-14
6,In Your Room,The Bangles,https://charts-static.billboard.com/img/1988/10/the-bangles-9kl-53x53.jpg,,5,5,14,down,1989-01-14
7,Smooth Criminal,Michael Jackson,https://charts-static.billboard.com/img/1988/11/michael-jackson-9to-53x53.jpg,,10,7,10,up,1989-01-14
8,I Remember Holding You,Boys Club,https://charts-static.billboard.com/img/1988/10/boys-club-gb1-53x53.jpg,,11,8,13,up,1989-01-14
9,Put A Little Love In Your Heart,Annie Lennox & Al Green,https://charts-static.billboard.com/img/1988/11/al-green-svh-53x53.jpg,,12,9,11,up,1989-01-14
10,The Way You Love Me,Karyn White,https://charts-static.billboard.com/img/1988/08/karyn-white-7np-53x53.jpg,,15,10,14,up,1989-01-14
11,Waiting For A Star To Fall,Boy Meets Girl,https://charts-static.billboard.com/img/1988/09/boy-meets-girl-9bf-53x53.jpg,,7,5,19,down,1989-01-14
12,When I'm With You,Sheriff,Not supported yet,,16,12,15,up,1989-01-14
13,Born To Be My Baby,Bon Jovi,https://charts-static.billboard.com/img/1988/10/bon-jovi-g8x-53x53.jpg,,17,13,8,up,1989-01-14
14,When The Children Cry,White Lion,https://charts-static.billboard.com/img/1988/11/white-lion-q4v-53x53.jpg,,19,14,11,up,1989-01-14
15,Silhouette,Kenny G,https://charts-static.billboard.com/img/1988/10/kenny-g-r4k-53x53.jpg,,13,13,12,down,1989-01-14
16,Giving You The Best That I Got,Anita Baker,https://charts-static.billboard.com/img/1988/09/anita-baker-9zu-53x53.jpg,,4,3,17,down,1989-01-14
17,All This Time,Tiffany,https://charts-static.billboard.com/img/1988/11/tiffany-qt6-53x53.jpg,,18,17,11,up,1989-01-14
18,Look Away,Chicago,https://charts-static.billboard.com/img/1988/09/chicago-46u-53x53.jpg,,8,1,17,down,1989-01-14
19,Holding On,Steve Winwood,https://charts-static.billboard.com/img/1988/11/steve-winwood-6hs-53x53.jpg,,23,19,8,up,1989-01-14
20,Little Liar,Joan Jett & the Blackhearts,https://charts-static.billboard.com/img/1988/10/joan-jett-the-blackhearts-0n7-53x53.jpg,,22,20,12,up,1989-01-14
21,Straight Up,Paula Abdul,https://charts-static.billboard.com/img/1988/12/paula-abdul-3yb-53x53.jpg,,28,21,7,up,1989-01-14
22,Wild Thing,Tone-Loc,https://charts-static.billboard.com/img/1988/11/tone-loc-kaa-53x53.jpg,,31,22,7,up,1989-01-14
23,I Wanna Have Some Fun,Samantha Fox,https://charts-static.billboard.com/img/1988/11/samantha-fox-h5c-53x53.jpg,,26,23,10,up,1989-01-14
24,The Lover In Me,Sheena Easton,https://charts-static.billboard.com/img/1988/10/sheena-easton-wvg-53x53.jpg,,30,24,11,up,1989-01-14
25,Welcome To The Jungle,Guns N' Roses,https://charts-static.billboard.com/img/1988/10/guns-n-roses-i8r-53x53.jpg,,14,7,13,down,1989-01-14
26,Wild World,Maxi Priest,https://charts-static.billboard.com/img/1988/10/maxi-priest-k3c-53x53.jpg,,25,25,12,down,1989-01-14
27,Walk On Water,Eddie Money,https://charts-static.billboard.com/img/1988/10/eddie-money-6yi-53x53.jpg,,20,9,16,down,1989-01-14
28,Walking Away,Information Society,https://charts-static.billboard.com/img/1988/11/information-society-mr0-53x53.jpg,,34,28,8,up,1989-01-14
29,"Baby, I Love Your Way/Freebird Medley",Will To Power,https://charts-static.billboard.com/img/1988/09/will-to-power-uz5-53x53.jpg,,21,1,19,down,1989-01-14
30,She Wants To Dance With Me,Rick Astley,https://charts-static.billboard.com/img/1988/12/rick-astley-opu-53x53.jpg,,40,30,5,up,1989-01-14
31,Kiss,The Art Of Noise Featuring Tom Jones,https://charts-static.billboard.com/img/1988/12/the-art-of-noise-xnz-53x53.jpg,,38,31,7,up,1989-01-14
32,What I Am,Edie Brickell & New Bohemians,https://charts-static.billboard.com/img/1988/10/edie-brickell-new-bohemians-5ga-53x53.jpg,,41,32,8,up,1989-01-14
33,Angel Of Harlem,U2,https://charts-static.billboard.com/img/1988/10/u2-uun-53x53.jpg,,42,33,5,up,1989-01-14
34,How Can I Fall?,Breathe,Not supported yet,,24,3,19,down,1989-01-14
35,Dial My Heart,The Boys,https://charts-static.billboard.com/img/1988/09/the-boys-r0r-53x53.jpg,,43,35,6,up,1989-01-14
36,The Promise,When In Rome,https://charts-static.billboard.com/img/1988/04/when-in-rome-mug-53x53.jpg,,29,11,20,down,1989-01-14
37,You Got It (The Right Stuff),New Kids On The Block,https://charts-static.billboard.com/img/1988/11/new-kids-on-the-block-8hy-53x53.jpg,,45,37,9,up,1989-01-14
38,Back On Holiday,Robbie Nevil,https://charts-static.billboard.com/img/1988/11/robbie-nevil-3vi-53x53.jpg,,39,38,10,up,1989-01-14
39,Ghost Town,Cheap Trick,https://charts-static.billboard.com/img/1988/11/cheap-trick-jcq-53x53.jpg,,33,33,11,down,1989-01-14
40,I Don't Want Your Love,Duran Duran,https://charts-static.billboard.com/img/1988/10/duran-duran-xho-53x53.jpg,,27,4,14,down,1989-01-14
41,Finish What Ya Started,Van Halen,https://charts-static.billboard.com/img/1988/10/van-halen-oet-53x53.jpg,,32,13,16,down,1989-01-14
42,A Little Respect,Erasure,https://charts-static.billboard.com/img/1988/12/erasure-z7c-53x53.jpg,,47,42,6,up,1989-01-14
43,Thanks For My Child,Cheryl Pepsii Riley,https://charts-static.billboard.com/img/1988/09/cheryl-pepsii-riley-3v9-53x53.jpg,,35,32,12,down,1989-01-14
44,Early In The Morning,Robert Palmer,https://charts-static.billboard.com/img/1988/10/robert-palmer-i8q-53x53.jpg,,36,19,13,down,1989-01-14
45,Shake For The Sheik,The Escape Club,https://charts-static.billboard.com/img/1988/12/the-escape-club-lsz-53x53.jpg,,50,45,6,up,1989-01-14
46,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,https://charts-static.billboard.com/img/1988/12/ann-wilson-tcs-53x53.jpg,,53,46,4,up,1989-01-14
47,Spy In The House Of Love,Was (Not Was),https://charts-static.billboard.com/img/1988/10/was-not-was-acg-53x53.jpg,,37,16,16,down,1989-01-14
48,"Kokomo (From""Cocktail"" )",The Beach Boys,https://charts-static.billboard.com/img/1988/07/the-beach-boys-nds-53x53.jpg,,44,1,20,down,1989-01-14
49,As Long As You Follow,Fleetwood Mac,https://charts-static.billboard.com/img/1988/12/fleetwood-mac-m6k-53x53.jpg,,52,49,7,up,1989-01-14
50,My Heart Can't Tell You No,Rod Stewart,https://charts-static.billboard.com/img/1988/12/rod-stewart-icm-53x53.jpg,,54,50,6,up,1989-01-14
51,"Wild, Wild West",The Escape Club,https://charts-static.billboard.com/img/1988/08/the-escape-club-lsz-53x53.jpg,,46,1,22,down,1989-01-14
52,Baby Can I Hold You,Tracy Chapman,https://charts-static.billboard.com/img/1988/11/tracy-chapman-cro-53x53.jpg,,48,48,11,down,1989-01-14
53,All She Wants Is,Duran Duran,https://charts-static.billboard.com/img/1988/12/duran-duran-xho-53x53.jpg,,62,53,4,up,1989-01-14
54,It's No Secret,Kylie Minogue,https://charts-static.billboard.com/img/1988/12/kylie-minogue-jso-53x53.jpg,,55,54,6,up,1989-01-14
55,The Living Years,Mike + The Mechanics,https://charts-static.billboard.com/img/1989/01/mike-the-mechanics-xp3-53x53.jpg,,79,55,2,up,1989-01-14
56,Cross My Heart,Eighth Wonder,Not supported yet,,58,56,9,up,1989-01-14
57,Desire,U2,https://charts-static.billboard.com/img/1988/10/u2-uun-53x53.jpg,,49,3,16,down,1989-01-14
58,Bad Medicine,Bon Jovi,https://charts-static.billboard.com/img/1988/09/bon-jovi-g8x-53x53.jpg,,51,1,17,down,1989-01-14
59,New Day For You,Basia,https://charts-static.billboard.com/img/1988/12/basia-q68-53x53.jpg,,61,59,6,up,1989-01-14
60,I Beg Your Pardon,Kon Kan,Not supported yet,,71,60,4,up,1989-01-14
61,Roni,Bobby Brown,https://charts-static.billboard.com/img/1988/11/bobby-brown-s9w-53x53.jpg,,92,61,2,up,1989-01-14
62,The Loco-Motion,Kylie Minogue,https://charts-static.billboard.com/img/1988/08/kylie-minogue-jso-53x53.jpg,,56,3,21,down,1989-01-14
63,If We Never Meet Again,Tommy Conwell And The Young Rumblers,Not supported yet,,68,63,5,up,1989-01-14
64,Don't Know What You Got (Till It's Gone),Cinderella,https://charts-static.billboard.com/img/1988/09/cinderella-o6c-53x53.jpg,,57,12,20,down,1989-01-14
65,Not Just Another Girl,Ivan Neville,https://charts-static.billboard.com/img/1988/10/ivan-neville-vcv-53x53.jpg,,59,26,15,down,1989-01-14
66,Anchorage,Michelle Shocked,https://charts-static.billboard.com/img/1988/12/michelle-shocked-paz-53x53.jpg,,67,66,6,up,1989-01-14
67,Girl You Know It's True,Milli Vanilli,https://charts-static.billboard.com/img/1989/01/milli-vanilli-uay-53x53.jpg,,83,67,2,up,1989-01-14
68,Groovy Kind Of Love,Phil Collins,https://charts-static.billboard.com/img/1988/09/phil-collins-zdh-53x53.jpg,,60,1,20,down,1989-01-14
69,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,https://charts-static.billboard.com/img/1988/07/bobby-mcferrin-na4-53x53.jpg,,73,1,25,up,1989-01-14
70,Posse On Broadway,Sir Mix-A-Lot,https://charts-static.billboard.com/img/1988/10/sir-mix-a-lot-9gn-53x53.jpg,,78,70,5,up,1989-01-14
71,Edge Of A Broken Heart,Vixen,https://charts-static.billboard.com/img/1988/09/vixen-hd5-53x53.jpg,,70,26,18,down,1989-01-14
72,Handle With Care,Traveling Wilburys,Not supported yet,,63,45,12,down,1989-01-14
73,"Wild Again (From ""Cocktail"")",Starship,https://charts-static.billboard.com/img/1988/12/starship-djg-53x53.jpg,,76,73,5,up,1989-01-14
74,Forever Young,Alphaville,https://charts-static.billboard.com/img/1985/03/alphaville-rjm-53x53.jpg,,66,65,16,down,1989-01-14
75,More Than You Know,Martika,https://charts-static.billboard.com/img/1988/12/martika-blk-53x53.jpg,,84,75,4,up,1989-01-14
76,"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,https://charts-static.billboard.com/img/1988/10/the-georgia-satellites-pzg-53x53.jpg,,72,45,13,down,1989-01-14
77,Doctorin' The Tardis,The Timelords,Not supported yet,,80,77,5,up,1989-01-14
78,Red Red Wine,UB40,https://charts-static.billboard.com/img/2016/12/ub40-53x53.jpg,,69,1,38,down,1989-01-14
79,The Great Commandment,Camouflage,https://charts-static.billboard.com/img/1988/09/camouflage-khn-53x53.jpg,,91,79,4,up,1989-01-14
80,Perfect,Fairground Attraction,https://charts-static.billboard.com/img/1988/12/fairground-attraction-fa2-53x53.jpg,,86,80,5,up,1989-01-14
81,Dreamin',Vanessa Williams,https://charts-static.billboard.com/img/1988/11/vanessa-williams-y5l-53x53.jpg,,98,81,2,up,1989-01-14
82,Kissing A Fool,George Michael,https://charts-static.billboard.com/img/1988/10/george-michael-6b3-53x53.jpg,,65,5,15,down,1989-01-14
83,It's Money That Matters,Randy Newman,https://charts-static.billboard.com/img/1988/11/randy-newman-xjm-53x53.jpg,,77,60,11,down,1989-01-14
84,Symptoms Of True Love,Tracie Spencer,https://charts-static.billboard.com/img/1988/10/tracie-spencer-r57-53x53.jpg,,75,38,16,down,1989-01-14
85,Paradise City,Guns N' Roses,Not supported yet,,,,,new,1989-01-14
86,Way Cool Jr.,Ratt,https://charts-static.billboard.com/img/1989/01/ratt-ivi-53x53.jpg,,96,86,2,up,1989-01-14
87,Killing Me Softly,Al B. Sure!,https://charts-static.billboard.com/img/1988/11/al-b-sure-a96-53x53.jpg,,87,80,9,same,1989-01-14
88,The Love In Your Eyes,Eddie Money,Not supported yet,,,,,new,1989-01-14
89,"Yeah, Yeah, Yeah",Judson Spence,https://charts-static.billboard.com/img/1988/10/judson-spence-4h1-53x53.jpg,,64,32,14,down,1989-01-14
90,I Wanna Be Loved,House Of Lords,https://charts-static.billboard.com/img/1989/01/house-of-lords-6px-53x53.jpg,,97,90,2,up,1989-01-14
91,Forever Young,Rod Stewart,https://charts-static.billboard.com/img/1988/08/rod-stewart-icm-53x53.jpg,,85,12,24,down,1989-01-14
92,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,Not supported yet,,82,57,12,down,1989-01-14
93,Never Tear Us Apart,INXS,https://charts-static.billboard.com/img/1988/08/inxs-lxc-53x53.jpg,,95,7,23,up,1989-01-14
94,Love Bites,Def Leppard,https://charts-static.billboard.com/img/1988/08/def-leppard-3qx-53x53.jpg,,94,1,23,same,1989-01-14
95,Peek-A-Boo,Siouxsie & The Banshees,Not supported yet,,74,53,14,down,1989-01-14
96,Don't Tell Me Lies,Breathe,Not supported yet,,,,,new,1989-01-14
97,Let's Put The X In Sex,KISS,Not supported yet,,,,,new,1989-01-14
98,Nobody's Perfect,Mike + The Mechanics,https://charts-static.billboard.com/img/1988/11/mike-the-mechanics-xp3-53x53.jpg,,88,63,11,down,1989-01-14
99,Another Lover,Giant Steps,https://charts-static.billboard.com/img/1988/08/giant-steps-h9l-53x53.jpg,,81,13,22,down,1989-01-14
100,Don't Be Cruel,Bobby Brown,https://charts-static.billboard.com/img/1988/05/bobby-brown-s9w-53x53.jpg,,90,8,26,down,1989-01-14
1,Two Hearts,Phil Collins,https://charts-static.billboard.com/img/1988/11/phil-collins-zdh-53x53.jpg,,2,1,10,up,1989-01-21
