rank,title,artist,image,weeks at no.1,last week,peak position,weeks on chart,detail,date
15,Running With The Night,Lionel Richie,https://charts-static.billboard.com/img/1983/11/lionel-richie-4o4-53x53.jpg,,21,15,7,up,1984-01-07
16,Church Of The Poison Mind,Culture Club,https://charts-static.billboard.com/img/1983/05/culture-club-50u-53x53.jpg,,13,10,12,down,1984-01-07
17,Joanna,Kool & The Gang,https://charts-static.billboard.com/img/1983/11/kool-the-gang-bbp-53x53.jpg,,22,17,10,up,1984-01-07
18,Read 'Em And Weep,Barry Manilow,https://charts-static.billboard.com/img/1983/11/barry-manilow-0ni-53x53.jpg,,23,18,8,up,1984-01-07
19,Synchronicity II,The Police,https://charts-static.billboard.com/img/1983/11/the-police-yho-53x53.jpg,,16,16,10,down,1984-01-07
20,Cum On Feel The Noize,Quiet Riot,https://charts-static.billboard.com/img/1983/04/quiet-riot-hzu-53x53.jpg,,15,5,17,down,1984-01-07
21,The Curly Shuffle,Jump 'n The Saddle,Not supported yet,,32,21,6,up,1984-01-07
22,That's All,Genesis,Not supported yet,,27,22,7,up,1984-01-07
23,If I'd Been The One,Thirty Eight Special,Not supported yet,,25,23,9,up,1984-01-07
24,I Still Can't Get Over Loving You,Ray Parker Jr.,Not supported yet,,28,24,9,up,1984-01-07
25,Time Will Reveal,Debarge,Not supported yet,,26,25,13,up,1984-01-07
26,Pink Houses,John Mellencamp,https://charts-static.billboard.com/img/1983/12/john-mellencamp-tnp-53x53.jpg,,29,26,5,up,1984-01-07
27,Holiday,Madonna,https://charts-static.billboard.com/img/1983/10/madonna-rq3-53x53.jpg,,31,27,11,up,1984-01-07
28,Why Me?,Irene Cara,https://charts-static.billboard.com/img/1983/10/irene-cara-md3-53x53.jpg,,19,13,12,down,1984-01-07
29,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,https://charts-static.billboard.com/img/1840/12/kenny-rogers-ym6-53x53.jpg,,18,1,20,down,1984-01-07
30,Think Of Laura,Christopher Cross,https://charts-static.billboard.com/img/1983/12/christopher-cross-r4j-53x53.jpg,,38,30,5,up,1984-01-07
31,Stay With Me Tonight,Jeffrey Osborne,https://charts-static.billboard.com/img/1983/10/jeffrey-osborne-d8r-53x53.jpg,,33,31,13,up,1984-01-07
32,Gold,Spandau Ballet,https://charts-static.billboard.com/img/2016/12/spandau-ballet-53x53.jpg,,34,32,8,up,1984-01-07
33,The Sign Of Fire,The Fixx,https://charts-static.billboard.com/img/1983/11/the-fixx-ps9-53x53.jpg,,35,33,7,up,1984-01-07
34,So Bad,Paul McCartney,https://charts-static.billboard.com/img/1983/12/paul-mccartney-ntf-53x53.jpg,,49,34,3,up,1984-01-07
35,In A Big Country,Big Country,https://charts-static.billboard.com/img/1983/10/big-country-kcs-53x53.jpg,,20,17,12,down,1984-01-07
36,Baby I Lied,Deborah Allen,https://charts-static.billboard.com/img/1983/10/deborah-allen-a9r-53x53.jpg,,39,36,13,up,1984-01-07
37,Middle Of The Road,Pretenders,https://charts-static.billboard.com/img/1983/12/pretenders-xbg-53x53.jpg,,43,37,4,up,1984-01-07
38,Let The Music Play,Shannon,https://charts-static.billboard.com/img/1983/10/shannon-nje-53x53.jpg,,42,38,9,up,1984-01-07
39,An Innocent Man,Billy Joel,https://charts-static.billboard.com/img/1983/12/billy-joel-9l9-53x53.jpg,,44,39,4,up,1984-01-07
40,In The Mood,Robert Plant,https://charts-static.billboard.com/img/1983/11/robert-plant-efi-53x53.jpg,,40,40,8,same,1984-01-07
41,Remember The Night,The Motels,https://charts-static.billboard.com/img/1983/12/the-motels-rxr-53x53.jpg,,45,41,6,up,1984-01-07
42,Send Me An Angel,Real Life,https://charts-static.billboard.com/img/1983/11/real-life-ibs-53x53.jpg,,46,42,9,up,1984-01-07
43,Nightbird,Stevie Nicks,https://charts-static.billboard.com/img/1983/12/stevie-nicks-dt0-53x53.jpg,,48,43,4,up,1984-01-07
44,When The Lights Go Out,Naked Eyes,https://charts-static.billboard.com/img/1983/10/naked-eyes-d9a-53x53.jpg,,37,37,12,down,1984-01-07
45,Yah Mo B There,James Ingram With Michael McDonald,https://charts-static.billboard.com/img/1983/12/james-ingram-399-53x53.jpg,,50,45,5,up,1984-01-07
46,Ebony Eyes,Rick James And Smokey Robinson,https://charts-static.billboard.com/img/1983/12/rick-james-bwv-53x53.jpg,,52,46,5,up,1984-01-07
47,The Dream,Irene Cara,https://charts-static.billboard.com/img/1983/12/irene-cara-md3-53x53.jpg,,58,47,5,up,1984-01-07
48,Take Me Back,Bonnie Tyler,https://charts-static.billboard.com/img/1983/12/bonnie-tyler-lry-53x53.jpg,,51,48,6,up,1984-01-07
49,Ain't Nobody,Chaka Khan,https://charts-static.billboard.com/img/1983/07/chaka-khan-h18-53x53.jpg,,30,22,15,down,1984-01-07
50,99 Luftballons,Nena,https://charts-static.billboard.com/img/1983/10/nena-8n5-53x53.jpg,,62,50,5,up,1984-01-07
51,Crumblin' Down,John Cougar Mellencamp,https://charts-static.billboard.com/img/1983/10/john-mellencamp-tnp-53x53.jpg,,24,9,13,down,1984-01-07
52,Save The Last Dance For Me,Dolly Parton,https://charts-static.billboard.com/img/1983/12/dolly-parton-k5e-53x53.jpg,,60,52,5,up,1984-01-07
53,Heart And Soul,Huey Lewis & The News,https://charts-static.billboard.com/img/1983/09/huey-lewis-the-news-iqy-53x53.jpg,,36,8,18,down,1984-01-07
54,The Politics Of Dancing,Re-flex,Not supported yet,,59,54,7,up,1984-01-07
55,Big Crash,Eddie Money,https://charts-static.billboard.com/img/1983/11/eddie-money-6yi-53x53.jpg,,55,55,8,same,1984-01-07
56,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,https://charts-static.billboard.com/img/1983/10/linda-ronstadt-vi6-53x53.jpg,,53,53,11,down,1984-01-07
57,Almost Over You,Sheena Easton,https://charts-static.billboard.com/img/1983/12/sheena-easton-wvg-53x53.jpg,,63,57,5,up,1984-01-07
58,(You Can Still) Rock In America,Night Ranger,https://charts-static.billboard.com/img/1983/12/night-ranger-srx-53x53.jpg,,61,58,6,up,1984-01-07
59,Give It Up,KC,Not supported yet,,67,59,3,up,1984-01-07
60,You Don't Believe,The Alan Parsons Project,https://charts-static.billboard.com/img/1983/11/the-alan-parsons-project-yu1-53x53.jpg,,54,54,8,down,1984-01-07
61,Wrapped Around Your Finger,The Police,Not supported yet,,,,,new,1984-01-07
62,Girls Just Want To Have Fun,Cyndi Lauper,https://charts-static.billboard.com/img/1983/12/cyndi-lauper-wjs-53x53.jpg,,69,62,4,up,1984-01-07
63,Wet My Whistle,Midnight Star,https://charts-static.billboard.com/img/1983/10/midnight-star-dab-53x53.jpg,,64,63,7,up,1984-01-07
64,P.Y.T. (Pretty Young Thing),Michael Jackson,https://charts-static.billboard.com/img/1983/10/michael-jackson-9to-53x53.jpg,,47,10,14,down,1984-01-07
65,Souls,Rick Springfield,https://charts-static.billboard.com/img/1983/10/rick-springfield-ind-53x53.jpg,,41,23,13,down,1984-01-07
66,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,https://charts-static.billboard.com/img/1983/12/peabo-bryson-64m-53x53.jpg,,74,66,3,up,1984-01-07
67,I Won't Stand In Your Way,Stray Cats,https://charts-static.billboard.com/img/1983/10/stray-cats-7bw-53x53.jpg,,56,35,11,down,1984-01-07
68,The Way He Makes Me Feel,Barbra Streisand,https://charts-static.billboard.com/img/1983/10/barbra-streisand-2i4-53x53.jpg,,57,40,12,down,1984-01-07
69,Lick It Up,KISS,https://charts-static.billboard.com/img/1983/11/kiss-sus-53x53.jpg,,66,66,9,down,1984-01-07
70,Tell Me If You Still Care,The S.O.S. Band,https://charts-static.billboard.com/img/1983/10/the-sos-band-iez-53x53.jpg,,79,70,8,up,1984-01-07
71,Gloria,The Doors,https://charts-static.billboard.com/img/1983/12/the-doors-jsm-53x53.jpg,,73,71,6,up,1984-01-07
72,Bang Your Head (Metal Health),Quiet Riot,Not supported yet,,,,,new,1984-01-07
73,Total Eclipse Of The Heart,Bonnie Tyler,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-lry-53x53.jpg,,68,1,26,down,1984-01-07
74,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,https://charts-static.billboard.com/img/1983/07/peabo-bryson-64m-53x53.jpg,,70,16,27,down,1984-01-07
75,LET's PRETEND WE'rE MARRIED,Prince,https://charts-static.billboard.com/img/1983/12/prince-vp8-53x53.jpg,,82,75,4,up,1984-01-07
76,Telefone (long Distance Love Affair),Sheena Easton,https://charts-static.billboard.com/img/1983/08/sheena-easton-wvg-53x53.jpg,,71,9,21,down,1984-01-07
77,Someone Like You,Michael Stanley Band,Not supported yet,,81,77,3,up,1984-01-07
78,This Must Be The Place (Naive Melody),Talking Heads,https://charts-static.billboard.com/img/1983/11/talking-heads-thx-53x53.jpg,,65,62,7,down,1984-01-07
79,Let's Go Up,Diana Ross,https://charts-static.billboard.com/img/1983/12/diana-ross-1zl-53x53.jpg,,83,79,4,up,1984-01-07
80,Tender Is The Night,Jackson Browne,https://charts-static.billboard.com/img/1983/09/jackson-browne-eic-53x53.jpg,,76,25,16,down,1984-01-07
81,Sweetheart Like You,Bob Dylan,https://charts-static.billboard.com/img/1983/12/bob-dylan-r50-53x53.jpg,,85,81,4,up,1984-01-07
82,Suddenly Last Summer,The Motels,https://charts-static.billboard.com/img/1983/09/the-motels-rxr-53x53.jpg,,72,9,19,down,1984-01-07
83,Baby I'm Hooked,ConFunkShun,Not supported yet,,,,,new,1984-01-07
84,Rappin' Rodney,Rodney Dangerfield,https://charts-static.billboard.com/img/1983/12/rodney-dangerfield-wn9-53x53.jpg,,86,84,6,up,1984-01-07
85,Just One More Time,The Headpins,Not supported yet,,89,85,3,up,1984-01-07
86,Electric Kingdom,Twilight 22,Not supported yet,,90,86,4,up,1984-01-07
87,Touch A Four Leaf Clover,Atlantic Starr,https://charts-static.billboard.com/img/1983/10/atlantic-starr-vhm-53x53.jpg,,87,87,5,same,1984-01-07
88,Something's On Your Mind,D Train,Not supported yet,,,,,new,1984-01-07
89,Making Love Out Of Nothing At All,Air Supply,https://charts-static.billboard.com/img/1983/07/air-supply-6x5-53x53.jpg,,80,2,24,down,1984-01-07
90,If Only You Knew,Patti LaBelle,Not supported yet,,,,,new,1984-01-07
91,I Need You,The Pointer Sisters,https://charts-static.billboard.com/img/1983/10/the-pointer-sisters-aql-53x53.jpg,,88,48,14,down,1984-01-07
92,Street Of Dreams,Rainbow,Not supported yet,,75,60,10,down,1984-01-07
93,Action,"Evelyn ""Champagne"" King",Not supported yet,,,,,new,1984-01-07
94,The Smile Has Left Your Eyes,Asia,https://charts-static.billboard.com/img/1983/10/asia-oik-53x53.jpg,,78,34,13,down,1984-01-07
95,The Sound Of Goodbye,Crystal Gayle,https://charts-static.billboard.com/img/1983/12/crystal-gayle-sqh-53x53.jpg,,84,84,5,down,1984-01-07
96,Red Hot,Herb Alpert,https://charts-static.billboard.com/img/1983/12/herb-alpert-hn0-53x53.jpg,,77,77,5,down,1984-01-07
97,Invisible Hands,Kim Carnes,https://charts-static.billboard.com/img/1983/10/kim-carnes-nds-53x53.jpg,,95,40,13,down,1984-01-07
98,Magnetic,"Earth, Wind & Fire",https://charts-static.billboard.com/img/1983/11/earth-wind-fire-tue-53x53.jpg,,93,57,9,down,1984-01-07
99,State Of The Union,Industry,https://charts-static.billboard.com/img/1983/11/industry-nuc-53x53.jpg,,97,81,8,down,1984-01-07
100,Allergies,Paul Simon,https://charts-static.billboard.com/img/1983/11/paul-simon-3qi-53x53.jpg,,96,44,10,down,1984-01-07
1,Say Say Say,Paul McCartney And Michael Jackson,https://charts-static.billboard.com/img/1983/10/paul-mccartney-ntf-53x53.jpg,6,1,1,14,same,1984-01-14
2,Owner Of A Lonely Heart,Yes,https://charts-static.billboard.com/img/1983/11/yes-pm5-53x53.jpg,,4,2,11,up,1984-01-14
3,Say It Isn't So,Daryl Hall John Oates,Not supported yet,,2,2,12,down,1984-01-14
4,Union Of The Snake,Duran Duran,https://charts-static.billboard.com/img/1983/11/duran-duran-xho-53x53.jpg,,3,3,11,down,1984-01-14
5,Twist Of Fate,Olivia Newton-John,https://charts-static.billboard.com/img/1983/11/olivia-newton-john-hxh-53x53.jpg,,5,5,11,same,1984-01-14
6,Talking In Your Sleep,The Romantics,https://charts-static.billboard.com/img/1983/10/the-romantics-bg6-53x53.jpg,,6,6,15,same,1984-01-14
7,Break My Stride,Matthew Wilder,Not supported yet,,7,7,18,same,1984-01-14
8,I Guess That's Why They Call It The Blues,Elton John,https://charts-static.billboard.com/img/1983/10/elton-john-qls-53x53.jpg,,8,8,12,same,1984-01-14
9,Karma Chameleon,Culture Club,https://charts-static.billboard.com/img/1983/12/culture-club-50u-53x53.jpg,,13,9,7,up,1984-01-14
10,Running With The Night,Lionel Richie,https://charts-static.billboard.com/img/1983/11/lionel-richie-4o4-53x53.jpg,,15,10,8,up,1984-01-14
11,All Night Long (All Night),Lionel Richie,https://charts-static.billboard.com/img/1840/12/lionel-richie-srd-53x53.jpg,,10,1,18,down,1984-01-14
12,Undercover Of The Night,The Rolling Stones,https://charts-static.billboard.com/img/1983/11/the-rolling-stones-3a7-53x53.jpg,,9,9,10,down,1984-01-14
13,Joanna,Kool & The Gang,https://charts-static.billboard.com/img/1983/11/kool-the-gang-bbp-53x53.jpg,,17,13,11,up,1984-01-14
14,Uptown Girl,Billy Joel,https://charts-static.billboard.com/img/1983/09/billy-joel-9l9-53x53.jpg,,11,3,17,down,1984-01-14
15,Love Is A Battlefield,Pat Benatar,https://charts-static.billboard.com/img/1983/09/pat-benatar-lo1-53x53.jpg,,12,5,17,down,1984-01-14
16,The Curly Shuffle,Jump 'n The Saddle,Not supported yet,,21,16,7,up,1984-01-14
17,That's All,Genesis,Not supported yet,,22,17,8,up,1984-01-14
18,Read 'Em And Weep,Barry Manilow,https://charts-static.billboard.com/img/1983/11/barry-manilow-0ni-53x53.jpg,,18,18,9,same,1984-01-14
19,Major Tom (Coming Home),Peter Schilling,https://charts-static.billboard.com/img/1983/09/peter-schilling-tbm-53x53.jpg,,14,14,17,down,1984-01-14
20,I Still Can't Get Over Loving You,Ray Parker Jr.,Not supported yet,,24,20,10,up,1984-01-14
21,Think Of Laura,Christopher Cross,https://charts-static.billboard.com/img/1983/12/christopher-cross-r4j-53x53.jpg,,30,21,6,up,1984-01-14
22,Pink Houses,John Mellencamp,https://charts-static.billboard.com/img/1983/12/john-mellencamp-tnp-53x53.jpg,,26,22,6,up,1984-01-14
23,If I'd Been The One,Thirty Eight Special,Not supported yet,,23,23,10,same,1984-01-14
24,Time Will Reveal,Debarge,Not supported yet,,25,24,14,up,1984-01-14
25,Holiday,Madonna,https://charts-static.billboard.com/img/1983/10/madonna-rq3-53x53.jpg,,27,25,12,up,1984-01-14
26,Let The Music Play,Shannon,https://charts-static.billboard.com/img/1983/10/shannon-nje-53x53.jpg,,38,26,10,up,1984-01-14
27,Church Of The Poison Mind,Culture Club,https://charts-static.billboard.com/img/1983/05/culture-club-50u-53x53.jpg,,16,10,13,down,1984-01-14
28,An Innocent Man,Billy Joel,https://charts-static.billboard.com/img/1983/12/billy-joel-9l9-53x53.jpg,,39,28,5,up,1984-01-14
29,Gold,Spandau Ballet,https://charts-static.billboard.com/img/2016/12/spandau-ballet-53x53.jpg,,32,29,9,up,1984-01-14
30,Stay With Me Tonight,Jeffrey Osborne,https://charts-static.billboard.com/img/1983/10/jeffrey-osborne-d8r-53x53.jpg,,31,30,14,up,1984-01-14
31,So Bad,Paul McCartney,https://charts-static.billboard.com/img/1983/12/paul-mccartney-ntf-53x53.jpg,,34,31,4,up,1984-01-14
32,The Sign Of Fire,The Fixx,https://charts-static.billboard.com/img/1983/11/the-fixx-ps9-53x53.jpg,,33,32,8,up,1984-01-14
33,Cum On Feel The Noize,Quiet Riot,https://charts-static.billboard.com/img/1983/04/quiet-riot-hzu-53x53.jpg,,20,5,18,down,1984-01-14
34,Middle Of The Road,Pretenders,https://charts-static.billboard.com/img/1983/12/pretenders-xbg-53x53.jpg,,37,34,5,up,1984-01-14
35,Yah Mo B There,James Ingram With Michael McDonald,https://charts-static.billboard.com/img/1983/12/james-ingram-399-53x53.jpg,,45,35,6,up,1984-01-14
36,Baby I Lied,Deborah Allen,https://charts-static.billboard.com/img/1983/10/deborah-allen-a9r-53x53.jpg,,36,36,14,same,1984-01-14
37,Synchronicity II,The Police,https://charts-static.billboard.com/img/1983/11/the-police-yho-53x53.jpg,,19,16,11,down,1984-01-14
38,Remember The Night,The Motels,https://charts-static.billboard.com/img/1983/12/the-motels-rxr-53x53.jpg,,41,38,7,up,1984-01-14
39,In The Mood,Robert Plant,https://charts-static.billboard.com/img/1983/11/robert-plant-efi-53x53.jpg,,40,39,9,up,1984-01-14
40,Send Me An Angel,Real Life,https://charts-static.billboard.com/img/1983/11/real-life-ibs-53x53.jpg,,42,40,10,up,1984-01-14
41,Nightbird,Stevie Nicks,https://charts-static.billboard.com/img/1983/12/stevie-nicks-dt0-53x53.jpg,,43,41,5,up,1984-01-14
42,99 Luftballons,Nena,https://charts-static.billboard.com/img/1983/10/nena-8n5-53x53.jpg,,50,42,6,up,1984-01-14
43,The Dream,Irene Cara,https://charts-static.billboard.com/img/1983/12/irene-cara-md3-53x53.jpg,,47,43,6,up,1984-01-14
44,Wrapped Around Your Finger,The Police,https://charts-static.billboard.com/img/1984/01/the-police-yho-53x53.jpg,,61,44,2,up,1984-01-14
45,Ebony Eyes,Rick James And Smokey Robinson,https://charts-static.billboard.com/img/1983/12/rick-james-bwv-53x53.jpg,,46,45,6,up,1984-01-14
46,Take Me Back,Bonnie Tyler,https://charts-static.billboard.com/img/1983/12/bonnie-tyler-lry-53x53.jpg,,48,46,7,up,1984-01-14
47,Jump,Van Halen,Not supported yet,,,,,new,1984-01-14
48,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,https://charts-static.billboard.com/img/1840/12/kenny-rogers-ym6-53x53.jpg,,29,1,21,down,1984-01-14
49,Save The Last Dance For Me,Dolly Parton,https://charts-static.billboard.com/img/1983/12/dolly-parton-k5e-53x53.jpg,,52,49,6,up,1984-01-14
50,Give It Up,KC,Not supported yet,,59,50,4,up,1984-01-14
51,Almost Over You,Sheena Easton,https://charts-static.billboard.com/img/1983/12/sheena-easton-wvg-53x53.jpg,,57,51,6,up,1984-01-14
52,The Politics Of Dancing,Re-flex,Not supported yet,,54,52,8,up,1984-01-14
53,Why Me?,Irene Cara,https://charts-static.billboard.com/img/1983/10/irene-cara-md3-53x53.jpg,,28,13,13,down,1984-01-14
54,Big Crash,Eddie Money,https://charts-static.billboard.com/img/1983/11/eddie-money-6yi-53x53.jpg,,55,54,9,up,1984-01-14
55,(You Can Still) Rock In America,Night Ranger,https://charts-static.billboard.com/img/1983/12/night-ranger-srx-53x53.jpg,,58,55,7,up,1984-01-14
56,Girls Just Want To Have Fun,Cyndi Lauper,https://charts-static.billboard.com/img/1983/12/cyndi-lauper-wjs-53x53.jpg,,62,56,5,up,1984-01-14
57,In A Big Country,Big Country,https://charts-static.billboard.com/img/1983/10/big-country-kcs-53x53.jpg,,35,17,13,down,1984-01-14
58,New Moon On Monday,Duran Duran,Not supported yet,,,,,new,1984-01-14
59,Ain't Nobody,Chaka Khan,https://charts-static.billboard.com/img/1983/07/chaka-khan-h18-53x53.jpg,,49,22,16,down,1984-01-14
60,Bang Your Head (Metal Health),Quiet Riot,https://charts-static.billboard.com/img/1984/01/quiet-riot-hzu-53x53.jpg,,72,60,2,up,1984-01-14
61,Wet My Whistle,Midnight Star,https://charts-static.billboard.com/img/1983/10/midnight-star-dab-53x53.jpg,,63,61,8,up,1984-01-14
62,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,https://charts-static.billboard.com/img/1983/12/peabo-bryson-64m-53x53.jpg,,66,62,4,up,1984-01-14
63,Crumblin' Down,John Cougar Mellencamp,https://charts-static.billboard.com/img/1983/10/john-mellencamp-tnp-53x53.jpg,,51,9,14,down,1984-01-14
64,This Woman,Kenny Rogers,Not supported yet,,,,,new,1984-01-14
65,Heart And Soul,Huey Lewis & The News,https://charts-static.billboard.com/img/1983/09/huey-lewis-the-news-iqy-53x53.jpg,,53,8,19,down,1984-01-14
66,Tell Me If You Still Care,The S.O.S. Band,https://charts-static.billboard.com/img/1983/10/the-sos-band-iez-53x53.jpg,,70,66,9,up,1984-01-14
67,LET's PRETEND WE'rE MARRIED,Prince,https://charts-static.billboard.com/img/1983/12/prince-vp8-53x53.jpg,,75,67,5,up,1984-01-14
68,I Want A New Drug,Huey Lewis & The News,Not supported yet,,,,,new,1984-01-14
69,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,https://charts-static.billboard.com/img/1983/10/linda-ronstadt-vi6-53x53.jpg,,56,53,12,down,1984-01-14
70,Sweetheart Like You,Bob Dylan,https://charts-static.billboard.com/img/1983/12/bob-dylan-r50-53x53.jpg,,81,70,5,up,1984-01-14
71,P.Y.T. (Pretty Young Thing),Michael Jackson,https://charts-static.billboard.com/img/1983/10/michael-jackson-9to-53x53.jpg,,64,10,15,down,1984-01-14
72,The Way He Makes Me Feel,Barbra Streisand,https://charts-static.billboard.com/img/1983/10/barbra-streisand-2i4-53x53.jpg,,68,40,13,down,1984-01-14
73,I Won't Stand In Your Way,Stray Cats,https://charts-static.billboard.com/img/1983/10/stray-cats-7bw-53x53.jpg,,67,35,12,down,1984-01-14
74,Souls,Rick Springfield,https://charts-static.billboard.com/img/1983/10/rick-springfield-ind-53x53.jpg,,65,23,14,down,1984-01-14
75,Someone Like You,Michael Stanley Band,Not supported yet,,77,75,4,up,1984-01-14
76,Baby I'm Hooked,ConFunkShun,Not supported yet,,83,76,2,up,1984-01-14
77,Let's Go Up,Diana Ross,https://charts-static.billboard.com/img/1983/12/diana-ross-1zl-53x53.jpg,,79,77,5,up,1984-01-14
78,When The Lights Go Out,Naked Eyes,https://charts-static.billboard.com/img/1983/10/naked-eyes-d9a-53x53.jpg,,44,37,13,down,1984-01-14
79,You Don't Believe,The Alan Parsons Project,https://charts-static.billboard.com/img/1983/11/the-alan-parsons-project-yu1-53x53.jpg,,60,54,9,down,1984-01-14
80,Total Eclipse Of The Heart,Bonnie Tyler,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-lry-53x53.jpg,,73,1,27,down,1984-01-14
81,Electric Kingdom,Twilight 22,Not supported yet,,86,81,5,up,1984-01-14
82,Just One More Time,The Headpins,Not supported yet,,85,82,4,up,1984-01-14
83,Rappin' Rodney,Rodney Dangerfield,https://charts-static.billboard.com/img/1983/12/rodney-dangerfield-wn9-53x53.jpg,,84,83,7,up,1984-01-14
84,She's Trouble,Musical Youth,Not supported yet,,,,,new,1984-01-14
85,If Only You Knew,Patti LaBelle,https://charts-static.billboard.com/img/2017/05/patti-labelle-53x53.jpg,,90,85,2,up,1984-01-14
86,Love Has A Mind Of Its Own,Donna Summer,Not supported yet,,,,,new,1984-01-14
87,Something's On Your Mind,D Train,Not supported yet,,88,87,2,up,1984-01-14
88,Action,"Evelyn ""Champagne"" King",https://charts-static.billboard.com/img/1984/01/evelyn-champagne-king-xm4-53x53.jpg,,93,88,2,up,1984-01-14
89,For A Rocker,Jackson Browne,Not supported yet,,,,,new,1984-01-14
90,I Will Follow,U2,Not supported yet,,,,,new,1984-01-14
91,Touch A Four Leaf Clover,Atlantic Starr,https://charts-static.billboard.com/img/1983/10/atlantic-starr-vhm-53x53.jpg,,87,87,6,down,1984-01-14
92,Making Love Out Of Nothing At All,Air Supply,https://charts-static.billboard.com/img/1983/07/air-supply-6x5-53x53.jpg,,89,2,25,down,1984-01-14
93,Lick It Up,KISS,https://charts-static.billboard.com/img/1983/11/kiss-sus-53x53.jpg,,69,66,10,down,1984-01-14
94,Telefone (long Distance Love Affair),Sheena Easton,https://charts-static.billboard.com/img/1983/08/sheena-easton-wvg-53x53.jpg,,76,9,22,down,1984-01-14
95,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,https://charts-static.billboard.com/img/1983/07/peabo-bryson-64m-53x53.jpg,,74,16,28,down,1984-01-14
96,Tender Is The Night,Jackson Browne,https://charts-static.billboard.com/img/1983/09/jackson-browne-eic-53x53.jpg,,80,25,17,down,1984-01-14
97,This Must Be The Place (Naive Melody),Talking Heads,https://charts-static.billboard.com/img/1983/11/talking-heads-thx-53x53.jpg,,78,62,8,down,1984-01-14
98,Gloria,The Doors,https://charts-static.billboard.com/img/1983/12/the-doors-jsm-53x53.jpg,,71,71,7,down,1984-01-14
99,I Need You,The Pointer Sisters,https://charts-static.billboard.com/img/1983/10/the-pointer-sisters-aql-53x53.jpg,,91,48,15,down,1984-01-14
100,Suddenly Last Summer,The Motels,https://charts-static.billboard.com/img/1983/09/the-motels-rxr-53x53.jpg,,82,9,20,down,1984-01-14
1,Owner Of A Lonely Heart,Yes,https://charts-static.billboard.com/img/1983/11/yes-pm5-53x53.jpg,,2,1,12,up,1984-01-21
2,Say Say Say,Paul McCartney And Michael Jackson,https://charts-static.billboard.com/img/1983/10/paul-mccartney-ntf-53x53.jpg,,1,1,15,down,1984-01-21
3,Karma Chameleon,Culture Club,https://charts-static.billboard.com/img/1983/12/culture-club-50u-53x53.jpg,,9,3,8,up,1984-01-21
4,Talking In Your Sleep,The Romantics,https://charts-static.billboard.com/img/1983/10/the-romantics-bg6-53x53.jpg,,6,4,16,up,1984-01-21
5,Break My Stride,Matthew Wilder,Not supported yet,,7,5,19,up,1984-01-21
6,I Guess That's Why They Call It The Blues,Elton John,https://charts-static.billboard.com/img/1983/10/elton-john-qls-53x53.jpg,,8,6,13,up,1984-01-21
