,title,artist,count,year
0,How's It Going To Be,Third Eye Blind,48,1998
1,Truly Madly Deeply,Savage Garden,48,1998
2,I Don't Want To Wait,Paula Cole,47,1998
3,Too Close,Next,46,1998
4,Together Again,Janet,44,1998
5,You're Still The One,Shania Twain,42,1998
6,How Do I Live,LeAnn Rimes,41,1998
7,This Kiss,Faith Hill,41,1998
8,My Heart Will Go On,Celine Dion,37,1998
9,All My Life,K-Ci & JoJo,36,1998
10,Gettin' Jiggy Wit It,Will Smith,32,1998
11,Say It,Voices Of Theory,31,1998
12,They Don't Know,Jon B,31,1998
13,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,30,1998
14,"No, No, No",Destiny's Child,30,1998
15,Sex And Candy,Marcy Playground,28,1998
16,You Make Me Wanna...,Usher,28,1998
17,Adia,Sarah McLachlan,27,1998
18,The Boy Is Mine,Brandy & Monica,27,1998
19,Make Em' Say Uhh!,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",27,1998
20,When The Lights Go Out,Five,26,1998
21,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,25,1998
22,Crush,Jennifer Paige,25,1998
23,Looking Through Your Eyes,LeAnn Rimes,24,1998
24,I'm Alright,Jo Dee Messina,24,1998
25,What You Want,Mase Featuring Total,24,1998
26,I Want You Back,'N Sync,24,1998
27,My Way,Usher,24,1998
28,Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",23,1998
29,Nice & Slow,Usher,23,1998
30,Kiss The Rain,Billie Myers,23,1998
31,Still Not A Player,Big Punisher Featuring Joe,23,1998
32,Body Bumpin' Yippie-Yi-Yo,Public Announcement,22,1998
33,Everybody [Backstreet's Back],Backstreet Boys,22,1998
34,Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,21,1998
35,Tubthumping,Chumbawamba,21,1998
36,Touch It,Monifah,21,1998
37,Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,21,1998
38,I Still Love You,Next,21,1998
39,Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,20,1998
40,Cruel Summer,Ace Of Base,20,1998
41,Cheers 2 U,Playa,20,1998
42,Get At Me Dog,DMX Featuring Sheek Of The Lox,20,1998
43,Frozen,Madonna,20,1998
44,My All,Mariah Carey,20,1998
45,Movin' On,Mya Featuring Silkk The Shocker,20,1998
46,Come With Me,Puff Daddy Featuring Jimmy Page,20,1998
47,"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],20,1998
48,Friend Of Mine,Kelly Price,20,1998
49,You Only Have To Say You Love Me,Hannah Jones,20,1998
50,Turn It Up [Remix]/Fire It Up,Busta Rhymes,20,1998
51,Ray Of Light,Madonna,20,1998
52,Money Ain't A Thang,JD Featuring Jay-Z,20,1998
53,Landslide,Fleetwood Mac,20,1998
54,Raise The Roof,Luke Featuring No Good But So Good,20,1998
55,Ava Adore,The Smashing Pumpkins,20,1998
56,Love You Down,INOJ/LATHUN,20,1998
57,You Won't Forget Me,La Bouche,20,1998
58,Ooh La La,Rod Stewart,20,1998
59,Gone Till November,Wyclef Jean,20,1998
60,Romeo And Juliet,Sylk-E. Fyne Featuring Chill,20,1998
61,So Into You,Tamia,20,1998
62,Who Am I,Beenie Man,20,1998
63,I Got The Hook Up!,Master P Featuring Sons Of Funk,20,1998
64,One Heart At A Time,Various Artists,20,1998
65,I Get Lonely,Janet Featuring BLACKstreet,20,1998
66,I Don't Ever Want To See You Again,Uncle Sam,20,1998
67,Wishlist,Pearl Jam,20,1998
68,Bitter Sweet Symphony,The Verve,20,1998
69,Too Much,Spice Girls,20,1998
70,The First Night,Monica,20,1998
71,The Mummers' Dance,Loreena McKennitt,20,1998
72,Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,20,1998
73,Imagination,Tamia,20,1998
74,Heaven's What I Feel,Gloria Estefan,20,1998
75,The City Is Mine,Jay-Z Featuring BLACKstreet,20,1998
76,Burn,Militia,20,1998
77,Recover Your Soul,Elton John,20,1998
78,It's All About Me,Mya & Sisqo,20,1998
79,The Arms Of The One Who Loves You,Xscape,20,1998
80,Can't We Try,Rockell [Duet With Collage],20,1998
81,Swing My Way,K.P. & Envyi,19,1998
82,I Don't Want To Miss A Thing,Aerosmith,19,1998
83,Stop,Spice Girls,19,1998
84,I Just Want To Dance With You,George Strait,19,1998
85,Light In Your Eyes,Blessid Union Of Souls,19,1998
86,Lookin' At Me,Mase Featuring Puff Daddy,19,1998
87,The Party Continues,JD Featuring Da Brat,19,1998
88,Dangerous,Busta Rhymes,19,1998
89,Do Your Thing,7 Mile,19,1998
90,Never Ever,All Saints,19,1998
91,Ding-A-Ling,Hi-Town DJs,19,1998
92,Whatcha Gone Do?,Link,19,1998
93,Cleopatra's Theme,Cleopatra,19,1998
94,Are You Jimmy Ray?,Jimmy Ray,18,1998
95,Then What?,Clay Walker,18,1998
96,Nobody Does It Better,Nate Dogg Featuring Warren G,18,1998
97,Intergalactic,Beastie Boys,18,1998
98,I'm From The Country,Tracy Byrd,18,1998
99,A Rose Is Still A Rose,Aretha Franklin,18,1998
