,title,artist,count,year
0,Don't Be Cruel,Bobby Brown,41,1988
1,Forever Young,Rod Stewart,32,1988
2,"Wild, Wild West",Kool Moe Dee,31,1988
3,I'll Always Love You,Taylor Dayne,30,1988
4,Hands To Heaven,Breathe,29,1988
5,Please Don't Go Girl,New Kids On The Block,28,1988
6,The Flame,Cheap Trick,27,1988
7,Naughty Girls (Need Love Too),Samantha Fox,27,1988
8,I Hate Myself For Loving You,Joan Jett & the Blackhearts,26,1988
9,I Still Believe,Brenda K. Starr,26,1988
10,What's On Your Mind (Pure Energy),Information Society,25,1988
11,Piano In The Dark,Brenda Russell Featuring Joe Esposito,25,1988
12,Angel,Aerosmith,25,1988
13,Wishing Well,Terence Trent D'Arby,25,1988
14,Pour Some Sugar On Me,Def Leppard,24,1988
15,Sweet Child O' Mine,Guns N' Roses,24,1988
16,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,23,1988
17,Kiss Me Deadly,Lita Ford,23,1988
18,Anything For You,Gloria Estefan & Miami Sound Machine,23,1988
19,Never Gonna Give You Up,Rick Astley,22,1988
20,Rocket 2 U,The Jets,22,1988
21,Supersonic,J.J. Fad,22,1988
22,Beds Are Burning,Midnight Oil,22,1988
23,I Don't Wanna Live Without Your Love,Chicago,21,1988
24,Nite And Day,Al B. Sure!,21,1988
25,Red Red Wine,UB40,21,1988
26,Sign Your Name,Terence Trent D'Arby,21,1988
27,Love Bites,Def Leppard,21,1988
28,Never Tear Us Apart,INXS,21,1988
29,Endless Summer Nights,Richard Marx,21,1988
30,Hold On To The Nights,Richard Marx,21,1988
31,Just Got Paid,Johnny Kemp,21,1988
32,Fast Car,Tracy Chapman,21,1988
33,Wait,White Lion,21,1988
34,Two Occasions,The Deele,21,1988
35,If It Isn't Love,New Edition,21,1988
36,Electric Blue,Icehouse,21,1988
37,Chains Of Love,Erasure,20,1988
38,"Get Outta My Dreams, Get Into My Car",Billy Ocean,20,1988
39,I Found Someone,Cher,20,1988
40,Make Me Lose Control,Eric Carmen,20,1988
41,Make It Real,The Jets,20,1988
42,Girlfriend,Pebbles,20,1988
43,Foolish Beat,Debbie Gibson,20,1988
44,Time And Tide,Basia,20,1988
45,I Want Her,Keith Sweat,20,1988
46,Another Lover,Giant Steps,20,1988
47,Simply Irresistible,Robert Palmer,20,1988
48,The Loco-Motion,Kylie Minogue,19,1988
49,Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,19,1988
50,Shattered Dreams,Johnny Hates Jazz,19,1988
51,Rush Hour,Jane Wiedlin,19,1988
52,Pamela,Toto,19,1988
53,Promise Me,The Cover Girls,19,1988
54,1-2-3,Gloria Estefan & Miami Sound Machine,19,1988
55,Here With Me,REO Speedwagon,19,1988
56,Push It,Salt-N-Pepa,19,1988
57,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),19,1988
58,Nothin' But A Good Time,Poison,19,1988
59,When It's Love,Van Halen,19,1988
60,You Don't Know,Scarlett & Black,18,1988
61,Together Forever,Rick Astley,18,1988
62,I Wish I Had A Girl,Henry Lee Summer,18,1988
63,The Promise,When In Rome,18,1988
64,"Kokomo (From""Cocktail"" )",The Beach Boys,18,1988
65,Don't Know What You Got (Till It's Gone),Cinderella,18,1988
66,Mercedes Boy,Pebbles,18,1988
67,Roll With It,Steve Winwood,18,1988
68,Lost In You,Rod Stewart,18,1988
69,Pump Up The Volume,M/A/R/R/S,18,1988
70,Love Changes (Everything),Climie Fisher,18,1988
71,Prove Your Love,Taylor Dayne,18,1988
72,Spring Love (Come Back To Me),Stevie B,18,1988
73,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,18,1988
74,Groovy Kind Of Love,Phil Collins,18,1988
75,Where Do Broken Hearts Go,Whitney Houston,18,1988
76,One Good Woman,Peter Cetera,18,1988
77,One More Try,George Michael,18,1988
78,I Don't Wanna Go On With You Like That,Elton John,18,1988
79,Tall Cool One,Robert Plant,18,1988
80,(Sittin' On) The Dock Of The Bay,Michael Bolton,17,1988
81,"Baby, I Love Your Way/Freebird Medley",Will To Power,17,1988
82,Dreaming,Orchestral Manoeuvres In The Dark,17,1988
83,Waiting For A Star To Fall,Boy Meets Girl,17,1988
84,Some Kind Of Lover,Jody Watley,17,1988
85,Strange But True,Times Two,17,1988
86,I Don't Want To Live Without You,Foreigner,17,1988
87,Don't You Know What The Night Can Do?,Steve Winwood,17,1988
88,Sayin' Sorry (Don't Make It Right),Denise Lopez,17,1988
89,Father Figure,George Michael,17,1988
90,All Fired Up,Pat Benatar,17,1988
91,Pink Cadillac,Natalie Cole,17,1988
92,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,17,1988
93,Rag Doll,Aerosmith,17,1988
94,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,17,1988
95,One Moment In Time,Whitney Houston,17,1988
96,Devil Inside,INXS,17,1988
97,Out Of The Blue,Debbie Gibson,17,1988
98,Man In The Mirror,Michael Jackson,17,1988
99,Circle In The Sand,Belinda Carlisle,17,1988
