,title,artist,count,year
0,Freedom,Wham!,27,1985
1,Take On Me,a-ha,25,1985
2,Cherish,Kool & The Gang,25,1985
3,Everybody Wants To Rule The World,Tears For Fears,24,1985
4,Obsession,Animotion,24,1985
5,Everytime You Go Away,Paul Young,23,1985
6,Things Can Only Get Better,Howard Jones,23,1985
7,One Night In Bangkok,Murray Head,23,1985
8,St. Elmo's Fire (Man In Motion),John Parr,22,1985
9,Rhythm Of The Night,Debarge,22,1985
10,Don't You (Forget About Me),Simple Minds,22,1985
11,Nightshift,Commodores,22,1985
12,Suddenly,Billy Ocean,22,1985
13,In My House,Mary Jane Girls,22,1985
14,Missing You,Diana Ross,22,1985
15,Money For Nothing,Dire Straits,22,1985
16,Forever,Kenny Loggins,22,1985
17,Lover Girl,Teena Marie,21,1985
18,Crazy For You,Madonna,21,1985
19,I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,21,1985
20,Voices Carry,'Til Tuesday,21,1985
21,Walking On Sunshine,Katrina And The Waves,21,1985
22,What About Love?,Heart,21,1985
23,New Attitude,Patti LaBelle,21,1985
24,Oh Sheila,Ready For The World,21,1985
25,You Give Good Love,Whitney Houston,21,1985
26,The Search Is Over,Survivor,21,1985
27,Talk To Me,Fiona,20,1985
28,The Heat Is On,Glenn Frey,20,1985
29,Everything She Wants,Wham!,20,1985
30,Smooth Operator,Sade,20,1985
31,And We Danced,Hooters,20,1985
32,Saving All My Love For You,Whitney Houston,20,1985
33,Never Surrender,Corey Hart,20,1985
34,I'm On Fire,Bruce Springsteen,20,1985
35,Shout,Tears For Fears,19,1985
36,Smuggler's Blues,Glenn Frey,19,1985
37,Never Ending Story,Limahl,19,1985
38,Rock Me Tonight,Freddie Jackson,19,1985
39,Love Theme From St. Elmo's Fire (Instrumental),David Foster,19,1985
40,All She Wants to Do Is Dance,Don Henley,19,1985
41,Heaven,Bryan Adams,19,1985
42,Fortress Around Your Heart,Sting,19,1985
43,Would I Lie To You?,Eurythmics,19,1985
44,Freeway Of Love,Aretha Franklin,19,1985
45,Fresh,Kool & The Gang,19,1985
46,Who's Holding Donna Now,Debarge,19,1985
47,Careless Whisper,Wham! Featuring George Michael,19,1985
48,Through the Fire,Chaka Khan,19,1985
49,Lonely Ol' Night,John Mellencamp,19,1985
50,Axel F,Harold Faltermeyer,19,1985
51,The Power Of Love,Huey Lewis & The News,19,1985
52,Be Near Me,ABC,19,1985
53,Lovin' Every Minute Of It,Loverboy,19,1985
54,Don't Lose My Number,Phil Collins,18,1985
55,If You Love Somebody Set Them Free,Sting,18,1985
56,Dare Me,The Pointer Sisters,18,1985
57,Glory Days,Bruce Springsteen,18,1985
58,One More Night,Phil Collins,18,1985
59,Misled,Kool & The Gang,18,1985
60,Can't Fight This Feeling,REO Speedwagon,18,1985
61,You Spin Me Round (Like A Record),Dead Or Alive,18,1985
62,We Don't Need Another Hero (Thunderdome),Tina Turner,18,1985
63,People Are People,Depeche Mode,18,1985
64,Private Dancer,Tina Turner,18,1985
65,Rain Forest,Paul Hardcastle,18,1985
66,We Are The World,USA For Africa,18,1985
67,Some Like It Hot,The Power Station,18,1985
68,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,17,1985
69,A View To A Kill,Duran Duran,17,1985
70,Part-Time Lover,Stevie Wonder,17,1985
71,Why Can't I Have You,The Cars,17,1985
72,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,17,1985
73,Invisible,Alison Moyet,17,1985
74,Angel,Madonna,17,1985
75,And She Was,Talking Heads,17,1985
76,Tonight It's You,Cheap Trick,17,1985
77,Summer Of '69,Bryan Adams,17,1985
78,Too Late For Goodbyes,Julian Lennon,17,1985
79,Turn Up The Radio,Autograph,17,1985
80,We Built This City,Starship,17,1985
81,I Want To Know What Love Is,Foreigner,17,1985
82,Easy Lover,Philip Bailey With Phil Collins,17,1985
83,Sussudio,Phil Collins,17,1985
84,Somebody,Bryan Adams,17,1985
85,Material Girl,Madonna,17,1985
86,Sentimental Street,Night Ranger,17,1985
87,Perfect Way,Scritti Politti,17,1985
88,Not Enough Love In The World,Don Henley,17,1985
89,Raspberry Beret,Prince And The Revolution,17,1985
90,Running Up That Hill,Kate Bush,17,1985
91,Neutron Dance,The Pointer Sisters,17,1985
92,You Are My Lady,Freddie Jackson,17,1985
93,Naughty Naughty,John Parr,17,1985
94,So In Love,Orchestral Manoeuvres In The Dark,17,1985
95,Cry,Godley & Creme,17,1985
96,Miami Vice Theme,Jan Hammer,17,1985
97,Dangerous,Natalie Cole,17,1985
98,High On You,Survivor,17,1985
99,You Belong To The City,Glenn Frey,16,1985
