,title,artist,count,year
0,Follow You Down/Til I Hear It From You,Gin Blossoms,46,1996
1,Nobody Knows,The Tony Rich Project,44,1996
2,C'mon N' Ride It (The Train),Quad City DJ's,42,1996
3,"Insensitive (From ""Bed Of Roses"")",Jann Arden,40,1996
4,Give Me One Reason,Tracy Chapman,39,1996
5,Counting Blue Cars,Dishwalla,39,1996
6,Macarena,Los Del Mar,36,1996
7,Macarena (Bayside Boys Mix),Los Del Rio,36,1996
8,Wonder,Natalie Merchant,34,1996
9,Missing,Everything But The Girl,34,1996
10,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,33,1996
11,Always Be My Baby,Mariah Carey,32,1996
12,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,32,1996
13,Ironic,Alanis Morissette,32,1996
14,Sweet Dreams,La Bouche,32,1996
15,You're Makin' Me High/Let It Flow,Toni Braxton,30,1996
16,Be My Lover,La Bouche,30,1996
17,Who Will Save Your Soul,Jewel,30,1996
18,This Is Your Night,Amber,29,1996
19,I Love You Always Forever,Donna Lewis,28,1996
20,Twisted,Keith Sweat,28,1996
21,Only You,112 Featuring The Notorious B.I.G.,28,1996
22,The World I Know,Collective Soul,27,1996
23,Loungin,LL Cool J,26,1996
24,My Boo,Ghost Town DJ's,26,1996
25,Just A Girl,No Doubt,26,1996
26,Where Do You Go,No Mercy,26,1996
27,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,24,1996
28,Name,Goo Goo Dolls,24,1996
29,Change The World,Eric Clapton,24,1996
30,Do You Miss Me,Jocelyn Enriquez,23,1996
31,You Learn/You Oughta Know,Alanis Morissette,23,1996
32,One Sweet Day,Mariah Carey & Boyz II Men,22,1996
33,1979,The Smashing Pumpkins,22,1996
34,Kissin' You,Total,22,1996
35,"The Earth, The Sun, The Rain",Color Me Badd,22,1996
36,Hook,Blues Traveler,21,1996
37,"1, 2, 3, 4 (Sumpin' New)",Coolio,21,1996
38,Ready To Go,Republica,20,1996
39,Release Me,Angelina,20,1996
40,Tha Crossroads,Bone Thugs-N-Harmony,20,1996
41,Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley,20,1996
42,Don't Cry,Seal,20,1996
43,Doin It,LL Cool J,20,1996
44,That Girl,Maxi Priest Featuring Shaggy,20,1996
45,Reach,Gloria Estefan,20,1996
46,Cumbersome,Seven Mary Three,20,1996
47,Stupid Girl,Garbage,20,1996
48,Elevators (Me & You),OutKast,20,1996
49,"Keep On, Keepin' On (From ""Sunset Park"")",MC Lyte Featuring Xscape,20,1996
50,Po Pimp,Do Or Die (Featuring Twista),20,1996
51,Only Happy When It Rains,Garbage,20,1996
52,In The Meantime,Spacehog,20,1996
53,I Will Survive,Chantay Savage,20,1996
54,I Want To Come Over,Melissa Etheridge,20,1996
55,It's All Coming Back To Me Now,Celine Dion,20,1996
56,Jealousy,Natalie Merchant,20,1996
57,Jellyhead,Crush,20,1996
58,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,20,1996
59,Lady,D'Angelo,20,1996
60,I Can't Sleep Baby (If I),R. Kelly,20,1996
61,"Machinehead (From ""Fear"")",Bush,20,1996
62,Hay,Crucial Conflict,20,1996
63,"Guilty (From ""Seven"")",Gravity Kills,20,1996
64,Glycerine,Bush,20,1996
65,Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,20,1996
66,"Not Gon' Cry (From ""Waiting To Exhale"")",Mary J. Blige,20,1996
67,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,20,1996
68,Feels So Good (Show Me Your Love),Lina Santiago,20,1996
69,"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,20,1996
70,If I Ruled The World,Nas,20,1996
71,The Things That You Do,Gina Thompson,20,1996
72,Wonderwall,Oasis,20,1996
73,Tres Delinquentes,Delinquent Habits,20,1996
74,Use Your Heart,SWV,20,1996
75,Blue,LeAnn Rimes,20,1996
76,"Touch Myself (From ""Fled"")",T-Boz,20,1996
77,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,20,1996
78,Who Do U Love,Deborah Cox,20,1996
79,Can't Get You Off My Mind,Lenny Kravitz,20,1996
80,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,20,1996
81,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,20,1996
82,Until It Sleeps,Metallica,20,1996
83,Anything,3T,20,1996
84,Why I Love You So Much/Ain't Nobody,Monica,20,1996
85,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",Joe,20,1996
86,Woo-Hah!! Got You All In Check/Everything Remains Raw,Busta Rhymes,20,1996
87,"Tonight, Tonight",The Smashing Pumpkins,20,1996
88,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,20,1996
89,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",H-Town,20,1996
90,You're The One,SWV,20,1996
91,Children,Robert Miles,20,1996
92,"Closer To Free (From ""Party Of Five"")",BoDeans,20,1996
93,5 O'Clock,Nonchalant,20,1996
94,Tucker's Town,Hootie & The Blowfish,20,1996
95,"Last Night (From ""The Nutty Professor"")",Az Yet,19,1996
96,You,Monifah,19,1996
97,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",19,1996
98,Where It's At,Beck,19,1996
99,Flood,Jars Of Clay,19,1996
