,title,artist,count,year
0,Heart And Soul,T'Pau,31,1987
1,Only In My Dreams,Debbie Gibson,28,1987
2,Here I Go Again,Whitesnake,26,1987
3,The Lady In Red,Chris de Burgh,26,1987
4,Nothing's Gonna Change My Love For You,Glenn Medeiros,25,1987
5,Meet Me Half Way,Kenny Loggins,25,1987
6,Holiday,Kool & The Gang,24,1987
7,In My Dreams,REO Speedwagon,24,1987
8,Don't Dream It's Over,Crowded House,24,1987
9,Can't We Try,Dan Hill (Duet With Vonda Shepard),24,1987
10,Rock Steady,The Whispers,23,1987
11,The Finer Things,Steve Winwood,23,1987
12,Always,Atlantic Starr,22,1987
13,Songbird,Kenny G,22,1987
14,Nothing's Gonna Stop Us Now,Starship,22,1987
15,Notorious,Duran Duran,22,1987
16,U Got The Look,Prince,22,1987
17,La Bamba,Los Lobos,21,1987
18,Alone,Heart,21,1987
19,You Keep Me Hangin' On,Kim Wilde,21,1987
20,Don't Disturb This Groove,The System,21,1987
21,Just To See Her,Smokey Robinson,21,1987
22,Don't Mean Nothing,Richard Marx,21,1987
23,Back In The High Life Again,Steve Winwood,21,1987
24,Something So Strong,Crowded House,21,1987
25,Who Will You Run To,Heart,20,1987
26,Midnight Blue,Lou Gramm,20,1987
27,Let Me Be The One,Expose,20,1987
28,Breakout,Swing Out Sister,20,1987
29,Mary's Prayer,Danny Wilson,20,1987
30,I'd Still Say Yes,Klymaxx,20,1987
31,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,20,1987
32,Head To Toe,Lisa Lisa And Cult Jam,20,1987
33,Lost In Emotion,Lisa Lisa And Cult Jam,20,1987
34,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,20,1987
35,Let's Wait Awhile,Janet Jackson,19,1987
36,Diamonds,Herb Alpert,19,1987
37,Come Go With Me,Expose,19,1987
38,Looking For A New Love,Jody Watley,19,1987
39,Wipeout,Fat Boys & The Beach Boys,19,1987
40,Is This Love,Survivor,19,1987
41,Endless Nights,Eddie Money,19,1987
42,Silent Morning,Noel,19,1987
43,Right On Track,The Breakfast Club,19,1987
44,If She Would Have Been Faithful. . .,Chicago,19,1987
45,When Smokey Sings,ABC,19,1987
46,I Wanna Go Back,Eddie Money,19,1987
47,One Heartbeat,Smokey Robinson,19,1987
48,(I Just) Died In Your Arms,Cutting Crew,19,1987
49,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,19,1987
50,Carrie,Europe,19,1987
51,You Got It All,The Jets,19,1987
52,Luka,Suzanne Vega,19,1987
53,Fascinated,Company B,18,1987
54,Mandolin Rain,Bruce Hornsby & The Range,18,1987
55,Serious,Donna Allen,18,1987
56,Stone Love,Kool & The Gang,18,1987
57,Lessons In Love,Level 42,18,1987
58,The Pleasure Principle,Janet Jackson,18,1987
59,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,18,1987
60,Let's Go!,Wang Chung,18,1987
61,The Final Countdown,Europe,18,1987
62,Little Lies,Fleetwood Mac,18,1987
63,Livin' On A Prayer,Bon Jovi,18,1987
64,As We Lay,Shirley Murdock,18,1987
65,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,18,1987
66,Show Me,The Cover Girls,18,1987
67,Big Time,Peter Gabriel,18,1987
68,With or Without You,U2,18,1987
69,I Think We're Alone Now,Tiffany,18,1987
70,I'll Still Be Loving You,Restless Heart,18,1987
71,Casanova,Levert,18,1987
72,Jump Start,Natalie Cole,18,1987
73,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),18,1987
74,Lean On Me,Club Nouveau,17,1987
75,In Too Deep,Genesis,17,1987
76,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,17,1987
77,Kiss Him Goodbye,The Nylons,17,1987
78,I Won't Forget You,Poison,17,1987
79,Didn't We Almost Have It All,Whitney Houston,17,1987
80,La Isla Bonita,Madonna,17,1987
81,I Still Haven't Found What I'm Looking For,U2,17,1987
82,Mony Mony,Billy Idol,17,1987
83,I've Been In Love Before,Cutting Crew,17,1987
84,I'll Be Alright Without You,Journey,17,1987
85,Wanted Dead Or Alive,Bon Jovi,17,1987
86,Give To Live,Sammy Hagar,17,1987
87,Point Of No Return,Expose,17,1987
88,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,17,1987
89,It's A Sin,Pet Shop Boys,17,1987
90,That's What Love Is All About,Michael Bolton,17,1987
91,Brand New Lover,Dead Or Alive,17,1987
92,No One In The World,Anita Baker,17,1987
93,Who's That Girl,Madonna,16,1987
94,Talk Dirty To Me,Poison,16,1987
95,Walking Down Your Street,The Bangles,16,1987
96,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,16,1987
97,It's Not Over ('til It's Over),Starship,16,1987
98,Dreamin',Will To Power,16,1987
99,These Times Are Hard For Lovers,John Waite,16,1987
