,title,artist,count,year
0,Dazzey Duks,Duice,40,1993
1,Don't Walk Away,Jade,33,1993
2,Whoomp! (There It Is),Tag Team,31,1993
3,Hero,David Crosby & Phil Collins,30,1993
4,Two Princes,Spin Doctors,29,1993
5,"Can't Help Falling In Love (From ""Sliver"")",UB40,29,1993
6,I'll Never Get Over You (Getting Over Me),Expose,29,1993
7,"Love Is (From ""Beverly Hills, 90210"")",Vanessa Williams/Brian McKnight,28,1993
8,Ditty,Paperboy,28,1993
9,Show Me Love,Robin S.,28,1993
10,"Nuthin' But A ""G"" Thang",Dr. Dre,27,1993
11,I'm So Into You,SWV,27,1993
12,Weak,SWV,26,1993
13,What's Up,4 Non Blondes,26,1993
14,Another Sad Love Song,Toni Braxton,26,1993
15,Runaway Train,Soul Asylum,26,1993
16,Informer,Snow,25,1993
17,Come Undone,Duran Duran,25,1993
18,"Whoot, There It Is",95 South,25,1993
19,I Get Around,2Pac,25,1993
20,Knockin' Da Boots,H-Town,25,1993
21,Sweet Thing,Mary J. Blige,25,1993
22,Baby I'm Yours,Shai,25,1993
23,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",Tina Turner,24,1993
24,Lately,Jodeci,24,1993
25,Freak Me,Silk,24,1993
26,Comforter,Shai,24,1993
27,If,Janet Jackson,23,1993
28,That's The Way Love Goes,Janet Jackson,23,1993
29,I'm Gonna Get You,Bizarre Inc,23,1993
30,"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,23,1993
31,Right Here (Human Nature)/Downtown,SWV,22,1993
32,Ordinary World,Duran Duran,22,1993
33,Angel,Jon Secada,22,1993
34,Hip Hop Hooray,Naughty By Nature,22,1993
35,Mr. Wendal,Arrested Development,22,1993
36,One Last Cry,Brian McKnight,22,1993
37,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,22,1993
38,Hey Jealousy,Gin Blossoms,22,1993
39,The River Of Dreams,Billy Joel,22,1993
40,Cryin',Aerosmith,22,1993
41,Have I Told You Lately,Rod Stewart,22,1993
42,Forever In Love,Kenny G,21,1993
43,If I Had No Loot,Tony Toni Tone,21,1993
44,Sweat (A La La La La Long),Inner Circle,21,1993
45,Dreamlover,Mariah Carey,21,1993
46,Looking Through Patient Eyes,P.M. Dawn,21,1993
47,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,21,1993
48,Can't Get Enough Of Your Love,Taylor Dayne,20,1993
49,That's What Love Can Do,Boy Krazy,20,1993
50,Livin' On The Edge,Aerosmith,20,1993
51,Girl U For Me/Lose Control,Silk,20,1993
52,Don't Take Away My Heaven,Aaron Neville,20,1993
53,Something's Goin' On,U.N.V.,20,1993
54,Dre Day,Dr. Dre,20,1993
55,One Woman,Jade,20,1993
56,It Was A Good Day,Ice Cube,20,1993
57,Ooh Child,Dino,20,1993
58,Insane In The Brain,Cypress Hill,20,1993
59,"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,20,1993
60,More And More,Captain Hollywood Project,20,1993
61,I'm Free,Jon Secada,20,1993
62,I'm Gonna Be (500 Miles),The Proclaimers,20,1993
63,Rebirth Of Slick (Cool Like Dat),Digable Planets,20,1993
64,I Got A Man,Positive K,20,1993
65,Tap The Bottle,Young Black Teenagers,20,1993
66,Fields Of Gold,Sting,20,1993
67,If I Ever Lose My Faith In You,Sting,20,1993
68,Will You Be There,Michael Jackson,20,1993
69,I Have Nothing,Whitney Houston,20,1993
70,Supermodel (You Better Work),RuPaul,20,1993
71,Run To You,Whitney Houston,20,1993
72,Ruffneck,MC Lyte,20,1993
73,Chattahoochee,Alan Jackson,20,1993
74,Chief Rocka,Lords Of The Underground,20,1993
75,Check Yo Self,Ice Cube Featuring Das EFX,20,1993
76,Break It Down Again,Tears For Fears,20,1993
77,Reason To Believe,Rod Stewart,20,1993
78,Very Special,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",20,1993
79,Slam,Onyx,20,1993
80,Dedicated,R. Kelly & Public Announcement,20,1993
81,Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,20,1993
82,Cat's In The Cradle,Ugly Kid Joe,20,1993
83,Nothin' My Love Can't Fix,Joey Lawrence,20,1993
84,Connected,Stereo MC's,20,1993
85,Three Little Pigs,Green Jelly,20,1993
86,Rain,Madonna,20,1993
87,So Alone,Men At Large,20,1993
88,Creep,Radiohead,20,1993
89,Bed Of Roses,Bon Jovi,20,1993
90,Cry No More,II D Extreme,20,1993
91,By The Time This Night Is Over,Kenny G With Peabo Bryson,20,1993
92,"Bad Boys (Theme From ""Cops"")",Inner Circle,20,1993
93,Touch My Light,Big Mountain,20,1993
94,No Ordinary Love,Sade,19,1993
95,I Will Always Love You,Whitney Houston,19,1993
96,Something In Your Eyes,Bell Biv DeVoe,19,1993
97,Love For Love,Robin S.,19,1993
98,Love U More,Sunscreem,19,1993
99,Alright,Kris Kross Featuring Supercat,19,1993
