,title,artist,count,year
0,Crazy,Daisy Dee,30,1991
1,I'll Never Let You Go,Steelheart,27,1991
2,Do You Want Me,Salt-N-Pepa,26,1991
3,Wind Of Change,Scorpions,25,1991
4,I'll Be There,The Escape Club,25,1991
5,Round And Round,Tevin Campbell,25,1991
6,Here I Am (Come And Take Me),UB40,25,1991
7,"Right Here, Right Now",Jesus Jones,25,1991
8,Motownphilly,Boyz II Men,24,1991
9,More Than Words,Extreme,24,1991
10,With You,Tony Terry,23,1991
11,Walking In Memphis,Marc Cohn,23,1991
12,Iesha,Another Bad Creation,23,1991
13,I Like The Way (The Kissing Game),Hi-Five,23,1991
14,Unbelievable,EMF,23,1991
15,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,23,1991
16,Don't Treat Me Bad,Firehouse,23,1991
17,One More Try,Timmy T.,23,1991
18,Signs,Tesla,22,1991
19,Something In My Heart,Michel'le,22,1991
20,Love Of A Lifetime,Firehouse,22,1991
21,Now That We Found Love,Heavy D & The Boyz,22,1991
22,(Everything I Do) I Do It For You,Bryan Adams,22,1991
23,Hold You Tight,Tara Kemp,22,1991
24,This House,Tracie Spencer,21,1991
25,Running Back To You,Vanessa Williams,21,1991
26,All The Man That I Need,Whitney Houston,21,1991
27,Baby Baby,Amy Grant,21,1991
28,Do Anything,Natural Selection,21,1991
29,Temptation,Corina,21,1991
30,Losing My Religion,R.E.M.,21,1991
31,I Can't Wait Another Minute,Hi-Five,21,1991
32,Place In This World,Michael W. Smith,21,1991
33,Hole Hearted,Extreme,20,1991
34,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,20,1991
35,Here We Go,C+C Music Factory/F. Williams,20,1991
36,Don't Want To Be A Fool,Luther Vandross,20,1991
37,How Can I Ease The Pain,Lisa Fischer,20,1991
38,For You,The Outfield,20,1991
39,Everybody Plays The Fool,Aaron Neville,20,1991
40,Cry For Help,Rick Astley,20,1991
41,Just Want To Hold You,Jasmine Guy,20,1991
42,I Adore Mi Amor,Color Me Badd,20,1991
43,Get Here,Oleta Adams,20,1991
44,Romantic,Karyn White,20,1991
45,Touch Me (All Night Long),Cathy Dennis,20,1991
46,The One And Only,Chesney Hawkes,20,1991
47,Something To Talk About,Bonnie Raitt,20,1991
48,Where Does My Heart Beat Now,Celine Dion,20,1991
49,Too Many Walls,Cathy Dennis,20,1991
50,Rush Rush,Paula Abdul,19,1991
51,I've Been Thinking About You,Londonbeat,19,1991
52,"Just The Way It Is, Baby",The Rembrandts,19,1991
53,Joyride,Roxette,19,1991
54,I Don't Wanna Cry,Mariah Carey,19,1991
55,Every Heartbeat,Amy Grant,19,1991
56,Real Real Real,Jesus Jones,19,1991
57,It Ain't Over 'til It's Over,Lenny Kravitz,19,1991
58,Someday,Mariah Carey,19,1991
59,Enter Sandman,Metallica,19,1991
60,Wicked Game,Chris Isaak,19,1991
61,Show Me The Way,Styx,19,1991
62,Coming Out Of The Dark,Gloria Estefan,19,1991
63,3 A.M. Eternal,The KLF,19,1991
64,Hard To Handle,The Black Crowes,19,1991
65,Together Forever,Lisette Melendez,19,1991
66,You're In Love,Wilson Phillips,19,1991
67,Let's Talk About Sex,Salt-N-Pepa,19,1991
68,Emotions,Mariah Carey,18,1991
69,Rico Suave,Gerardo,18,1991
70,Around The Way Girl,LL Cool J,18,1991
71,Strike It Up,Black Box,18,1991
72,Fading Like A Flower (Every Time You Leave),Roxette,18,1991
73,I Touch Myself,Divinyls,18,1991
74,Summertime,D.J. Jazzy Jeff & The Fresh Prince,18,1991
75,Written All Over Your Face,The Rude Boys,18,1991
76,Sadeness Part 1,Enigma,18,1991
77,Piece Of My Heart,Tara Kemp,18,1991
78,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,18,1991
79,Power Of Love/Love Power,Luther Vandross,18,1991
80,Rhythm Of My Heart,Rod Stewart,18,1991
81,"Time, Love And Tenderness",Michael Bolton,18,1991
82,Unforgettable,Natalie Cole,17,1991
83,I'll Do 4 U,Father M.C.,17,1991
84,Waiting For Love,Alias,17,1991
85,I Wonder Why,Curtis Stigers,17,1991
86,Walk Through Fire,Bad Company,17,1991
87,O.P.P.,Naughty By Nature,17,1991
88,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,17,1991
89,Silent Lucidity,Queensryche,17,1991
90,Playground,Another Bad Creation,17,1991
91,P.A.S.S.I.O.N.,Rhythm Syndicate,17,1991
92,The Motown Song,Rod Stewart,17,1991
93,Love Is A Wonderful Thing,Michael Bolton,17,1991
94,Never Gonna Let You Down,Surface,17,1991
95,More Than Ever,Nelson,17,1991
96,Gypsy Woman (She's Homeless),Crystal Waters,16,1991
97,Going Through The Motions,Aftershock,16,1991
98,She Talks To Angels,The Black Crowes,16,1991
99,You Don't Have To Go Home Tonight,The Triplets,16,1991
